分数,本段人数,累计人数
692↑,24,24
691,7,31
690,6,37
689,7,44
688,4,48
687,6,54
686,6,60
685,4,64
684,4,68
683,15,83
682,12,95
681,20,115
680,9,124
679,13,137
678,16,153
677,10,163
676,23,186
675,19,205
674,23,228
673,28,256
672,30,286
671,21,307
670,29,336
669,19,355
668,44,399
667,32,431
666,37,468
665,44,512
664,41,553
663,63,616
662,46,662
661,58,720
660,61,781
659,67,848
658,61,909
657,71,980
656,66,1046
655,68,1114
654,65,1179
653,78,1257
652,94,1351
651,93,1444
650,92,1536
649,91,1627
648,103,1730
647,111,1841
646,111,1952
645,113,2065
644,111,2176
643,120,2296
642,144,2440
641,144,2584
640,145,2729
639,147,2876
638,149,3025
637,171,3196
636,162,3358
635,169,3527
634,179,3706
633,192,3898
632,184,4082
631,203,4285
630,180,4465
629,195,4660
628,200,4860
627,232,5092
626,210,5302
625,222,5524
624,237,5761
623,242,6003
622,284,6287
621,274,6561
620,253,6814
619,284,7098
618,278,7376
617,262,7638
616,269,7907
615,255,8162
614,300,8462
613,295,8757
612,313,9070
611,315,9385
610,326,9711
609,337,10048
608,350,10398
607,362,10760
606,370,11130
605,347,11477
604,381,11858
603,390,12248
602,383,12631
601,418,13049
600,381,13430
599,428,13858
598,414,14272
597,431,14703
596,429,15132
595,464,15596
594,450,16046
593,469,16515
592,483,16998
591,510,17508
590,460,17968
589,539,18507
588,499,19006
587,499,19505
586,542,20047
585,547,20594
584,545,21139
583,579,21718
582,543,22261
581,532,22793
580,565,23358
579,569,23927
578,581,24508
577,610,25118
576,611,25729
575,625,26354
574,618,26972
573,580,27552
572,623,28175
571,643,28818
570,585,29403
569,618,30021
568,693,30714
567,642,31356
566,661,32017
565,687,32704
564,657,33361
563,663,34024
562,727,34751
561,698,35449
560,719,36168
559,705,36873
558,693,37566
557,706,38272
556,736,39008
555,710,39718
554,754,40472
553,782,41254
552,750,42004
551,755,42759
550,740,43499
549,762,44261
548,729,44990
547,782,45772
546,785,46557
545,819,47376
544,825,48201
543,836,49037
542,817,49854
541,828,50682
540,841,51523
539,815,52338
538,831,53169
537,798,53967
536,824,54791
535,828,55619
534,859,56478
533,839,57317
532,854,58171
531,824,58995
530,836,59831
529,925,60756
528,894,61650
527,857,62507
526,839,63346
525,882,64228
524,874,65102
523,869,65971
522,909,66880
521,876,67756
520,844,68600
519,881,69481
518,869,70350
517,902,71252
516,859,72111
515,907,73018
514,914,73932
513,912,74844
512,977,75821
511,958,76779
510,934,77713
509,960,78673
508,947,79620
507,930,80550
506,950,81500
505,947,82447
504,950,83397
503,954,84351
502,943,85294
501,959,86253
500,898,87151
499,981,88132
498,940,89072
497,972,90044
496,938,90982
495,1007,91989
494,947,92936
493,1033,93969
492,927,94896
491,901,95797
490,973,96770
489,958,97728
488,910,98638
487,961,99599
486,982,100581
485,950,101531
484,976,102507
483,999,103506
482,977,104483
481,950,105433
480,911,106344
479,936,107280
478,933,108213
477,918,109131
476,991,110122
475,1006,111128
474,939,112067
473,940,113007
472,940,113947
471,900,114847
470,947,115794
469,945,116739
468,903,117642
467,946,118588
466,897,119485
465,885,120370
464,916,121286
463,915,122201
462,940,123141
461,918,124059
460,852,124911
459,859,125770
458,884,126654
457,864,127518
456,936,128454
455,856,129310
454,879,130189
453,906,131095
452,844,131939
451,892,132831
450,853,133684
449,831,134515
448,888,135403
447,911,136314
446,814,137128
445,864,137992
444,837,138829
443,873,139702
442,879,140581
441,861,141442
440,809,142251
439,806,143057
438,873,143930
437,799,144729
436,786,145515
435,824,146339
434,823,147162
433,825,147987
432,809,148796
431,819,149615
430,818,150433
429,766,151199
428,822,152021
427,731,152752
426,743,153495
425,720,154215
424,747,154962
423,680,155642
422,756,156398
421,739,157137
420,755,157892
419,702,158594
418,717,159311
417,740,160051
416,689,160740
415,711,161451
414,693,162144
413,744,162888
412,698,163586
411,667,164253
410,648,164901
409,657,165558
408,657,166215
407,661,166876
406,635,167511
405,674,168185
404,652,168837
403,667,169504
402,637,170141
401,675,170816
400,643,171459
399,632,172091
398,641,172732
397,617,173349
396,576,173925
395,606,174531
394,615,175146
393,592,175738
392,582,176320
391,564,176884
390,543,177427
389,557,177984
388,558,178542
387,577,179119
386,564,179683
