分数,本段人数,累计人数
682,1,1
671,1,2
670,2,4
655,50,50
654,3,53
653,4,57
652,4,61
651,9,70
650,10,80
649,6,86
648,10,96
647,7,103
646,2,105
645,10,115
644,9,124
643,12,136
642,9,145
641,8,153
640,11,164
639,27,191
638,25,216
637,15,231
636,18,249
635,19,268
634,21,289
633,17,306
632,28,334
631,30,364
630,26,390
629,19,409
628,24,433
627,28,461
626,30,491
625,39,530
624,30,560
623,49,609
622,40,649
621,33,682
620,52,734
619,47,781
618,49,830
617,49,879
616,51,930
615,40,970
614,63,1033
613,46,1079
612,58,1137
611,73,1210
610,60,1270
609,52,1322
608,53,1375
607,73,1448
606,71,1519
605,86,1605
604,77,1682
603,63,1745
602,79,1824
601,81,1905
600,77,1982
599,113,2095
598,88,2183
597,91,2274
596,88,2362
595,102,2464
594,99,2563
593,98,2661
592,92,2753
591,116,2869
590,118,2987
589,122,3109
588,96,3205
587,122,3327
586,109,3436
585,131,3567
584,130,3697
583,136,3833
582,132,3965
581,136,4101
580,129,4230
579,140,4370
578,131,4501
577,129,4630
576,132,4762
575,146,4908
574,152,5060
573,143,5203
572,134,5337
571,162,5499
570,135,5634
569,168,5802
568,134,5936
567,166,6102
566,176,6278
565,178,6456
564,194,6650
563,170,6820
562,201,7021
561,185,7206
560,174,7380
559,169,7549
558,199,7748
557,181,7929
556,219,8148
555,177,8325
554,223,8548
553,205,8753
552,179,8932
551,216,9148
550,209,9357
549,231,9588
548,230,9818
547,221,10039
546,223,10262
545,208,10470
544,219,10689
543,228,10917
542,243,11160
541,244,11404
540,264,11668
539,250,11918
538,249,12167
537,262,12429
536,283,12712
535,281,12993
534,260,13253
533,295,13548
532,282,13830
531,294,14124
530,309,14433
529,306,14739
528,289,15028
527,297,15325
526,294,15619
525,287,15906
524,340,16246
523,352,16598
522,283,16881
521,329,17210
520,299,17509
519,332,17841
518,372,18213
517,333,18546
516,338,18884
515,347,19231
514,350,19581
513,323,19904
512,332,20236
511,356,20592
510,356,20948
509,339,21287
508,381,21668
507,395,22063
506,376,22439
505,400,22839
504,363,23202
503,387,23589
502,356,23945
501,426,24371
500,401,24772
499,428,25200
498,415,25615
497,467,26082
496,440,26522
495,423,26945
494,428,27373
493,434,27807
492,432,28239
491,442,28681
490,442,29123
489,461,29584
488,478,30062
487,464,30526
486,465,30991
485,467,31458
484,472,31930
483,459,32389
482,456,32845
481,501,33346
480,483,33829
479,457,34286
478,459,34745
477,529,35274
476,490,35764
475,487,36251
474,495,36746
473,487,37233
472,508,37741
471,532,38273
470,474,38747
469,495,39242
468,498,39740
467,474,40214
466,502,40716
465,519,41235
464,539,41774
463,570,42344
462,539,42883
461,534,43417
460,531,43948
459,508,44456
458,523,44979
457,493,45472
456,535,46007
455,500,46507
454,510,47017
453,529,47546
452,516,48062
451,537,48599
450,519,49118
449,556,49674
448,524,50198
447,532,50730
446,519,51249
445,573,51822
444,544,52366
443,555,52921
442,534,53455
441,577,54032
440,516,54548
439,543,55091
438,567,55658
437,560,56218
436,545,56763
435,526,57289
434,531,57820
433,523,58343
432,578,58921
431,522,59443
430,578,60021
429,573,60594
428,577,61171
427,546,61717
426,553,62270
425,579,62849
424,556,63405
423,596,64001
422,570,64571
421,515,65086
420,575,65661
419,539,66200
418,542,66742
417,562,67304
416,573,67877
415,599,68476
414,585,69061
413,574,69635
412,563,70198
411,574,70772
410,562,71334
409,576,71910
408,561,72471
407,590,73061
406,636,73697
405,565,74262
404,549,74811
403,619,75430
402,559,75989
401,603,76592
400,605,77197
399,618,77815
398,579,78394
397,601,78995
396,606,79601
395,592,80193
394,567,80760
393,602,81362
392,598,81960
391,627,82587
390,587,83174
389,591,83765
388,600,84365
387,568,84933
386,558,85491
385,538,86029
384,564,86593
383,597,87190
382,592,87782
381,579,88361
380,546,88907
379,605,89512
378,582,90094
377,554,90648
376,595,91243
375,546,91789
374,611,92400
373,553,92953
372,535,93488
371,597,94085
370,542,94627
369,587,95214
368,591,95805
367,521,96326
366,548,96874
365,582,97456
364,507,97963
363,512,98475
362,568,99043
361,578,99621
360,615,100236
359,579,100815
358,567,101382
357,534,101916
