分数,本段人数,累计人数
667,3,23
666,1,24
664,3,27
663,4,31
662,4,35
660,8,43
659,2,45
658,4,49
657,5,54
656,7,61
655,5,66
654,6,72
653,9,81
652,4,85
651,6,91
650,10,101
649,4,105
648,13,118
647,10,128
646,9,137
645,11,148
644,7,155
643,8,163
642,18,181
641,8,189
640,11,200
639,13,213
638,15,228
637,12,240
636,24,264
635,21,285
634,22,307
633,10,317
632,27,344
631,17,361
630,16,377
629,20,397
628,18,415
627,26,441
626,26,467
625,31,498
624,11,509
623,30,539
622,22,561
621,30,591
620,27,618
619,32,650
618,26,676
617,34,710
616,31,741
615,42,783
614,38,821
613,46,867
612,38,905
611,44,949
610,34,983
609,46,1029
608,55,1084
607,45,1129
606,46,1175
605,55,1230
604,64,1294
603,50,1344
602,52,1396
601,52,1448
600,59,1507
599,54,1561
598,56,1617
597,65,1682
596,60,1742
595,59,1801
594,75,1876
593,63,1939
592,65,2004
591,75,2079
590,86,2165
589,59,2224
588,89,2313
587,92,2405
586,87,2492
585,93,2585
584,105,2690
583,98,2788
582,105,2893
581,108,3001
580,118,3119
579,112,3231
578,114,3345
577,100,3445
576,110,3555
575,110,3665
574,122,3787
573,119,3906
572,120,4026
571,134,4160
570,145,4305
569,151,4456
568,128,4584
567,136,4720
566,127,4847
565,133,4980
564,136,5116
563,149,5265
562,150,5415
561,157,5572
560,140,5712
559,161,5873
558,169,6042
557,160,6202
556,172,6374
555,198,6572
554,166,6738
553,190,6928
552,192,7120
551,172,7292
550,183,7475
549,178,7653
548,189,7842
547,188,8030
546,191,8221
545,196,8417
544,198,8615
543,181,8796
542,209,9005
541,212,9217
540,213,9430
539,242,9672
538,252,9924
537,242,10166
536,234,10400
535,239,10639
534,238,10877
533,224,11101
532,225,11326
531,228,11554
530,261,11815
529,221,12036
528,253,12289
527,257,12546
526,261,12807
525,255,13062
524,252,13314
523,266,13580
522,252,13832
521,285,14117
520,264,14381
519,308,14689
518,304,14993
517,274,15267
516,271,15538
515,338,15876
514,308,16184
513,310,16494
512,310,16804
511,287,17091
510,288,17379
509,318,17697
508,332,18029
507,316,18345
506,328,18673
505,377,19050
504,337,19387
503,346,19733
502,347,20080
501,346,20426
500,344,20770
499,373,21143
498,353,21496
497,372,21868
496,346,22214
495,397,22611
494,382,22993
493,387,23380
492,404,23784
491,363,24147
490,408,24555
489,403,24958
488,391,25349
487,409,25758
486,419,26177
485,391,26568
484,408,26976
483,414,27390
482,453,27843
481,458,28301
480,447,28748
479,404,29152
478,427,29579
477,437,30016
476,456,30472
475,453,30925
474,498,31423
473,465,31888
472,525,32413
471,471,32884
470,421,33305
469,465,33770
468,516,34286
467,474,34760
466,509,35269
465,497,35766
464,467,36233
463,521,36754
462,484,37238
461,475,37713
460,577,38290
459,529,38819
458,533,39352
457,515,39867
456,509,40376
455,526,40902
454,564,41466
453,578,42044
452,543,42587
451,507,43094
450,555,43649
449,522,44171
448,583,44754
447,558,45312
446,553,45865
445,546,46411
444,508,46919
443,503,47422
442,568,47990
441,589,48579
440,524,49103
439,593,49696
438,573,50269
437,594,50863
436,569,51432
435,573,52005
434,579,52584
433,590,53174
432,582,53756
431,575,54331
430,596,54927
429,559,55486
428,658,56144
427,617,56761
426,594,57355
425,562,57917
424,617,58534
423,617,59151
422,616,59767
421,627,60394
420,597,60991
419,646,61637
418,625,62262
417,632,62894
416,600,63494
415,637,64131
414,637,64768
413,662,65430
412,634,66064
411,600,66664
410,637,67301
409,623,67924
408,566,68490
407,639,69129
406,571,69700
405,582,70282
404,620,70902
403,586,71488
402,659,72147
401,629,72776
400,660,73436
399,624,74060
398,611,74671
397,668,75339
396,613,75952
395,638,76590
394,669,77259
393,633,77892
392,611,78503
391,634,79137
390,661,79798
389,614,80412
388,625,81037
387,637,81674
386,635,82309
385,605,82914
384,647,83561
383,627,84188
382,626,84814
381,659,85473
380,648,86121
379,620,86741
378,663,87404
377,644,88048
376,650,88698
375,621,89319
374,602,89921
373,625,90546
372,557,91103
371,623,91726
370,629,92355
369,634,92989
368,590,93579
367,602,94181
366,607,94788
365,588,95376
364,586,95962
363,614,96576
362,583,97159
361,566,97725
360,588,98313
359,624,98937
358,549,99486
357,577,100063
356,576,100639
355,572,101211
354,569,101780
353,566,102346
352,548,102894
351,539,103433
350,517,103950
349,597,104547
348,583,105130
347,586,105716
346,543,106259
345,514,106773
344,534,107307
343,541,107848
342,505,108353
341,537,108890
340,503,109393
339,492,109885
338,508,110393
337,510,110903
336,531,111434
335,448,111882
334,510,112392
333,488,112880
332,505,113385
331,467,113852
330,477,114329
329,478,114807
328,465,115272
327,414,115686
326,455,116141
325,484,116625
324,453,117078
323,455,117533
322,460,117993
321,403,118396
320,428,118824
319,417,119241
318,440,119681
317,418,120099
316,410,120509
315,408,120917
314,402,121319
313,390,121709
312,389,122098
311,397,122495
310,406,122901
309,342,123243
308,378,123621
307,393,124014
306,405,124419
305,367,124786
304,369,125155
303,390,125545
302,383,125928
301,370,126298
300,368,126666
299,333,126999
298,362,127361
297,340,127701
296,339,128040
295,313,128353
294,321,128674
293,336,129010
292,327,129337
291,322,129659
290,310,129969
289,315,130284
288,310,130594
287,286,130880
286,273,131153
285,296,131449
284,301,131750
283,289,132039
282,281,132320
281,270,132590
280,318,132908
279,293,133201
278,282,133483
277,298,133781
276,287,134068
275,297,134365
274,257,134622
273,251,134873
272,245,135118
271,249,135367
270,246,135613
269,222,135835
268,265,136100
267,255,136355
266,248,136603
265,231,136834
264,245,137079
263,257,137336
262,259,137595
261,266,137861
260,230,138091
259,234,138325
258,253,138578
257,216,138794
256,248,139042
255,219,139261
254,207,139468
253,228,139696
252,213,139909
251,240,140149
250,211,140360
249,193,140553
248,199,140752
247,189,140941
246,220,141161
245,179,141340
244,194,141534
243,199,141733
242,192,141925
241,179,142104
240,169,142273
239,166,142439
238,189,142628
237,183,142811
236,188,142999
235,166,143165
234,185,143350
233,151,143501
232,134,143635
231,168,143803
230,153,143956
229,157,144113
228,137,144250
227,152,144402
226,146,144548
225,131,144679
224,142,144821
223,124,144945
222,146,145091
221,128,145219
220,136,145355
219,129,145484
218,132,145616
217,116,145732
216,142,145874
215,125,145999
214,113,146112
213,103,146215
212,121,146336
211,114,146450
210,124,146574
209,118,146692
208,116,146808
207,103,146911
206,100,147011
205,91,147102
204,96,147198
203,107,147305
202,96,147401
201,95,147496
200,82,147578
199,96,147674
198,92,147766
197,85,147851
196,88,147939
195,73,148012
194,86,148098
193,60,148158
192,76,148234
191,62,148296
190,78,148374
189,69,148443
188,65,148508
187,65,148573
186,59,148632
185,58,148690
184,47,148737
183,55,148792
182,54,148846
181,44,148890
180,51,148941
