分数,本段人数,累计人数
665,1,1
657,1,2
649,1,3
648,2,5
647,1,6
646,1,7
644,1,8
643,1,9
640,1,10
638,1,11
637,1,12
634,4,16
633,3,19
632,1,20
631,2,22
630,1,23
629,3,26
628,1,27
626,1,28
625,3,31
624,2,33
623,2,35
622,1,36
621,4,40
620,2,42
619,3,45
618,3,48
617,6,54
616,4,58
615,3,61
614,5,66
613,6,72
612,3,75
611,5,80
610,6,86
609,7,93
608,4,97
607,6,103
606,6,109
605,6,115
604,6,121
603,5,126
602,3,129
601,7,136
600,5,141
599,7,148
598,6,154
597,15,169
596,10,179
595,13,192
594,4,196
593,9,205
592,8,213
591,11,224
590,10,234
589,13,247
588,17,264
587,10,274
586,14,288
585,13,301
584,17,318
583,18,336
582,11,347
581,21,368
580,18,386
579,17,403
578,17,420
577,14,434
576,17,451
575,21,472
574,14,486
573,25,511
572,19,530
571,18,548
570,22,570
569,26,596
568,15,611
567,23,634
566,20,654
565,20,674
564,28,702
563,35,737
562,34,771
561,26,797
560,29,826
559,38,864
558,24,888
557,36,924
556,18,942
555,25,967
554,41,1008
553,27,1035
552,25,1060
551,35,1095
550,32,1127
549,35,1162
548,31,1193
547,23,1216
546,38,1254
545,34,1288
544,33,1321
543,37,1358
542,41,1399
541,33,1432
540,33,1465
539,37,1502
538,38,1540
537,52,1592
536,38,1630
535,47,1677
534,51,1728
533,49,1777
532,43,1820
531,44,1864
530,47,1911
529,52,1963
528,60,2023
527,50,2073
526,67,2140
525,44,2184
524,66,2250
523,69,2319
522,48,2367
521,59,2426
520,56,2482
519,57,2539
518,65,2604
517,62,2666
516,60,2726
515,72,2798
514,59,2857
513,61,2918
512,76,2994
511,49,3043
510,69,3112
509,71,3183
508,68,3251
507,70,3321
506,86,3407
505,83,3490
504,57,3547
503,65,3612
502,86,3698
501,70,3768
500,83,3851
499,62,3913
498,81,3994
497,77,4071
496,73,4144
495,68,4212
494,93,4305
493,79,4384
492,87,4471
491,86,4557
490,88,4645
489,73,4718
488,81,4799
487,103,4902
486,98,5000
485,83,5083
484,110,5193
483,102,5295
482,85,5380
481,96,5476
480,88,5564
479,109,5673
478,107,5780
477,99,5879
476,85,5964
475,99,6063
474,97,6160
473,100,6260
472,114,6374
471,123,6497
470,126,6623
469,109,6732
468,100,6832
467,121,6953
466,121,7074
465,110,7184
464,108,7292
463,119,7411
462,126,7537
461,116,7653
460,109,7762
459,111,7873
458,125,7998
457,109,8107
456,148,8255
455,143,8398
454,127,8525
453,109,8634
452,123,8757
451,126,8883
450,151,9034
449,120,9154
448,113,9267
447,121,9388
446,129,9517
445,133,9650
444,126,9776
443,121,9897
442,126,10023
441,150,10173
440,130,10303
439,124,10427
438,135,10562
437,135,10697
436,119,10816
435,124,10940
434,126,11066
433,125,11191
432,138,11329
431,136,11465
430,121,11586
429,133,11719
428,149,11868
427,141,12009
426,127,12136
425,139,12275
424,148,12423
423,144,12567
422,159,12726
421,116,12842
420,130,12972
419,126,13098
418,129,13227
417,149,13376
416,121,13497
415,139,13636
414,147,13783
413,145,13928
412,153,14081
411,131,14212
410,145,14357
409,135,14492
408,144,14636
407,120,14756
406,157,14913
405,144,15057
404,127,15184
403,125,15309
402,122,15431
401,146,15577
400,138,15715
399,160,15875
398,136,16011
397,169,16180
396,128,16308
395,130,16438
394,133,16571
393,125,16696
392,118,16814
391,147,16961
390,145,17106
389,144,17250
388,140,17390
387,158,17548
386,138,17686
385,156,17842
384,150,17992
383,138,18130
382,136,18266
381,140,18406
380,115,18521
379,149,18670
378,164,18834
377,125,18959
376,141,19100
375,132,19232
374,128,19360
373,129,19489
372,157,19646
371,146,19792
370,135,19927
369,145,20072
368,126,20198
367,136,20334
366,134,20468
365,139,20607
364,121,20728
363,122,20850
362,110,20960
361,115,21075
360,118,21193
359,158,21351
358,116,21467
357,146,21613
356,148,21761
355,142,21903
354,124,22027
353,118,22145
352,112,22257
351,120,22377
350,118,22495
349,121,22616
348,113,22729
347,115,22844
346,109,22953
345,101,23054
344,120,23174
343,111,23285
342,92,23377
341,122,23499
340,111,23610
339,110,23720
338,116,23836
337,101,23937
336,114,24051
335,117,24168
334,120,24288
333,123,24411
332,98,24509
331,104,24613
330,98,24711
329,91,24802
328,119,24921
327,115,25036
326,107,25143
325,88,25231
324,94,25325
323,103,25428
322,107,25535
321,97,25632
320,103,25735
319,77,25812
318,95,25907
317,86,25993
316,96,26089
315,80,26169
314,83,26252
313,91,26343
312,90,26433
311,85,26518
310,96,26614
309,85,26699
308,86,26785
307,90,26875
306,96,26971
305,75,27046
304,93,27139
303,67,27206
302,76,27282
301,79,27361
300,66,27427
299,75,27502
298,61,27563
297,84,27647
296,68,27715
295,66,27781
294,62,27843
293,83,27926
292,83,28009
291,67,28076
290,51,28127
289,81,28208
288,57,28265
287,77,28342
286,62,28404
285,65,28469
284,62,28531
283,62,28593
282,71,28664
281,57,28721
280,62,28783
