分数,本段人数,累计人数
687,1,1
685,1,2
681,1,3
680,1,4
678,3,7
677,1,8
672,1,9
671,3,12
668,1,13
667,2,15
666,2,17
665,1,18
664,1,19
663,3,22
662,3,25
661,3,28
659,5,33
658,3,36
657,5,41
656,3,44
655,5,49
654,10,59
653,9,68
652,8,76
651,7,83
650,8,91
649,5,96
648,5,101
647,11,112
646,9,121
645,9,130
644,12,142
643,9,151
642,19,170
641,18,188
640,20,208
639,13,221
638,12,233
637,13,246
636,14,260
635,25,285
634,17,302
633,19,321
632,19,340
631,20,360
630,28,388
629,22,410
628,18,428
627,27,455
626,27,482
625,18,500
624,39,539
623,32,571
622,43,614
621,38,652
620,38,690
619,52,742
618,46,788
617,51,839
616,48,887
615,29,916
614,58,974
613,64,1038
612,70,1108
611,55,1163
610,64,1227
609,65,1292
608,59,1351
607,65,1416
606,80,1496
605,74,1570
604,91,1661
603,62,1723
602,79,1802
601,100,1902
600,83,1985
599,98,2083
598,105,2188
597,100,2288
596,105,2393
595,110,2503
594,117,2620
593,108,2728
592,127,2855
591,135,2990
590,122,3112
589,129,3241
588,137,3378
587,136,3514
586,137,3651
585,157,3808
584,196,4004
583,192,4196
582,160,4356
581,170,4526
580,183,4709
579,160,4869
578,199,5068
577,197,5265
576,203,5468
575,208,5676
574,203,5879
573,209,6088
572,196,6284
571,231,6515
570,252,6767
569,235,7002
568,215,7217
567,252,7469
566,249,7718
565,222,7940
564,253,8193
563,304,8497
562,314,8811
561,269,9080
560,315,9395
559,292,9687
558,325,10012
557,280,10292
556,327,10619
555,304,10923
554,343,11266
553,344,11610
552,391,12001
551,325,12326
550,373,12699
549,357,13056
548,369,13425
547,380,13805
546,348,14153
545,378,14531
544,403,14934
543,398,15332
542,388,15720
541,428,16148
540,425,16573
539,438,17011
538,437,17448
537,436,17884
536,405,18289
535,447,18736
534,461,19197
533,478,19675
532,475,20150
531,463,20613
530,438,21051
529,502,21553
528,515,22068
527,493,22561
526,496,23057
525,491,23548
524,534,24082
523,566,24648
522,533,25181
521,507,25688
520,549,26237
519,506,26743
518,530,27273
517,597,27870
516,573,28443
515,570,29013
514,590,29603
513,557,30160
512,566,30726
511,606,31332
510,604,31936
509,615,32551
508,632,33183
507,604,33787
506,661,34448
505,659,35107
504,636,35743
503,618,36361
502,657,37018
501,656,37674
500,691,38365
499,633,38998
498,682,39680
497,687,40367
496,680,41047
495,655,41702
494,657,42359
493,689,43048
492,685,43733
491,692,44425
490,759,45184
489,740,45924
488,724,46648
