分数,本段人数,累计人数
699,1,1
693,1,2
686,1,3
685,1,4
683,1,5
682,2,7
681,1,8
677,1,9
676,2,11
674,2,13
673,1,14
672,1,15
671,1,16
670,6,22
669,3,25
668,2,27
667,3,30
666,5,35
665,6,41
664,3,44
663,7,51
662,4,55
661,5,60
660,6,66
659,6,72
658,4,76
657,8,84
656,9,93
655,9,102
654,12,114
653,16,130
652,10,140
651,8,148
650,11,159
649,13,172
648,15,187
647,12,199
646,12,211
645,10,221
644,21,242
643,13,255
642,17,272
641,25,297
640,18,315
639,29,344
638,21,365
637,28,393
636,24,417
635,43,460
634,22,482
633,27,509
632,22,531
631,30,561
630,31,592
629,29,621
628,39,660
627,42,702
626,48,750
625,44,794
624,37,831
623,34,865
622,51,916
621,49,965
620,47,1012
619,43,1055
618,54,1109
617,63,1172
616,40,1212
615,65,1277
614,54,1331
613,49,1380
612,67,1447
611,74,1521
610,74,1595
609,63,1658
608,55,1713
607,67,1780
606,73,1853
605,65,1918
604,80,1998
603,69,2067
602,74,2141
601,94,2235
600,75,2310
599,86,2396
598,90,2486
597,98,2584
596,85,2669
595,107,2776
594,82,2858
593,113,2971
592,114,3085
591,113,3198
590,101,3299
589,112,3411
588,100,3511
587,115,3626
586,109,3735
585,130,3865
584,101,3966
583,142,4108
582,118,4226
581,130,4356
580,136,4492
579,144,4636
578,146,4782
577,154,4936
576,135,5071
575,158,5229
574,161,5390
573,167,5557
572,170,5727
571,143,5870
570,147,6017
569,191,6208
568,168,6376
567,168,6544
566,193,6737
565,187,6924
564,170,7094
563,167,7261
562,190,7451
561,177,7628
560,180,7808
559,199,8007
558,215,8222
557,190,8412
556,209,8621
555,216,8837
554,213,9050
553,195,9245
552,231,9476
551,198,9674
550,210,9884
549,249,10133
548,192,10325
547,242,10567
546,220,10787
545,254,11041
544,228,11269
543,255,11524
542,230,11754
541,249,12003
540,247,12250
539,249,12499
538,261,12760
537,245,13005
536,239,13244
535,249,13493
534,255,13748
533,277,14025
532,268,14293
531,281,14574
530,288,14862
529,305,15167
528,268,15435
527,285,15720
526,272,15992
525,294,16286
524,318,16604
523,299,16903
522,324,17227
521,284,17511
520,342,17853
519,353,18206
518,303,18509
517,347,18856
516,317,19173
515,303,19476
514,345,19821
513,328,20149
512,336,20485
511,330,20815
510,356,21171
509,385,21556
508,357,21913
507,395,22308
506,371,22679
505,400,23079
504,405,23484
503,400,23884
502,384,24268
501,400,24668
500,436,25104
499,424,25528
498,406,25934
497,418,26352
496,422,26774
495,394,27168
494,455,27623
493,454,28077
492,431,28508
491,430,28938
490,405,29343
489,455,29798
488,412,30210
487,492,30702
486,447,31149
485,439,31588
484,494,32082
483,514,32596
482,464,33060
481,500,33560
480,506,34066
479,513,34579
478,483,35062
477,478,35540
476,515,36055
475,513,36568
474,529,37097
473,536,37633
472,537,38170
471,507,38677
470,509,39186
469,524,39710
468,544,40254
467,527,40781
466,529,41310
465,562,41872
464,569,42441
463,527,42968
462,597,43565
461,617,44182
460,555,44737
459,601,45338
458,562,45900
457,602,46502
456,593,47095
455,634,47729
454,607,48336
453,664,49000
452,643,49643
451,658,50301
450,647,50948
449,663,51611
448,663,52274
447,672,52946
446,679,53625
445,657,54282
444,724,55006
443,666,55672
442,711,56383
441,701,57084
440,675,57759
439,712,58471
438,719,59190
437,719,59909
436,718,60627
435,760,61387
434,746,62133
433,792,62925
432,753,63678
431,815,64493
430,814,65307
429,735,66042
428,823,66865
427,766,67631
426,819,68450
425,789,69239
424,815,70054
423,844,70898
422,877,71775
421,817,72592
420,831,73423
419,886,74309
418,871,75180
417,967,76147
416,882,77029
415,893,77922
414,899,78821
413,887,79708
412,924,80632
411,942,81574
410,874,82448
409,922,83370
408,931,84301
407,956,85257
406,935,86192
405,984,87176
404,923,88099
403,995,89094
402,938,90032
401,949,90981
400,1006,91987
399,1032,93019
398,1047,94066
397,993,95059
396,998,96057
395,996,97053
394,1005,98058
393,1008,99066
392,963,100029
391,1005,101034
390,1074,102108
389,1000,103108
388,1028,104136
387,1019,105155
386,1031,106186
385,936,107122
384,1040,108162
383,1006,109168
382,1036,110204
381,1043,111247
380,976,112223
379,981,113204
378,1024,114228
377,1012,115240
376,1032,116272
375,988,117260
374,1039,118299
373,1010,119309
372,1008,120317
371,991,121308
370,984,122292
369,1012,123304
368,1056,124360
367,1019,125379
366,999,126378
365,982,127360
364,1020,128380
363,987,129367
362,1004,130371
361,983,131354
360,941,132295
359,956,133251
358,967,134218
357,983,135201
356,939,136140
355,963,137103
354,876,137979
353,914,138893
352,958,139851
351,903,140754
350,882,141636
349,931,142567
348,910,143477
347,888,144365
346,961,145326
345,902,146228
344,941,147169
343,887,148056
342,890,148946
341,841,149787
340,848,150635
339,825,151460
338,838,152298
337,809,153107
336,855,153962
335,841,154803
334,848,155651
333,768,156419
332,837,157256
331,770,158026
330,812,158838
329,790,159628
328,792,160420
327,674,161094
326,744,161838
325,755,162593
324,722,163315
323,736,164051
322,666,164717
321,681,165398
320,713,166111
319,655,166766
318,675,167441
317,659,168100
316,682,168782
315,692,169474
314,655,170129
313,693,170822
312,664,171486
311,649,172135
310,690,172825
309,665,173490
308,639,174129
307,651,174780
306,659,175439
305,635,176074
304,627,176701
303,615,177316
302,574,177890
301,582,178472
300,576,179048
299,539,179587
298,551,180138
297,591,180729
296,567,181296
295,532,181828
294,544,182372
293,553,182925
292,513,183438
291,570,184008
290,496,184504
289,506,185010
288,555,185565
287,560,186125
286,507,186632
285,513,187145
284,492,187637
283,498,188135
282,480,188615
281,482,189097
280,465,189562
279,486,190048
278,450,190498
277,449,190947
276,441,191388
275,414,191802
274,471,192273
273,399,192672
272,412,193084
271,406,193490
270,397,193887
269,406,194293
268,394,194687
267,400,195087
266,360,195447
265,358,195805
264,396,196201
263,348,196549
262,386,196935
261,323,197258
260,333,197591
259,350,197941
258,344,198285
257,345,198630
256,296,198926
255,326,199252
254,288,199540
253,305,199845
252,322,200167
251,312,200479
250,327,200806
249,280,201086
248,280,201366
247,275,201641
246,282,201923
245,275,202198
244,285,202483
243,249,202732
242,262,202994
241,258,203252
240,260,203512
239,227,203739
238,243,203982
237,228,204210
236,232,204442
235,222,204664
234,197,204861
233,223,205084
232,221,205305
231,200,205505
230,190,205695
229,147,205842
228,183,206025
227,197,206222
226,190,206412
225,196,206608
224,201,206809
223,188,206997
222,160,207157
221,147,207304
220,125,207429
219,154,207583
218,153,207736
217,160,207896
216,151,208047
215,151,208198
214,144,208342
213,153,208495
212,126,208621
211,126,208747
210,128,208875
209,141,209016
208,101,209117
207,115,209232
206,132,209364
205,99,209463
204,122,209585
203,117,209702
202,114,209816
201,99,209915
200,95,210010
199,107,210117
198,117,210234
197,89,210323
196,81,210404
195,88,210492
194,89,210581
193,90,210671
192,75,210746
191,83,210829
190,75,210904
189,60,210964
188,70,211034
187,60,211094
186,53,211147
185,74,211221
184,63,211284
183,63,211347
182,54,211401
181,58,211459
180,50,211509
179,44,211553
178,51,211604
177,51,211655
176,50,211705
175,50,211755
174,41,211796
173,43,211839
172,39,211878
171,54,211932
170,48,211980
169,44,212024
168,49,212073
167,35,212108
166,26,212134
165,33,212167
164,27,212194
163,28,212222
162,22,212244
161,25,212269
160,20,212289
159,23,212312
158,24,212336
157,18,212354
156,16,212370
155,18,212388
154,20,212408
153,19,212427
152,16,212443
151,18,212461
150,14,212475
149,10,212485
148,19,212504
147,15,212519
146,13,212532
145,16,212548
144,20,212568
143,18,212586
142,11,212597
141,6,212603
140,9,212612
139,12,212624
138,7,212631
137,8,212639
136,5,212644
135,8,212652
134,8,212660
133,5,212665
132,6,212671
131,8,212679
130,3,212682
129,3,212685
128,5,212690
127,6,212696
126,4,212700
125,7,212707
124,3,212710
123,5,212715
122,8,212723
121,4,212727
120,1,212728
119,7,212735
118,7,212742
117,6,212748
116,6,212754
115,2,212756
114,8,212764
113,5,212769
112,5,212774
111,5,212779
110,3,212782
109,5,212787
108,3,212790
107,2,212792
106,6,212798
105,4,212802
104,2,212804
103,5,212809
102,3,212812
101,1,212813
99,1,212814
98,1,212815
96,5,212820
95,2,212822
94,2,212824
92,1,212825
91,2,212827
90,1,212828
89,1,212829
88,2,212831
87,2,212833
85,3,212836
83,3,212839
81,1,212840
80,2,212842
79,1,212843
78,1,212844
77,2,212846
76,2,212848
73,2,212850
70,1,212851
69,3,212854
66,1,212855
65,1,212856
62,1,212857
61,1,212858
60,1,212859
59,3,212862
55,1,212863
53,1,212864
48,1,212865
44,1,212866
42,2,212868
41,3,212871
40,4,212875
39,10,212885
38,1,212886
37,5,212891
36,9,212900
35,15,212915
34,13,212928
33,14,212942
32,17,212959
31,9,212968
30,48,213016
29,58,213074
28,12,213086
27,73,213159
26,76,213235
25,27,213262
24,89,213351
23,44,213395
22,34,213429
21,64,213493
20,37,213530
19,29,213559
18,59,213618
17,63,213681
16,9,213690
15,81,213771
14,122,213893
13,6,213899
12,125,214024
11,130,214154
9,132,214286
8,80,214366
6,43,214409
5,18,214427
3,9,214436
2,3,214439
