分数,本段人数,累计人数
682,1,1
681,0,1
680,0,1
679,0,1
678,0,1
677,1,2
676,0,2
675,0,2
674,0,2
673,0,2
672,1,3
671,0,3
670,0,3
669,0,3
668,0,3
667,0,3
666,1,4
665,1,5
664,0,5
663,0,5
662,1,6
661,1,7
660,2,9
658,1,13
657,5,18
656,2,20
655,4,24
654,2,26
653,1,27
652,2,29
651,0,29
650,1,30
649,5,35
648,2,37
647,3,40
646,2,42
645,5,47
644,4,51
643,5,56
642,5,61
641,3,64
640,4,68
639,3,71
638,11,82
637,7,89
636,5,94
635,2,96
634,7,103
633,6,109
632,8,117
631,6,123
630,10,133
629,5,138
628,8,146
627,5,151
626,7,158
625,14,172
624,9,181
623,8,189
622,12,201
621,6,207
620,9,216
619,6,222
618,6,228
617,15,243
616,14,257
615,12,269
614,13,282
613,8,290
612,11,301
611,17,318
610,13,331
609,6,337
608,17,354
607,10,364
606,18,382
605,11,393
604,15,408
603,13,421
602,29,450
601,21,471
600,14,485
599,19,504
598,18,522
597,22,544
596,21,565
595,15,580
594,19,599
593,22,621
592,25,646
591,20,666
590,25,691
589,18,709
588,26,735
587,17,752
586,28,780
585,21,801
584,21,822
583,22,844
582,21,865
581,36,901
580,24,925
579,29,954
578,30,984
577,25,1009
576,35,1044
575,22,1066
574,39,1105
573,32,1137
572,23,1160
571,36,1196
570,34,1230
569,38,1268
568,33,1301
567,30,1331
566,33,1364
565,29,1393
564,33,1426
563,41,1467
562,48,1515
561,47,1562
560,51,1613
559,35,1648
558,39,1687
557,35,1722
556,42,1764
555,29,1793
554,37,1830
553,36,1866
552,42,1908
551,48,1956
550,55,2011
549,47,2058
548,33,2091
547,43,2134
546,40,2174
545,49,2223
544,40,2263
543,49,2312
542,56,2368
541,68,2436
540,59,2495
539,46,2541
538,55,2596
537,53,2649
536,51,2700
535,62,2762
534,58,2820
533,50,2870
532,69,2939
531,68,3007
530,56,3063
529,51,3114
528,78,3192
527,59,3251
526,68,3319
525,79,3398
524,59,3457
523,62,3519
522,66,3585
521,68,3653
520,61,3714
519,71,3785
518,76,3861
517,67,3928
516,61,3989
515,69,4058
514,75,4133
513,88,4221
512,73,4294
511,72,4366
510,74,4440
509,79,4519
508,78,4597
507,82,4679
506,75,4754
505,80,4834
504,88,4922
503,89,5011
502,77,5088
501,82,5170
500,74,5244
499,94,5338
498,78,5416
497,78,5494
496,94,5588
495,96,5684
494,79,5763
493,86,5849
492,91,5940
491,107,6047
490,103,6150
489,86,6236
488,98,6334
487,90,6424
486,100,6524
485,98,6622
484,103,6725
483,99,6824
482,111,6935
481,98,7033
480,105,7138
479,96,7234
478,91,7325
477,100,7425
476,102,7527
475,121,7648
474,121,7769
473,105,7874
472,133,8007
471,116,8123
470,116,8239
469,103,8342
468,116,8458
467,92,8550
466,137,8687
465,129,8816
464,99,8915
463,121,9036
462,112,9148
461,130,9278
460,108,9386
459,116,9502
458,105,9607
457,133,9740
456,139,9879
455,123,10002
454,135,10137
453,121,10258
452,125,10383
451,117,10500
450,118,10618
449,129,10747
448,115,10862
447,110,10972
446,122,11094
445,129,11223
444,122,11345
443,109,11454
442,110,11564
441,102,11666
440,105,11771
439,133,11904
438,120,12024
437,130,12154
436,135,12289
435,142,12431
434,130,12561
433,152,12713
432,142,12855
431,146,13001
430,126,13127
429,146,13273
428,146,13419
427,146,13565
426,157,13722
425,155,13877
424,141,14018
423,153,14171
422,144,14315
421,139,14454
420,140,14594
419,142,14736
418,148,14884
417,134,15018
416,142,15160
415,142,15302
414,167,15469
413,146,15615
412,160,15775
411,149,15924
410,167,16091
409,152,16243
408,160,16403
407,151,16554
406,180,16734
405,146,16880
404,164,17044
403,159,17203
402,159,17362
401,168,17530
400,177,17707
399,160,17867
398,163,18030
397,180,18210
396,184,18394
395,171,18565
394,184,18749
393,174,18923
392,178,19101
391,149,19250
390,154,19404
389,166,19570
388,168,19738
387,176,19914
386,170,20084
385,141,20225
384,167,20392
383,182,20574
382,175,20749
381,170,20919
380,176,21095
379,163,21258
378,160,21418
377,173,21591
376,181,21772
375,197,21969
374,172,22141
373,178,22319
372,186,22505
371,166,22671
370,178,22849
369,162,23011
368,196,23207
367,182,23389
366,163,23552
365,186,23738
364,177,23915
363,203,24118
362,178,24296
361,188,24484
360,219,24703
359,205,24908
358,190,25098
357,177,25275
356,204,25479
355,208,25687
354,193,25880
353,200,26080
352,182,26262
351,208,26470
350,197,26667
349,184,26851
348,215,27066
347,210,27276
346,198,27474
345,195,27669
344,203,27872
343,219,28091
342,208,28299
341,219,28518
340,221,28739
339,187,28926
338,217,29143
337,187,29330
336,231,29561
335,219,29780
334,218,29998
333,220,30218
332,206,30424
331,211,30635
330,219,30854
329,210,31064
328,210,31274
327,211,31485
326,236,31721
325,244,31965
324,223,32188
323,217,32405
322,247,32652
321,235,32887
320,234,33121
319,215,33336
318,257,33593
317,260,33853
316,245,34098
315,208,34306
314,224,34530
313,273,34803
312,229,35032
311,235,35267
310,209,35476
309,261,35737
308,192,35929
307,212,36141
306,252,36393
305,249,36642
304,220,36862
303,240,37102
302,237,37339
301,241,37580
300,248,37828
299,262,38090
298,244,38334
297,222,38556
296,233,38789
295,271,39060
294,221,39281
293,235,39516
292,253,39769
291,259,40028
290,221,40249
289,241,40490
288,223,40713
287,226,40939
286,232,41171
285,233,41404
284,218,41622
283,229,41851
282,238,42089
281,219,42308
280,211,42519
279,198,42717
278,217,42934
277,224,43158
276,196,43354
275,216,43570
274,197,43767
273,248,44015
272,231,44246
271,205,44451
270,219,44670
269,227,44897
268,209,45106
267,218,45324
266,223,45547
265,212,45759
264,215,45974
263,211,46185
262,195,46380
261,216,46596
260,224,46820
259,215,47035
258,188,47223
257,193,47416
256,175,47591
255,211,47802
254,216,48018
253,178,48196
252,187,48383
251,197,48580
250,183,48763
249,166,48929
248,178,49107
247,193,49300
246,167,49467
245,179,49646
244,172,49818
243,157,49975
242,193,50168
241,157,50325
240,161,50486
239,148,50634
238,162,50796
237,154,50950
236,118,51068
235,149,51217
234,116,51333
233,162,51495
232,153,51648
231,156,51804
230,141,51945
229,115,52060
228,144,52204
227,125,52329
226,109,52438
225,113,52551
224,132,52683
223,125,52808
222,136,52944
221,111,53055
220,108,53163
219,121,53284
218,114,53398
217,86,53484
216,77,53561
215,118,53679
214,98,53777
213,98,53875
212,111,53986
211,115,54101
210,93,54194
209,85,54279
208,90,54369
207,98,54467
206,84,54551
205,65,54616
204,72,54688
203,79,54767
202,86,54853
201,80,54933
200,73,55006
199,72,55078
198,74,55152
197,62,55214
196,58,55272
195,70,55342
194,69,55411
193,58,55469
192,64,55533
191,44,55577
190,46,55623
189,49,55672
188,46,55718
187,49,55767
186,50,55817
185,44,55861
184,43,55904
183,39,55943
182,35,55978
181,33,56011
180,36,56047
179,47,56094
178,30,56124
177,51,56175
176,30,56205
175,34,56239
174,36,56275
173,30,56305
172,27,56332
171,28,56360
170,29,56389
169,32,56421
168,25,56446
167,22,56468
166,22,56490
165,38,56528
164,29,56557
163,29,56586
162,31,56617
161,22,56639
160,16,56655
159,9,56664
158,15,56679
157,24,56703
156,13,56716
155,12,56728
154,17,56745
153,14,56759
152,11,56770
151,14,56784
150,12,56796
149,11,56807
148,13,56820
147,17,56837
146,9,56846
145,8,56854
144,9,56863
143,14,56877
142,9,56886
141,5,56891
140,8,56899
139,12,56911
138,12,56923
137,7,56930
136,9,56939
135,7,56946
134,10,56956
133,9,56965
132,9,56974
131,6,56980
130,9,56989
