score,count,cumulative
665,40,40
664,6,46
663,4,50
662,7,57
661,3,60
660,3,63
659,1,64
658,2,66
657,4,70
656,7,77
655,6,83
654,4,87
653,5,92
652,6,98
651,5,103
650,6,109
649,6,115
648,15,130
647,2,132
646,5,137
645,11,148
644,6,154
643,9,163
642,7,170
641,15,185
640,6,191
639,14,205
638,11,216
637,9,225
636,7,232
635,12,244
634,9,253
633,6,259
632,12,271
631,15,286
630,18,304
629,17,321
628,24,345
627,29,374
626,22,396
625,16,412
624,14,426
623,15,441
622,21,462
621,19,481
620,24,505
619,20,525
618,21,546
617,28,574
616,24,598
615,29,627
614,27,654
613,27,681
612,29,710
611,28,738
610,35,773
609,30,803
608,41,844
607,32,876
606,26,902
605,35,937
604,41,978
603,35,1013
602,33,1046
601,37,1083
600,37,1120
599,46,1166
598,38,1204
597,47,1251
596,47,1298
595,50,1348
594,37,1385
593,43,1428
592,40,1468
591,42,1510
590,58,1568
589,65,1633
588,47,1680
587,51,1731
586,49,1780
585,49,1829
584,59,1888
583,48,1936
582,53,1989
581,64,2053
580,61,2114
579,58,2172
578,66,2238
577,68,2306
576,70,2376
575,83,2459
574,69,2528
573,78,2606
572,66,2672
571,89,2761
570,99,2860
569,94,2954
568,80,3034
567,86,3120
566,80,3200
565,75,3275
564,63,3338
563,76,3414
562,82,3496
561,86,3582
560,122,3704
559,85,3789
558,110,3899
557,106,4005
556,116,4121
555,92,4213
554,113,4326
553,107,4433
552,105,4538
551,102,4640
550,102,4742
549,89,4831
548,98,4929
547,126,5055
546,133,5188
545,127,5315
544,117,5432
543,134,5566
542,142,5708
541,129,5837
540,128,5965
539,131,6096
538,108,6204
537,147,6351
536,130,6481
535,137,6618
534,141,6759
533,145,6904
532,151,7055
531,156,7211
530,148,7359
529,157,7516
528,164,7680
527,165,7845
526,167,8012
525,145,8157
524,163,8320
523,180,8500
522,170,8670
521,172,8842
520,182,9024
519,183,9207
518,171,9378
517,180,9558
516,170,9728
515,190,9918
514,183,10101
513,184,10285
512,217,10502
511,176,10678
510,190,10868
509,215,11083
508,227,11310
507,191,11501
506,200,11701
505,221,11922
504,225,12147
503,213,12360
502,194,12554
501,201,12755
500,246,13001
499,234,13235
498,224,13459
497,266,13725
496,239,13964
495,251,14215
494,231,14446
493,246,14692
492,251,14943
491,282,15225
490,266,15491
489,236,15727
488,246,15973
487,244,16217
486,258,16475
485,276,16751
484,250,17001
483,253,17254
482,263,17517
481,260,17777
480,248,18025
479,276,18301
478,250,18551
477,268,18819
476,288,19107
475,256,19363
474,294,19657
473,262,19919
472,299,20218
471,320,20538
470,289,20827
469,284,21111
468,302,21413
467,328,21741
466,306,22047
465,269,22316
464,350,22666
463,325,22991
462,324,23315
461,361,23676
460,372,24048
459,350,24398
458,347,24745
457,323,25068
456,320,25388
455,347,25735
454,357,26092
453,355,26447
452,388,26835
451,367,27202
450,374,27576
449,353,27929
448,350,28279
447,344,28623
446,383,29006
445,399,29405
444,406,29811
443,372,30183
442,354,30537
441,404,30941
440,385,31326
439,373,31699
438,396,32095
437,428,32523
436,401,32924
435,435,33359
434,437,33796
433,427,34223
432,455,34678
431,377,35055
430,396,35451
429,391,35842
428,437,36279
427,447,36726
426,466,37192
425,461,37653
424,442,38095
423,439,38534
422,437,38971
421,472,39443
420,441,39884
419,441,40325
418,495,40820
417,490,41310
416,495,41805
415,467,42272
414,470,42742
413,427,43169
412,471,43640
411,497,44137
410,505,44642
409,483,45125
408,492,45617
407,468,46085
406,516,46601
405,543,47144
404,533,47677
