分数,本段人数,累计人数
670,1,11
668,2,13
666,6,19
665,2,21
664,3,24
663,3,27
662,3,30
661,2,32
660,4,36
659,5,41
658,2,43
657,4,47
656,4,51
655,3,54
654,6,60
653,4,64
652,10,74
651,7,81
650,6,87
649,6,93
648,9,102
647,6,108
646,5,113
645,14,127
644,7,134
643,11,145
642,9,154
641,4,158
640,8,166
639,8,174
638,6,180
637,21,201
636,21,222
635,15,237
634,16,253
633,18,271
632,16,287
631,17,304
630,24,328
629,24,352
628,18,370
627,21,391
626,22,413
625,18,431
624,31,462
623,35,497
622,16,513
621,15,528
620,34,562
619,26,588
618,35,623
617,34,657
616,33,690
615,36,726
614,26,752
613,40,792
612,41,833
611,39,872
610,40,912
609,45,957
608,48,1005
607,44,1049
606,43,1092
605,56,1148
604,52,1200
603,49,1249
602,58,1307
601,63,1370
600,58,1428
599,63,1491
598,57,1548
597,65,1613
596,73,1686
595,67,1753
594,71,1824
593,65,1889
592,72,1961
591,55,2016
590,74,2090
589,85,2175
588,76,2251
587,92,2343
586,82,2425
585,96,2521
584,89,2610
583,107,2717
582,106,2823
581,83,2906
580,100,3006
579,104,3110
578,97,3207
577,112,3319
576,96,3415
575,112,3527
574,115,3642
573,110,3752
572,116,3868
571,110,3978
570,123,4101
569,135,4236
568,117,4353
567,132,4485
566,126,4611
565,133,4744
564,117,4861
563,139,5000
562,137,5137
561,157,5294
560,151,5445
559,139,5584
558,165,5749
557,177,5926
556,169,6095
555,187,6282
554,156,6438
553,156,6594
552,198,6792
551,175,6967
550,181,7148
549,183,7331
548,154,7485
547,174,7659
546,191,7850
545,191,8041
544,207,8248
543,186,8434
542,202,8636
541,214,8850
540,216,9066
539,191,9257
538,236,9493
537,205,9698
536,226,9924
535,248,10172
534,200,10372
533,219,10591
532,221,10812
531,232,11044
530,223,11267
529,232,11499
528,246,11745
527,244,11989
526,245,12234
525,228,12462
524,277,12739
523,235,12974
522,267,13241
521,261,13502
520,259,13761
519,271,14032
518,251,14283
517,267,14550
516,271,14821
515,271,15092
514,287,15379
513,283,15662
512,301,15963
511,306,16269
510,297,16566
509,302,16868
508,280,17148
507,302,17450
506,290,17740
505,294,18034
504,305,18339
503,293,18632
502,360,18992
501,352,19344
500,316,19660
499,316,19976
498,317,20293
497,316,20609
496,350,20959
495,329,21288
494,317,21605
493,328,21933
492,366,22299
491,369,22668
490,344,23012
489,348,23360
488,399,23759
487,370,24129
486,371,24500
485,333,24833
484,411,25244
483,370,25614
482,368,25982
481,413,26395
480,378,26773
479,421,27194
478,343,27537
477,377,27914
476,423,28337
475,422,28759
474,398,29157
473,385,29542
472,428,29970
471,424,30394
470,434,30828
469,414,31242
468,424,31666
467,453,32119
466,405,32524
465,383,32907
464,412,33319
463,444,33763
462,420,34183
461,449,34632
460,437,35069
459,464,35533
458,423,35956
457,448,36404
456,498,36902
455,454,37356
454,503,37859
453,469,38328
452,476,38804
451,447,39251
450,473,39724
449,468,40192
448,441,40633
447,481,41114
446,506,41620
445,491,42111
444,475,42586
443,477,43063
442,485,43548
441,543,44091
440,487,44578
439,507,45085
438,524,45609
437,530,46139
436,493,46632
435,516,47148
434,497,47645
433,497,48142
432,526,48668
431,502,49170
430,487,49657
429,526,50183
428,549,50732
427,521,51253
426,542,51795
425,537,52332
424,536,52868
423,541,53409
422,548,53957
421,523,54480
420,562,55042
419,572,55614
418,572,56186
417,584,56770
416,569,57339
415,600,57939
414,553,58492
413,540,59032
412,538,59570
411,524,60094
410,591,60685
409,563,61248
408,558,61806
407,576,62382
406,581,62963
405,598,63561
404,575,64136
403,605,64741
402,569,65310
401,595,65905
400,535,66440
399,605,67045
398,549,67594
397,587,68181
396,575,68756
395,583,69339
394,580,69919
393,600,70519
392,557,71076
391,599,71675
390,598,72273
389,594,72867
388,617,73484
387,578,74062
386,588,74650
385,552,75202
384,576,75778
383,587,76365
382,597,76962
381,593,77555
380,598,78153
379,597,78750
378,596,79346
377,647,79993
376,594,80587
375,614,81201
374,576,81777
373,600,82377
372,637,83014
371,647,83661
370,620,84281
369,596,84877
368,568,85445
367,599,86044
366,627,86671
365,635,87306
364,625,87931
363,612,88543
362,623,89166
361,609,89775
360,617,90392
359,612,91004
358,602,91606
357,590,92196
356,643,92839
355,628,93467
354,618,94085
353,603,94688
352,615,95303
351,584,95887
350,579,96466
349,626,97092
348,609,97701
347,639,98340
346,631,98971
345,631,99602
344,571,100173
343,641,100814
342,591,101405
341,606,102011
340,613,102624
339,603,103227
338,573,103800
337,620,104420
336,599,105019
335,583,105602
334,606,106208
333,598,106806
332,552,107358
331,555,107913
330,556,108469
329,585,109054
328,607,109661
327,550,110211
326,560,110771
325,594,111365
324,587,111952
323,583,112535
322,555,113090
321,538,113628
320,563,114191
319,536,114727
318,533,115260
317,540,115800
316,545,116345
315,507,116852
314,550,117402
313,529,117931
312,515,118446
311,511,118957
310,543,119500
309,473,119973
308,472,120445
307,507,120952
306,514,121466
305,428,121894
304,502,122396
303,429,122825
302,473,123298
301,496,123794
300,425,124219
299,466,124685
298,439,125124
297,438,125562
296,433,125995
295,457,126452
294,414,126866
293,421,127287
292,404,127691
291,438,128129
290,415,128544
289,353,128897
288,446,129343
287,421,129764
286,401,130165
285,359,130524
284,418,130942
283,400,131342
282,368,131710
281,346,132056
280,375,132431
279,367,132798
278,349,133147
277,334,133481
276,355,133836
275,336,134172
274,312,134484
273,331,134815
272,305,135120
271,343,135463
270,297,135760
269,295,136055
268,298,136353
267,284,136637
266,332,136969
265,275,137244
264,309,137553
263,265,137818
262,260,138078
261,263,138341
260,260,138601
259,262,138863
258,241,139104
257,261,139365
256,244,139609
255,226,139835
254,219,140054
253,214,140268
252,221,140489
251,232,140721
250,228,140949
249,246,141195
248,205,141400
247,205,141605
246,205,141810
245,201,142011
244,194,142205
243,209,142414
242,193,142607
241,173,142780
240,199,142979
239,173,143152
238,174,143326
237,179,143505
236,159,143664
235,166,143830
234,158,143988
233,150,144138
232,128,144266
231,129,144395
230,170,144565
229,141,144706
228,150,144856
227,120,144976
226,144,145120
225,121,145241
224,135,145376
223,117,145493
222,110,145603
221,110,145713
220,119,145832
219,116,145948
218,114,146062
217,111,146173
216,99,146272
215,97,146369
214,92,146461
213,77,146538
212,99,146637
211,88,146725
210,109,146834
209,93,146927
208,71,146998
207,59,147057
206,80,147137
205,68,147205
204,68,147273
203,71,147344
202,70,147414
201,66,147480
200,61,147541
199,62,147603
198,63,147666
197,67,147733
196,72,147805
195,46,147851
194,63,147914
193,50,147964
192,55,148019
191,58,148077
190,46,148123
189,43,148166
188,54,148220
187,40,148260
186,49,148309
185,55,148364
184,37,148401
183,44,148445
182,45,148490
181,44,148534
180,47,148581
