score,count,cumulative
641,10,10
634,11,21
632,2,23
629,1,24
628,2,26
627,1,27
626,1,28
625,1,29
623,1,30
622,1,31
621,2,33
620,2,35
619,4,39
618,1,40
616,1,41
615,3,44
614,1,45
612,3,48
610,1,49
609,1,50
608,5,55
607,3,58
606,3,61
605,4,65
604,3,68
603,6,74
602,3,77
601,2,79
600,8,87
599,4,91
598,2,93
597,2,95
596,2,97
595,2,99
594,4,103
593,1,104
592,7,111
591,5,116
590,7,123
589,4,127
588,2,129
587,6,135
586,3,138
585,5,143
584,4,147
583,7,154
582,6,160
581,5,165
580,5,170
579,3,173
578,8,181
577,3,184
576,7,191
575,6,197
574,4,201
573,2,203
572,4,207
571,4,211
570,6,217
569,4,221
568,4,225
567,8,233
566,5,238
565,6,244
564,8,252
563,4,256
562,7,263
561,5,268
560,7,275
559,11,286
558,14,300
557,8,308
556,5,313
555,7,320
554,9,329
553,9,338
552,14,352
551,8,360
550,11,371
549,12,383
548,8,391
547,9,400
546,11,411
545,12,423
544,14,437
543,9,446
542,15,461
541,6,467
540,12,479
539,16,495
538,10,505
537,15,520
536,11,531
535,7,538
534,19,557
533,11,568
532,15,583
531,16,599
530,10,609
529,9,618
528,17,635
527,15,650
526,16,666
525,22,688
524,16,704
523,12,716
522,16,732
521,17,749
520,17,766
519,19,785
518,14,799
517,14,813
516,16,829
515,21,850
514,14,864
513,17,881
512,29,910
511,20,930
510,14,944
509,24,968
508,20,988
507,24,1012
506,21,1033
505,24,1057
504,25,1082
503,30,1112
502,15,1127
501,28,1155
500,18,1173
499,18,1191
498,30,1221
497,26,1247
496,22,1269
495,34,1303
494,20,1323
493,29,1352
492,27,1379
491,33,1412
490,31,1443
489,18,1461
488,23,1484
487,22,1506
486,37,1543
485,27,1570
484,30,1600
483,31,1631
482,26,1657
481,40,1697
480,28,1725
479,29,1754
478,28,1782
477,32,1814
476,27,1841
475,36,1877
474,42,1919
473,38,1957
472,24,1981
471,31,2012
470,35,2047
469,40,2087
468,43,2130
467,43,2173
466,31,2204
465,35,2239
464,42,2281
463,45,2326
462,31,2357
461,39,2396
460,38,2434
459,34,2468
458,49,2517
457,39,2556
456,45,2601
455,42,2643
454,39,2682
453,60,2742
452,40,2782
451,35,2817
450,44,2861
449,54,2915
448,37,2952
447,39,2991
446,60,3051
445,45,3096
444,40,3136
443,58,3194
442,39,3233
441,46,3279
440,48,3327
439,43,3370
438,58,3428
437,55,3483
436,60,3543
435,42,3585
434,59,3644
433,52,3696
432,70,3766
431,70,3836
430,48,3884
429,64,3948
428,58,4006
427,63,4069
426,67,4136
425,59,4195
424,82,4277
423,64,4341
422,67,4408
421,55,4463
420,78,4541
419,85,4626
418,68,4694
417,76,4770
416,69,4839
415,74,4913
414,72,4985
413,73,5058
412,63,5121
411,71,5192
410,76,5268
409,78,5346
408,89,5435
407,88,5523
406,83,5606
405,97,5703
404,74,5777
403,79,5856
402,100,5956
401,100,6056
400,97,6153
399,93,6246
398,94,6340
397,103,6443
396,98,6541
395,109,6650
394,106,6756
393,125,6881
392,112,6993
391,106,7099
390,110,7209
389,98,7307
388,114,7421
387,101,7522
386,103,7625
385,115,7740
384,108,7848
383,112,7960
382,103,8063
381,102,8165
380,110,8275
379,105,8380
378,133,8513
377,134,8647
376,129,8776
375,128,8904
374,104,9008
373,117,9125
372,120,9245
371,139,9384
370,102,9486
369,127,9613
368,133,9746
367,146,9892
366,137,10029
365,111,10140
364,136,10276
363,169,10445
362,137,10582
361,140,10722
360,124,10846
359,145,10991
358,160,11151
357,141,11292
356,147,11439
355,155,11594
354,172,11766
353,148,11914
352,119,12033
351,152,12185
350,143,12328
349,140,12468
348,146,12614
347,139,12753
346,156,12909
345,163,13072
344,169,13241
343,162,13403
342,158,13561
341,164,13725
340,155,13880
339,153,14033
338,161,14194
337,159,14353
336,143,14496
335,159,14655
334,161,14816
333,142,14958
332,168,15126
331,170,15296
330,155,15451
329,164,15615
328,170,15785
327,157,15942
326,139,16081
325,148,16229
324,162,16391
323,189,16580
322,177,16757
321,171,16928
320,175,17103
319,164,17267
318,165,17432
317,182,17614
316,173,17787
315,141,17928
314,169,18097
313,188,18285
312,151,18436
311,175,18611
310,164,18775
309,162,18937
308,154,19091
307,177,19268
306,168,19436
305,173,19609
304,186,19795
303,174,19969
302,159,20128
301,173,20301
300,166,20467
299,164,20631
298,153,20784
297,173,20957
296,160,21117
295,166,21283
294,181,21464
293,192,21656
292,158,21814
291,167,21981
290,196,22177
289,142,22319
288,164,22483
287,158,22641
286,146,22787
285,170,22957
284,157,23114
283,163,23277
282,138,23415
281,157,23572
280,117,23689
279,134,23823
278,129,23952
277,155,24107
276,157,24264
275,142,24406
274,130,24536
273,136,24672
272,141,24813
271,145,24958
270,140,25098
269,162,25260
268,141,25401
267,115,25516
266,140,25656
265,131,25787
264,143,25930
263,124,26054
262,142,26196
261,128,26324
260,123,26447
259,127,26574
258,137,26711
257,125,26836
256,120,26956
255,123,27079
254,133,27212
253,127,27339
252,123,27462
251,101,27563
250,125,27688
249,111,27799
248,116,27915
247,112,28027
246,103,28130
245,101,28231
244,112,28343
243,101,28444
242,81,28525
241,97,28622
240,113,28735
239,108,28843
238,117,28960
237,106,29066
236,103,29169
235,109,29278
234,86,29364
233,79,29443
232,84,29527
231,101,29628
230,106,29734
229,104,29838
228,82,29920
227,98,30018
226,71,30089
225,82,30171
224,77,30248
223,74,30322
222,76,30398
221,77,30475
220,71,30546
219,65,30611
218,60,30671
217,66,30737
216,64,30801
215,68,30869
214,61,30930
213,71,31001
212,61,31062
211,34,31096
210,60,31156
209,59,31215
208,52,31267
207,53,31320
206,50,31370
205,37,31407
204,54,31461
203,52,31513
202,57,31570
201,52,31622
200,44,31666
199,48,31714
198,49,31763
197,30,31793
196,45,31838
195,40,31878
194,29,31907
193,32,31939
192,23,31962
191,31,31993
190,24,32017
189,25,32042
188,32,32074
187,28,32102
186,17,32119
185,30,32149
184,16,32165
183,11,32176
182,13,32189
181,19,32208
180,19,32227
179,13,32240
178,8,32248
177,6,32254
176,16,32270
175,7,32277
174,13,32290
173,12,32302
172,14,32316
171,11,32327
170,20,32347
169,5,32352
168,6,32358
167,10,32368
166,3,32371
165,6,32377
164,6,32383
163,8,32391
162,5,32396
161,2,32398
160,8,32406
159,4,32410
158,3,32413
157,2,32415
156,3,32418
155,6,32424
154,3,32427
152,1,32428
151,3,32431
150,2,32433
149,5,32438
148,2,32440
147,1,32441
146,1,32442
143,2,32444
142,2,32446
139,3,32449
138,3,32452
136,1,32453
135,2,32455
133,4,32459
132,2,32461
131,1,32462
130,1,32463
129,4,32467
128,1,32468
127,2,32470
115,1,32471
111,1,32472
106,1,32473
92,1,32474
87,1,32475
60,1,32476
40,2,32478
