分数,本段人数,累计人数
654,1,1
652,2,3
651,2,5
649,1,6
648,1,7
647,2,9
646,2,11
645,2,13
643,2,15
642,1,16
641,3,19
640,2,21
639,5,26
638,1,27
637,3,30
636,4,34
635,8,42
634,7,49
633,7,56
632,4,60
631,5,65
630,6,71
629,9,80
628,12,92
627,12,104
626,13,117
625,18,135
624,20,155
623,13,168
622,20,188
621,20,208
620,22,230
619,22,252
618,22,274
617,31,305
616,28,333
615,33,366
614,27,393
613,36,429
612,40,469
611,34,503
610,37,540
609,56,596
608,41,637
607,53,690
606,62,752
605,52,804
604,63,867
603,60,927
602,58,985
601,59,1044
600,67,1111
599,82,1193
598,89,1282
597,73,1355
596,90,1445
595,86,1531
594,85,1616
593,85,1701
592,102,1803
591,81,1884
590,128,2012
589,135,2147
588,117,2264
587,124,2388
586,114,2502
585,143,2645
584,127,2772
583,129,2901
582,129,3030
581,155,3185
580,163,3348
579,169,3517
578,153,3670
577,158,3828
576,190,4018
575,187,4205
574,188,4393
573,210,4603
572,185,4788
571,183,4971
570,194,5165
569,193,5358
568,217,5575
567,224,5799
566,221,6020
565,229,6249
564,248,6497
563,240,6737
562,253,6990
561,271,7261
560,284,7545
559,251,7796
558,280,8076
557,287,8363
556,286,8649
555,298,8947
554,294,9241
553,330,9571
552,345,9916
551,340,10256
550,335,10591
549,345,10936
548,376,11312
547,386,11698
546,370,12068
545,378,12446
544,407,12853
543,416,13269
542,382,13651
541,412,14063
540,432,14495
539,464,14959
538,465,15424
537,455,15879
536,446,16325
535,500,16825
534,478,17303
533,469,17772
532,527,18299
531,498,18797
530,526,19323
529,504,19827
528,480,20307
527,524,20831
526,546,21377
525,582,21959
524,585,22544
523,560,23104
522,614,23718
521,538,24256
520,612,24868
519,638,25506
518,640,26146
517,621,26767
516,645,27412
515,647,28059
514,720,28779
513,659,29438
512,689,30127
511,701,30828
510,685,31513
509,780,32293
508,733,33026
507,761,33787
506,753,34540
505,728,35268
504,781,36049
503,747,36796
502,778,37574
501,829,38403
500,842,39245
499,847,40092
498,835,40927
497,810,41737
496,795,42532
495,843,43375
494,832,44207
493,871,45078
492,913,45991
491,863,46854
490,884,47738
489,900,48638
488,898,49536
487,904,50440
486,880,51320
485,898,52218
484,887,53105
483,895,54000
482,985,54985
481,903,55888
480,939,56827
479,903,57730
478,861,58591
477,901,59492
476,910,60402
475,963,61365
474,931,62296
473,955,63251
472,935,64186
471,930,65116
470,890,66006
469,937,66943
468,921,67864
467,926,68790
466,928,69718
465,945,70663
464,892,71555
463,875,72430
462,923,73353
461,915,74268
460,917,75185
459,899,76084
458,910,76994
457,880,77874
456,891,78765
455,906,79671
454,869,80540
453,898,81438
452,905,82343
451,872,83215
450,837,84052
449,856,84908
448,814,85722
447,889,86611
446,901,87512
445,867,88379
444,869,89248
443,887,90135
442,829,90964
441,809,91773
440,851,92624
439,854,93478
438,782,94260
437,823,95083
436,814,95897
435,822,96719
434,870,97589
433,834,98423
432,785,99208
431,808,100016
430,822,100838
429,756,101594
428,757,102351
427,819,103170
426,779,103949
425,817,104766
424,831,105597
423,856,106453
422,750,107203
421,817,108020
420,842,108862
419,794,109656
418,780,110436
417,790,111226
416,765,111991
415,793,112784
414,798,113582
413,798,114380
412,802,115182
411,790,115972
410,750,116722
409,787,117509
408,822,118331
407,804,119135
406,786,119921
405,801,120722
404,785,121507
403,758,122265
402,809,123074
401,771,123845
400,764,124609
399,821,125430
398,775,126205
397,808,127013
396,813,127826
395,782,128608
394,820,129428
393,748,130176
392,776,130952
391,772,131724
390,836,132560
389,750,133310
388,842,134152
387,834,134986
386,814,135800
385,850,136650
384,789,137439
383,865,138304
382,824,139128
381,798,139926
380,841,140767
379,816,141583
378,805,142388
377,826,143214
376,820,144034
375,719,144753
374,838,145591
373,779,146370
372,810,147180
371,808,147988
370,815,148803
369,832,149635
368,799,150434
367,791,151225
366,821,152046
365,751,152797
364,766,153563
363,755,154318
362,802,155120
361,750,155870
360,757,156627
359,794,157421
358,776,158197
357,768,158965
356,770,159735
355,735,160470
354,769,161239
353,728,161967
352,723,162690
351,743,163433
350,714,164147
349,685,164832
348,639,165471
347,713,166184
346,693,166877
345,628,167505
344,688,168193
343,675,168868
342,663,169531
341,644,170175
340,636,170811
339,658,171469
338,633,172102
337,632,172734
336,697,173431
335,649,174080
334,637,174717
333,562,175279
332,607,175886
331,604,176490
330,569,177059
329,558,177617
328,618,178235
327,631,178866
326,571,179437
325,591,180028
324,529,180557
323,548,181105
322,501,181606
321,551,182157
320,538,182695
319,478,183173
318,523,183696
317,525,184221
316,499,184720
315,495,185215
314,453,185668
313,464,186132
312,501,186633
311,461,187094
310,487,187581
309,458,188039
308,440,188479
307,457,188936
306,418,189354
305,437,189791
304,445,190236
303,414,190650
302,422,191072
301,372,191444
300,423,191867
299,419,192286
298,398,192684
297,367,193051
296,407,193458
295,382,193840
294,353,194193
293,344,194537
292,351,194888
291,356,195244
290,363,195607
289,393,196000
288,355,196355
287,300,196655
286,323,196978
285,305,197283
284,356,197639
283,302,197941
282,352,198293
281,313,198606
280,314,198920
279,317,199237
278,328,199565
277,287,199852
276,306,200158
275,319,200477
274,292,200769
273,318,201087
272,280,201367
271,290,201657
270,302,201959
269,287,202246
268,257,202503
267,260,202763
266,292,203055
265,254,203309
264,243,203552
263,271,203823
262,253,204076
261,302,204378
260,240,204618
259,267,204885
258,239,205124
257,248,205372
256,214,205586
255,222,205808
254,220,206028
253,224,206252
252,220,206472
251,239,206711
250,228,206939
249,228,207167
248,217,207384
247,210,207594
246,205,207799
245,196,207995
244,204,208199
243,182,208381
242,195,208576
241,198,208774
240,193,208967
239,207,209174
238,181,209355
237,147,209502
236,186,209688
235,174,209862
234,161,210023
233,186,210209
232,188,210397
231,147,210544
230,167,210711
229,183,210894
228,184,211078
227,156,211234
226,151,211385
225,146,211531
224,149,211680
223,137,211817
222,163,211980
221,138,212118
220,149,212267
219,128,212395
218,126,212521
217,113,212634
216,151,212785
215,143,212928
214,142,213070
213,131,213201
212,113,213314
211,112,213426
210,122,213548
209,104,213652
208,95,213747
207,115,213862
206,122,213984
205,116,214100
204,115,214215
203,102,214317
202,93,214410
201,115,214525
200,82,214607
199,98,214705
198,86,214791
197,93,214884
196,87,214971
195,81,215052
194,104,215156
193,97,215253
192,90,215343
191,85,215428
190,77,215505
189,74,215579
188,64,215643
187,70,215713
186,54,215767
185,63,215830
184,78,215908
183,57,215965
182,51,216016
181,73,216089
180,68,216157
179,68,216225
178,61,216286
177,60,216346
176,62,216408
175,73,216481
174,47,216528
173,59,216587
172,53,216640
171,40,216680
170,29,216709
169,56,216765
168,45,216810
167,38,216848
166,38,216886
165,36,216922
164,34,216956
163,38,216994
162,25,217019
161,27,217046
160,35,217081
159,24,217105
158,23,217128
157,26,217154
156,29,217183
155,32,217215
154,20,217235
153,17,217252
152,29,217281
151,17,217298
150,22,217320
149,19,217339
148,19,217358
147,19,217377
146,13,217390
145,16,217406
144,17,217423
143,18,217441
142,14,217455
141,13,217468
140,12,217480
139,11,217491
138,17,217508
137,12,217520
136,11,217531
135,21,217552
134,8,217560
133,17,217577
132,12,217589
131,16,217605
130,5,217610
129,7,217617
128,8,217625
127,11,217636
126,8,217644
125,11,217655
124,4,217659
123,6,217665
122,9,217674
121,6,217680
120,12,217692
119,4,217696
118,4,217700
117,7,217707
116,8,217715
115,9,217724
114,3,217727
113,7,217734
112,4,217738
111,6,217744
110,4,217748
109,5,217753
108,4,217757
107,4,217761
106,4,217765
105,7,217772
104,5,217777
103,6,217783
102,7,217790
101,11,217801
100,9,217810
