分数,本段人数,累计人数
710,2,2
709,1,3
708,1,4
707,1,5
706,3,8
704,4,12
703,2,14
702,2,16
701,3,19
700,5,24
699,7,31
698,3,34
697,5,39
696,7,46
695,10,56
694,9,65
693,12,77
692,10,87
691,8,95
690,14,109
689,11,120
688,16,136
687,20,156
686,17,173
685,33,206
684,24,230
683,23,253
682,33,286
681,24,310
680,34,344
679,39,383
678,36,419
677,31,450
676,51,501
675,50,551
674,56,607
673,53,660
672,49,709
671,76,785
670,53,838
669,66,904
668,77,981
667,94,1075
666,83,1158
665,78,1236
664,90,1326
663,102,1428
662,107,1535
661,103,1638
660,96,1734
659,113,1847
658,108,1955
657,123,2078
656,99,2177
655,129,2306
654,116,2422
653,129,2551
652,142,2693
651,139,2832
650,146,2978
649,149,3127
648,155,3282
647,144,3426
646,172,3598
645,179,3777
644,169,3946
643,166,4112
642,199,4311
641,193,4504
640,205,4709
639,209,4918
638,205,5123
637,198,5321
636,228,5549
635,228,5777
634,246,6023
633,240,6263
632,248,6511
631,250,6761
630,270,7031
629,263,7294
628,281,7575
627,272,7847
626,313,8160
625,300,8460
624,288,8748
623,324,9072
622,314,9386
621,338,9724
620,365,10089
619,348,10437
618,374,10811
617,364,11175
616,365,11540
615,376,11916
614,375,12291
613,397,12688
612,393,13081
611,381,13462
610,406,13868
609,422,14290
608,430,14720
607,414,15134
606,443,15577
605,426,16003
604,453,16456
603,449,16905
602,472,17377
601,465,17842
600,465,18307
599,499,18806
598,503,19309
597,540,19849
596,544,20393
595,507,20900
594,503,21403
593,550,21953
592,559,22512
591,532,23044
590,548,23592
589,577,24169
588,573,24742
587,545,25287
586,589,25876
585,584,26460
584,585,27045
583,591,27636
582,619,28255
581,604,28859
580,650,29509
579,612,30121
578,608,30729
577,629,31358
576,614,31972
575,655,32627
574,653,33280
573,671,33951
572,662,34613
571,719,35332
570,710,36042
569,672,36714
568,710,37424
567,730,38154
566,716,38870
565,681,39551
564,717,40268
563,745,41013
562,707,41720
561,769,42489
560,778,43267
559,762,44029
558,785,44814
557,771,45585
556,795,46380
555,799,47179
554,758,47937
553,733,48670
552,747,49417
551,842,50259
550,779,51038
549,819,51857
548,846,52703
547,812,53515
546,853,54368
545,844,55212
544,800,56012
543,852,56864
542,809,57673
541,879,58552
540,842,59394
539,855,60249
538,883,61132
537,917,62049
536,899,62948
535,858,63806
534,919,64725
533,903,65628
532,948,66576
531,897,67473
530,918,68391
529,934,69325
528,931,70256
527,929,71185
526,897,72082
525,954,73036
524,961,73997
523,959,74956
522,1026,75982
521,939,76921
520,1009,77930
519,985,78915
518,1023,79938
517,1014,80952
516,990,81942
515,1083,83025
514,1001,84026
513,1094,85120
512,1068,86188
511,1038,87226
510,1030,88256
509,982,89238
508,1086,90324
507,1040,91364
506,1086,92450
505,1118,93568
504,1070,94638
503,1082,95720
502,1114,96834
501,1069,97903
500,1095,98998
499,1118,100116
498,1154,101270
497,1116,102386
496,1141,103527
495,1163,104690
494,1135,105825
493,1121,106946
492,1099,108045
491,1180,109225
490,1084,110309
489,1086,111395
488,1149,112544
487,1207,113751
486,1135,114886
485,1194,116080
484,1138,117218
483,1201,118419
482,1183,119602
481,1215,120817
480,1186,122003
479,1171,123174
478,1213,124387
477,1151,125538
476,1230,126768
475,1207,127975
474,1224,129199
473,1187,130386
472,1236,131622
471,1215,132837
470,1207,134044
469,1275,135319
468,1247,136566
467,1252,137818
466,1264,139082
465,1207,140289
464,1269,141558
463,1173,142731
462,1248,143979
461,1166,145145
460,1214,146359
459,1253,147612
458,1210,148822
457,1252,150074
456,1167,151241
455,1165,152406
454,1149,153555
453,1240,154795
452,1189,155984
451,1219,157203
450,1188,158391
449,1174,159565
448,1154,160719
447,1174,161893
446,1266,163159
445,1229,164388
444,1183,165571
443,1128,166699
442,1191,167890
441,1196,169086
440,1155,170241
439,1192,171433
438,1116,172549
437,1134,173683
436,1138,174821
435,1088,175909
434,1120,177029
433,1143,178172
432,1117,179289
431,1128,180417
430,1160,181577
429,1094,182671
428,1157,183828
427,1135,184963
426,1037,186000
425,1037,187037
424,1094,188131
423,1060,189191
422,1056,190247
421,1005,191252
420,1030,192282
419,1022,193304
418,1004,194308
417,1039,195347
416,985,196332
415,1086,197418
414,984,198402
413,966,199368
412,944,200312
411,995,201307
410,968,202275
409,937,203212
408,962,204174
407,899,205073
406,953,206026
405,880,206906
404,868,207774
403,914,208688
402,882,209570
401,848,210418
400,897,211315
399,826,212141
398,868,213009
397,806,213815
396,777,214592
395,754,215346
394,838,216184
393,806,216990
392,735,217725
391,814,218539
390,788,219327
389,774,220101
388,773,220874
387,766,221640
386,728,222368
385,728,223096
384,754,223850
383,716,224566
382,693,225259
381,684,225943
380,700,226643
379,693,227336
378,661,227997
377,623,228620
376,701,229321
375,638,229959
374,666,230625
373,620,231245
372,672,231917
371,611,232528
370,601,233129
369,633,233762
368,568,234330
367,597,234927
366,584,235511
365,580,236091
364,583,236674
363,538,237212
362,554,237766
361,578,238344
360,569,238913
359,560,239473
358,506,239979
357,520,240499
356,520,241019
355,480,241499
354,521,242020
353,496,242516
352,475,242991
351,492,243483
350,482,243965
349,496,244461
348,455,244916
347,467,245383
346,471,245854
345,470,246324
344,459,246783
343,437,247220
342,456,247676
341,445,248121
340,408,248529
339,439,248968
338,429,249397
337,407,249804
336,431,250235
335,392,250627
334,386,251013
333,381,251394
332,378,251772
331,361,252133
330,383,252516
329,384,252900
328,405,253305
327,380,253685
326,382,254067
325,367,254434
324,369,254803
323,374,255177
322,407,255584
321,347,255931
320,355,256286
319,322,256608
318,336,256944
317,334,257278
316,344,257622
315,312,257934
314,346,258280
313,350,258630
312,327,258957
311,312,259269
310,319,259588
309,373,259961
308,335,260296
307,307,260603
306,351,260954
305,284,261238
304,276,261514
303,324,261838
302,295,262133
301,293,262426
300,272,262698
299,309,263007
298,300,263307
297,311,263618
296,274,263892
295,262,264154
294,270,264424
293,279,264703
292,274,264977
291,249,265226
290,250,265476
289,254,265730
288,238,265968
287,275,266243
286,283,266526
285,239,266765
284,237,267002
283,246,267248
282,246,267494
281,248,267742
280,244,267986
279,237,268223
278,215,268438
277,197,268635
276,202,268837
275,231,269068
274,226,269294
273,227,269521
272,232,269753
271,200,269953
270,241,270194
269,215,270409
268,197,270606
267,218,270824
266,231,271055
265,215,271270
