分数,本段人数,累计人数
750,61,61
658,4,65
657,5,70
656,4,74
655,17,91
654,4,95
653,12,107
652,9,116
651,10,126
650,8,134
649,7,141
648,8,149
647,10,159
646,7,166
645,14,180
644,10,190
643,10,200
642,15,215
641,9,224
640,8,232
639,23,255
638,18,273
637,15,288
636,18,306
635,12,318
634,24,342
633,28,370
632,21,391
631,22,413
630,25,438
629,28,466
628,15,481
627,24,505
626,25,530
625,28,558
624,21,579
623,24,603
622,33,636
621,24,660
620,26,686
619,33,719
618,22,741
617,32,773
616,31,804
615,35,839
614,43,882
613,57,939
612,38,977
611,39,1016
610,46,1062
609,46,1108
608,50,1158
607,48,1206
606,44,1250
605,44,1294
604,45,1339
603,45,1384
602,53,1437
601,50,1487
600,65,1552
599,43,1595
598,56,1651
597,49,1700
596,60,1760
595,48,1808
594,50,1858
593,72,1930
592,62,1992
591,55,2047
590,64,2111
589,75,2186
588,65,2251
587,69,2320
586,75,2395
585,60,2455
584,72,2527
583,80,2607
582,70,2677
581,106,2783
580,78,2861
579,72,2933
578,99,3032
577,81,3113
576,91,3204
575,89,3293
574,92,3385
573,97,3482
572,90,3572
571,95,3667
570,113,3780
569,100,3880
568,103,3983
567,114,4097
566,97,4194
565,110,4304
564,112,4416
563,91,4507
562,117,4624
561,106,4730
560,103,4833
559,120,4953
558,110,5063
557,122,5185
556,128,5313
555,136,5449
554,121,5570
553,117,5687
552,137,5824
551,117,5941
550,140,6081
549,140,6221
548,142,6363
547,146,6509
546,139,6648
545,166,6814
544,148,6962
543,151,7113
542,151,7264
541,143,7407
540,169,7576
539,122,7698
538,145,7843
537,154,7997
536,161,8158
535,191,8349
534,156,8505
533,176,8681
532,165,8846
531,150,8996
530,169,9165
529,178,9343
528,161,9504
527,168,9672
526,166,9838
525,204,10042
524,165,10207
523,190,10397
522,192,10589
521,196,10785
520,199,10984
519,177,11161
518,191,11352
517,196,11548
516,195,11743
515,187,11930
514,157,12087
513,181,12268
512,191,12459
511,224,12683
510,196,12879
509,210,13089
508,186,13275
507,206,13481
506,196,13677
505,201,13878
504,209,14087
503,197,14284
502,228,14512
501,180,14692
500,188,14880
499,196,15076
498,214,15290
497,205,15495
496,198,15693
495,217,15910
494,222,16132
493,211,16343
492,227,16570
491,232,16802
490,245,17047
489,239,17286
488,217,17503
487,196,17699
486,208,17907
485,200,18107
484,227,18334
483,240,18574
482,243,18817
481,217,19034
480,232,19266
479,261,19527
478,241,19768
477,233,20001
476,248,20249
475,232,20481
474,229,20710
473,253,20963
472,246,21209
471,213,21422
470,237,21659
469,253,21912
468,242,22154
467,236,22390
466,242,22632
465,231,22863
464,236,23099
463,251,23350
462,221,23571
461,247,23818
460,260,24078
459,255,24333
458,257,24590
457,241,24831
456,268,25099
455,243,25342
454,259,25601
453,236,25837
452,238,26075
451,264,26339
450,255,26594
449,282,26876
448,262,27138
447,308,27446
446,252,27698
445,246,27944
444,277,28221
443,228,28449
442,257,28706
441,281,28987
440,282,29269
439,259,29528
438,293,29821
437,262,30083
436,264,30347
435,273,30620
434,247,30867
433,294,31161
432,251,31412
431,281,31693
430,266,31959
429,257,32216
428,282,32498
427,258,32756
426,239,32995
425,253,33248
424,266,33514
423,282,33796
422,296,34092
421,251,34343
420,295,34638
419,280,34918
418,258,35176
417,279,35455
416,263,35718
415,271,35989
414,245,36234
413,260,36494
412,266,36760
411,274,37034
410,244,37278
409,276,37554
408,252,37806
407,266,38072
406,271,38343
405,273,38616
404,265,38881
403,256,39137
402,271,39408
401,245,39653
400,279,39932
399,283,40215
398,270,40485
397,292,40777
396,273,41050
395,279,41329
394,290,41619
393,277,41896
392,253,42149
391,246,42395
390,289,42684
389,268,42952
388,260,43212
387,302,43514
386,258,43772
385,253,44025
384,248,44273
383,259,44532
382,287,44819
381,255,45074
380,287,45361
379,253,45614
378,236,45850
377,230,46080
376,297,46377
375,224,46601
374,235,46836
373,253,47089
372,251,47340
371,266,47606
370,256,47862
369,272,48134
368,245,48379
367,246,48625
366,245,48870
365,246,49116
364,269,49385
363,287,49672
362,230,49902
361,236,50138
360,229,50367
359,262,50629
358,236,50865
357,231,51096
356,250,51346
355,245,51591
354,246,51837
353,216,52053
352,234,52287
351,259,52546
350,250,52796
349,231,53027
348,242,53269
347,269,53538
346,208,53746
345,226,53972
344,242,54214
343,215,54429
342,246,54675
341,190,54865
340,226,55091
339,222,55313
338,226,55539
337,227,55766
336,218,55984
335,217,56201
334,191,56392
333,222,56614
332,213,56827
331,197,57024
330,206,57230
329,219,57449
328,220,57669
327,214,57883
326,209,58092
325,211,58303
324,188,58491
323,204,58695
322,161,58856
321,194,59050
320,197,59247
319,180,59427
318,175,59602
317,220,59822
316,166,59988
315,185,60173
314,183,60356
313,158,60514
312,173,60687
311,151,60838
310,179,61017
309,162,61179
308,163,61342
307,146,61488
306,161,61649
305,150,61799
304,159,61958
303,167,62125
302,185,62310
301,130,62440
300,127,62567
299,162,62729
298,147,62876
297,133,63009
296,154,63163
295,137,63300
294,143,63443
293,140,63583
292,108,63691
291,107,63798
290,129,63927
289,114,64041
288,136,64177
287,111,64288
286,111,64399
285,116,64515
284,115,64630
283,96,64726
282,111,64837
281,111,64948
280,106,65054
279,112,65166
278,101,65267
277,77,65344
276,75,65419
275,91,65510
274,93,65603
273,95,65698
272,94,65792
271,78,65870
270,84,65954
269,69,66023
268,69,66092
267,66,66158
266,82,66240
265,72,66312
264,84,66396
263,57,66453
262,64,66517
261,61,66578
260,77,66655
259,62,66717
258,44,66761
257,49,66810
256,42,66852
255,58,66910
254,59,66969
253,51,67020
252,43,67063
251,51,67114
250,33,67147
249,36,67183
248,37,67220
247,39,67259
246,36,67295
245,38,67333
244,34,67367
243,34,67401
242,27,67428
241,22,67450
240,27,67477
239,36,67513
238,25,67538
237,23,67561
236,41,67602
235,18,67620
234,32,67652
233,26,67678
232,10,67688
231,21,67709
230,16,67725
229,14,67739
228,19,67758
227,10,67768
226,18,67786
225,15,67801
224,13,67814
223,16,67830
222,12,67842
221,17,67859
220,8,67867
219,16,67883
218,15,67898
217,5,67903
216,8,67911
215,10,67921
214,5,67926
213,12,67938
212,7,67945
211,3,67948
210,10,67958
209,3,67961
208,6,67967
207,8,67975
206,5,67980
205,6,67986
204,6,67992
203,4,67996
202,4,68000
201,3,68003
200,7,68010
199,5,68015
198,1,68016
197,5,68021
196,6,68027
195,3,68030
194,1,68031
193,3,68034
192,4,68038
191,3,68041
190,4,68045
189,4,68049
188,2,68051
187,2,68053
186,2,68055
185,4,68059
184,1,68060
183,3,68063
182,1,68064
181,4,68068
180,2,68070
