分数,本段人数,累计人数
694,1,1
693,2,3
692,1,4
690,1,5
689,3,8
688,1,9
686,3,12
685,1,13
684,3,16
683,6,22
682,3,25
681,5,30
680,1,31
679,4,35
678,5,40
677,9,49
676,9,58
675,5,63
674,5,68
673,4,72
672,7,79
671,7,86
670,9,95
669,13,108
668,15,123
667,10,133
666,12,145
665,13,158
664,28,186
663,21,207
662,20,227
661,27,254
660,15,269
659,27,296
658,18,314
657,28,342
656,34,376
655,33,409
654,31,440
653,43,483
652,27,510
651,53,563
650,37,600
649,34,634
648,34,668
647,48,716
646,48,764
645,58,822
644,51,873
643,59,932
642,67,999
641,56,1055
640,64,1119
639,56,1175
638,76,1251
637,63,1314
636,55,1369
635,71,1440
634,69,1509
633,97,1606
632,85,1691
631,75,1766
630,89,1855
629,77,1932
628,98,2030
627,93,2123
626,94,2217
625,87,2304
624,118,2422
623,104,2526
622,110,2636
621,115,2751
620,121,2872
619,113,2985
618,133,3118
617,110,3228
616,129,3357
615,141,3498
614,122,3620
613,143,3763
612,159,3922
611,152,4074
610,162,4236
609,147,4383
608,165,4548
607,181,4729
606,178,4907
605,160,5067
604,179,5246
603,176,5422
602,180,5602
601,190,5792
600,175,5967
599,194,6161
598,177,6338
597,215,6553
596,219,6772
595,205,6977
594,230,7207
593,220,7427
592,246,7673
591,238,7911
590,226,8137
589,248,8385
588,216,8601
587,268,8869
586,234,9103
585,249,9352
584,223,9575
583,251,9826
582,269,10095
581,232,10327
580,296,10623
579,267,10890
578,268,11158
577,267,11425
576,254,11679
575,303,11982
574,269,12251
573,299,12550
572,288,12838
571,312,13150
570,320,13470
569,316,13786
568,299,14085
567,335,14420
566,309,14729
565,316,15045
564,331,15376
563,310,15686
562,338,16024
561,339,16363
560,356,16719
559,333,17052
558,375,17427
557,341,17768
556,343,18111
555,383,18494
554,304,18798
553,355,19153
552,394,19547
551,405,19952
550,362,20314
549,399,20713
548,354,21067
547,382,21449
546,386,21835
545,358,22193
544,409,22602
543,401,23003
542,403,23406
541,441,23847
540,405,24252
539,382,24634
538,419,25053
537,390,25443
536,442,25885
535,429,26314
534,421,26735
533,395,27130
532,427,27557
531,478,28035
530,422,28457
529,436,28893
528,434,29327
527,433,29760
526,479,30239
525,411,30650
524,474,31124
523,450,31574
522,499,32073
521,437,32510
520,446,32956
519,425,33381
518,501,33882
517,465,34347
516,466,34813
515,447,35260
514,475,35735
513,511,36246
512,465,36711
511,417,37128
510,480,37608
509,504,38112
508,504,38616
507,460,39076
506,520,39596
505,493,40089
504,502,40591
503,495,41086
502,500,41586
501,489,42075
500,536,42611
499,513,43124
498,491,43615
497,487,44102
496,510,44612
495,499,45111
494,493,45604
493,505,46109
492,495,46604
491,464,47068
490,498,47566
489,526,48092
488,490,48582
487,503,49085
486,547,49632
485,528,50160
484,538,50698
483,516,51214
482,485,51699
481,541,52240
480,483,52723
479,478,53201
478,531,53732
477,488,54220
476,538,54758
475,504,55262
474,512,55774
473,480,56254
472,493,56747
471,510,57257
470,493,57750
469,506,58256
468,543,58799
467,511,59310
466,553,59863
465,498,60361
464,511,60872
463,506,61378
462,501,61879
461,491,62370
460,489,62859
459,449,63308
458,491,63799
457,462,64261
456,459,64720
455,468,65188
454,513,65701
453,484,66185
452,473,66658
451,444,67102
450,486,67588
449,477,68065
448,463,68528
447,488,69016
446,469,69485
445,472,69957
444,507,70464
443,492,70956
442,451,71407
441,482,71889
440,461,72350
439,441,72791
438,465,73256
437,468,73724
436,462,74186
435,444,74630
434,453,75083
433,446,75529
432,433,75962
431,447,76409
430,450,76859
429,416,77275
428,399,77674
427,422,78096
426,429,78525
425,462,78987
424,394,79381
423,432,79813
422,402,80215
421,379,80594
420,441,81035
419,416,81451
418,434,81885
417,410,82295
416,369,82664
415,417,83081
414,358,83439
413,381,83820
412,355,84175
411,349,84524
410,387,84911
409,347,85258
408,378,85636
407,339,85975
406,414,86389
405,350,86739
404,380,87119
403,334,87453
402,372,87825
401,346,88171
400,352,88523
399,347,88870
398,329,89199
397,337,89536
396,340,89876
395,344,90220
394,301,90521
393,330,90851
392,300,91151
391,343,91494
390,334,91828
389,280,92108
388,313,92421
387,282,92703
386,305,93008
385,301,93309
384,290,93599
383,315,93914
382,299,94213
381,257,94470
380,267,94737
379,273,95010
378,286,95296
377,292,95588
376,292,95880
375,301,96181
374,254,96435
373,250,96685
372,263,96948
371,255,97203
370,227,97430
369,217,97647
368,253,97900
367,221,98121
366,229,98350
365,230,98580
364,257,98837
363,207,99044
362,238,99282
