分数,本段人数,累计人数
680,60,1359
679,70,1429
678,76,1505
677,74,1579
676,93,1672
675,90,1762
674,94,1856
673,79,1935
672,81,2016
671,87,2103
670,117,2220
669,90,2310
668,91,2401
667,86,2487
666,95,2582
665,88,2670
664,103,2773
663,110,2883
662,97,2980
661,114,3094
660,98,3192
659,109,3301
658,117,3418
657,122,3540
656,105,3645
655,134,3779
654,114,3893
653,128,4021
652,130,4151
651,118,4269
650,122,4391
649,125,4516
648,125,4641
647,136,4777
646,137,4914
645,156,5070
644,132,5202
643,128,5330
642,153,5483
641,150,5633
640,153,5786
639,172,5958
638,147,6105
637,154,6259
636,152,6411
635,139,6550
634,147,6697
633,145,6842
632,153,6995
631,171,7166
630,169,7335
629,159,7494
628,188,7682
627,160,7842
626,148,7990
625,181,8171
624,190,8361
623,166,8527
622,162,8689
621,176,8865
620,189,9054
619,184,9238
618,173,9411
617,190,9601
616,183,9784
615,201,9985
614,160,10145
613,185,10330
612,160,10490
611,180,10670
610,191,10861
609,177,11038
608,162,11200
607,190,11390
606,192,11582
605,197,11779
604,198,11977
603,160,12137
602,179,12316
601,194,12510
600,175,12685
599,188,12873
598,193,13066
597,174,13240
596,178,13418
595,171,13589
594,188,13777
593,187,13964
592,188,14152
591,182,14334
590,186,14520
589,207,14727
588,191,14918
587,198,15116
586,203,15319
585,192,15511
584,201,15712
583,227,15939
582,206,16145
581,207,16352
580,188,16540
579,207,16747
578,172,16919
577,208,17127
576,188,17315
575,205,17520
574,196,17716
573,200,17916
572,207,18123
571,209,18332
570,187,18519
569,212,18731
568,181,18912
567,210,19122
566,208,19330
565,212,19542
564,207,19749
563,212,19961
562,192,20153
561,213,20366
560,183,20549
559,216,20765
558,212,20977
557,200,21177
556,222,21399
555,214,21613
554,211,21824
553,230,22054
552,179,22233
551,213,22446
550,236,22682
549,195,22877
548,216,23093
547,211,23304
546,230,23534
545,231,23765
544,220,23985
543,198,24183
542,203,24386
541,238,24624
540,235,24859
539,206,25065
538,208,25273
537,216,25489
536,228,25717
535,202,25919
534,220,26139
533,217,26356
532,209,26565
531,197,26762
530,200,26962
529,213,27175
528,231,27406
527,231,27637
526,213,27850
525,254,28104
524,227,28331
523,201,28532
522,231,28763
521,227,28990
520,224,29214
519,213,29427
518,209,29636
517,219,29855
516,212,30067
515,234,30301
514,203,30504
513,215,30719
512,191,30910
511,213,31123
510,208,31331
509,254,31585
508,224,31809
507,212,32021
506,213,32234
505,215,32449
504,199,32648
503,198,32846
502,214,33060
501,211,33271
500,215,33486
499,210,33696
498,219,33915
497,234,34149
496,205,34354
495,209,34563
494,227,34790
493,223,35013
492,222,35235
491,198,35433
490,229,35662
489,220,35882
488,219,36101
487,192,36293
486,207,36500
485,206,36706
484,189,36895
483,185,37080
482,197,37277
481,205,37482
480,206,37688
479,222,37910
478,200,38110
477,193,38303
476,226,38529
475,179,38708
474,234,38942
473,211,39153
472,188,39341
471,170,39511
470,203,39714
469,188,39902
468,177,40079
467,196,40275
466,199,40474
465,160,40634
464,197,40831
463,180,41011
462,165,41176
461,177,41353
460,180,41533
459,188,41721
458,173,41894
457,178,42072
456,198,42270
455,187,42457
454,184,42641
453,185,42826
452,178,43004
451,178,43182
450,183,43365
449,151,43516
448,158,43674
447,184,43858
446,200,44058
445,142,44200
444,166,44366
443,152,44518
442,139,44657
441,181,44838
440,172,45010
439,141,45151
438,149,45300
437,149,45449
436,141,45590
435,141,45731
434,146,45877
433,156,46033
432,131,46164
431,146,46310
430,138,46448
429,131,46579
428,126,46705
427,121,46826
426,117,46943
425,139,47082
424,123,47205
423,110,47315
422,115,47430
421,121,47551
420,116,47667
419,120,47787
418,127,47914
417,128,48042
416,127,48169
415,125,48294
414,94,48388
413,128,48516
412,107,48623
411,111,48734
410,112,48846
409,125,48971
408,103,49074
407,100,49174
406,88,49262
405,114,49376
404,113,49489
403,103,49592
402,76,49668
401,105,49773
400,80,49853
399,86,49939
398,100,50039
397,90,50129
396,87,50216
395,67,50283
394,64,50347
393,78,50425
392,86,50511
391,89,50600
390,80,50680
389,85,50765
388,73,50838
387,99,50937
386,69,51006
385,53,51059
384,71,51130
383,60,51190
382,65,51255
381,65,51320
380,69,51389
379,71,51460
378,63,51523
377,53,51576
376,73,51649
375,57,51706
374,72,51778
373,52,51830
372,41,51871
371,49,51920
370,54,51974
369,43,52017
368,44,52061
367,37,52098
366,44,52142
365,42,52184
364,43,52227
363,37,52264
362,50,52314
361,43,52357
360,53,52410
359,51,52461
358,49,52510
357,46,52556
356,48,52604
355,40,52644
354,48,52692
353,44,52736
352,38,52774
351,34,52808
350,35,52843
349,31,52874
348,30,52904
347,37,52941
346,33,52974
345,36,53010
344,39,53049
343,24,53073
342,40,53113
341,32,53145
340,29,53174
339,31,53205
338,29,53234
337,37,53271
336,30,53301
335,23,53324
334,24,53348
333,27,53375
332,30,53405
331,19,53424
330,21,53445
329,19,53464
328,19,53483
327,25,53508
326,24,53532
325,29,53561
324,27,53588
323,20,53608
322,22,53630
321,16,53646
320,27,53673
319,16,53689
318,26,53715
317,24,53739
316,23,53762
315,23,53785
314,14,53799
313,16,53815
312,27,53842
311,15,53857
310,18,53875
309,17,53892
308,18,53910
307,16,53926
306,16,53942
305,11,53953
304,10,53963
303,15,53978
302,12,53990
301,22,54012
300,13,54025
