分数,本段人数,累计人数
679,1,1
677,1,2
676,2,4
674,1,5
673,1,6
672,2,8
670,2,10
668,2,12
667,3,15
666,2,17
665,3,20
664,2,22
663,1,23
662,2,25
661,3,28
660,2,30
659,1,31
658,2,33
657,5,38
656,4,42
655,3,45
654,7,52
653,8,60
652,4,64
651,4,68
650,3,71
649,4,75
648,7,82
647,6,88
646,5,93
645,6,99
644,4,103
643,8,111
642,12,123
641,5,128
640,9,137
639,12,149
638,11,160
637,12,172
636,5,177
635,12,189
634,16,205
633,12,217
632,9,226
631,16,242
630,14,256
629,13,269
628,17,286
627,20,306
626,18,324
625,11,335
624,11,346
623,19,365
622,15,380
621,16,396
620,10,406
619,15,421
618,23,444
617,21,465
616,24,489
615,27,516
614,20,536
613,25,561
612,17,578
611,26,604
610,30,634
609,29,663
608,34,697
607,26,723
606,39,762
605,20,782
604,37,819
603,22,841
602,27,868
601,33,901
600,37,938
599,37,975
598,37,1012
597,39,1051
596,37,1088
595,31,1119
594,39,1158
593,33,1191
592,38,1229
591,37,1266
590,41,1307
589,38,1345
588,39,1384
587,47,1431
586,49,1480
585,57,1537
584,47,1584
583,44,1628
582,54,1682
581,58,1740
580,72,1812
579,59,1871
578,52,1923
577,50,1973
576,57,2030
575,65,2095
574,58,2153
573,73,2226
572,54,2280
571,73,2353
570,63,2416
569,75,2491
568,60,2551
567,72,2623
566,56,2679
565,76,2755
564,70,2825
563,76,2901
562,71,2972
561,87,3059
560,60,3119
559,74,3193
558,72,3265
557,85,3350
556,82,3432
555,105,3537
554,85,3622
553,100,3722
552,95,3817
551,96,3913
550,101,4014
549,128,4142
548,91,4233
547,98,4331
546,93,4424
545,111,4535
544,98,4633
543,102,4735
542,105,4840
541,114,4954
540,104,5058
539,109,5167
538,114,5281
537,111,5392
536,130,5522
535,115,5637
534,120,5757
533,132,5889
532,120,6009
531,122,6131
530,128,6259
529,142,6401
528,149,6550
527,122,6672
526,155,6827
525,154,6981
524,151,7132
523,161,7293
522,156,7449
521,153,7602
520,151,7753
519,146,7899
518,161,8060
517,156,8216
516,153,8369
515,152,8521
514,153,8674
513,174,8848
512,145,8993
511,155,9148
510,161,9309
509,164,9473
508,172,9645
507,164,9809
506,200,10009
505,182,10191
504,185,10376
503,185,10561
502,168,10729
501,196,10925
500,192,11117
499,196,11313
498,167,11480
497,176,11656
496,179,11835
495,169,12004
494,189,12193
493,196,12389
492,204,12593
491,205,12798
490,199,12997
489,222,13219
488,206,13425
487,195,13620
486,213,13833
485,202,14035
484,212,14247
483,212,14459
482,232,14691
481,203,14894
480,225,15119
479,248,15367
478,222,15589
477,241,15830
476,215,16045
475,223,16268
474,239,16507
473,265,16772
472,238,17010
471,243,17253
470,268,17521
469,230,17751
468,272,18023
467,248,18271
466,229,18500
465,228,18728
464,261,18989
463,257,19246
462,225,19471
461,273,19744
460,218,19962
459,234,20196
458,217,20413
457,263,20676
456,250,20926
455,269,21195
454,258,21453
453,252,21705
452,250,21955
451,259,22214
450,269,22483
449,278,22761
448,261,23022
447,295,23317
446,226,23543
445,263,23806
444,276,24082
443,277,24359
442,254,24613
441,258,24871
440,260,25131
439,261,25392
438,253,25645
437,300,25945
436,301,26246
435,277,26523
434,278,26801
433,266,27067
432,299,27366
431,297,27663
430,304,27967
429,332,28299
428,308,28607
427,285,28892
426,299,29191
425,270,29461
424,306,29767
423,352,30119
422,317,30436
421,265,30701
420,282,30983
419,308,31291
418,316,31607
417,313,31920
416,293,32213
415,303,32516
414,300,32816
413,302,33118
412,315,33433
411,274,33707
410,288,33995
409,289,34284
408,316,34600
407,297,34897
406,274,35171
405,321,35492
404,310,35802
403,279,36081
402,293,36374
401,295,36669
400,333,37002
399,339,37341
398,323,37664
397,342,38006
396,299,38305
395,300,38605
394,311,38916
393,299,39215
392,290,39505
391,301,39806
390,301,40107
389,318,40425
388,317,40742
387,301,41043
386,324,41367
385,303,41670
384,291,41961
383,320,42281
382,313,42594
381,302,42896
380,330,43226
379,333,43559
378,307,43866
377,295,44161
376,286,44447
375,306,44753
374,297,45050
373,327,45377
372,322,45699
371,318,46017
370,301,46318
369,339,46657
368,302,46959
367,280,47239
366,292,47531
365,299,47830
364,301,48131
363,276,48407
362,266,48673
361,267,48940
360,273,49213
359,290,49503
358,304,49807
357,311,50118
356,274,50392
355,269,50661
354,300,50961
353,266,51227
352,263,51490
351,319,51809
350,298,52107
349,266,52373
348,281,52654
347,274,52928
346,271,53199
345,277,53476
344,271,53747
343,251,53998
342,262,54260
341,300,54560
340,262,54822
339,255,55077
338,274,55351
337,236,55587
336,266,55853
335,274,56127
334,252,56379
333,266,56645
332,284,56929
331,285,57214
330,256,57470
329,244,57714
328,250,57964
327,256,58220
326,258,58478
325,244,58722
324,223,58945
323,205,59150
322,226,59376
321,223,59599
320,224,59823
319,215,60038
318,196,60234
317,206,60440
316,237,60677
315,193,60870
314,214,61084
313,233,61317
312,200,61517
311,187,61704
310,195,61899
309,204,62103
308,225,62328
307,207,62535
306,227,62762
305,197,62959
304,208,63167
303,164,63331
302,201,63532
301,183,63715
300,191,63906
299,169,64075
298,176,64251
297,181,64432
296,151,64583
295,164,64747
294,156,64903
293,141,65044
292,167,65211
291,140,65351
290,156,65507
289,164,65671
288,139,65810
287,136,65946
286,123,66069
285,144,66213
284,119,66332
283,129,66461
282,115,66576
281,110,66686
280,131,66817
279,116,66933
278,123,67056
277,122,67178
276,109,67287
275,110,67397
274,107,67504
273,104,67608
272,115,67723
271,92,67815
270,105,67920
269,106,68026
268,88,68114
267,72,68186
266,116,68302
265,80,68382
264,88,68470
263,78,68548
262,98,68646
261,78,68724
260,86,68810
259,80,68890
258,65,68955
257,84,69039
256,60,69099
255,71,69170
254,66,69236
253,61,69297
252,69,69366
251,85,69451
250,63,69514
249,56,69570
248,58,69628
247,49,69677
246,55,69732
245,51,69783
244,47,69830
243,39,69869
242,59,69928
241,43,69971
240,49,70020
239,52,70072
238,37,70109
237,35,70144
236,34,70178
235,34,70212
234,35,70247
233,38,70285
232,36,70321
231,31,70352
230,34,70386
229,33,70419
228,37,70456
227,41,70497
226,25,70522
225,36,70558
224,25,70583
223,27,70610
222,27,70637
221,24,70661
220,28,70689
219,24,70713
218,14,70727
217,26,70753
216,19,70772
215,27,70799
214,20,70819
213,19,70838
212,20,70858
211,27,70885
210,18,70903
209,22,70925
208,15,70940
207,14,70954
206,16,70970
205,14,70984
204,16,71000
203,12,71012
202,13,71025
201,14,71039
200,21,71060
199,18,71078
198,5,71083
197,13,71096
196,4,71100
195,5,71105
194,11,71116
193,8,71124
192,12,71136
191,6,71142
190,7,71149
189,15,71164
188,7,71171
187,11,71182
186,8,71190
185,7,71197
184,10,71207
183,4,71211
182,1,71212
