分数,本段人数,累计人数
722,1,1
715,1,2
711,2,4
709,1,5
708,1,6
707,3,9
706,3,12
705,6,18
704,5,23
703,5,28
702,5,33
701,7,40
700,9,49
699,7,56
698,5,61
697,12,73
696,15,88
695,8,96
694,8,104
693,18,122
692,28,150
691,13,163
690,14,177
689,27,204
688,22,226
687,27,253
686,38,291
685,32,323
684,27,350
683,41,391
682,45,436
681,33,469
680,42,511
679,67,578
678,51,629
677,60,689
676,53,742
675,61,803
674,60,863
673,57,920
672,73,993
671,85,1078
670,69,1147
669,76,1223
668,80,1303
667,76,1379
666,96,1475
665,75,1550
664,100,1650
663,104,1754
662,115,1869
661,113,1982
660,135,2117
659,114,2231
658,119,2350
657,105,2455
656,145,2600
655,130,2730
654,148,2878
653,156,3034
652,155,3189
651,146,3335
650,162,3497
649,163,3660
648,192,3852
647,194,4046
646,180,4226
645,185,4411
644,217,4628
643,186,4814
642,222,5036
641,200,5236
640,219,5455
639,245,5700
638,252,5952
637,252,6204
636,233,6437
635,235,6672
634,264,6936
633,290,7226
632,322,7548
631,295,7843
630,302,8145
629,325,8470
628,302,8772
627,331,9103
626,311,9414
625,347,9761
624,340,10101
623,329,10430
622,341,10771
621,369,11140
620,383,11523
619,401,11924
618,367,12291
617,389,12680
616,377,13057
615,413,13470
614,420,13890
613,407,14297
612,409,14706
611,445,15151
610,477,15628
609,470,16098
608,424,16522
607,469,16991
606,472,17463
605,520,17983
604,519,18502
603,493,18995
602,562,19557
601,554,20111
600,520,20631
599,521,21152
598,543,21695
597,553,22248
596,571,22819
595,529,23348
594,555,23903
593,538,24441
592,581,25022
591,601,25623
590,533,26156
589,567,26723
588,634,27357
587,599,27956
586,590,28546
585,587,29133
584,664,29797
583,672,30469
582,678,31147
581,711,31858
580,647,32505
579,664,33169
578,707,33876
577,682,34558
576,682,35240
575,714,35954
574,709,36663
573,694,37357
572,736,38093
571,736,38829
570,732,39561
569,744,40305
568,720,41025
567,756,41781
566,764,42545
565,845,43390
564,745,44135
563,829,44964
562,737,45701
561,799,46500
560,798,47298
559,848,48146
