分数,本段人数,累计人数
702,1,1
697,1,2
693,2,4
692,1,5
691,2,7
689,3,10
687,1,11
686,2,13
682,1,14
681,1,15
680,2,17
679,4,21
678,2,23
676,2,25
675,2,27
674,1,28
673,3,31
672,2,33
671,2,35
670,3,38
669,5,43
668,5,48
667,3,51
666,7,58
665,4,62
664,4,66
663,5,71
662,7,78
661,8,86
660,7,93
659,5,98
658,9,107
657,6,113
656,16,129
655,8,137
654,14,151
653,11,162
652,15,177
651,14,191
650,16,207
649,14,221
648,18,239
647,27,266
646,19,285
645,30,315
644,20,335
643,20,355
642,25,380
641,26,406
640,23,429
639,29,458
638,27,485
637,33,518
636,31,549
635,34,583
634,33,616
633,57,673
632,38,711
631,39,750
630,47,797
629,47,844
628,48,892
627,39,931
626,52,983
625,50,1033
624,50,1083
623,59,1142
622,64,1206
621,58,1264
620,71,1335
619,76,1411
618,68,1479
617,75,1554
616,74,1628
615,72,1700
614,82,1782
613,85,1867
612,77,1944
611,112,2056
610,106,2162
609,89,2251
608,101,2352
607,94,2446
606,115,2561
605,118,2679
604,110,2789
603,111,2900
602,117,3017
601,146,3163
600,105,3268
599,128,3396
598,128,3524
597,138,3662
596,129,3791
595,140,3931
594,147,4078
593,160,4238
592,151,4389
591,142,4531
590,186,4717
589,182,4899
588,160,5059
587,151,5210
586,199,5409
585,171,5580
584,171,5751
583,188,5939
582,173,6112
581,180,6292
580,217,6509
579,198,6707
578,223,6930
577,216,7146
576,203,7349
575,206,7555
574,221,7776
573,214,7990
572,231,8221
571,224,8445
570,266,8711
569,228,8939
568,245,9184
567,232,9416
566,263,9679
565,294,9973
564,277,10250
563,268,10518
562,283,10801
561,256,11057
560,284,11341
559,269,11610
558,311,11921
557,310,12231
556,323,12554
555,288,12842
554,298,13140
553,303,13443
552,288,13731
551,303,14034
550,290,14324
549,336,14660
548,321,14981
547,355,15336
546,324,15660
545,371,16031
544,369,16400
543,388,16788
542,355,17143
541,359,17502
540,370,17872
539,398,18270
538,367,18637
537,374,19011
536,370,19381
535,390,19771
534,366,20137
533,384,20521
532,379,20900
531,404,21304
530,371,21675
529,400,22075
528,399,22474
527,417,22891
526,424,23315
525,415,23730
524,415,24145
523,411,24556
522,410,24966
521,455,25421
520,438,25859
519,410,26269
518,425,26694
517,443,27137
516,450,27587
515,451,28038
514,419,28457
513,443,28900
512,474,29374
511,445,29819
510,475,30294
509,467,30761
