分数,本段人数,累计人数
900以上,3,3
891,1,4
884,1,5
879,1,6
874,1,7
870,1,8
867,1,9
864,1,10
861,1,11
858,1,12
856,1,13
854,1,14
852,1,15
850,1,16
849,1,17
847,1,18
845,1,19
844,1,20
842,1,21
841,1,22
840,1,23
839,1,24
838,1,25
836,1,26
834,2,28
833,1,29
832,1,30
831,1,31
830,1,32
829,2,34
828,2,36
826,1,37
825,1,38
824,2,40
823,1,41
822,1,42
820,3,45
819,2,47
817,3,50
816,2,52
815,2,54
814,1,55
813,2,57
812,2,59
811,3,62
809,4,66
808,2,68
807,2,70
806,2,72
805,3,75
804,3,78
803,3,81
802,3,84
800,4,88
799,4,92
798,2,94
797,3,97
796,3,100
795,4,104
794,3,107
793,4,111
792,3,114
791,4,118
790,4,122
789,5,127
788,2,129
787,4,133
786,4,137
785,4,141
784,7,148
783,2,150
782,6,156
781,5,161
780,5,166
779,7,173
778,5,178
777,4,182
776,4,186
775,7,193
774,8,201
773,7,208
772,5,213
771,5,218
770,7,225
769,7,232
768,5,237
767,9,246
766,7,253
765,7,260
764,8,268
763,11,279
762,4,283
761,10,293
760,6,299
759,9,308
758,11,319
757,11,330
756,13,343
755,7,350
754,12,362
753,8,370
752,11,381
751,12,393
750,13,406
749,9,415
748,14,429
747,12,441
746,11,452
745,13,465
744,13,478
743,17,495
742,12,507
741,7,514
740,20,534
739,14,548
738,15,563
737,23,586
736,8,594
735,10,604
734,16,620
733,16,636
732,20,656
731,16,672
730,22,694
729,15,709
728,20,729
727,20,749
726,19,768
725,20,788
724,25,813
723,16,829
722,25,854
721,23,877
720,22,899
719,35,934
718,19,953
717,19,972
716,26,998
715,25,1023
714,27,1050
713,29,1079
712,27,1106
711,25,1131
710,28,1159
709,30,1189
708,35,1224
707,31,1255
706,29,1284
705,31,1315
704,33,1348
703,34,1382
702,36,1418
701,34,1452
700,25,1477
699,31,1508
698,41,1549
697,41,1590
696,38,1628
695,40,1668
694,46,1714
693,26,1740
692,36,1776
691,44,1820
690,48,1868
689,47,1915
688,50,1965
687,33,1998
686,45,2043
685,46,2089
684,46,2135
683,54,2189
682,51,2240
681,50,2290
680,56,2346
679,48,2394
678,54,2448
677,46,2494
676,62,2556
675,50,2606
674,57,2663
673,53,2716
672,59,2775
671,63,2838
670,72,2910
669,51,2961
668,65,3026
667,75,3101
666,48,3149
665,53,3202
664,82,3284
663,61,3345
662,78,3423
661,85,3508
660,51,3559
659,79,3638
658,57,3695
657,92,3787
656,75,3862
655,78,3940
654,79,4019
653,86,4105
652,68,4173
651,78,4251
650,99,4350
649,65,4415
648,82,4497
647,95,4592
646,84,4676
645,98,4774
644,86,4860
643,106,4966
642,80,5046
641,98,5144
640,119,5263
639,77,5340
638,115,5455
637,89,5544
636,99,5643
635,111,5754
634,124,5878
633,103,5981
632,117,6098
631,83,6181
630,108,6289
629,138,6427
628,119,6546
627,110,6656
626,122,6778
625,103,6881
624,119,7000
623,118,7118
622,140,7258
621,106,7364
620,116,7480
619,131,7611
618,122,7733
617,142,7875
616,121,7996
615,133,8129
614,140,8269
613,124,8393
612,139,8532
611,155,8687
610,116,8803
609,164,8967
608,116,9083
607,133,9216
606,168,9384
605,153,9537
604,149,9686
603,158,9844
602,148,9992
601,144,10136
600,164,10300
599,178,10478
598,183,10661
597,121,10782
596,166,10948
595,188,11136
594,161,11297
593,182,11479
592,130,11609
591,166,11775
590,157,11932
589,201,12133
588,156,12289
587,181,12470
586,196,12666
585,175,12841
584,152,12993
583,191,13184
582,207,13391
581,164,13555
580,210,13765
579,190,13955
578,181,14136
577,200,14336
576,161,14497
575,189,14686
574,181,14867
573,229,15096
572,216,15312
571,173,15485
570,216,15701
569,182,15883
568,219,16102
567,211,16313
566,197,16510
565,180,16690
564,205,16895
563,228,17123
562,215,17338
561,235,17573
560,171,17744
559,230,17974
558,203,18177
557,213,18390
556,240,18630
555,243,18873
554,237,19110
553,217,19327
552,209,19536
551,220,19756
550,245,20001
549,225,20226
548,220,20446
547,200,20646
546,229,20875
545,230,21105
544,225,21330
543,219,21549
542,227,21776
541,278,22054
540,203,22257
539,243,22500
538,232,22732
537,255,22987
536,227,23214
535,234,23448
534,240,23688
533,247,23935
532,245,24180
531,248,24428
530,235,24663
529,244,24907
528,230,25137
527,265,25402
526,256,25658
525,247,25905
524,227,26132
523,256,26388
522,225,26613
521,238,26851
520,230,27081
519,234,27315
518,293,27608
517,198,27806
516,243,28049
515,251,28300
514,249,28549
513,257,28806
512,259,29065
511,186,29251
510,277,29528
509,258,29786
508,255,30041
507,234,30275
506,248,30523
505,257,30780
504,256,31036
503,220,31256
502,267,31523
501,236,31759
500,257,32016
499,230,32246
498,249,32495
497,261,32756
496,229,32985
495,237,33222
494,254,33476
493,244,33720
492,224,33944
491,261,34205
490,258,34463
489,256,34719
488,217,34936
487,231,35167
486,253,35420
485,226,35646
484,231,35877
483,248,36125
482,213,36338
481,256,36594
480,232,36826
479,192,37018
478,227,37245
477,232,37477
476,241,37718
475,198,37916
474,248,38164
473,256,38420
472,220,38640
471,222,38862
470,218,39080
469,198,39278
468,213,39491
467,208,39699
466,191,39890
465,220,40110
464,199,40309
463,234,40543
462,199,40742
461,200,40942
460,203,41145
459,181,41326
458,224,41550
457,195,41745
456,166,41911
455,212,42123
454,193,42316
453,190,42506
452,210,42716
451,182,42898
450,196,43094
449,192,43286
448,163,43449
447,179,43628
446,174,43802
445,174,43976
444,168,44144
443,198,44342
442,173,44515
441,177,44692
440,163,44855
439,138,44993
438,181,45174
437,167,45341
436,135,45476
435,173,45649
434,137,45786
433,180,45966
432,128,46094
431,157,46251
430,164,46415
429,139,46554
428,156,46710
427,153,46863
426,160,47023
425,135,47158
424,136,47294
423,144,47438
422,130,47568
421,125,47693
420,134,47827
419,122,47949
418,131,48080
417,134,48214
416,143,48357
415,133,48490
414,122,48612
413,140,48752
412,105,48857
411,122,48979
410,122,49101
409,112,49213
408,109,49322
407,92,49414
406,117,49531
405,131,49662
404,105,49767
403,111,49878
402,110,49988
401,116,50104
400,103,50207
399,94,50301
398,86,50387
397,99,50486
396,88,50574
395,94,50668
394,106,50774
393,92,50866
392,81,50947
391,93,51040
390,99,51139
389,82,51221
388,87,51308
387,74,51382
386,100,51482
385,79,51561
384,59,51620
383,89,51709
382,73,51782
381,68,51850
380,78,51928
379,67,51995
378,73,52068
377,60,52128
376,88,52216
375,72,52288
374,71,52359
373,84,52443
372,72,52515
371,71,52586
370,51,52637
369,69,52706
368,66,52772
367,73,52845
366,67,52912
365,61,52973
364,63,53036
363,63,53099
362,60,53159
361,56,53215
360,45,53260
359,53,53313
358,62,53375
357,55,53430
356,56,53486
355,66,53552
354,45,53597
353,69,53666
352,47,53713
351,48,53761
350,43,53804
349,41,53845
348,53,53898
347,41,53939
346,50,53989
345,30,54019
344,53,54072
343,52,54124
342,40,54164
341,49,54213
340,37,54250
339,39,54289
338,47,54336
337,30,54366
336,42,54408
335,36,54444
334,30,54474
333,40,54514
332,34,54548
331,43,54591
330,25,54616
329,26,54642
328,30,54672
327,32,54704
326,38,54742
325,23,54765
324,36,54801
323,28,54829
322,18,54847
321,36,54883
320,25,54908
319,32,54940
318,31,54971
317,20,54991
316,16,55007
315,20,55027
314,26,55053
313,22,55075
312,29,55104
311,26,55130
310,16,55146
309,21,55167
308,24,55191
307,22,55213
306,23,55236
305,18,55254
304,19,55273
303,17,55290
302,24,55314
301,26,55340
300,18,55358
299,22,55380
298,16,55396
297,14,55410
296,14,55424
295,16,55440
294,11,55451
293,15,55466
292,16,55482
291,19,55501
290,14,55515
289,9,55524
288,14,55538
287,17,55555
286,14,55569
285,13,55582
284,16,55598
283,10,55608
282,14,55622
281,13,55635
280,6,55641
279,8,55649
278,16,55665
277,7,55672
276,10,55682
275,7,55689
274,10,55699
273,8,55707
272,13,55720
271,9,55729
270,6,55735
269,10,55745
268,8,55753
267,8,55761
266,8,55769
265,9,55778
264,11,55789
263,11,55800
262,5,55805
261,7,55812
260,6,55818
259,8,55826
258,5,55831
257,8,55839
256,4,55843
255,6,55849
254,5,55854
253,6,55860
252,5,55865
251,5,55870
250,3,55873
249,8,55881
248,2,55883
247,6,55889
246,5,55894
245,4,55898
244,5,55903
243,2,55905
242,1,55906
241,4,55910
240,4,55914
239,2,55916
238,3,55919
236,1,55920
235,6,55926
234,6,55932
233,2,55934
232,5,55939
231,4,55943
230,2,55945
