分数,本段人数,累计人数
634,104,104
633,6,110
632,11,121
631,3,124
630,9,133
629,4,137
628,10,147
627,5,152
626,6,158
625,6,164
624,10,174
623,7,181
622,4,185
621,9,194
620,11,205
619,15,220
618,8,228
617,5,233
616,10,243
615,17,260
614,12,272
613,13,285
612,19,304
611,7,311
610,13,324
609,6,330
608,10,340
607,15,355
606,12,367
605,14,381
604,13,394
603,12,406
602,12,418
601,14,432
600,17,449
599,21,470
598,14,484
597,16,500
596,19,519
595,16,535
594,17,552
593,20,572
592,15,587
591,17,604
590,17,621
589,20,641
588,25,666
587,19,685
586,16,701
585,19,720
584,23,743
583,28,771
582,25,796
581,21,817
580,16,833
579,20,853
578,30,883
577,24,907
576,22,929
575,29,958
574,28,986
573,33,1019
572,37,1056
571,35,1091
570,35,1126
569,29,1155
568,30,1185
567,31,1216
566,25,1241
565,33,1274
564,30,1304
563,38,1342
562,38,1380
561,37,1417
560,42,1459
559,29,1488
558,36,1524
557,39,1563
556,48,1611
555,41,1652
554,32,1684
553,42,1726
552,40,1766
551,41,1807
550,31,1838
549,50,1888
548,36,1924
547,55,1979
546,37,2016
545,35,2051
544,46,2097
543,41,2138
542,42,2180
541,46,2226
540,59,2285
539,47,2332
538,50,2382
537,55,2437
536,52,2489
535,44,2533
534,50,2583
533,51,2634
532,62,2696
531,55,2751
530,48,2799
529,70,2869
528,61,2930
527,49,2979
526,77,3056
525,50,3106
524,59,3165
523,56,3221
522,72,3293
521,56,3349
520,64,3413
519,59,3472
518,83,3555
517,71,3626
516,69,3695
515,80,3775
514,77,3852
513,90,3942
512,71,4013
511,63,4076
510,69,4145
509,92,4237
508,81,4318
507,84,4402
506,73,4475
505,89,4564
504,62,4626
503,98,4724
502,82,4806
501,73,4879
500,87,4966
499,80,5046
498,92,5138
497,106,5244
496,92,5336
495,88,5424
494,101,5525
493,81,5606
492,94,5700
491,100,5800
490,85,5885
489,108,5993
488,108,6101
487,117,6218
486,94,6312
485,104,6416
484,119,6535
483,111,6646
482,104,6750
481,101,6851
480,135,6986
479,121,7107
478,128,7235
477,111,7346
476,111,7457
475,117,7574
474,129,7703
473,109,7812
472,121,7933
471,134,8067
470,110,8177
469,127,8304
468,135,8439
467,126,8565
466,122,8687
465,126,8813
464,147,8960
463,141,9101
462,135,9236
461,152,9388
460,142,9530
459,151,9681
458,153,9834
457,132,9966
456,155,10121
455,161,10282
454,166,10448
453,150,10598
452,156,10754
451,159,10913
450,182,11095
449,162,11257
448,189,11446
447,182,11628
446,195,11823
445,169,11992
444,149,12141
443,137,12278
442,192,12470
441,189,12659
440,171,12830
439,155,12985
438,177,13162
437,175,13337
436,176,13513
435,176,13689
434,194,13883
433,186,14069
432,200,14269
431,213,14482
430,208,14690
429,196,14886
428,179,15065
427,169,15234
426,190,15424
425,180,15604
424,189,15793
423,205,15998
422,201,16199
421,214,16413
420,197,16610
419,236,16846
418,212,17058
417,212,17270
416,213,17483
415,210,17693
414,211,17904
413,199,18103
412,195,18298
411,211,18509
410,202,18711
409,224,18935
408,202,19137
407,228,19365
406,208,19573
405,210,19783
404,194,19977
403,209,20186
402,219,20405
401,220,20625
400,202,20827
399,199,21026
398,253,21279
397,213,21492
396,213,21705
395,217,21922
394,229,22151
393,191,22342
392,217,22559
391,213,22772
390,204,22976
