score,count,cumulative
598,10,10
589,10,20
588,1,21
587,1,22
585,2,24
584,1,25
583,2,27
582,2,29
581,3,32
580,1,33
578,1,34
577,4,38
576,2,40
575,2,42
574,1,43
573,6,49
572,1,50
571,3,53
570,1,54
568,3,57
567,3,60
566,1,61
565,4,65
564,4,69
563,3,72
562,8,80
561,2,82
560,7,89
559,2,91
558,5,96
557,9,105
556,1,106
555,4,110
554,3,113
553,9,122
552,7,129
551,6,135
550,8,143
549,4,147
548,8,155
547,3,158
546,9,167
545,7,174
544,8,182
543,8,190
542,5,195
541,7,202
540,5,207
539,6,213
538,4,217
537,2,219
536,7,226
535,13,239
534,10,249
533,5,254
532,7,261
531,5,266
530,7,273
529,4,277
528,14,291
527,14,305
526,11,316
525,9,325
524,15,340
523,6,346
522,11,357
521,15,372
520,10,382
519,15,397
518,11,408
517,8,416
516,9,425
515,16,441
514,8,449
513,19,468
512,11,479
511,15,494
510,15,509
509,7,516
508,16,532
507,14,546
506,18,564
505,18,582
504,18,600
503,15,615
502,18,633
501,16,649
500,16,665
499,14,679
498,19,698
497,22,720
496,22,742
495,16,758
494,27,785
493,12,797
492,28,825
491,27,852
490,15,867
489,23,890
488,29,919
487,19,938
486,17,955
485,31,986
484,30,1016
483,32,1048
482,20,1068
481,23,1091
480,26,1117
479,20,1137
478,26,1163
477,35,1198
476,21,1219
475,21,1240
474,28,1268
473,22,1290
472,22,1312
471,29,1341
470,28,1369
469,33,1402
468,34,1436
467,18,1454
466,21,1475
465,34,1509
464,37,1546
463,44,1590
462,33,1623
461,36,1659
460,53,1712
459,38,1750
458,34,1784
457,50,1834
456,31,1865
455,39,1904
454,38,1942
453,44,1986
452,34,2020
451,47,2067
450,37,2104
449,44,2148
448,48,2196
447,60,2256
446,44,2300
445,49,2349
444,43,2392
443,52,2444
442,54,2498
441,57,2555
440,62,2617
439,46,2663
438,56,2719
437,50,2769
436,64,2833
435,61,2894
434,67,2961
433,66,3027
432,70,3097
431,64,3161
430,48,3209
429,58,3267
428,56,3323
427,63,3386
426,64,3450
425,69,3519
424,53,3572
423,59,3631
422,65,3696
421,67,3763
420,74,3837
419,66,3903
418,70,3973
417,83,4056
416,63,4119
415,54,4173
414,48,4221
413,87,4308
412,64,4372
411,85,4457
410,76,4533
409,62,4595
408,73,4668
407,78,4746
406,80,4826
405,83,4909
404,69,4978
403,77,5055
402,85,5140
401,92,5232
400,78,5310
399,89,5399
398,79,5478
397,75,5553
396,74,5627
395,92,5719
394,82,5801
393,83,5884
392,75,5959
391,74,6033
390,86,6119
389,88,6207
388,70,6277
387,82,6359
386,84,6443
385,70,6513
384,89,6602
383,69,6671
382,90,6761
381,88,6849
380,91,6940
379,86,7026
378,86,7112
377,69,7181
376,86,7267
375,80,7347
374,75,7422
373,91,7513
372,104,7617
371,89,7706
370,94,7800
369,84,7884
368,97,7981
367,71,8052
366,98,8150
365,83,8233
364,76,8309
363,88,8397
362,72,8469
361,79,8548
360,92,8640
359,85,8725
358,74,8799
357,85,8884
356,85,8969
355,69,9038
354,70,9108
353,60,9168
352,63,9231
351,74,9305
350,80,9385
349,69,9454
348,72,9526
347,84,9610
346,81,9691
345,94,9785
344,66,9851
343,66,9917
342,74,9991
341,69,10060
340,52,10112
339,78,10190
338,74,10264
337,56,10320
336,62,10382
335,77,10459
334,69,10528
333,59,10587
332,79,10666
331,51,10717
330,81,10798
329,75,10873
328,76,10949
327,79,11028
326,62,11090
325,69,11159
324,86,11245
323,56,11301
322,52,11353
321,74,11427
320,65,11492
319,77,11569
318,57,11626
317,58,11684
316,62,11746
315,57,11803
314,46,11849
313,56,11905
312,54,11959
311,47,12006
310,55,12061
309,58,12119
308,48,12167
307,51,12218
306,39,12257
305,48,12305
304,55,12360
303,55,12415
302,69,12484
301,54,12538
300,46,12584
299,50,12634
298,44,12678
297,46,12724
296,50,12774
295,39,12813
294,54,12867
293,59,12926
292,47,12973
291,52,13025
290,48,13073
289,49,13122
288,45,13167
287,50,13217
286,47,13264
285,49,13313
284,51,13364
283,35,13399
282,46,13445
281,37,13482
280,42,13524
279,41,13565
278,38,13603
277,39,13642
276,36,13678
275,36,13714
274,47,13761
273,41,13802
272,54,13856
271,40,13896
270,42,13938
269,51,13989
268,52,14041
267,41,14082
266,40,14122
265,47,14169
264,36,14205
263,32,14237
262,33,14270
261,33,14303
260,38,14341
259,41,14382
258,28,14410
257,34,14444
256,53,14497
255,36,14533
254,34,14567
253,37,14604
252,39,14643
251,39,14682
250,33,14715
249,27,14742
248,33,14775
247,33,14808
246,38,14846
245,41,14887
244,29,14916
243,33,14949
242,33,14982
241,30,15012
240,39,15051
239,26,15077
238,36,15113
237,33,15146
236,34,15180
235,38,15218
234,25,15243
233,41,15284
232,30,15314
231,23,15337
230,30,15367
229,30,15397
228,29,15426
227,38,15464
226,34,15498
225,40,15538
224,25,15563
223,29,15592
222,36,15628
221,38,15666
220,23,15689
219,21,15710
218,32,15742
217,27,15769
216,18,15787
215,31,15818
214,24,15842
213,21,15863
212,25,15888
211,32,15920
210,18,15938
209,20,15958
208,20,15978
207,21,15999
206,18,16017
205,24,16041
204,18,16059
203,17,16076
202,24,16100
201,13,16113
200,18,16131
199,13,16144
198,18,16162
197,17,16179
196,15,16194
195,14,16208
194,17,16225
193,13,16238
192,18,16256
191,19,16275
190,12,16287
189,14,16301
188,16,16317
187,12,16329
186,11,16340
185,9,16349
184,8,16357
183,6,16363
182,9,16372
181,15,16387
180,8,16395
179,9,16404
178,9,16413
177,12,16425
176,16,16441
175,8,16449
174,4,16453
173,9,16462
172,13,16475
171,8,16483
170,9,16492
169,8,16500
168,10,16510
167,7,16517
166,5,16522
165,7,16529
164,1,16530
163,6,16536
162,5,16541
161,4,16545
160,8,16553
159,4,16557
158,9,16566
157,3,16569
156,4,16573
155,2,16575
154,9,16584
153,4,16588
152,4,16592
151,1,16593
150,4,16597
149,3,16600
148,2,16602
147,2,16604
146,2,16606
145,1,16607
144,3,16610
143,4,16614
141,4,16618
140,5,16623
139,2,16625
137,3,16628
136,2,16630
135,1,16631
134,3,16634
133,3,16637
132,2,16639
131,4,16643
129,2,16645
128,1,16646
127,2,16648
124,4,16652
123,4,16656
121,1,16657
120,3,16660
119,3,16663
118,1,16664
116,1,16665
115,2,16667
113,3,16670
112,2,16672
108,2,16674
103,1,16675
100,1,16676
95,1,16677
94,1,16678
90,1,16679
79,1,16680
70,1,16681
45,1,16682
40,1,16683
