分数,本段人数,累计人数
715,1,1
713,2,3
711,1,4
710,1,5
709,1,6
708,1,7
706,1,8
704,1,9
703,1,10
702,1,11
701,1,12
699,3,15
697,1,16
696,1,17
695,1,18
694,4,22
693,4,26
692,4,30
691,3,33
690,5,38
689,4,42
688,3,45
687,6,51
686,4,55
685,7,62
684,10,72
683,14,86
682,16,102
681,9,111
680,8,119
679,13,132
678,22,154
677,19,173
676,25,198
675,21,219
674,24,243
673,28,271
672,26,297
671,33,330
670,28,358
669,26,384
668,16,400
667,42,442
666,33,475
665,43,518
664,42,560
663,35,595
662,47,642
661,52,694
660,49,743
659,49,792
658,48,840
657,58,898
656,55,953
655,69,1022
654,66,1088
653,69,1157
652,73,1230
651,49,1279
650,58,1337
649,61,1398
648,69,1467
647,86,1553
646,88,1641
645,84,1725
644,89,1814
643,94,1908
642,111,2019
641,117,2136
640,95,2231
639,95,2326
638,92,2418
637,96,2514
636,102,2616
635,106,2722
634,113,2835
633,133,2968
632,136,3104
631,127,3231
630,127,3358
629,140,3498
628,123,3621
627,127,3748
626,142,3890
625,151,4041
624,166,4207
623,141,4348
622,156,4504
621,166,4670
620,193,4863
619,170,5033
618,174,5207
617,168,5375
616,163,5538
615,189,5727
614,157,5884
613,165,6049
612,179,6228
611,184,6412
610,214,6626
609,198,6824
608,209,7033
607,216,7249
606,213,7462
605,234,7696
604,215,7911
603,217,8128
602,233,8361
601,213,8574
600,250,8824
599,229,9053
598,246,9299
597,227,9526
596,252,9778
595,280,10058
594,265,10323
593,279,10602
592,268,10870
591,274,11144
590,256,11400
589,266,11666
588,262,11928
587,286,12214
586,289,12503
585,282,12785
584,318,13103
583,294,13397
582,286,13683
581,287,13970
580,285,14255
579,299,14554
578,306,14860
577,330,15190
576,284,15474
575,302,15776
574,312,16088
573,313,16401
572,303,16704
571,338,17042
570,382,17424
569,321,17745
568,330,18075
567,371,18446
566,314,18760
565,306,19066
564,332,19398
563,429,19827
562,381,20208
561,382,20590
560,366,20956
559,413,21369
558,389,21758
557,404,22162
556,428,22590
555,402,22992
554,370,23362
553,424,23786
552,407,24193
551,380,24573
550,427,25000
549,417,25417
548,439,25856
547,484,26340
546,432,26772
545,425,27197
544,457,27654
543,436,28090
542,429,28519
541,514,29033
540,452,29485
539,504,29989
538,461,30450
537,490,30940
536,481,31421
535,481,31902
534,497,32399
533,490,32889
532,503,33392
531,470,33862
530,506,34368
529,548,34916
528,513,35429
527,519,35948
526,501,36449
525,537,36986
524,551,37537
523,531,38068
522,566,38634
521,550,39184
520,533,39717
519,551,40268
518,594,40862
517,588,41450
516,533,41983
515,590,42573
514,576,43149
513,608,43757
512,572,44329
511,629,44958
510,631,45589
509,633,46222
508,644,46866
507,640,47506
506,678,48184
505,620,48804
504,615,49419
503,643,50062
502,628,50690
501,636,51326
500,700,52026
499,658,52684
498,682,53366
497,646,54012
496,653,54665
495,676,55341
494,709,56050
493,693,56743
492,669,57412
491,700,58112
490,686,58798
489,668,59466
488,725,60191
487,744,60935
486,684,61619
485,734,62353
484,717,63070
483,773,63843
482,732,64575
481,742,65317
480,739,66056
479,773,66829
478,757,67586
477,787,68373
476,822,69195
475,774,69969
474,798,70767
473,787,71554
472,809,72363
471,806,73169
470,812,73981
469,812,74793
468,840,75633
467,793,76426
466,857,77283
465,842,78125
464,894,79019
463,822,79841
462,856,80697
461,840,81537
460,840,82377
459,965,83342
458,878,84220
457,861,85081
456,844,85925
455,889,86814
454,939,87753
453,911,88664
452,842,89506
451,892,90398
450,901,91299
449,964,92263
448,967,93230
447,923,94153
446,925,95078
445,861,95939
444,946,96885
443,939,97824
442,954,98778
441,967,99745
440,930,100675
439,979,101654
438,984,102638
437,979,103617
436,960,104577
435,1006,105583
434,990,106573
433,933,107506
432,891,108397
431,1026,109423
430,954,110377
429,1027,111404
428,949,112353
427,952,113305
426,930,114235
425,942,115177
424,962,116139
423,1005,117144
422,948,118092
421,912,119004
420,1013,120017
419,982,120999
418,948,121947
417,914,122861
416,949,123810
415,926,124736
414,1009,125745
413,967,126712
412,919,127631
411,927,128558
410,906,129464
409,939,130403
408,917,131320
407,912,132232
406,876,133108
405,935,134043
404,892,134935
403,937,135872
402,880,136752
401,941,137693
400,872,138565
399,897,139462
398,892,140354
397,889,141243
396,938,142181
395,869,143050
394,870,143920
393,900,144820
392,847,145667
391,864,146531
390,850,147381
389,856,148237
388,852,149089
387,893,149982
386,868,150850
385,810,151660
384,822,152482
383,804,153286
382,836,154122
381,851,154973
380,826,155799
379,822,156621
378,772,157393
377,806,158199
376,710,158909
375,773,159682
374,787,160469
373,735,161204
372,701,161905
371,806,162711
370,758,163469
369,706,164175
368,749,164924
367,714,165638
366,687,166325
365,733,167058
364,700,167758
363,657,168415
362,672,169087
361,626,169713
360,626,170339
359,609,170948
358,698,171646
357,624,172270
356,674,172944
355,677,173621
354,638,174259
353,643,174902
352,616,175518
351,583,176101
350,631,176732
349,583,177315
348,594,177909
347,613,178522
346,636,179158
345,559,179717
344,497,180214
343,546,180760
342,566,181326
341,549,181875
340,536,182411
339,527,182938
338,541,183479
337,491,183970
336,515,184485
335,508,184993
334,539,185532
333,510,186042
332,478,186520
331,459,186979
330,490,187469
329,519,187988
328,479,188467
327,463,188930
326,439,189369
325,420,189789
324,466,190255
323,446,190701
322,443,191144
321,500,191644
320,477,192121
319,394,192515
318,433,192948
317,443,193391
316,350,193741
315,416,194157
314,400,194557
313,394,194951
312,370,195321
311,400,195721
310,357,196078
309,360,196438
308,356,196794
307,366,197160
306,359,197519
305,340,197859
304,321,198180
303,324,198504
302,318,198822
301,321,199143
300,286,199429
299,319,199748
298,308,200056
297,330,200386
296,320,200706
295,302,201008
294,286,201294
293,290,201584
292,277,201861
291,311,202172
290,301,202473
289,279,202752
288,280,203032
287,248,203280
286,247,203527
285,228,203755
284,246,204001
283,242,204243
282,248,204491
281,264,204755
280,251,205006
279,215,205221
278,211,205432
277,229,205661
276,218,205879
275,201,206080
274,169,206249
273,185,206434
272,207,206641
271,190,206831
270,186,207017
269,193,207210
268,164,207374
267,147,207521
266,168,207689
265,185,207874
264,161,208035
263,173,208208
262,179,208387
261,155,208542
260,165,208707
259,130,208837
258,147,208984
257,145,209129
256,133,209262
255,119,209381
254,133,209514
253,121,209635
252,136,209771
251,113,209884
250,119,210003
249,124,210127
248,106,210233
247,105,210338
246,83,210421
245,98,210519
244,109,210628
243,96,210724
242,86,210810
241,78,210888
240,73,210961
239,91,211052
238,67,211119
237,78,211197
236,76,211273
235,75,211348
234,65,211413
233,62,211475
232,66,211541
231,62,211603
230,65,211668
229,62,211730
228,34,211764
227,39,211803
226,45,211848
225,69,211917
224,40,211957
223,36,211993
222,36,212029
221,37,212066
220,34,212100
219,27,212127
218,36,212163
217,28,212191
216,32,212223
215,19,212242
214,24,212266
213,25,212291
212,21,212312
211,23,212335
210,22,212357
209,29,212386
208,17,212403
207,18,212421
206,20,212441
205,16,212457
204,21,212478
203,15,212493
202,11,212504
201,11,212515
200,16,212531
199,16,212547
198,9,212556
197,8,212564
196,8,212572
195,5,212577
194,13,212590
193,8,212598
192,5,212603
191,6,212609
190,14,212623
189,13,212636
188,3,212639
187,2,212641
186,4,212645
185,5,212650
184,4,212654
183,4,212658
182,6,212664
181,6,212670
180,5,212675
179,3,212678
178,3,212681
177,4,212685
176,5,212690
175,7,212697
174,3,212700
173,4,212704
172,4,212708
171,2,212710
170,2,212712
169,4,212716
167,4,212720
166,3,212723
165,1,212724
164,2,212726
163,4,212730
162,2,212732
160,1,212733
159,4,212737
158,1,212738
157,2,212740
156,1,212741
155,3,212744
154,1,212745
153,2,212747
152,3,212750
151,1,212751
150,3,212754
147,2,212756
146,1,212757
145,3,212760
144,1,212761
142,2,212763
141,1,212764
140,2,212766
139,1,212767
138,3,212770
137,1,212771
136,1,212772
135,1,212773
134,3,212776
132,2,212778
131,1,212779
130,1,212780
128,2,212782
127,1,212783
126,2,212785
125,1,212786
124,1,212787
123,2,212789
122,1,212790
118,2,212792
117,2,212794
116,1,212795
115,2,212797
114,1,212798
112,2,212800
111,1,212801
110,1,212802
109,1,212803
108,2,212805
104,1,212806
103,3,212809
102,2,212811
101,3,212814
100,1,212815
98,1,212816
97,3,212819
95,1,212820
92,1,212821
91,2,212823
90,1,212824
89,2,212826
87,1,212827
86,1,212828
85,1,212829
84,1,212830
83,1,212831
82,1,212832
78,1,212833
77,1,212834
76,1,212835
70,1,212836
69,1,212837
67,2,212839
63,1,212840
55,2,212842
54,1,212843
52,2,212845
49,4,212849
48,1,212850
47,4,212854
46,1,212855
44,1,212856
39,1,212857
36,2,212859
35,2,212861
33,5,212866
31,8,212874
30,11,212885
29,3,212888
28,11,212899
27,20,212919
26,17,212936
25,22,212958
24,23,212981
23,32,213013
22,34,213047
21,38,213085
20,61,213146
19,38,213184
18,37,213221
17,86,213307
16,20,213327
15,65,213392
14,97,213489
13,13,213502
12,79,213581
11,83,213664
10,4,213668
9,45,213713
8,33,213746
6,21,213767
5,3,213770
3,2,213772
2,1,213773
