分数,本段人数,累计人数
707,2,2
702,1,3
701,3,6
698,1,7
697,2,9
695,1,10
694,2,12
693,1,13
692,4,17
691,2,19
690,4,23
689,5,28
688,3,31
687,2,33
686,4,37
685,3,40
684,7,47
683,4,51
682,13,64
681,10,74
680,8,82
679,2,84
678,5,89
677,13,102
676,7,109
675,8,117
674,6,123
673,17,140
672,13,153
671,19,172
670,10,182
669,21,203
668,22,225
667,18,243
666,10,253
665,17,270
664,17,287
663,18,305
662,24,329
661,24,353
660,33,386
659,16,402
658,30,432
657,28,460
656,33,493
655,38,531
654,28,559
653,24,583
652,21,604
651,26,630
650,30,660
649,28,688
648,34,722
647,31,753
646,31,784
645,37,821
644,43,864
643,46,910
642,34,944
641,46,990
640,42,1032
639,41,1073
638,43,1116
637,50,1166
636,44,1210
635,51,1261
634,42,1303
633,56,1359
632,50,1409
631,59,1468
630,68,1536
629,69,1605
628,64,1669
627,55,1724
626,55,1779
625,60,1839
624,75,1914
623,63,1977
622,84,2061
621,81,2142
620,72,2214
619,75,2289
618,85,2374
617,83,2457
616,82,2539
615,78,2617
614,82,2699
613,84,2783
612,84,2867
611,108,2975
610,83,3058
609,95,3153
608,101,3254
607,88,3342
606,117,3459
605,98,3557
604,105,3662
603,109,3771
602,105,3876
601,122,3998
600,114,4112
599,121,4233
598,112,4345
597,137,4482
596,133,4615
595,137,4752
594,124,4876
593,132,5008
592,131,5139
591,136,5275
590,145,5420
589,145,5565
588,159,5724
587,139,5863
586,148,6011
585,148,6159
584,135,6294
583,148,6442
582,172,6614
581,126,6740
580,156,6896
579,176,7072
578,165,7237
577,156,7393
576,161,7554
575,155,7709
574,165,7874
573,166,8040
572,184,8224
571,176,8400
570,178,8578
569,182,8760
568,179,8939
567,191,9130
566,208,9338
565,194,9532
564,205,9737
563,215,9952
562,223,10175
561,218,10393
560,199,10592
559,224,10816
558,216,11032
557,198,11230
556,213,11443
555,235,11678
554,221,11899
553,214,12113
552,220,12333
551,250,12583
550,256,12839
549,231,13070
548,255,13325
547,236,13561
546,277,13838
545,242,14080
544,296,14376
543,289,14665
542,278,14943
541,294,15237
540,259,15496
539,303,15799
538,262,16061
537,320,16381
536,279,16660
535,302,16962
534,324,17286
533,289,17575
532,341,17916
531,311,18227
530,311,18538
529,299,18837
528,324,19161
527,314,19475
526,352,19827
525,326,20153
524,310,20463
523,357,20820
522,305,21125
521,334,21459
520,348,21807
519,350,22157
518,359,22516
517,368,22884
516,376,23260
515,429,23689
514,402,24091
513,414,24505
512,374,24879
511,385,25264
510,406,25670
509,383,26053
508,386,26439
507,403,26842
506,395,27237
505,410,27647
504,435,28082
503,439,28521
502,409,28930
501,419,29349
500,446,29795
499,440,30235
498,478,30713
497,465,31178
496,429,31607
495,475,32082
494,434,32516
493,487,33003
492,487,33490
491,517,34007
490,501,34508
489,512,35020
488,475,35495
487,481,35976
486,509,36485
485,537,37022
484,548,37570
483,523,38093
482,545,38638
481,509,39147
480,552,39699
479,528,40227
478,540,40767
477,535,41302
476,557,41859
475,505,42364
474,580,42944
473,566,43510
472,601,44111
471,614,44725
470,571,45296
469,613,45909
468,616,46525
467,631,47156
466,591,47747
465,656,48403
464,672,49075
463,669,49744
462,626,50370
461,680,51050
460,677,51727
459,636,52363
458,681,53044
457,696,53740
456,713,54453
455,745,55198
454,728,55926
453,692,56618
452,739,57357
451,774,58131
450,752,58883
449,768,59651
448,702,60353
447,755,61108
446,791,61899
445,777,62676
444,777,63453
443,790,64243
442,777,65020
441,840,65860
440,785,66645
439,811,67456
438,829,68285
437,786,69071
436,878,69949
435,860,70809
434,831,71640
433,916,72556
432,813,73369
431,863,74232
430,891,75123
429,873,75996
428,901,76897
427,940,77837
426,869,78706
425,892,79598
424,918,80516
423,908,81424
422,952,82376
421,935,83311
420,1006,84317
419,902,85219
418,994,86213
417,976,87189
416,1030,88219
415,1002,89221
414,958,90179
413,980,91159
412,1017,92176
411,992,93168
410,955,94123
409,998,95121
408,1072,96193
407,1018,97211
406,1056,98267
405,1008,99275
404,1083,100358
403,1069,101427
402,1054,102481
401,1045,103526
400,1055,104581
399,1055,105636
398,1068,106704
397,1083,107787
396,1046,108833
395,1119,109952
394,1115,111067
393,1108,112175
392,1113,113288
391,1084,114372
390,1069,115441
389,1024,116465
388,1052,117517
387,1096,118613
386,1035,119648
385,1024,120672
384,1089,121761
383,1019,122780
382,1061,123841
381,1015,124856
380,1042,125898
379,1018,126916
378,987,127903
377,1045,128948
376,1006,129954
375,1025,130979
374,1046,132025
373,1077,133102
372,1066,134168
371,1023,135191
370,1041,136232
369,1033,137265
368,1031,138296
367,1033,139329
366,974,140303
365,1012,141315
364,924,142239
363,937,143176
362,928,144104
361,999,145103
360,940,146043
359,984,147027
358,939,147966
357,863,148829
356,909,149738
355,955,150693
354,948,151641
353,912,152553
352,902,153455
351,904,154359
350,884,155243
349,857,156100
348,850,156950
347,843,157793
346,899,158692
345,863,159555
344,857,160412
343,834,161246
342,847,162093
341,849,162942
340,776,163718
339,774,164492
338,743,165235
337,804,166039
336,826,166865
335,766,167631
334,691,168322
333,776,169098
332,767,169865
331,739,170604
330,713,171317
329,741,172058
328,762,172820
327,707,173527
326,652,174179
325,699,174878
