score,count,cumulative
413,70,3891
412,73,3964
411,67,4031
410,71,4102
409,79,4181
408,79,4260
407,82,4342
406,82,4424
405,70,4494
404,89,4583
403,76,4659
402,75,4734
401,69,4803
400,91,4894
399,97,4991
398,89,5080
397,82,5162
396,78,5240
395,83,5323
394,94,5417
393,97,5514
392,78,5592
391,74,5666
390,107,5773
389,94,5867
388,92,5959
387,103,6062
386,87,6149
385,97,6246
384,86,6332
383,94,6426
382,89,6515
381,83,6598
380,92,6690
379,101,6791
378,98,6889
377,88,6977
376,104,7081
375,101,7182
374,96,7278
373,99,7377
372,88,7465
371,103,7568
370,101,7669
369,94,7763
368,111,7874
367,88,7962
366,103,8065
365,83,8148
364,89,8237
363,89,8326
362,96,8422
361,77,8499
360,103,8602
359,85,8687
358,84,8771
357,75,8846
356,107,8953
355,91,9044
354,90,9134
353,84,9218
352,84,9302
351,91,9393
350,101,9494
349,99,9593
348,96,9689
347,76,9765
346,109,9874
345,82,9956
344,89,10045
343,86,10131
342,98,10229
341,75,10304
340,93,10397
339,74,10471
338,107,10578
337,90,10668
336,81,10749
335,95,10844
334,81,10925
333,90,11015
332,76,11091
331,84,11175
330,96,11271
329,54,11325
328,80,11405
327,86,11491
326,67,11558
325,80,11638
324,73,11711
323,95,11806
322,84,11890
321,72,11962
320,69,12031
319,70,12101
318,66,12167
317,83,12250
316,67,12317
315,72,12389
314,78,12467
313,66,12533
312,65,12598
311,74,12672
310,77,12749
309,73,12822
308,64,12886
307,58,12944
306,56,13000
305,65,13065
304,80,13145
303,64,13209
302,75,13284
301,71,13355
300,66,13421
299,73,13494
298,59,13553
297,58,13611
296,55,13666
295,56,13722
294,56,13778
293,43,13821
292,55,13876
291,59,13935
290,63,13998
289,60,14058
288,52,14110
287,52,14162
286,60,14222
285,55,14277
284,56,14333
283,49,14382
282,46,14428
281,53,14481
280,49,14530
279,52,14582
278,47,14629
277,53,14682
276,47,14729
275,49,14778
274,33,14811
273,44,14855
272,44,14899
271,40,14939
270,47,14986
269,35,15021
268,46,15067
267,60,15127
266,32,15159
265,35,15194
264,37,15231
263,35,15266
262,42,15308
261,39,15347
260,39,15386
259,40,15426
258,34,15460
257,40,15500
256,49,15549
255,38,15587
254,37,15624
253,31,15655
252,28,15683
251,26,15709
250,39,15748
249,25,15773
248,29,15802
247,40,15842
246,29,15871
245,32,15903
244,33,15936
243,29,15965
242,27,15992
241,34,16026
240,26,16052
239,22,16074
238,40,16114
237,36,16150
236,36,16186
235,19,16205
234,41,16246
233,25,16271
232,29,16300
231,27,16327
230,29,16356
229,22,16378
228,32,16410
227,31,16441
226,30,16471
225,26,16497
224,26,16523
223,27,16550
222,20,16570
221,16,16586
220,34,16620
219,20,16640
218,24,16664
217,13,16677
216,23,16700
215,15,16715
214,21,16736
213,23,16759
212,12,16771
211,20,16791
210,27,16818
209,17,16835
208,16,16851
207,24,16875
206,16,16891
205,16,16907
204,22,16929
203,22,16951
202,10,16961
201,13,16974
200,16,16990
199,19,17009
198,14,17023
197,10,17033
196,12,17045
195,11,17056
194,11,17067
193,18,17085
192,16,17101
191,8,17109
190,16,17125
189,13,17138
188,17,17155
187,11,17166
186,12,17178
185,13,17191
184,14,17205
183,10,17215
182,10,17225
181,11,17236
180,9,17245
179,11,17256
178,7,17263
177,7,17270
176,6,17276
175,14,17290
174,6,17296
173,5,17301
172,6,17307
171,9,17316
170,8,17324
169,5,17329
168,10,17339
167,2,17341
166,4,17345
165,4,17349
164,10,17359
163,2,17361
162,2,17363
161,3,17366
160,1,17367
159,3,17370
158,6,17376
157,6,17382
156,5,17387
155,4,17391
154,5,17396
153,7,17403
152,8,17411
151,5,17416
150,2,17418
149,2,17420
148,2,17422
147,3,17425
146,4,17429
145,2,17431
144,5,17436
143,4,17440
141,3,17443
140,3,17446
138,3,17449
137,1,17450
136,3,17453
135,1,17454
134,1,17455
132,4,17459
131,3,17462
130,2,17464
129,2,17466
127,1,17467
126,2,17469
125,1,17470
124,1,17471
122,1,17472
121,3,17475
119,3,17478
117,1,17479
116,2,17481
114,2,17483
111,1,17484
109,1,17485
99,3,17488
92,1,17489
91,1,17490
86,1,17491
84,1,17492
74,1,17493
72,2,17495
71,1,17496
70,1,17497
68,1,17498
60,1,17499
48,2,17501
46,1,17502
35,1,17503
10,1,17504
