分数,本段人数,累计人数
702,1,1
700,1,2
698,1,3
697,1,4
693,1,5
691,1,6
690,2,8
689,1,9
688,1,10
687,1,11
686,1,12
684,2,14
683,1,15
682,3,18
680,3,21
679,4,25
678,2,27
677,5,32
676,3,35
675,4,39
674,1,40
673,3,43
672,5,48
671,5,53
670,7,60
669,4,64
668,7,71
667,7,78
666,6,84
665,6,90
664,4,94
663,5,99
662,6,105
661,8,113
660,4,117
659,12,129
658,9,138
657,11,149
656,10,159
655,7,166
654,9,175
653,13,188
652,9,197
651,10,207
650,16,223
649,13,236
648,21,257
647,12,269
646,17,286
645,13,299
644,20,319
643,25,344
642,14,358
641,23,381
640,14,395
639,23,418
638,22,440
637,14,454
636,23,477
635,40,517
634,32,549
633,22,571
632,31,602
631,28,630
630,31,661
629,33,694
628,36,730
627,30,760
626,33,793
625,34,827
624,38,865
623,23,888
622,39,927
621,42,969
620,55,1024
619,32,1056
618,37,1093
617,33,1126
616,45,1171
615,35,1206
614,35,1241
613,45,1286
612,41,1327
611,41,1368
610,36,1404
609,49,1453
608,47,1500
607,48,1548
606,41,1589
605,48,1637
604,61,1698
603,51,1749
602,61,1810
601,58,1868
600,55,1923
599,58,1981
598,52,2033
597,62,2095
596,63,2158
595,62,2220
594,71,2291
593,53,2344
592,74,2418
591,78,2496
590,80,2576
589,65,2641
588,75,2716
587,70,2786
586,72,2858
585,77,2935
584,68,3003
583,85,3088
582,93,3181
581,79,3260
580,78,3338
579,87,3425
578,78,3503
577,83,3586
576,90,3676
575,90,3766
574,121,3887
573,109,3996
572,92,4088
571,103,4191
570,97,4288
569,85,4373
568,96,4469
567,100,4569
566,100,4669
565,92,4761
564,92,4853
563,102,4955
562,110,5065
561,113,5178
560,99,5277
559,108,5385
558,108,5493
557,122,5615
556,102,5717
555,113,5830
554,119,5949
553,127,6076
552,108,6184
551,120,6304
550,114,6418
549,120,6538
548,125,6663
547,124,6787
546,106,6893
545,118,7011
544,125,7136
543,125,7261
542,136,7397
541,125,7522
540,141,7663
539,148,7811
538,124,7935
537,136,8071
536,161,8232
535,144,8376
534,130,8506
533,139,8645
532,131,8776
531,147,8923
530,148,9071
529,125,9196
528,134,9330
527,120,9450
526,147,9597
525,177,9774
524,140,9914
523,149,10063
522,134,10197
521,158,10355
520,148,10503
519,153,10656
518,146,10802
517,165,10967
516,138,11105
515,159,11264
514,163,11427
513,176,11603
512,172,11775
511,154,11929
510,164,12093
509,171,12264
508,152,12416
507,152,12568
506,157,12725
505,173,12898
504,188,13086
503,159,13245
502,179,13424
501,148,13572
500,181,13753
499,191,13944
498,156,14100
497,172,14272
496,164,14436
495,172,14608
494,183,14791
493,164,14955
492,179,15134
491,158,15292
490,167,15459
489,181,15640
488,182,15822
487,176,15998
486,182,16180
485,170,16350
484,199,16549
483,193,16742
482,177,16919
481,213,17132
480,159,17291
479,180,17471
478,203,17674
477,177,17851
476,193,18044
475,170,18214
474,178,18392
473,202,18594
472,175,18769
471,198,18967
470,234,19201
469,192,19393
468,197,19590
467,198,19788
466,210,19998
465,196,20194
464,202,20396
463,200,20596
462,213,20809
461,215,21024
460,203,21227
459,234,21461
458,237,21698
457,207,21905
456,210,22115
455,191,22306
454,214,22520
453,209,22729
452,214,22943
451,208,23151
450,206,23357
449,198,23555
448,228,23783
447,196,23979
446,191,24170
445,206,24376
444,224,24600
443,200,24800
442,215,25015
441,214,25229
440,212,25441
439,211,25652
438,219,25871
437,200,26071
436,238,26309
435,209,26518
434,222,26740
433,223,26963
432,238,27201
431,226,27427
430,204,27631
429,220,27851
428,225,28076
427,221,28297
426,215,28512
425,220,28732
424,254,28986
423,228,29214
422,249,29463
421,217,29680
420,211,29891
419,215,30106
418,243,30349
417,234,30583
416,262,30845
415,223,31068
414,217,31285
413,230,31515
412,238,31753
411,235,31988
410,213,32201
409,224,32425
408,219,32644
407,256,32900
406,242,33142
405,214,33356
404,228,33584
403,236,33820
402,237,34057
401,245,34302
400,222,34524
399,250,34774
398,224,34998
397,243,35241
396,233,35474
395,241,35715
394,242,35957
393,255,36212
392,253,36465
391,238,36703
