分数,本段人数,累计人数
698,1,1
697,0,1
696,0,1
695,0,1
694,1,2
693,0,2
692,0,2
691,0,2
690,1,3
689,0,3
688,1,4
687,0,4
686,0,4
685,0,4
684,1,5
683,0,5
682,0,5
681,1,6
680,0,6
679,1,7
678,0,7
677,1,8
675,1,11
674,0,11
673,1,12
672,2,14
671,0,14
670,1,15
669,1,16
668,1,17
667,5,22
666,2,24
665,3,27
664,5,32
663,2,34
662,7,41
661,4,45
660,2,47
659,6,53
658,6,59
657,8,67
656,5,72
655,4,76
654,8,84
653,10,94
652,7,101
651,9,110
650,4,114
649,7,121
648,9,130
647,7,137
646,8,145
645,7,152
644,8,160
643,9,169
642,13,182
641,9,191
640,9,200
639,16,216
638,16,232
637,21,253
636,13,266
635,16,282
634,13,295
633,18,313
632,14,327
631,14,341
630,16,357
629,11,368
628,18,386
627,24,410
626,24,434
625,17,451
624,18,469
623,22,491
622,25,516
621,31,547
620,25,572
619,32,604
618,23,627
617,18,645
616,20,665
615,35,700
614,21,721
613,27,748
612,20,768
611,25,793
610,30,823
609,38,861
608,28,889
607,36,925
606,27,952
605,38,990
604,28,1018
603,41,1059
602,37,1096
601,46,1142
600,35,1177
599,33,1210
598,35,1245
597,49,1294
596,56,1350
595,32,1382
594,42,1424
593,45,1469
592,48,1517
591,53,1570
590,47,1617
589,42,1659
588,39,1698
587,38,1736
586,59,1795
585,64,1859
584,66,1925
583,55,1980
582,63,2043
581,41,2084
580,56,2140
579,52,2192
578,61,2253
577,65,2318
576,64,2382
575,71,2453
574,81,2534
573,75,2609
572,80,2689
571,78,2767
570,63,2830
569,68,2898
568,86,2984
567,75,3059
566,86,3145
565,85,3230
564,95,3325
563,100,3425
562,97,3522
561,86,3608
560,89,3697
559,88,3785
558,91,3876
557,109,3985
556,109,4094
555,110,4204
554,103,4307
553,119,4426
552,102,4528
551,105,4633
550,99,4732
549,106,4838
548,106,4944
547,117,5061
546,121,5182
545,139,5321
544,117,5438
543,150,5588
542,136,5724
541,160,5884
540,136,6020
539,136,6156
538,130,6286
537,133,6419
536,154,6573
535,146,6719
534,133,6852
533,168,7020
532,153,7173
