分数,本段人数,累计人数
655,32,32
654,3,35
653,6,41
652,7,48
651,5,53
650,6,59
649,3,62
648,6,68
647,6,74
646,9,83
645,10,93
644,4,97
643,10,107
642,10,117
641,9,126
640,17,143
639,17,160
638,15,175
637,24,199
636,13,212
635,18,230
634,25,255
633,23,278
632,29,307
631,20,327
630,24,351
629,35,386
628,36,422
627,26,448
626,35,483
625,34,517
624,33,550
623,48,598
622,51,649
621,51,700
620,25,725
619,41,766
618,49,815
617,55,870
616,55,925
615,50,975
614,54,1029
613,58,1087
612,56,1143
611,82,1225
610,74,1299
609,60,1359
608,65,1424
607,88,1512
606,75,1587
605,73,1660
604,95,1755
603,84,1839
602,92,1931
601,97,2028
600,102,2130
599,87,2217
598,107,2324
597,121,2445
596,134,2579
595,118,2697
594,114,2811
593,99,2910
592,115,3025
591,130,3155
590,153,3308
589,118,3426
588,99,3525
587,147,3672
586,122,3794
585,152,3946
584,162,4108
583,139,4247
582,151,4398
581,180,4578
580,169,4747
579,156,4903
578,159,5062
577,176,5238
576,167,5405
575,196,5601
574,181,5782
573,193,5975
572,190,6165
571,206,6371
570,215,6586
569,214,6800
568,218,7018
567,196,7214
566,224,7438
565,211,7649
564,231,7880
563,239,8119
562,236,8355
561,203,8558
560,252,8810
559,251,9061
558,267,9328
557,240,9568
556,267,9835
555,301,10136
554,267,10403
553,292,10695
552,295,10990
551,270,11260
550,310,11570
549,287,11857
548,295,12152
547,352,12504
546,299,12803
545,291,13094
544,325,13419
543,335,13754
542,365,14119
541,327,14446
540,335,14781
539,340,15121
538,368,15489
537,342,15831
536,374,16205
535,353,16558
534,379,16937
533,366,17303
532,412,17715
531,396,18111
530,419,18530
529,387,18917
528,429,19346
527,477,19823
526,472,20295
525,414,20709
524,427,21136
523,396,21532
522,464,21996
521,443,22439
520,446,22885
519,424,23309
518,459,23768
517,505,24273
516,446,24719
515,486,25205
514,501,25706
513,531,26237
512,514,26751
511,524,27275
510,537,27812
509,486,28298
508,532,28830
507,546,29376
506,508,29884
505,517,30401
504,564,30965
503,543,31508
502,526,32034
501,550,32584
500,585,33169
499,569,33738
498,553,34291
497,575,34866
496,584,35450
495,589,36039
494,600,36639
493,546,37185
492,599,37784
491,570,38354
490,601,38955
489,574,39529
488,601,40130
487,570,40700
486,624,41324
485,574,41898
484,583,42481
483,579,43060
482,606,43666
481,633,44299
480,631,44930
479,598,45528
478,590,46118
477,586,46704
476,613,47317
475,618,47935
474,569,48504
473,627,49131
472,686,49817
471,607,50424
470,614,51038
469,671,51709
468,664,52373
467,631,53004
466,609,53613
465,678,54291
464,594,54885
463,662,55547
462,630,56177
461,641,56818
460,645,57463
459,621,58084
458,599,58683
457,658,59341
456,654,59995
455,655,60650
454,638,61288
453,662,61950
452,636,62586
451,722,63308
450,625,63933
449,663,64596
448,681,65277
447,570,65847
446,660,66507
445,669,67176
444,637,67813
443,599,68412
442,640,69052
441,612,69664
440,641,70305
439,693,70998
438,630,71628
437,594,72222
436,649,72871
435,639,73510
434,668,74178
433,653,74831
432,643,75474
431,615,76089
430,684,76773
429,645,77418
428,688,78106
427,633,78739
426,659,79398
425,640,80038
424,602,80640
423,652,81292
422,673,81965
421,599,82564
420,635,83199
419,643,83842
418,638,84480
417,647,85127
416,657,85784
415,610,86394
414,683,87077
413,690,87767
412,699,88466
411,681,89147
410,673,89820
409,625,90445
408,704,91149
407,698,91847
406,702,92549
405,703,93252
404,664,93916
403,656,94572
402,647,95219
401,650,95869
400,634,96503
399,712,97215
398,696,97911
397,704,98615
396,694,99309
395,675,99984
394,735,100719
393,711,101430
392,640,102070
391,676,102746
390,688,103434
389,710,104144
388,727,104871
387,781,105652
386,717,106369
385,726,107095
384,719,107814
383,684,108498
382,716,109214
381,725,109939
380,745,110684
379,746,111430
378,729,112159
377,792,112951
376,735,113686
375,692,114378
374,713,115091
373,723,115814
372,774,116588
371,758,117346
370,717,118063
369,743,118806
368,804,119610
367,776,120386
366,719,121105
365,739,121844
364,763,122607
363,800,123407
362,807,124214
361,754,124968
360,755,125723
359,768,126491
358,806,127297
357,747,128044
356,676,128720
355,781,129501
354,770,130271
353,772,131043
352,770,131813
351,746,132559
350,772,133331
349,770,134101
348,762,134863
347,748,135611
346,782,136393
345,723,137116
344,694,137810
343,757,138567
342,712,139279
341,747,140026
340,774,140800
339,731,141531
338,738,142269
337,783,143052
336,725,143777
335,698,144475
334,782,145257
333,737,145994
332,726,146720
331,727,147447
330,667,148114
329,732,148846
328,684,149530
327,716,150246
326,708,150954
325,693,151647
324,673,152320
323,712,153032
322,656,153688
321,670,154358
320,703,155061
319,661,155722
318,620,156342
317,604,156946
316,669,157615
315,643,158258
314,652,158910
313,629,159539
312,580,160119
311,611,160730
310,638,161368
309,608,161976
308,540,162516
307,587,163103
306,550,163653
305,528,164181
304,576,164757
303,509,165266
302,577,165843
301,524,166367
300,529,166896
299,500,167396
298,520,167916
297,526,168442
296,472,168914
295,492,169406
294,500,169906
293,456,170362
292,434,170796
291,480,171276
290,455,171731
289,414,172145
288,442,172587
287,444,173031
286,453,173484
285,412,173896
284,425,174321
283,411,174732
282,346,175078
281,377,175455
280,365,175820
279,382,176202
278,331,176533
277,340,176873
276,357,177230
275,342,177572
274,324,177896
273,338,178234
272,321,178555
271,296,178851
270,302,179153
269,303,179456
268,288,179744
267,284,180028
266,297,180325
265,269,180594
264,280,180874
263,281,181155
262,259,181414
261,253,181667
260,267,181934
259,259,182193
258,271,182464
257,232,182696
256,241,182937
255,217,183154
254,252,183406
253,219,183625
252,231,183856
251,224,184080
250,228,184308
249,197,184505
248,215,184720
247,207,184927
246,204,185131
245,203,185334
244,192,185526
243,203,185729
242,198,185927
241,170,186097
240,208,186305
239,204,186509
238,193,186702
237,168,186870
236,183,187053
235,189,187242
234,168,187410
233,164,187574
232,176,187750
231,181,187931
230,160,188091
229,142,188233
228,170,188403
227,162,188565
226,173,188738
225,171,188909
224,159,189068
223,172,189240
222,169,189409
221,160,189569
220,152,189721
219,153,189874
218,137,190011
217,123,190134
216,135,190269
215,149,190418
214,128,190546
213,132,190678
212,129,190807
211,128,190935
210,106,191041
209,123,191164
208,109,191273
207,125,191398
206,121,191519
205,93,191612
204,95,191707
203,106,191813
202,107,191920
201,98,192018
200,77,192095
199,104,192199
198,78,192277
197,95,192372
196,68,192440
195,72,192512
194,67,192579
193,74,192653
192,67,192720
191,69,192789
190,57,192846
189,69,192915
188,76,192991
187,68,193059
186,60,193119
185,70,193189
184,57,193246
183,49,193295
182,66,193361
181,46,193407
180,48,193455
179,50,193505
178,47,193552
177,46,193598
176,40,193638
175,40,193678
174,42,193720
173,43,193763
172,49,193812
171,41,193853
170,29,193882
169,24,193906
168,28,193934
167,32,193966
166,21,193987
165,31,194018
164,27,194045
163,21,194066
162,25,194091
161,34,194125
160,27,194152
159,19,194171
158,25,194196
157,15,194211
156,24,194235
155,20,194255
154,19,194274
153,19,194293
152,17,194310
151,15,194325
150,13,194338
149,22,194360
148,12,194372
147,20,194392
146,15,194407
145,17,194424
144,9,194433
143,11,194444
142,9,194453
141,9,194462
140,7,194469
