score,count,cumulative,source
488,13,1666,hfplg.com/yfyd/12674.html
487,19,1685,hfplg.com/yfyd/12674.html
486,11,1696,hfplg.com/yfyd/12674.html
485,12,1708,hfplg.com/yfyd/12674.html
484,47,1755,hfplg.com/yfyd/12674.html
483,56,1811,hfplg.com/yfyd/12674.html
482,45,1856,hfplg.com/yfyd/12674.html
481,55,1911,hfplg.com/yfyd/12674.html
480,57,1968,hfplg.com/yfyd/12674.html
479,20,1988,hfplg.com/yfyd/12674.html
478,60,2048,hfplg.com/yfyd/12674.html
477,49,2097,hfplg.com/yfyd/12674.html
476,51,2148,hfplg.com/yfyd/12674.html
475,94,2242,hfplg.com/yfyd/12674.html
474,38,2280,hfplg.com/yfyd/12674.html
473,35,2315,hfplg.com/yfyd/12674.html
472,32,2347,hfplg.com/yfyd/12674.html
471,64,2411,hfplg.com/yfyd/12674.html
470,57,2468,hfplg.com/yfyd/12674.html
469,48,2516,hfplg.com/yfyd/12674.html
468,15,2531,hfplg.com/yfyd/12674.html
467,70,2601,hfplg.com/yfyd/12674.html
466,81,2682,hfplg.com/yfyd/12674.html
465,73,2755,hfplg.com/yfyd/12674.html
464,34,2789,hfplg.com/yfyd/12674.html
463,58,2847,hfplg.com/yfyd/12674.html
462,39,2886,hfplg.com/yfyd/12674.html
461,35,2921,hfplg.com/yfyd/12674.html
460,28,2949,hfplg.com/yfyd/12674.html
459,26,2975,hfplg.com/yfyd/12674.html
458,57,3032,hfplg.com/yfyd/12674.html
457,74,3106,hfplg.com/yfyd/12674.html
456,46,3152,hfplg.com/yfyd/12674.html
455,33,3185,hfplg.com/yfyd/12674.html
454,71,3256,hfplg.com/yfyd/12674.html
453,62,3318,hfplg.com/yfyd/12674.html
452,47,3365,hfplg.com/yfyd/12674.html
451,44,3409,hfplg.com/yfyd/12674.html
450,86,3495,hfplg.com/yfyd/12674.html
449,51,3546,hfplg.com/yfyd/12674.html
448,88,3634,hfplg.com/yfyd/12674.html
447,69,3703,hfplg.com/yfyd/12674.html
446,47,3750,hfplg.com/yfyd/12674.html
445,43,3793,hfplg.com/yfyd/12674.html
444,58,3851,hfplg.com/yfyd/12674.html
443,33,3884,hfplg.com/yfyd/12674.html
442,61,3945,hfplg.com/yfyd/12674.html
441,23,3968,hfplg.com/yfyd/12674.html
440,46,4014,hfplg.com/yfyd/12674.html
439,27,4041,hfplg.com/yfyd/12674.html
438,25,4066,hfplg.com/yfyd/12674.html
437,47,4113,hfplg.com/yfyd/12674.html
436,43,4156,hfplg.com/yfyd/12674.html
435,29,4185,hfplg.com/yfyd/12674.html
434,19,4204,hfplg.com/yfyd/12674.html
433,56,4260,hfplg.com/yfyd/12674.html
432,67,4327,hfplg.com/yfyd/12674.html
431,89,4416,hfplg.com/yfyd/12674.html
430,58,4474,hfplg.com/yfyd/12674.html
429,62,4536,hfplg.com/yfyd/12674.html
428,47,4583,hfplg.com/yfyd/12674.html
427,78,4661,hfplg.com/yfyd/12674.html
426,46,4707,hfplg.com/yfyd/12674.html
425,69,4776,hfplg.com/yfyd/12674.html
424,91,4867,hfplg.com/yfyd/12674.html
423,77,4944,hfplg.com/yfyd/12674.html
422,77,5021,hfplg.com/yfyd/12674.html
421,57,5078,hfplg.com/yfyd/12674.html
420,69,5147,hfplg.com/yfyd/12674.html
419,90,5237,hfplg.com/yfyd/12674.html
418,68,5305,hfplg.com/yfyd/12674.html
417,55,5360,hfplg.com/yfyd/12674.html
416,41,5401,hfplg.com/yfyd/12674.html
415,108,5509,hfplg.com/yfyd/12674.html
414,60,5569,hfplg.com/yfyd/12674.html
413,68,5637,hfplg.com/yfyd/12674.html
412,81,5718,hfplg.com/yfyd/12674.html
411,74,5792,hfplg.com/yfyd/12674.html
410,81,5873,hfplg.com/yfyd/12674.html
409,87,5960,hfplg.com/yfyd/12674.html
408,68,6028,hfplg.com/yfyd/12674.html
407,89,6117,hfplg.com/yfyd/12674.html
406,88,6205,hfplg.com/yfyd/12674.html
405,95,6300,hfplg.com/yfyd/12674.html
404,56,6356,hfplg.com/yfyd/12674.html
403,71,6427,hfplg.com/yfyd/12674.html
402,65,6492,hfplg.com/yfyd/12674.html
401,94,6586,hfplg.com/yfyd/12674.html
400,93,6679,hfplg.com/yfyd/12674.html
399,75,6754,hfplg.com/yfyd/12674.html
398,88,6842,hfplg.com/yfyd/12674.html
397,112,6954,hfplg.com/yfyd/12674.html
396,75,7029,hfplg.com/yfyd/12674.html
395,112,7141,hfplg.com/yfyd/12674.html
394,89,7230,hfplg.com/yfyd/12674.html
393,109,7339,hfplg.com/yfyd/12674.html
392,107,7446,hfplg.com/yfyd/12674.html
391,99,7545,hfplg.com/yfyd/12674.html
390,72,7617,hfplg.com/yfyd/12674.html
389,71,7688,hfplg.com/yfyd/12674.html
388,95,7783,hfplg.com/yfyd/12674.html
387,79,7862,hfplg.com/yfyd/12674.html
386,104,7966,hfplg.com/yfyd/12674.html
385,68,8034,hfplg.com/yfyd/12674.html
384,57,8091,hfplg.com/yfyd/12674.html
383,67,8158,hfplg.com/yfyd/12674.html
382,63,8221,hfplg.com/yfyd/12674.html
381,76,8297,hfplg.com/yfyd/12674.html
380,115,8412,hfplg.com/yfyd/12674.html
379,93,8505,hfplg.com/yfyd/12674.html
378,188,8693,hfplg.com/yfyd/12674.html
377,189,8882,hfplg.com/yfyd/12674.html
376,150,9032,hfplg.com/yfyd/12674.html
375,83,9115,hfplg.com/yfyd/12674.html
374,38,9153,hfplg.com/yfyd/12674.html
373,48,9201,hfplg.com/yfyd/12674.html
372,59,9260,hfplg.com/yfyd/12674.html
371,65,9325,hfplg.com/yfyd/12674.html
370,60,9385,hfplg.com/yfyd/12674.html
369,93,9478,hfplg.com/yfyd/12674.html
368,57,9535,hfplg.com/yfyd/12674.html
367,59,9594,hfplg.com/yfyd/12674.html
366,234,9828,hfplg.com/yfyd/12674.html
365,236,10064,hfplg.com/yfyd/12674.html
364,130,10194,hfplg.com/yfyd/12674.html
363,119,10313,hfplg.com/yfyd/12674.html
362,123,10436,hfplg.com/yfyd/12674.html
361,153,10589,hfplg.com/yfyd/12674.html
360,143,10732,hfplg.com/yfyd/12674.html
359,109,10841,hfplg.com/yfyd/12674.html
358,107,10948,hfplg.com/yfyd/12674.html
357,94,11042,hfplg.com/yfyd/12674.html
356,101,11143,hfplg.com/yfyd/12674.html
355,127,11270,hfplg.com/yfyd/12674.html
354,117,11387,hfplg.com/yfyd/12674.html
353,103,11490,hfplg.com/yfyd/12674.html
352,117,11607,hfplg.com/yfyd/12674.html
351,130,11737,hfplg.com/yfyd/12674.html
350,131,11868,hfplg.com/yfyd/12674.html
349,107,11975,hfplg.com/yfyd/12674.html
348,105,12080,hfplg.com/yfyd/12674.html
347,104,12184,hfplg.com/yfyd/12674.html
346,101,12285,hfplg.com/yfyd/12674.html
345,106,12391,hfplg.com/yfyd/12674.html
344,108,12499,hfplg.com/yfyd/12674.html
343,154,12653,hfplg.com/yfyd/12674.html
342,135,12788,hfplg.com/yfyd/12674.html
341,124,12912,hfplg.com/yfyd/12674.html
340,121,13033,hfplg.com/yfyd/12674.html
339,116,13149,hfplg.com/yfyd/12674.html
338,103,13252,hfplg.com/yfyd/12674.html
337,116,13368,hfplg.com/yfyd/12674.html
336,131,13499,hfplg.com/yfyd/12674.html
335,107,13606,hfplg.com/yfyd/12674.html
334,89,13695,hfplg.com/yfyd/12674.html
333,350,14045,hfplg.com/yfyd/12674.html
332,655,14700,hfplg.com/yfyd/12674.html
331,93,14793,hfplg.com/yfyd/12674.html
330,88,14881,hfplg.com/yfyd/12674.html
329,122,15003,hfplg.com/yfyd/12674.html
328,93,15096,hfplg.com/yfyd/12674.html
327,123,15219,hfplg.com/yfyd/12674.html
326,126,15345,hfplg.com/yfyd/12674.html
325,105,15450,hfplg.com/yfyd/12674.html
324,103,15553,hfplg.com/yfyd/12674.html
323,89,15642,hfplg.com/yfyd/12674.html
322,100,15742,hfplg.com/yfyd/12674.html
321,110,15852,hfplg.com/yfyd/12674.html
320,123,15975,hfplg.com/yfyd/12674.html
319,130,16105,hfplg.com/yfyd/12674.html
318,112,16217,hfplg.com/yfyd/12674.html
317,109,16326,hfplg.com/yfyd/12674.html
316,99,16425,hfplg.com/yfyd/12674.html
315,121,16546,hfplg.com/yfyd/12674.html
314,111,16657,hfplg.com/yfyd/12674.html
313,109,16766,hfplg.com/yfyd/12674.html
312,104,16870,hfplg.com/yfyd/12674.html
311,93,16963,hfplg.com/yfyd/12674.html
310,81,17044,hfplg.com/yfyd/12674.html
309,82,17126,hfplg.com/yfyd/12674.html
308,108,17234,hfplg.com/yfyd/12674.html
307,83,17317,hfplg.com/yfyd/12674.html
306,116,17433,hfplg.com/yfyd/12674.html
305,96,17529,hfplg.com/yfyd/12674.html
304,88,17617,hfplg.com/yfyd/12674.html
303,95,17712,hfplg.com/yfyd/12674.html
302,121,17833,hfplg.com/yfyd/12674.html
301,96,17929,hfplg.com/yfyd/12674.html
300,110,18039,hfplg.com/yfyd/12674.html
299,81,18120,hfplg.com/yfyd/12674.html
298,106,18226,hfplg.com/yfyd/12674.html
297,86,18312,hfplg.com/yfyd/12674.html
296,113,18425,hfplg.com/yfyd/12674.html
295,100,18525,hfplg.com/yfyd/12674.html
294,97,18622,hfplg.com/yfyd/12674.html
293,117,18739,hfplg.com/yfyd/12674.html
292,113,18852,hfplg.com/yfyd/12674.html
291,99,18951,hfplg.com/yfyd/12674.html
290,101,19052,hfplg.com/yfyd/12674.html
289,111,19163,hfplg.com/yfyd/12674.html
288,116,19279,hfplg.com/yfyd/12674.html
287,87,19366,hfplg.com/yfyd/12674.html
286,86,19452,hfplg.com/yfyd/12674.html
285,89,19541,hfplg.com/yfyd/12674.html
284,104,19645,hfplg.com/yfyd/12674.html
283,110,19755,hfplg.com/yfyd/12674.html
282,115,19870,hfplg.com/yfyd/12674.html
281,111,19981,hfplg.com/yfyd/12674.html
280,109,20090,hfplg.com/yfyd/12674.html
