分数,本段人数,累计人数
719,2,2
713,1,3
711,1,4
710,3,7
707,3,10
704,2,12
703,1,13
702,4,17
701,2,19
700,5,24
699,1,25
698,3,28
697,10,38
696,2,40
695,7,47
694,7,54
693,7,61
692,5,66
691,4,70
690,8,78
689,6,84
688,4,88
687,8,96
686,12,108
685,10,118
684,10,128
683,13,141
682,8,149
681,9,158
680,6,164
679,13,177
678,8,185
677,11,196
676,11,207
675,12,219
674,16,235
673,22,257
672,14,271
671,16,287
670,18,305
669,20,325
668,15,340
667,21,361
666,23,384
665,14,398
664,18,416
663,24,440
662,18,458
661,23,481
660,23,504
659,30,534
658,45,579
657,29,608
656,33,641
655,30,671
654,32,703
653,39,742
652,32,774
651,31,805
650,36,841
649,37,878
648,37,915
647,49,964
646,40,1004
645,40,1044
644,45,1089
643,43,1132
642,62,1194
641,50,1244
640,39,1283
639,55,1338
638,53,1391
637,57,1448
636,45,1493
635,46,1539
634,62,1601
633,53,1654
632,60,1714
631,58,1772
630,70,1842
629,45,1887
628,66,1953
627,73,2026
626,66,2092
625,62,2154
624,65,2219
623,71,2290
622,77,2367
621,81,2448
620,63,2511
619,82,2593
618,87,2680
617,83,2763
616,74,2837
615,84,2921
614,82,3003
613,81,3084
612,89,3173
611,76,3249
610,72,3321
609,98,3419
608,109,3528
607,100,3628
606,105,3733
605,108,3841
604,86,3927
603,87,4014
602,105,4119
601,104,4223
600,99,4322
599,103,4425
598,119,4544
597,94,4638
596,105,4743
595,108,4851
594,102,4953
593,92,5045
592,101,5146
591,113,5259
590,111,5370
589,138,5508
588,134,5642
587,104,5746
586,127,5873
585,138,6011
584,122,6133
583,116,6249
582,122,6371
581,115,6486
580,133,6619
579,116,6735
578,130,6865
577,147,7012
576,125,7137
575,152,7289
574,156,7445
573,124,7569
572,132,7701
571,157,7858
570,124,7982
569,144,8126
568,145,8271
567,124,8395
566,147,8542
565,166,8708
564,150,8858
563,164,9022
562,164,9186
561,130,9316
560,163,9479
559,160,9639
558,164,9803
557,168,9971
556,172,10143
555,155,10298
554,167,10465
553,178,10643
552,160,10803
551,185,10988
550,162,11150
549,179,11329
548,171,11500
547,194,11694
546,195,11889
545,204,12093
544,190,12283
543,167,12450
542,177,12627
541,208,12835
540,179,13014
539,182,13196
538,169,13365
537,183,13548
536,191,13739
535,205,13944
534,202,14146
533,197,14343
532,178,14521
531,205,14726
530,197,14923
529,193,15116
528,193,15309
527,198,15507
526,205,15712
525,206,15918
524,213,16131
523,203,16334
522,191,16525
