分数,本段人数,累计人数
649,2,2
644,2,4
642,1,5
640,1,6
638,2,8
637,2,10
636,2,12
635,2,14
634,1,15
633,2,17
632,3,20
631,3,23
630,5,28
629,5,33
628,5,38
627,7,45
626,1,46
625,2,48
624,4,52
623,4,56
622,5,61
621,3,64
620,3,67
619,3,70
618,5,75
617,10,85
616,3,88
615,14,102
614,7,109
613,9,118
612,11,129
611,11,140
610,10,150
609,9,159
608,16,175
607,6,181
606,16,197
605,7,204
604,8,212
603,20,232
602,13,245
601,17,262
600,17,279
599,8,287
598,21,308
597,12,320
596,19,339
595,9,348
594,19,367
593,17,384
592,20,404
591,12,416
590,21,437
589,15,452
588,13,465
587,29,494
586,17,511
585,25,536
584,29,565
583,17,582
582,14,596
581,24,620
580,23,643
579,29,672
578,26,698
577,16,714
576,18,732
575,31,763
574,39,802
573,38,840
572,33,873
571,37,910
570,37,947
569,27,974
568,37,1011
567,33,1044
566,35,1079
565,36,1115
564,44,1159
563,32,1191
562,44,1235
561,49,1284
560,40,1324
559,46,1370
558,39,1409
557,27,1436
556,43,1479
555,47,1526
554,44,1570
553,52,1622
552,53,1675
551,51,1726
550,43,1769
549,42,1811
548,56,1867
547,47,1914
546,48,1962
545,58,2020
544,62,2082
543,60,2142
542,43,2185
541,49,2234
540,47,2281
539,43,2324
538,61,2385
537,63,2448
536,59,2507
535,64,2571
534,53,2624
533,70,2694
532,63,2757
531,59,2816
530,53,2869
529,72,2941
528,53,2994
527,74,3068
526,73,3141
525,73,3214
524,46,3260
523,64,3324
522,65,3389
521,77,3466
520,73,3539
519,72,3611
518,93,3704
517,78,3782
516,75,3857
515,51,3908
514,82,3990
513,84,4074
512,81,4155
511,72,4227
510,91,4318
509,104,4422
508,80,4502
507,76,4578
506,82,4660
505,91,4751
504,77,4828
503,94,4922
502,82,5004
501,89,5093
500,95,5188
499,76,5264
498,78,5342
497,84,5426
496,80,5506
495,101,5607
494,103,5710
493,91,5801
492,86,5887
491,86,5973
490,105,6078
489,81,6159
488,98,6257
487,92,6349
486,113,6462
485,88,6550
484,85,6635
483,103,6738
482,85,6823
481,91,6914
480,85,6999
479,102,7101
478,103,7204
477,82,7286
476,115,7401
475,92,7493
474,107,7600
473,103,7703
472,128,7831
471,111,7942
470,97,8039
469,104,8143
468,92,8235
467,110,8345
466,103,8448
465,102,8550
464,127,8677
463,107,8784
462,106,8890
461,118,9008
460,111,9119
459,129,9248
458,103,9351
