分数,本段人数,累计人数
229,164,205716
228,147,205863
227,149,206012
226,143,206155
225,131,206286
224,143,206429
223,135,206564
222,120,206684
221,153,206837
220,143,206980
219,139,207119
218,113,207232
217,123,207355
216,97,207452
215,114,207566
214,119,207685
213,118,207803
212,108,207911
211,106,208017
210,98,208115
209,101,208216
208,104,208320
207,95,208415
206,78,208493
205,88,208581
204,84,208665
203,85,208750
202,80,208830
201,95,208925
200,88,209013
199,66,209079
198,73,209152
197,71,209223
196,66,209289
195,58,209347
194,69,209416
193,40,209456
192,55,209511
191,55,209566
190,63,209629
189,45,209674
188,52,209726
187,52,209778
186,52,209830
185,48,209878
184,44,209922
183,40,209962
182,57,210019
181,43,210062
180,39,210101
179,33,210134
178,44,210178
177,35,210213
176,24,210237
175,27,210264
174,28,210292
173,28,210320
172,19,210339
171,28,210367
170,29,210396
169,28,210424
168,16,210440
167,22,210462
166,29,210491
165,22,210513
164,27,210540
163,16,210556
162,24,210580
161,23,210603
160,24,210627
159,22,210649
158,16,210665
157,23,210688
156,12,210700
155,14,210714
154,9,210723
153,9,210732
152,10,210742
151,8,210750
150,16,210766
149,12,210778
148,6,210784
147,8,210792
146,6,210798
145,14,210812
144,6,210818
143,5,210823
142,6,210829
141,5,210834
140,7,210841
139,7,210848
138,10,210858
137,6,210864
136,11,210875
135,4,210879
134,3,210882
133,4,210886
132,8,210894
131,2,210896
130,4,210900
129,2,210902
128,5,210907
127,2,210909
126,6,210915
125,4,210919
123,6,210925
122,3,210928
121,6,210934
120,2,210936
119,1,210937
118,5,210942
117,4,210946
116,2,210948
115,2,210950
114,2,210952
113,4,210956
112,2,210958
110,4,210962
109,2,210964
108,1,210965
107,1,210966
106,1,210967
105,1,210968
104,1,210969
103,1,210970
101,1,210971
99,1,210972
98,1,210973
96,1,210974
95,1,210975
94,2,210977
92,3,210980
91,2,210982
90,2,210984
88,2,210986
86,2,210988
85,1,210989
81,1,210990
80,1,210991
76,1,210992
73,1,210993
69,1,210994
62,1,210995
61,1,210996
53,1,210997
52,1,210998
50,1,210999
49,6,211005
47,3,211008
46,15,211023
44,13,211036
43,11,211047
41,21,211068
40,28,211096
39,5,211101
38,59,211160
37,73,211233
36,3,211236
35,78,211314
34,96,211410
33,1,211411
32,83,211494
31,69,211563
30,12,211575
29,78,211653
28,29,211682
27,28,211710
26,31,211741
25,9,211750
24,33,211783
23,43,211826
22,4,211830
21,43,211873
20,77,211950
19,2,211952
18,83,212035
17,111,212146
16,1,212147
15,108,212255
14,139,212394
12,131,212525
11,109,212634
9,67,212701
8,33,212734
6,18,212752
5,7,212759
3,3,212762
