分数,本段人数,累计人数
645,1,1
635,2,3
629,2,5
624,3,8
623,3,11
622,1,12
621,1,13
620,2,15
618,2,17
617,3,20
616,2,22
615,3,25
614,3,28
613,4,32
612,1,33
611,5,38
610,2,40
609,3,43
608,2,45
607,9,54
606,3,57
605,6,63
604,4,67
603,5,72
602,8,80
601,4,84
600,11,95
599,4,99
598,3,102
597,9,111
596,7,118
595,5,123
594,5,128
593,4,132
592,6,138
591,7,145
590,11,156
589,19,175
588,12,187
587,9,196
586,14,210
585,10,220
584,10,230
583,13,243
582,10,253
581,14,267
580,10,277
579,17,294
578,12,306
577,13,319
576,19,338
575,20,358
574,25,383
573,10,393
572,17,410
571,16,426
570,15,441
569,18,459
568,10,469
567,31,500
566,18,518
565,22,540
564,14,554
563,33,587
562,34,621
561,28,649
560,27,676
559,19,695
558,29,724
557,28,752
556,31,783
555,25,808
554,30,838
553,29,867
552,29,896
551,42,938
550,29,967
549,45,1012
548,41,1053
547,23,1076
546,38,1114
545,42,1156
544,38,1194
543,42,1236
542,30,1266
541,36,1302
540,39,1341
539,48,1389
538,41,1430
537,50,1480
536,45,1525
535,40,1565
534,51,1616
533,45,1661
532,47,1708
531,73,1781
530,54,1835
529,50,1885
528,54,1939
527,52,1991
526,56,2047
525,51,2098
524,55,2153
523,63,2216
522,53,2269
521,65,2334
520,65,2399
519,77,2476
518,63,2539
517,79,2618
516,73,2691
515,72,2763
514,70,2833
513,68,2901
512,63,2964
511,64,3028
510,77,3105
509,62,3167
508,45,3212
507,74,3286
506,65,3351
505,78,3429
504,68,3497
503,83,3580
502,62,3642
501,75,3717
500,75,3792
499,82,3874
498,78,3952
497,72,4024
496,70,4094
495,77,4171
494,75,4246
493,80,4326
492,87,4413
491,92,4505
490,87,4592
489,98,4690
488,90,4780
487,98,4878
486,85,4963
485,91,5054
484,88,5142
483,85,5227
482,94,5321
481,95,5416
480,90,5506
479,84,5590
478,107,5697
477,108,5805
476,104,5909
475,94,6003
474,82,6085
473,88,6173
472,99,6272
471,135,6407
470,95,6502
469,115,6617
468,102,6719
467,103,6822
466,98,6920
465,102,7022
464,115,7137
463,131,7268
462,108,7376
461,119,7495
460,106,7601
459,111,7712
458,114,7826
457,110,7936
456,116,8052
455,93,8145
454,118,8263
453,124,8387
452,123,8510
451,121,8631
450,135,8766
449,126,8892
448,141,9033
447,104,9137
446,122,9259
445,104,9363
444,122,9485
443,131,9616
442,133,9749
441,124,9873
440,116,9989
439,123,10112
438,133,10245
437,135,10380
436,102,10482
435,123,10605
434,125,10730
433,125,10855
432,145,11000
431,127,11127
430,143,11270
429,105,11375
428,130,11505
427,132,11637
426,133,11770
425,129,11899
424,116,12015
423,123,12138
422,138,12276
421,123,12399
420,127,12526
419,118,12644
418,124,12768
417,116,12884
416,141,13025
415,130,13155
414,109,13264
413,135,13399
412,151,13550
411,122,13672
410,138,13810
409,144,13954
408,135,14089
407,125,14214
406,138,14352
405,135,14487
404,113,14600
403,140,14740
402,124,14864
401,123,14987
400,134,15121
399,124,15245
398,122,15367
397,135,15502
396,123,15625
395,131,15756
394,125,15881
393,136,16017
392,142,16159
391,119,16278
390,119,16397
389,109,16506
388,117,16623
387,117,16740
386,127,16867
385,109,16976
384,116,17092
383,104,17196
382,135,17331
381,109,17440
380,123,17563
379,113,17676
378,135,17811
377,109,17920
376,118,18038
375,109,18147
374,128,18275
373,113,18388
372,106,18494
371,113,18607
370,139,18746
369,97,18843
368,119,18962
367,91,19053
366,102,19155
365,127,19282
364,98,19380
363,112,19492
362,98,19590
361,123,19713
360,123,19836
359,112,19948
358,90,20038
