分数,本段人数,累计人数
129,4,31530
128,0,31530
127,2,31532
126,1,31533
125,1,31534
124,2,31536
123,1,31537
122,0,31537
121,2,31539
120,1,31540
119,1,31541
118,2,31543
117,2,31545
116,1,31546
115,2,31548
114,1,31549
113,0,31549
112,0,31549
111,1,31550
110,3,31553
109,2,31555
108,0,31555
107,0,31555
106,2,31557
105,0,31557
104,0,31557
103,0,31557
102,1,31558
101,0,31558
100,0,31558
99,0,31558
98,0,31558
97,0,31558
96,1,31559
95,1,31560
94,2,31562
93,1,31563
92,0,31563
91,3,31566
90,1,31567
89,0,31567
88,1,31568
87,0,31568
86,1,31569
85,0,31569
84,0,31569
83,0,31569
82,3,31572
81,0,31572
80,1,31573
79,0,31573
78,1,31574
77,0,31574
76,0,31574
75,0,31574
74,0,31574
73,0,31574
72,1,31575
71,0,31575
70,2,31577
69,0,31577
68,0,31577
67,2,31579
66,0,31579
65,0,31579
64,1,31580
63,0,31580
62,0,31580
61,0,31580
60,1,31581
59,1,31582
58,0,31582
57,0,31582
56,2,31584
55,0,31584
54,0,31584
53,0,31584
52,0,31584
51,0,31584
50,0,31584
49,0,31584
48,0,31584
47,1,31585
46,0,31585
45,1,31586
44,1,31587
43,0,31587
42,0,31587
41,1,31588
40,1,31589
39,0,31589
38,0,31589
37,0,31589
36,0,31589
35,0,31589
34,0,31589
33,0,31589
32,0,31589
31,0,31589
30,0,31589
29,0,31589
28,0,31589
27,1,31590
26,0,31590
25,1,31591
24,0,31591
23,1,31592
22,0,31592
21,1,31593
20,0,31593
19,0,31593
18,0,31593
17,0,31593
16,0,31593
15,0,31593
14,0,31593
13,0,31593
12,0,31593
11,0,31593
10,0,31593
9,0,31593
8,0,31593
7,0,31593
6,0,31593
5,0,31593
4,0,31593
3,0,31593
2,0,31593
1,0,31593
0,1,31594
