分数,本段人数,累计人数
685,1,1
684,1,2
683,1,3
682,1,4
680,2,6
679,2,8
678,1,9
677,1,10
676,1,11
675,2,13
674,2,15
673,4,19
672,1,20
671,3,23
670,1,24
669,2,26
668,4,30
667,5,35
666,4,39
665,3,42
664,5,47
663,1,48
662,5,53
661,10,63
660,5,68
659,4,72
658,14,86
657,5,91
656,8,99
655,11,110
654,11,121
653,12,133
652,13,146
651,12,158
650,14,172
649,11,183
648,15,198
647,12,210
646,17,227
645,19,246
644,18,264
643,14,278
642,14,292
641,22,314
640,21,335
639,36,371
638,16,387
637,23,410
636,20,430
635,23,453
634,33,486
633,34,520
632,30,550
631,32,582
630,30,612
629,33,645
628,38,683
627,36,719
626,36,755
625,42,797
624,38,835
623,53,888
622,41,929
621,55,984
620,50,1034
619,54,1088
618,53,1141
617,56,1197
616,64,1261
615,54,1315
614,56,1371
613,60,1431
612,73,1504
611,61,1565
610,63,1628
609,77,1705
608,68,1773
607,56,1829
606,58,1887
605,67,1954
604,77,2031
603,91,2122
602,82,2204
601,75,2279
600,78,2357
599,84,2441
598,86,2527
597,85,2612
596,72,2684
595,103,2787
594,96,2883
593,89,2972
592,81,3053
591,94,3147
590,105,3252
589,114,3366
588,113,3479
587,107,3586
586,125,3711
585,112,3823
584,106,3929
583,119,4048
582,122,4170
581,128,4298
580,125,4423
579,127,4550
578,132,4682
577,144,4826
576,145,4971
575,151,5122
574,141,5263
573,150,5413
572,156,5569
571,178,5747
570,171,5918
569,186,6104
568,142,6246
567,166,6412
566,180,6592
565,171,6763
564,162,6925
563,164,7089
562,183,7272
561,184,7456
560,193,7649
559,175,7824
558,193,8017
557,198,8215
556,220,8435
555,227,8662
554,224,8886
553,231,9117
552,222,9339
551,218,9557
550,237,9794
549,206,10000
548,235,10235
547,246,10481
546,249,10730
545,230,10960
544,254,11214
543,268,11482
542,266,11748
541,270,12018
540,256,12274
539,270,12544
538,289,12833
537,260,13093
536,266,13359
535,313,13672
534,314,13986
533,308,14294
532,353,14647
531,318,14965
530,330,15295
529,310,15605
528,308,15913
527,378,16291
526,356,16647
525,356,17003
524,332,17335
523,366,17701
522,386,18087
521,392,18479
520,378,18857
519,404,19261
518,398,19659
517,400,20059
516,388,20447
515,436,20883
514,435,21318
513,404,21722
512,427,22149
511,445,22594
510,486,23080
509,421,23501
508,447,23948
507,485,24433
506,484,24917
505,455,25372
504,503,25875
503,480,26355
502,522,26877
501,485,27362
500,537,27899
499,512,28411
498,545,28956
497,558,29514
496,537,30051
495,505,30556
494,527,31083
493,536,31619
492,533,32152
491,531,32683
490,542,33225
489,617,33842
488,553,34395
487,561,34956
486,588,35544
485,571,36115
484,565,36680
483,576,37256
482,590,37846
481,577,38423
480,612,39035
479,599,39634
478,611,40245
477,575,40820
476,565,41385
475,553,41938
474,637,42575
473,618,43193
472,605,43798
471,639,44437
470,594,45031
469,647,45678
468,599,46277
467,605,46882
466,597,47479
465,653,48132
464,637,48769
463,650,49419
462,628,50047
461,597,50644
460,627,51271
459,598,51869
458,595,52464
457,595,53059
456,632,53691
455,615,54306
454,635,54941
453,634,55575
452,676,56251
451,628,56879
450,641,57520
449,667,58187
448,618,58805
447,629,59434
446,591,60025
445,633,60658
444,629,61287
443,580,61867
442,595,62462
441,596,63058
440,583,63641
439,625,64266
438,579,64845
437,620,65465
436,624,66089
435,608,66697
434,579,67276
433,586,67862
432,647,68509
431,605,69114
430,602,69716
429,558,70274
428,569,70843
427,586,71429
426,579,72008
425,606,72614
424,591,73205
423,575,73780
422,571,74351
421,555,74906
420,594,75500
419,589,76089
418,564,76653
417,543,77196
416,517,77713
415,565,78278
414,568,78846
413,636,79482
412,537,80019
411,549,80568
410,540,81108
409,521,81629
408,550,82179
407,557,82736
406,490,83226
405,573,83799
404,590,84389
403,542,84931
402,563,85494
401,510,86004
400,563,86567
399,552,87119
398,508,87627
397,532,88159
