分数,本段人数,累计人数
612,104,104
611,1,105
610,1,106
609,4,110
608,7,117
607,8,125
606,3,128
605,4,132
604,9,141
603,8,149
602,1,150
601,6,156
600,7,163
599,9,172
598,12,184
597,5,189
596,13,202
595,10,212
594,14,226
593,10,236
592,6,242
591,5,247
590,8,255
589,13,268
588,9,277
587,6,283
586,11,294
585,3,297
584,15,312
583,9,321
582,11,332
581,11,343
580,11,354
579,9,363
578,12,375
577,18,393
576,16,409
575,15,424
574,13,437
573,9,446
572,14,460
571,16,476
570,18,494
569,19,513
568,12,525
567,16,541
566,17,558
565,20,578
564,16,594
563,14,608
562,20,628
561,20,648
560,19,667
559,22,689
558,16,705
557,18,723
556,28,751
555,22,773
554,23,796
553,21,817
552,18,835
551,22,857
550,23,880
549,27,907
548,29,936
547,32,968
546,30,998
545,24,1022
544,38,1060
543,27,1087
542,21,1108
541,32,1140
540,27,1167
539,30,1197
538,29,1226
537,36,1262
536,35,1297
535,32,1329
534,43,1372
533,31,1403
532,36,1439
531,38,1477
530,28,1505
529,41,1546
528,37,1583
527,39,1622
526,41,1663
525,23,1686
524,37,1723
523,33,1756
522,35,1791
521,37,1828
520,29,1857
519,43,1900
518,40,1940
517,40,1980
516,42,2022
515,39,2061
514,39,2100
513,42,2142
512,39,2181
511,46,2227
510,42,2269
509,39,2308
508,49,2357
507,44,2401
506,45,2446
505,47,2493
504,44,2537
503,40,2577
502,65,2642
501,66,2708
500,59,2767
499,61,2828
498,48,2876
497,51,2927
496,47,2974
495,54,3028
494,58,3086
493,61,3147
492,44,3191
491,60,3251
490,55,3306
489,64,3370
488,63,3433
487,55,3488
486,73,3561
485,75,3636
484,65,3701
483,56,3757
482,61,3818
481,74,3892
480,72,3964
479,71,4035
478,78,4113
477,78,4191
476,74,4265
475,81,4346
474,65,4411
473,91,4502
472,60,4562
471,79,4641
470,79,4720
469,60,4780
468,85,4865
467,88,4953
466,95,5048
465,97,5145
464,75,5220
463,84,5304
462,92,5396
461,87,5483
460,102,5585
459,103,5688
458,106,5794
457,93,5887
456,115,6002
455,90,6092
454,93,6185
453,110,6295
452,87,6382
451,88,6470
450,95,6565
449,103,6668
448,100,6768
447,94,6862
446,94,6956
445,106,7062
444,112,7174
443,103,7277
442,104,7381
441,102,7483
440,110,7593
439,114,7707
438,113,7820
437,110,7930
436,137,8067
435,130,8197
434,120,8317
433,125,8442
432,125,8567
431,121,8688
430,107,8795
429,146,8941
428,143,9084
427,126,9210
426,136,9346
425,130,9476
424,137,9613
423,115,9728
422,151,9879
421,155,10034
420,136,10170
419,153,10323
418,124,10447
417,161,10608
416,133,10741
415,149,10890
414,161,11051
413,159,11210
412,145,11355
411,172,11527
410,164,11691
409,171,11862
408,161,12023
407,158,12181
406,157,12338
405,173,12511
404,159,12670
403,201,12871
402,186,13057
401,192,13249
400,176,13425
399,167,13592
398,202,13794
397,194,13988
396,175,14163
395,206,14369
394,196,14565
393,188,14753
392,165,14918
391,214,15132
390,201,15333
389,181,15514
388,184,15698
387,199,15897
386,196,16093
385,213,16306
384,220,16526
383,190,16716
382,223,16939
381,188,17127
380,199,17326
379,211,17537
378,182,17719
377,215,17934
376,208,18142
375,190,18332
374,239,18571
373,215,18786
372,218,19004
371,229,19233
370,205,19438
369,226,19664
368,222,19886
367,217,20103
366,231,20334
365,224,20558
364,238,20796
363,221,21017
362,225,21242
361,233,21475
360,212,21687
359,241,21928
358,203,22131
357,216,22347
356,228,22575
355,236,22811
354,254,23065
353,230,23295
352,212,23507
351,250,23757
350,211,23968
349,229,24197
348,188,24385
347,216,24601
346,214,24815
345,229,25044
344,230,25274
343,211,25485
342,214,25699
341,215,25914
340,236,26150
339,217,26367
338,205,26572
337,206,26778
336,236,27014
335,213,27227
334,194,27421
333,193,27614
332,222,27836
331,219,28055
330,203,28258
329,207,28465
328,207,28672
327,199,28871
326,198,29069
325,190,29259
324,198,29457
323,181,29638
322,219,29857
321,184,30041
320,212,30253
319,184,30437
318,207,30644
317,178,30822
316,178,31000
315,201,31201
314,170,31371
313,185,31556
312,187,31743
311,189,31932
310,201,32133
309,199,32332
308,167,32499
307,181,32680
306,195,32875
305,191,33066
304,194,33260
303,201,33461
302,185,33646
301,189,33835
300,166,34001
299,177,34178
298,187,34365
297,184,34549
296,183,34732
295,174,34906
294,157,35063
293,180,35243
292,167,35410
291,170,35580
290,183,35763
289,163,35926
288,149,36075
287,163,36238
286,170,36408
285,133,36541
284,170,36711
283,156,36867
282,149,37016
281,146,37162
280,128,37290
279,152,37442
278,170,37612
277,148,37760
276,133,37893
275,135,38028
274,121,38149
273,129,38278
272,139,38417
271,150,38567
270,146,38713
269,134,38847
268,138,38985
267,121,39106
266,143,39249
265,140,39389
264,128,39517
263,125,39642
262,121,39763
261,127,39890
260,124,40014
259,102,40116
258,123,40239
257,118,40357
256,137,40494
255,104,40598
254,124,40722
253,117,40839
252,106,40945
251,89,41034
250,104,41138
249,102,41240
248,106,41346
247,113,41459
246,108,41567
245,100,41667
244,100,41767
243,89,41856
242,104,41960
241,91,42051
240,91,42142
239,97,42239
238,110,42349
237,94,42443
236,95,42538
235,91,42629
234,92,42721
233,73,42794
232,82,42876
231,72,42948
230,92,43040
229,86,43126
228,67,43193
227,81,43274
226,71,43345
225,82,43427
224,72,43499
223,64,43563
222,78,43641
221,64,43705
220,75,43780
219,74,43854
218,59,43913
217,62,43975
216,70,44045
215,59,44104
214,50,44154
213,52,44206
212,58,44264
211,62,44326
210,58,44384
209,59,44443
208,51,44494
207,55,44549
206,52,44601
205,53,44654
204,48,44702
203,50,44752
202,52,44804
201,47,44851
200,33,44884
199,47,44931
198,38,44969
197,39,45008
196,35,45043
195,35,45078
194,35,45113
193,33,45146
192,37,45183
191,23,45206
190,33,45239
189,38,45277
188,31,45308
187,24,45332
186,34,45366
185,25,45391
184,38,45429
183,30,45459
182,15,45474
181,21,45495
180,26,45521
179,23,45544
178,22,45566
177,22,45588
176,12,45600
