分数,本段人数,累计人数
658,1,11
657,2,13
656,1,14
655,3,17
654,1,18
653,3,21
652,3,24
651,3,27
650,4,31
649,10,41
648,5,46
647,7,53
646,5,58
645,7,65
644,7,72
643,9,81
642,9,90
641,16,106
640,12,118
639,10,128
638,17,145
637,10,155
636,9,164
635,13,177
634,14,191
633,12,203
632,12,215
631,21,236
630,21,257
629,22,279
628,20,299
627,15,314
626,19,333
625,25,358
624,25,383
623,29,412
622,22,434
621,31,465
620,25,490
619,22,512
618,25,537
617,29,566
616,36,602
615,31,633
614,30,663
613,31,694
612,44,738
611,41,779
610,45,824
609,27,851
608,38,889
607,47,936
606,54,990
605,59,1049
604,53,1102
603,40,1142
602,58,1200
601,47,1247
600,44,1291
599,63,1354
598,63,1417
597,79,1496
596,61,1557
595,65,1622
594,54,1676
593,66,1742
592,72,1814
591,72,1886
590,81,1967
589,63,2030
588,70,2100
587,66,2166
586,75,2241
585,67,2308
584,79,2387
583,88,2475
582,77,2552
581,99,2651
580,100,2751
579,79,2830
578,83,2913
577,98,3011
576,90,3101
575,89,3190
574,92,3282
573,93,3375
572,108,3483
571,106,3589
570,101,3690
569,112,3802
568,132,3934
567,107,4041
566,116,4157
565,98,4255
564,117,4372
563,112,4484
562,130,4614
561,113,4727
560,138,4865
559,127,4992
558,116,5108
557,145,5253
556,129,5382
555,145,5527
554,153,5680
553,161,5841
552,148,5989
551,168,6157
550,137,6294
549,144,6438
548,162,6600
547,147,6747
546,169,6916
545,160,7076
544,150,7226
543,147,7373
542,138,7511
541,197,7708
540,177,7885
539,162,8047
538,169,8216
537,201,8417
536,173,8590
535,180,8770
534,189,8959
533,195,9154
532,199,9353
531,184,9537
530,197,9734
529,208,9942
528,234,10176
527,206,10382
526,202,10584
525,220,10804
524,221,11025
523,212,11237
522,215,11452
521,223,11675
520,222,11897
519,230,12127
518,196,12323
517,239,12562
516,229,12791
515,217,13008
514,242,13250
513,232,13482
512,220,13702
511,236,13938
510,239,14177
509,241,14418
508,250,14668
507,226,14894
506,221,15115
505,257,15372
504,270,15642
503,235,15877
502,286,16163
501,243,16406
500,302,16708
499,249,16957
498,258,17215
497,287,17502
496,237,17739
495,243,17982
494,269,18251
493,263,18514
492,256,18770
491,307,19077
490,267,19344
489,267,19611
488,257,19868
487,284,20152
486,312,20464
485,284,20748
484,266,21014
483,302,21316
482,288,21604
481,305,21909
480,300,22209
479,275,22484
478,294,22778
477,287,23065
476,337,23402
475,312,23714
474,363,24077
473,317,24394
472,325,24719
471,316,25035
470,338,25373
469,331,25704
468,319,26023
467,345,26368
466,363,26731
465,347,27078
464,343,27421
463,358,27779
462,350,28129
461,362,28491
460,327,28818
459,355,29173
458,393,29566
457,364,29930
456,352,30282
455,386,30668
454,389,31057
453,382,31439
452,393,31832
451,396,32228
450,395,32623
449,408,33031
448,404,33435
447,372,33807
446,379,34186
445,387,34573
444,391,34964
443,425,35389
442,399,35788
441,410,36198
440,404,36602
439,404,37006
438,402,37408
437,415,37823
436,384,38207
435,433,38640
434,405,39045
433,453,39498
432,425,39923
431,434,40357
430,423,40780
429,473,41253
428,416,41669
427,464,42133
426,427,42560
425,458,43018
424,458,43476
423,500,43976
422,457,44433
421,432,44865
420,458,45323
419,446,45769
418,441,46210
417,448,46658
416,449,47107
415,403,47510
414,458,47968
413,476,48444
412,458,48902
411,461,49363
410,479,49842
409,448,50290
408,480,50770
407,442,51212
406,441,51653
405,475,52128
404,463,52591
403,493,53084
402,465,53549
401,474,54023
400,465,54488
399,494,54982
398,492,55474
397,446,55920
396,500,56420
395,494,56914
394,485,57399
393,521,57920
392,498,58418
391,505,58923
390,523,59446
389,507,59953
388,497,60450
387,472,60922
386,494,61416
385,471,61887
384,500,62387
383,533,62920
382,526,63446
381,510,63956
380,500,64456
379,499,64955
378,545,65500
377,548,66048
376,512,66560
375,526,67086
374,524,67610
373,503,68113
372,528,68641
371,558,69199
370,553,69752
369,545,70297
368,546,70843
367,531,71374
366,527,71901
365,538,72439
364,525,72964
363,557,73521
362,492,74013
361,582,74595
360,531,75126
359,560,75686
358,496,76182
357,507,76689
356,516,77205
355,507,77712
354,539,78251
353,489,78740
352,534,79274
351,507,79781
350,531,80312
349,484,80796
348,521,81317
347,541,81858
346,512,82370
345,516,82886
344,512,83398
343,492,83890
342,511,84401
341,483,84884
340,513,85397
339,508,85905
338,481,86386
337,466,86852
336,499,87351
335,491,87842
334,452,88294
333,467,88761
332,431,89192
331,470,89662
330,515,90177
329,464,90641
328,530,91171
327,467,91638
326,432,92070
325,447,92517
324,454,92971
323,430,93401
322,419,93820
321,457,94277
320,427,94704
319,440,95144
318,398,95542
317,460,96002
316,443,96445
315,405,96850
314,419,97269
313,388,97657
312,377,98034
311,381,98415
310,414,98829
309,362,99191
308,361,99552
307,388,99940
306,361,100301
305,407,100708
304,359,101067
303,383,101450
302,348,101798
301,342,102140
300,318,102458
299,333,102791
298,337,103128
297,327,103455
296,269,103724
295,332,104056
294,327,104383
293,333,104716
292,300,105016
291,271,105287
290,301,105588
289,268,105856
288,298,106154
287,265,106419
286,281,106700
285,287,106987
284,265,107252
283,268,107520
282,241,107761
281,256,108017
280,273,108290
279,263,108553
278,257,108810
277,235,109045
276,211,109256
275,228,109484
274,219,109703
273,238,109941
272,224,110165
271,221,110386
270,216,110602
269,181,110783
268,196,110979
267,206,111185
266,223,111408
265,202,111610
264,200,111810
263,196,112006
262,207,112213
261,196,112409
260,187,112596
259,188,112784
258,173,112957
257,148,113105
256,188,113293
255,188,113481
254,158,113639
253,157,113796
252,143,113939
251,168,114107
250,158,114265
249,166,114431
248,128,114559
247,161,114720
246,143,114863
245,156,115019
244,137,115156
243,157,115313
