分数,本段人数,累计人数
693,1,1
692,2,3
690,2,5
688,1,6
686,2,8
685,2,10
681,5,15
679,4,19
678,2,21
677,3,24
676,2,26
675,6,32
674,3,35
673,6,41
672,5,46
671,3,49
670,8,57
669,10,67
668,9,76
667,9,85
666,9,94
665,14,108
664,7,115
663,14,129
662,11,140
661,22,162
660,7,169
659,12,181
658,13,194
657,19,213
656,19,232
655,22,254
654,19,273
653,22,295
652,17,312
651,27,339
650,19,358
649,17,375
648,21,396
647,28,424
646,29,453
645,27,480
644,35,515
643,29,544
642,29,573
641,46,619
640,33,652
639,48,700
638,44,744
637,49,793
636,46,839
635,47,886
634,41,927
633,62,989
632,52,1041
631,62,1103
630,65,1168
629,65,1233
628,77,1310
627,76,1386
626,65,1451
625,77,1528
624,67,1595
623,81,1676
622,91,1767
621,94,1861
620,93,1954
619,99,2053
618,94,2147
617,93,2240
616,116,2356
615,126,2482
614,118,2600
613,120,2720
612,133,2853
611,132,2985
610,127,3112
609,148,3260
608,134,3394
607,147,3541
606,140,3681
605,157,3838
604,152,3990
603,174,4164
602,171,4335
601,157,4492
600,193,4685
599,182,4867
598,168,5035
597,181,5216
596,214,5430
595,188,5618
594,198,5816
593,251,6067
592,189,6256
591,212,6468
590,266,6734
589,221,6955
588,262,7217
587,278,7495
586,260,7755
585,290,8045
584,290,8335
583,312,8647
582,282,8929
581,323,9252
580,315,9567
579,352,9919
578,339,10258
577,378,10636
576,344,10980
575,332,11312
574,337,11649
573,339,11988
572,373,12361
571,397,12758
570,372,13130
569,394,13524
568,409,13933
567,367,14300
566,394,14694
565,384,15078
564,406,15484
563,453,15937
562,457,16394
561,470,16864
560,524,17388
559,477,17865
558,506,18371
557,490,18861
556,518,19379
555,528,19907
554,557,20464
553,547,21011
552,529,21540
551,592,22132
550,566,22698
549,584,23282
548,549,23831
547,555,24386
546,552,24938
545,598,25536
544,638,26174
543,617,26791
542,637,27428
541,607,28035
540,611,28646
539,640,29286
538,646,29932
537,670,30602
536,695,31297
535,683,31980
534,717,32697
533,715,33412
532,741,34153
531,720,34873
530,741,35614
529,752,36366
528,784,37150
527,775,37925
526,767,38692
525,773,39465
524,748,40213
523,793,41006
522,756,41762
521,844,42606
520,795,43401
519,790,44191
518,810,45001
517,873,45874
516,807,46681
515,869,47550
514,884,48434
513,888,49322
512,949,50271
511,899,51170
510,902,52072
509,868,52940
508,902,53842
507,897,54739
506,955,55694
505,966,56660
504,934,57594
503,958,58552
502,971,59523
501,940,60463
500,987,61450
499,981,62431
498,987,63418
497,1076,64494
496,994,65488
495,954,66442
494,1019,67461
493,1005,68466
492,1078,69544
491,1040,70584
490,1087,71671
489,1041,72712
488,1083,73795
487,1050,74845
486,1091,75936
485,1023,76959
484,1086,78045
483,1145,79190
482,1069,80259
481,1051,81310
480,1112,82422
479,1060,83482
478,1115,84597
477,1104,85701
476,1074,86775
475,1123,87898
474,1087,88985
473,1128,90113
472,1130,91243
471,1090,92333
470,1209,93542
469,1104,94646
468,1159,95805
467,1059,96864
466,1114,97978
465,1130,99108
464,1189,100297
463,1220,101517
462,1138,102655
461,1136,103791
460,1136,104927
459,1093,106020
458,1182,107202
457,1188,108390
456,1142,109532
455,1122,110654
454,1135,111789
453,1189,112978
452,1152,114130
451,1135,115265
450,1140,116405
449,1190,117595
448,1206,118801
447,1097,119898
446,1215,121113
445,1232,122345
444,1113,123458
443,1196,124654
442,1252,125906
441,1188,127094
440,1214,128308
439,1167,129475
438,1179,130654
437,1240,131894
436,1221,133115
435,1184,134299
434,1149,135448
433,1227,136675
432,1198,137873
431,1207,139080
430,1226,140306
429,1187,141493
428,1232,142725
427,1246,143971
426,1256,145227
425,1275,146502
424,1223,147725
423,1270,148995
422,1255,150250
421,1224,151474
420,1271,152745
419,1212,153957
418,1326,155283
417,1279,156562
416,1223,157785
415,1278,159063
414,1294,160357
413,1266,161623
412,1242,162865
411,1269,164134
410,1310,165444
409,1292,166736
408,1329,168065
407,1263,169328
406,1332,170660
405,1283,171943
404,1305,173248
403,1288,174536
402,1316,175852
401,1259,177111
400,1323,178434
399,1386,179820
398,1319,181139
397,1321,182460
396,1294,183754
395,1346,185100
394,1377,186477
393,1320,187797
392,1417,189214
391,1344,190558
390,1385,191943
389,1341,193284
388,1356,194640
387,1365,196005
386,1340,197345
385,1307,198652
384,1332,199984
383,1280,201264
382,1319,202583
381,1333,203916
380,1323,205239
379,1344,206583
378,1331,207914
377,1295,209209
376,1350,210559
375,1332,211891
374,1315,213206
373,1301,214507
372,1325,215832
371,1289,217121
370,1322,218443
369,1268,219711
368,1288,220999
367,1316,222315
366,1259,223574
365,1295,224869
364,1293,226162
363,1267,227429
362,1260,228689
361,1222,229911
360,1248,231159
359,1281,232440
358,1249,233689
357,1254,234943
356,1152,236095
355,1229,237324
354,1255,238579
353,1249,239828
352,1233,241061
351,1220,242281
350,1303,243584
349,1187,244771
348,1202,245973
347,1246,247219
346,1132,248351
345,1118,249469
344,1152,250621
343,1162,251783
342,1111,252894
341,1114,254008
340,1126,255134
339,1083,256217
338,1156,257373
337,1085,258458
336,1172,259630
335,1083,260713
334,1100,261813
333,1058,262871
332,1043,263914
331,1038,264952
330,1050,266002
329,1091,267093
328,1019,268112
327,1021,269133
326,1060,270193
325,1003,271196
324,961,272157
323,996,273153
322,989,274142
321,967,275109
320,994,276103
319,975,277078
318,947,278025
317,1009,279034
316,953,279987
315,967,280954
314,937,281891
313,938,282829
312,898,283727
311,937,284664
310,901,285565
309,882,286447
308,974,287421
307,931,288352
306,909,289261
305,879,290140
304,877,291017
303,829,291846
302,866,292712
301,852,293564
300,863,294427
299,816,295243
298,865,296108
297,775,296883
296,808,297691
295,834,298525
294,757,299282
293,795,300077
292,734,300811
291,761,301572
290,741,302313
289,748,303061
288,804,303865
287,759,304624
286,715,305339
285,725,306064
284,739,306803
283,650,307453
282,715,308168
281,663,308831
280,698,309529
279,672,310201
278,639,310840
277,641,311481
276,644,312125
275,626,312751
274,630,313381
273,616,313997
272,613,314610
271,634,315244
270,598,315842
269,623,316465
268,610,317075
267,608,317683
266,539,318222
265,565,318787
264,619,319406
263,543,319949
262,601,320550
261,525,321075
260,547,321622
259,561,322183
258,525,322708
257,570,323278
256,554,323832
255,465,324297
254,538,324835
253,502,325337
252,517,325854
251,539,326393
250,438,326831
249,473,327304
248,482,327786
247,487,328273
246,495,328768
245,479,329247
244,456,329703
243,470,330173
242,482,330655
241,436,331091
240,431,331522
239,391,331913
238,467,332380
237,419,332799
236,421,333220
235,399,333619
234,433,334052
233,423,334475
232,434,334909
231,383,335292
230,387,335679
229,411,336090
228,393,336483
227,382,336865
226,399,337264
225,346,337610
224,377,337987
223,352,338339
222,334,338673
221,361,339034
220,340,339374
219,337,339711
218,347,340058
217,335,340393
216,334,340727
215,353,341080
214,297,341377
213,316,341693
212,313,342006
211,303,342309
210,308,342617
209,290,342907
208,289,343196
207,311,343507
206,288,343795
205,280,344075
204,293,344368
203,275,344643
202,291,344934
201,288,345222
200,268,345490
199,243,345733
198,256,345989
197,254,346243
196,209,346452
195,235,346687
194,231,346918
193,239,347157
192,223,347380
191,222,347602
190,206,347808
189,213,348021
188,168,348189
187,202,348391
186,209,348600
185,196,348796
184,188,348984
183,177,349161
182,185,349346
181,182,349528
180,194,349722
179,159,349881
178,164,350045
177,174,350219
176,179,350398
175,162,350560
174,152,350712
173,126,350838
172,154,350992
171,138,351130
170,157,351287
169,112,351399
168,131,351530
167,116,351646
166,139,351785
165,121,351906
164,109,352015
163,144,352159
162,101,352260
161,115,352375
160,114,352489
159,106,352595
158,99,352694
157,91,352785
156,101,352886
155,85,352971
154,84,353055
153,108,353163
152,83,353246
151,103,353349
150,75,353424
149,81,353505
148,55,353560
147,68,353628
146,64,353692
145,59,353751
144,60,353811
143,57,353868
142,71,353939
141,55,353994
140,54,354048
139,59,354107
138,47,354154
137,65,354219
136,47,354266
135,54,354320
134,45,354365
133,59,354424
132,47,354471
131,46,354517
130,44,354561
129,45,354606
128,43,354649
127,41,354690
126,38,354728
125,38,354766
124,32,354798
123,30,354828
122,29,354857
121,33,354890
120,34,354924
119,36,354960
118,25,354985
117,35,355020
116,22,355042
115,23,355065
114,30,355095
113,33,355128
112,21,355149
111,27,355176
110,25,355201
109,22,355223
108,29,355252
107,19,355271
106,17,355288
105,20,355308
104,26,355334
103,19,355353
102,18,355371
101,18,355389
100,23,355412
