分数,本段人数,累计人数
900以上,3,3
893,1,4
886,1,5
884,1,6
881,1,7
872,1,8
869,1,9
866,1,10
863,1,11
861,1,12
859,1,13
856,1,14
855,2,16
853,1,17
851,1,18
849,1,19
848,1,20
846,1,21
845,1,22
844,1,23
843,1,24
842,1,25
841,1,26
840,1,27
838,1,28
837,1,29
836,2,31
834,1,32
833,1,33
832,2,35
830,3,38
828,1,39
827,2,41
826,1,42
825,1,43
824,2,45
823,1,46
822,2,48
821,2,50
820,1,51
819,2,53
818,2,55
817,2,57
816,2,59
815,3,62
814,1,63
813,2,65
812,2,67
811,4,71
810,3,74
809,1,75
808,2,77
807,3,80
806,4,84
805,2,86
804,4,90
803,2,92
802,2,94
801,3,97
800,4,101
799,2,103
798,4,107
797,3,110
796,3,113
795,3,116
794,4,120
793,5,125
792,3,128
791,4,132
790,4,136
789,5,141
788,4,145
787,5,150
786,5,155
785,5,160
784,6,166
783,4,170
782,6,176
781,6,182
780,5,187
779,7,194
778,11,205
776,9,214
775,9,223
774,2,225
773,8,233
772,6,239
771,8,247
770,9,256
769,5,261
768,10,271
767,7,278
766,7,285
765,10,295
764,10,305
763,7,312
762,9,321
761,8,329
760,11,340
759,11,351
758,10,361
757,11,372
756,10,382
755,9,391
754,14,405
753,10,415
752,11,426
751,13,439
750,12,451
749,15,466
748,19,485
747,8,493
746,15,508
745,13,521
744,22,543
743,14,557
742,13,570
741,15,585
740,19,604
739,12,616
738,16,632
737,16,648
736,22,670
735,14,684
734,18,702
733,23,725
732,18,743
731,15,758
730,24,782
729,16,798
728,25,823
727,20,843
726,24,867
725,21,888
724,25,913
723,23,936
722,25,961
721,21,982
720,36,1018
719,16,1034
718,32,1066
717,28,1094
716,26,1120
715,32,1152
714,28,1180
713,29,1209
712,32,1241
711,33,1274
710,26,1300
709,30,1330
708,32,1362
707,30,1392
706,45,1437
705,33,1470
704,34,1504
703,31,1535
702,36,1571
701,47,1618
700,32,1650
699,35,1685
698,43,1728
697,33,1761
696,55,1816
695,38,1854
694,47,1901
693,34,1935
692,47,1982
691,42,2024
690,63,2087
689,35,2122
688,47,2169
687,54,2223
686,55,2278
685,57,2335
684,48,2383
683,53,2436
682,68,2504
681,42,2546
680,58,2604
679,58,2662
678,60,2722
677,57,2779
676,65,2844
675,59,2903
674,79,2982
673,52,3034
672,79,3113
671,64,3176
670,76,3252
669,52,3304
668,69,3373
667,73,3446
666,73,3519
665,69,3588
664,77,3665
663,81,3746
662,79,3825
661,78,3903
660,74,3977
659,73,4050
658,82,4132
657,88,4220
656,71,4291
655,96,4387
654,77,4464
653,104,4568
652,79,4647
651,88,4735
650,94,4829
649,92,4921
648,93,5014
647,105,5119
646,100,5219
645,113,5332
644,85,5417
643,93,5510
642,113,5623
641,95,5718
640,108,5826
639,119,5945
638,121,6066
637,101,6167
636,114,6281
635,113,6394
634,133,6527
633,106,6633
632,127,6760
631,115,6875
630,115,6990
629,121,7111
628,117,7228
627,145,7373
626,125,7498
625,118,7616
624,153,7769
623,123,7892
622,126,8018
621,136,8154
620,149,8303
619,153,8456
618,133,8589
617,135,8724
616,168,8892
615,122,9014
614,183,9197
613,126,9323
612,132,9455
611,169,9624
610,160,9784
609,157,9941
608,152,10093
607,142,10235
606,180,10415
605,150,10565
604,175,10740
603,182,10922
602,138,11060
601,187,11247
600,174,11421
599,164,11585
598,187,11772
597,162,11934
596,167,12101
595,205,12306
594,180,12486
593,182,12668
592,172,12840
591,183,13023
590,193,13216
589,197,13413
588,203,13616
587,167,13783
586,199,13982
585,200,14182
584,220,14402
583,189,14591
582,205,14796
581,215,15011
580,201,15212
579,215,15427
578,192,15619
577,239,15858
576,226,16084
575,169,16253
574,197,16450
573,217,16667
572,230,16897
571,224,17121
570,211,17332
569,269,17601
568,215,17816
567,230,18046
566,227,18273
565,207,18480
564,232,18712
563,200,18913
562,254,19166
561,209,19375
560,243,19618
559,234,19852
558,273,20125
557,249,20374
556,205,20579
555,260,20839
554,254,21093
553,198,21291
552,241,21532
551,292,21824
550,199,22023
549,292,22315
548,256,22571
547,254,22825
546,247,23072
545,230,23302
544,242,23544
543,272,23816
542,254,24070
541,255,24325
540,242,24567
539,247,24814
538,251,25065
537,258,25323
536,260,25583
535,251,25834
534,271,26105
533,285,26390
532,236,26626
531,280,26906
530,274,27180
529,301,27481
528,225,27706
527,267,27973
526,290,28263
525,255,28518
524,266,28784
523,291,29075
522,276,29351
521,227,29578
520,285,29863
519,275,30138
518,274,30412
517,284,30696
516,231,30927
515,322,31249
514,224,31473
513,288,31761
512,280,32041
511,288,32329
510,228,32557
509,290,32847
508,290,33137
507,279,33416
506,268,33684
505,240,33924
504,296,34220
503,284,34504
502,270,34774
501,251,35025
500,265,35290
499,281,35571
498,303,35874
497,203,36077
496,279,36356
495,235,36591
494,307,36898
493,270,37168
492,245,37413
491,237,37650
490,267,37917
489,275,38192
488,280,38472
487,222,38694
486,305,38999
485,254,39253
484,250,39503
483,269,39772
482,222,39994
481,249,40243
480,297,40540
479,240,40780
478,215,40995
477,281,41276
476,196,41472
475,242,41714
474,265,41979
473,225,42204
472,254,42458
471,251,42709
470,248,42957
469,185,43142
468,232,43374
467,239,43613
466,260,43873
465,232,44105
464,194,44299
463,282,44581
462,233,44814
461,210,45024
460,238,45262
459,237,45499
458,254,45753
457,190,45943
456,205,46148
455,239,46387
454,188,46575
453,205,46780
452,239,47019
451,162,47181
450,206,47387
449,227,47614
448,226,47840
447,207,48047
446,169,48216
445,211,48427
444,180,48607
443,163,48770
442,224,48994
441,172,49166
440,210,49376
439,162,49538
438,204,49742
437,157,49899
436,159,50058
435,168,50226
434,197,50423
433,187,50610
432,163,50773
431,169,50942
430,176,51118
429,133,51251
428,164,51415
427,128,51543
426,173,51716
425,153,51869
424,174,52043
423,155,52198
422,152,52350
421,140,52490
420,161,52651
419,131,52782
418,154,52936
417,142,53078
416,137,53215
415,142,53357
414,148,53505
413,150,53655
412,139,53794
411,136,53930
410,118,54048
409,155,54203
408,102,54305
407,134,54439
406,136,54575
405,125,54700
404,117,54817
403,121,54938
402,125,55063
401,120,55183
400,102,55285
399,143,55428
398,104,55532
397,131,55663
396,91,55754
395,104,55858
394,124,55982
393,106,56088
392,119,56207
391,83,56290
390,118,56408
389,111,56519
388,78,56597
387,97,56694
386,101,56795
385,96,56891
384,102,56993
383,92,57085
382,111,57196
381,69,57265
380,77,57342
379,101,57443
378,84,57527
377,85,57612
376,78,57690
375,79,57769
374,104,57873
373,74,57947
372,91,58038
371,63,58101
370,68,58169
369,92,58261
368,72,58333
367,76,58409
366,71,58480
365,68,58548
364,63,58611
363,52,58663
362,65,58728
361,63,58791
360,70,58861
359,73,58934
358,47,58981
357,68,59049
356,71,59120
355,60,59180
354,48,59228
353,56,59284
352,70,59354
351,40,59394
350,63,59457
349,55,59512
348,56,59568
347,52,59620
346,59,59679
345,48,59727
344,64,59791
343,48,59839
342,44,59883
341,55,59938
340,32,59970
339,55,60025
338,35,60060
337,33,60093
336,53,60146
335,26,60172
334,35,60207
333,44,60251
332,30,60281
331,32,60313
330,45,60358
329,35,60393
328,37,60430
327,29,60459
326,36,60495
325,25,60520
324,38,60558
323,35,60593
322,13,60606
321,38,60644
320,34,60678
319,36,60714
318,25,60739
317,38,60777
316,24,60801
315,26,60827
314,20,60847
313,23,60870
312,24,60894
311,21,60915
310,29,60944
309,23,60967
308,20,60987
307,27,61014
306,26,61040
305,18,61058
304,21,61079
303,19,61098
302,23,61121
301,24,61145
300,21,61166
299,28,61194
298,18,61212
297,15,61227
296,15,61242
295,16,61258
294,18,61276
293,16,61292
292,17,61309
291,12,61321
290,17,61338
289,7,61345
288,18,61363
287,15,61378
286,14,61392
285,13,61405
284,15,61420
283,11,61431
282,9,61440
281,11,61451
280,10,61461
279,11,61472
278,2,61474
277,10,61484
276,8,61492
275,14,61506
274,12,61518
273,14,61532
272,9,61541
271,9,61550
270,7,61557
269,5,61562
268,10,61572
267,10,61582
266,3,61585
265,10,61595
264,6,61601
263,8,61609
262,4,61613
261,9,61622
260,3,61625
259,9,61634
258,2,61636
257,5,61641
256,2,61643
255,11,61654
254,2,61656
253,3,61659
252,5,61664
251,5,61669
250,7,61676
249,2,61678
248,3,61681
247,6,61687
246,3,61690
245,3,61693
