分数,本段人数,累计人数
687,1,1
686,0,1
685,0,1
684,0,1
683,1,2
682,0,2
681,0,2
680,0,2
679,0,2
678,0,2
677,0,2
676,0,2
675,0,2
674,0,2
673,0,2
672,0,2
671,1,3
670,0,3
669,1,4
668,1,5
667,1,6
666,1,7
665,0,7
664,0,7
663,0,7
662,2,9
661,1,10
660,3,13
659,0,13
658,1,14
657,2,16
656,4,20
655,3,23
654,4,27
653,4,31
652,7,38
651,9,47
650,7,54
649,4,58
648,5,63
647,5,68
646,4,72
645,5,77
644,8,85
643,6,91
642,4,95
641,9,104
640,9,113
639,15,128
638,14,142
637,18,160
636,11,171
635,11,182
634,12,194
633,12,206
632,14,220
631,19,239
630,14,253
629,20,273
628,22,295
627,26,321
626,31,352
625,31,383
624,28,411
623,24,435
622,35,470
621,44,514
620,37,551
619,37,588
618,43,631
617,42,673
616,43,716
615,40,756
614,49,805
613,49,854
612,35,889
611,54,943
610,50,993
609,63,1056
608,60,1116
607,63,1179
606,59,1238
605,46,1284
604,69,1353
603,73,1426
602,97,1523
601,83,1606
600,91,1697
599,71,1768
598,87,1855
597,98,1953
596,101,2054
595,103,2157
594,98,2255
593,107,2362
592,95,2457
591,118,2575
590,119,2694
589,96,2790
588,134,2924
587,125,3049
586,139,3188
585,128,3316
584,136,3452
583,166,3618
582,143,3761
581,155,3916
580,135,4051
579,162,4213
578,148,4361
577,156,4517
576,163,4680
575,163,4843
574,180,5023
573,166,5189
572,193,5382
571,196,5578
570,204,5782
569,196,5978
568,217,6195
567,234,6429
566,220,6649
565,220,6869
564,237,7106
563,211,7317
562,233,7550
561,245,7795
560,257,8052
559,260,8312
558,296,8608
557,269,8877
556,293,9170
555,271,9441
554,295,9736
553,289,10025
552,303,10328
551,313,10641
550,324,10965
549,322,11287
548,340,11627
547,307,11934
546,359,12293
545,359,12652
544,283,12935
543,351,13286
542,366,13652
541,380,14032
540,410,14442
539,401,14843
538,355,15198
537,378,15576
536,391,15967
535,420,16387
534,406,16793
533,394,17187
532,419,17606
531,449,18055
530,434,18489
529,468,18957
528,460,19417
527,462,19879
526,488,20367
525,506,20873
524,455,21328
523,475,21803
522,489,22292
521,465,22757
520,474,23231
519,510,23741
518,460,24201
517,489,24690
516,500,25190
515,524,25714
514,541,26255
513,477,26732
512,499,27231
511,512,27743
510,516,28259
509,510,28769
508,477,29246
507,509,29755
506,562,30317
505,526,30843
504,561,31404
503,542,31946
502,573,32519
501,528,33047
500,597,33644
499,534,34178
498,554,34732
497,539,35271
496,547,35818
495,589,36407
494,560,36967
493,564,37531
492,586,38117
491,555,38672
490,574,39246
489,586,39832
488,552,40384
487,533,40917
486,532,41449
485,544,41993
484,582,42575
483,572,43147
482,559,43706
481,602,44308
480,602,44910
479,575,45485
478,587,46072
477,575,46647
476,595,47242
475,538,47780
474,615,48395
473,567,48962
472,577,49539
471,565,50104
470,577,50681
469,594,51275
468,595,51870
467,587,52457
466,619,53076
465,606,53682
464,629,54311
463,607,54918
462,556,55474
461,589,56063
460,586,56649
459,564,57213
458,594,57807
457,587,58394
456,619,59013
455,584,59597
454,588,60185
453,607,60792
452,613,61405
451,624,62029
450,605,62634
449,636,63270
448,626,63896
447,593,64489
446,645,65134
445,600,65734
444,640,66374
443,570,66944
442,580,67524
441,664,68188
440,604,68792
439,609,69401
438,633,70034
437,641,70675
436,532,71207
435,585,71792
434,591,72383
433,611,72994
432,633,73627
431,653,74280
430,604,74884
429,588,75472
428,624,76096
427,572,76668
426,559,77227
425,553,77780
424,611,78391
423,612,79003
422,598,79601
421,590,80191
420,602,80793
419,564,81357
418,653,82010
417,619,82629
416,634,83263
415,587,83850
414,619,84469
413,594,85063
412,614,85677
411,632,86309
410,581,86890
409,608,87498
408,532,88030
407,610,88640
406,597,89237
405,630,89867
404,626,90493
403,573,91066
402,583,91649
401,626,92275
400,614,92889
399,598,93487
398,599,94086
397,592,94678
396,616,95294
395,584,95878
394,592,96470
393,601,97071
392,625,97696
391,562,98258
390,558,98816
389,559,99375
388,581,99956
387,566,100522
386,564,101086
385,600,101686
384,576,102262
383,627,102889
382,615,103504
381,614,104118
380,555,104673
379,549,105222
378,604,105826
377,620,106446
376,565,107011
375,581,107592
374,582,108174
373,589,108763
372,579,109342
371,588,109930
370,625,110555
369,564,111119
368,550,111669
367,533,112202
366,543,112745
365,579,113324
364,542,113866
363,529,114395
362,502,114897
361,564,115461
360,539,116000
359,546,116546
358,532,117078
357,558,117636
356,552,118188
355,513,118701
354,543,119244
353,556,119800
352,514,120314
351,523,120837
350,532,121369
349,528,121897
348,522,122419
347,525,122944
346,511,123455
345,527,123982
344,509,124491
343,503,124994
342,478,125472
341,488,125960
340,507,126467
339,514,126981
338,540,127521
337,479,128000
336,499,128499
335,516,129015
334,455,129470
333,500,129970
332,512,130482
331,512,130994
330,452,131446
329,485,131931
