分数,本段人数,累计人数
600,246,246
599,9,255
598,18,273
597,10,283
596,10,293
595,10,303
594,8,311
593,11,322
592,8,330
591,15,345
590,10,355
589,12,367
588,9,376
587,13,389
586,10,399
585,17,416
584,11,427
583,15,442
582,17,459
581,15,474
580,21,495
579,17,512
578,17,529
577,14,543
576,17,560
575,15,575
574,28,603
573,17,620
572,17,637
571,16,653
570,12,665
569,22,687
568,21,708
567,19,727
566,23,750
565,23,773
564,22,795
563,23,818
562,22,840
561,21,861
560,13,874
559,30,904
558,31,935
557,36,971
556,22,993
555,23,1016
554,25,1041
553,41,1082
552,38,1120
551,30,1150
550,34,1184
549,34,1218
548,25,1243
547,40,1283
546,39,1322
545,35,1357
544,35,1392
543,39,1431
542,39,1470
541,47,1517
540,43,1560
539,31,1591
538,29,1620
537,43,1663
536,44,1707
535,49,1756
534,40,1796
533,51,1847
532,49,1896
531,47,1943
530,53,1996
529,46,2042
528,42,2084
527,49,2133
526,56,2189
525,50,2239
524,68,2307
523,52,2359
522,59,2418
521,67,2485
520,47,2532
519,56,2588
518,49,2637
517,62,2699
516,62,2761
515,61,2822
514,56,2878
513,70,2948
512,60,3008
511,61,3069
510,60,3129
509,61,3190
508,73,3263
507,75,3338
506,66,3404
505,68,3472
504,75,3547
503,69,3616
502,70,3686
501,59,3745
500,77,3822
499,69,3891
498,73,3964
497,86,4050
496,90,4140
495,72,4212
494,83,4295
493,87,4382
492,86,4468
491,86,4554
490,78,4632
489,98,4730
488,74,4804
487,94,4898
486,82,4980
485,88,5068
484,78,5146
483,91,5237
482,81,5318
481,85,5403
480,84,5487
479,89,5576
478,97,5673
477,94,5767
476,87,5854
475,83,5937
474,80,6017
473,97,6114
472,75,6189
471,118,6307
470,94,6401
469,102,6503
468,92,6595
467,86,6681
466,86,6767
465,84,6851
464,80,6931
463,79,7010
462,93,7103
461,81,7184
460,72,7256
459,99,7355
458,97,7452
457,98,7550
456,83,7633
455,76,7709
454,95,7804
453,88,7892
452,88,7980
451,85,8065
450,89,8154
449,91,8245
448,81,8326
447,104,8430
446,97,8527
445,95,8622
444,89,8711
443,95,8806
442,104,8910
441,95,9005
440,82,9087
439,101,9188
438,86,9274
437,86,9360
436,92,9452
435,84,9536
434,74,9610
433,113,9723
432,75,9798
431,86,9884
430,90,9974
429,98,10072
428,94,10166
427,96,10262
426,86,10348
425,89,10437
424,99,10536
423,102,10638
422,91,10729
421,98,10827
420,84,10911
419,87,10998
418,84,11082
417,104,11186
416,82,11268
415,99,11367
414,95,11462
413,97,11559
412,86,11645
411,100,11745
410,97,11842
409,84,11926
408,107,12033
407,86,12119
406,98,12217
405,89,12306
404,83,12389
403,94,12483
402,86,12569
401,82,12651
400,91,12742
