score,count,cumulative,source
452,53,4050,sohu.com/a/909421695_121124032
451,58,4108,sohu.com/a/909421695_121124032
450,58,4166,sohu.com/a/909421695_121124032
449,50,4216,sohu.com/a/909421695_121124032
448,53,4269,sohu.com/a/909421695_121124032
447,55,4324,sohu.com/a/909421695_121124032
446,52,4376,sohu.com/a/909421695_121124032
445,53,4429,sohu.com/a/909421695_121124032
444,57,4486,sohu.com/a/909421695_121124032
443,60,4546,sohu.com/a/909421695_121124032
442,65,4611,sohu.com/a/909421695_121124032
441,60,4671,sohu.com/a/909421695_121124032
440,63,4734,sohu.com/a/909421695_121124032
439,60,4794,sohu.com/a/909421695_121124032
438,60,4854,sohu.com/a/909421695_121124032
437,74,4928,sohu.com/a/909421695_121124032
436,60,4988,sohu.com/a/909421695_121124032
435,79,5067,sohu.com/a/909421695_121124032
434,72,5139,sohu.com/a/909421695_121124032
433,73,5212,sohu.com/a/909421695_121124032
432,70,5282,sohu.com/a/909421695_121124032
431,74,5356,sohu.com/a/909421695_121124032
430,69,5425,sohu.com/a/909421695_121124032
429,64,5489,sohu.com/a/909421695_121124032
428,72,5561,sohu.com/a/909421695_121124032
427,76,5637,sohu.com/a/909421695_121124032
426,70,5707,sohu.com/a/909421695_121124032
425,76,5783,sohu.com/a/909421695_121124032
424,76,5859,sohu.com/a/909421695_121124032
423,68,5927,sohu.com/a/909421695_121124032
422,56,5983,sohu.com/a/909421695_121124032
421,80,6063,sohu.com/a/909421695_121124032
420,70,6133,sohu.com/a/909421695_121124032
419,83,6216,sohu.com/a/909421695_121124032
418,82,6298,sohu.com/a/909421695_121124032
417,74,6372,sohu.com/a/909421695_121124032
416,70,6442,sohu.com/a/909421695_121124032
415,79,6521,sohu.com/a/909421695_121124032
414,78,6599,sohu.com/a/909421695_121124032
413,72,6671,sohu.com/a/909421695_121124032
412,70,6741,sohu.com/a/909421695_121124032
411,67,6808,sohu.com/a/909421695_121124032
410,76,6884,sohu.com/a/909421695_121124032
409,73,6957,sohu.com/a/909421695_121124032
408,77,7034,sohu.com/a/909421695_121124032
407,89,7123,sohu.com/a/909421695_121124032
406,79,7202,sohu.com/a/909421695_121124032
405,80,7282,sohu.com/a/909421695_121124032
404,77,7359,sohu.com/a/909421695_121124032
403,88,7447,sohu.com/a/909421695_121124032
402,89,7536,sohu.com/a/909421695_121124032
401,80,7616,sohu.com/a/909421695_121124032
400,70,7686,sohu.com/a/909421695_121124032
399,75,7761,sohu.com/a/909421695_121124032
398,80,7841,sohu.com/a/909421695_121124032
397,85,7926,sohu.com/a/909421695_121124032
396,88,8014,sohu.com/a/909421695_121124032
395,88,8102,sohu.com/a/909421695_121124032
394,85,8187,sohu.com/a/909421695_121124032
393,88,8275,sohu.com/a/909421695_121124032
392,90,8365,sohu.com/a/909421695_121124032
391,100,8465,sohu.com/a/909421695_121124032
390,90,8555,sohu.com/a/909421695_121124032
389,86,8641,sohu.com/a/909421695_121124032
388,94,8735,sohu.com/a/909421695_121124032
387,97,8832,sohu.com/a/909421695_121124032
386,100,8932,sohu.com/a/909421695_121124032
385,94,9026,sohu.com/a/909421695_121124032
384,104,9130,sohu.com/a/909421695_121124032
383,93,9223,sohu.com/a/909421695_121124032
382,90,9313,sohu.com/a/909421695_121124032
381,91,9404,sohu.com/a/909421695_121124032
380,97,9501,sohu.com/a/909421695_121124032
379,98,9599,sohu.com/a/909421695_121124032
378,97,9696,sohu.com/a/909421695_121124032
377,99,9795,sohu.com/a/909421695_121124032
376,99,9894,sohu.com/a/909421695_121124032
375,104,9998,sohu.com/a/909421695_121124032
374,97,10095,sohu.com/a/909421695_121124032
373,96,10191,sohu.com/a/909421695_121124032
372,94,10285,sohu.com/a/909421695_121124032
371,101,10386,sohu.com/a/909421695_121124032
370,80,10466,sohu.com/a/909421695_121124032
369,88,10554,sohu.com/a/909421695_121124032
368,98,10652,sohu.com/a/909421695_121124032
367,95,10747,sohu.com/a/909421695_121124032
366,97,10844,sohu.com/a/909421695_121124032
365,110,10954,sohu.com/a/909421695_121124032
364,104,11058,sohu.com/a/909421695_121124032
363,107,11165,sohu.com/a/909421695_121124032
362,99,11264,sohu.com/a/909421695_121124032
361,100,11364,sohu.com/a/909421695_121124032
360,107,11471,sohu.com/a/909421695_121124032
359,100,11571,sohu.com/a/909421695_121124032
358,102,11673,sohu.com/a/909421695_121124032
357,97,11770,sohu.com/a/909421695_121124032
356,95,11865,sohu.com/a/909421695_121124032
355,102,11967,sohu.com/a/909421695_121124032
354,108,12075,sohu.com/a/909421695_121124032
353,107,12182,sohu.com/a/909421695_121124032
352,106,12288,sohu.com/a/909421695_121124032
351,107,12395,sohu.com/a/909421695_121124032
350,91,12486,sohu.com/a/909421695_121124032
349,108,12594,sohu.com/a/909421695_121124032
348,96,12690,sohu.com/a/909421695_121124032
347,101,12791,sohu.com/a/909421695_121124032
346,94,12885,sohu.com/a/909421695_121124032
345,95,12980,sohu.com/a/909421695_121124032
344,91,13071,sohu.com/a/909421695_121124032
343,92,13163,sohu.com/a/909421695_121124032
342,107,13270,sohu.com/a/909421695_121124032
341,103,13373,sohu.com/a/909421695_121124032
340,99,13472,sohu.com/a/909421695_121124032
339,101,13573,sohu.com/a/909421695_121124032
338,99,13672,sohu.com/a/909421695_121124032
337,103,13775,sohu.com/a/909421695_121124032
336,108,13883,sohu.com/a/909421695_121124032
335,108,13991,sohu.com/a/909421695_121124032
334,114,14105,sohu.com/a/909421695_121124032
333,96,14201,sohu.com/a/909421695_121124032
332,114,14315,sohu.com/a/909421695_121124032
331,103,14418,sohu.com/a/909421695_121124032
330,101,14519,sohu.com/a/909421695_121124032
329,89,14608,sohu.com/a/909421695_121124032
328,81,14689,sohu.com/a/909421695_121124032
327,72,14761,sohu.com/a/909421695_121124032
326,78,14839,sohu.com/a/909421695_121124032
325,96,14935,sohu.com/a/909421695_121124032
324,71,15006,sohu.com/a/909421695_121124032
323,65,15071,sohu.com/a/909421695_121124032
322,67,15138,sohu.com/a/909421695_121124032
321,68,15206,sohu.com/a/909421695_121124032
320,69,15275,sohu.com/a/909421695_121124032
319,72,15347,sohu.com/a/909421695_121124032
318,76,15423,sohu.com/a/909421695_121124032
317,76,15499,sohu.com/a/909421695_121124032
316,75,15574,sohu.com/a/909421695_121124032
315,79,15653,sohu.com/a/909421695_121124032
314,77,15730,sohu.com/a/909421695_121124032
313,80,15810,sohu.com/a/909421695_121124032
312,81,15891,sohu.com/a/909421695_121124032
311,80,15971,sohu.com/a/909421695_121124032
310,71,16042,sohu.com/a/909421695_121124032
309,72,16114,sohu.com/a/909421695_121124032
308,80,16194,sohu.com/a/909421695_121124032
307,74,16268,sohu.com/a/909421695_121124032
306,80,16348,sohu.com/a/909421695_121124032
305,78,16426,sohu.com/a/909421695_121124032
304,69,16495,sohu.com/a/909421695_121124032
303,76,16571,sohu.com/a/909421695_121124032
302,81,16652,sohu.com/a/909421695_121124032
301,79,16731,sohu.com/a/909421695_121124032
300,97,16828,sohu.com/a/909421695_121124032
299,77,16905,sohu.com/a/909421695_121124032
298,85,16990,sohu.com/a/909421695_121124032
297,87,17077,sohu.com/a/909421695_121124032
296,79,17156,sohu.com/a/909421695_121124032
295,99,17255,sohu.com/a/909421695_121124032
294,75,17330,sohu.com/a/909421695_121124032
293,93,17423,sohu.com/a/909421695_121124032
292,82,17505,sohu.com/a/909421695_121124032
291,96,17601,sohu.com/a/909421695_121124032
290,76,17677,sohu.com/a/909421695_121124032
289,88,17765,sohu.com/a/909421695_121124032
288,103,17868,sohu.com/a/909421695_121124032
287,97,17965,sohu.com/a/909421695_121124032
286,103,18068,sohu.com/a/909421695_121124032
285,96,18164,sohu.com/a/909421695_121124032
284,83,18247,sohu.com/a/909421695_121124032
283,96,18343,sohu.com/a/909421695_121124032
282,76,18419,sohu.com/a/909421695_121124032
281,84,18503,sohu.com/a/909421695_121124032
280,73,18576,sohu.com/a/909421695_121124032
279,96,18672,sohu.com/a/909421695_121124032
278,76,18748,sohu.com/a/909421695_121124032
277,75,18823,sohu.com/a/909421695_121124032
276,68,18891,sohu.com/a/909421695_121124032
275,79,18970,sohu.com/a/909421695_121124032
274,96,19066,sohu.com/a/909421695_121124032
273,53,19119,sohu.com/a/909421695_121124032
272,75,19194,sohu.com/a/909421695_121124032
271,95,19289,sohu.com/a/909421695_121124032
270,75,19364,sohu.com/a/909421695_121124032
269,72,19436,sohu.com/a/909421695_121124032
268,65,19501,sohu.com/a/909421695_121124032
267,91,19592,sohu.com/a/909421695_121124032
266,68,19660,sohu.com/a/909421695_121124032
265,81,19741,sohu.com/a/909421695_121124032
264,82,19823,sohu.com/a/909421695_121124032
263,70,19893,sohu.com/a/909421695_121124032
262,88,19981,sohu.com/a/909421695_121124032
261,61,20042,sohu.com/a/909421695_121124032
260,86,20128,sohu.com/a/909421695_121124032
259,80,20208,sohu.com/a/909421695_121124032
258,82,20290,sohu.com/a/909421695_121124032
257,68,20358,sohu.com/a/909421695_121124032
256,87,20445,sohu.com/a/909421695_121124032
255,60,20505,sohu.com/a/909421695_121124032
254,58,20563,sohu.com/a/909421695_121124032
253,68,20631,sohu.com/a/909421695_121124032
252,68,20699,sohu.com/a/909421695_121124032
251,66,20765,sohu.com/a/909421695_121124032
250,53,20818,sohu.com/a/909421695_121124032
249,80,20898,sohu.com/a/909421695_121124032
248,60,20958,sohu.com/a/909421695_121124032
247,70,21028,sohu.com/a/909421695_121124032
246,66,21094,sohu.com/a/909421695_121124032
245,70,21164,sohu.com/a/909421695_121124032
244,51,21215,sohu.com/a/909421695_121124032
243,60,21275,sohu.com/a/909421695_121124032
242,58,21333,sohu.com/a/909421695_121124032
241,61,21394,sohu.com/a/909421695_121124032
240,64,21458,sohu.com/a/909421695_121124032
239,52,21510,sohu.com/a/909421695_121124032
238,62,21572,sohu.com/a/909421695_121124032
237,43,21615,sohu.com/a/909421695_121124032
236,65,21680,sohu.com/a/909421695_121124032
235,48,21728,sohu.com/a/909421695_121124032
234,39,21767,sohu.com/a/909421695_121124032
233,46,21813,sohu.com/a/909421695_121124032
232,30,21843,sohu.com/a/909421695_121124032
231,41,21884,sohu.com/a/909421695_121124032
230,49,21933,sohu.com/a/909421695_121124032
229,41,21974,sohu.com/a/909421695_121124032
228,41,22015,sohu.com/a/909421695_121124032
227,48,22063,sohu.com/a/909421695_121124032
226,33,22096,sohu.com/a/909421695_121124032
225,37,22133,sohu.com/a/909421695_121124032
224,40,22173,sohu.com/a/909421695_121124032
223,51,22224,sohu.com/a/909421695_121124032
222,33,22257,sohu.com/a/909421695_121124032
221,35,22292,sohu.com/a/909421695_121124032
220,38,22330,sohu.com/a/909421695_121124032
219,31,22361,sohu.com/a/909421695_121124032
218,56,22417,sohu.com/a/909421695_121124032
217,41,22458,sohu.com/a/909421695_121124032
216,43,22501,sohu.com/a/909421695_121124032
215,59,22560,sohu.com/a/909421695_121124032
214,41,22601,sohu.com/a/909421695_121124032
213,38,22639,sohu.com/a/909421695_121124032
212,38,22677,sohu.com/a/909421695_121124032
211,27,22704,sohu.com/a/909421695_121124032
210,46,22750,sohu.com/a/909421695_121124032
209,47,22797,sohu.com/a/909421695_121124032
208,40,22837,sohu.com/a/909421695_121124032
207,35,22872,sohu.com/a/909421695_121124032
206,40,22912,sohu.com/a/909421695_121124032
205,19,22931,sohu.com/a/909421695_121124032
204,32,22963,sohu.com/a/909421695_121124032
203,30,22993,sohu.com/a/909421695_121124032
202,23,23016,sohu.com/a/909421695_121124032
201,37,23053,sohu.com/a/909421695_121124032
200,29,23082,sohu.com/a/909421695_121124032
199,31,23113,sohu.com/a/909421695_121124032
198,28,23141,sohu.com/a/909421695_121124032
197,29,23170,sohu.com/a/909421695_121124032
196,21,23191,sohu.com/a/909421695_121124032
195,29,23220,sohu.com/a/909421695_121124032
194,27,23247,sohu.com/a/909421695_121124032
193,29,23276,sohu.com/a/909421695_121124032
192,19,23295,sohu.com/a/909421695_121124032
191,26,23321,sohu.com/a/909421695_121124032
190,24,23345,sohu.com/a/909421695_121124032
189,24,23369,sohu.com/a/909421695_121124032
188,23,23392,sohu.com/a/909421695_121124032
187,25,23417,sohu.com/a/909421695_121124032
186,24,23441,sohu.com/a/909421695_121124032
185,19,23460,sohu.com/a/909421695_121124032
184,23,23483,sohu.com/a/909421695_121124032
183,17,23500,sohu.com/a/909421695_121124032
182,16,23516,sohu.com/a/909421695_121124032
181,19,23535,sohu.com/a/909421695_121124032
180,18,23553,sohu.com/a/909421695_121124032
179,15,23568,sohu.com/a/909421695_121124032
178,19,23587,sohu.com/a/909421695_121124032
177,18,23605,sohu.com/a/909421695_121124032
176,19,23624,sohu.com/a/909421695_121124032
175,14,23638,sohu.com/a/909421695_121124032
174,14,23652,sohu.com/a/909421695_121124032
173,10,23662,sohu.com/a/909421695_121124032
172,17,23679,sohu.com/a/909421695_121124032
171,15,23694,sohu.com/a/909421695_121124032
170,14,23708,sohu.com/a/909421695_121124032
169,10,23718,sohu.com/a/909421695_121124032
168,20,23738,sohu.com/a/909421695_121124032
167,13,23751,sohu.com/a/909421695_121124032
166,17,23768,sohu.com/a/909421695_121124032
165,16,23784,sohu.com/a/909421695_121124032
164,13,23797,sohu.com/a/909421695_121124032
163,10,23807,sohu.com/a/909421695_121124032
162,14,23821,sohu.com/a/909421695_121124032
161,17,23838,sohu.com/a/909421695_121124032
160,13,23851,sohu.com/a/909421695_121124032
159,10,23861,sohu.com/a/909421695_121124032
158,13,23874,sohu.com/a/909421695_121124032
157,10,23884,sohu.com/a/909421695_121124032
156,12,23896,sohu.com/a/909421695_121124032
155,9,23905,sohu.com/a/909421695_121124032
154,9,23914,sohu.com/a/909421695_121124032
153,9,23923,sohu.com/a/909421695_121124032
152,8,23931,sohu.com/a/909421695_121124032
151,7,23938,sohu.com/a/909421695_121124032
150,8,23946,sohu.com/a/909421695_121124032
149,11,23957,sohu.com/a/909421695_121124032
148,5,23962,sohu.com/a/909421695_121124032
147,9,23971,sohu.com/a/909421695_121124032
146,5,23976,sohu.com/a/909421695_121124032
145,6,23982,sohu.com/a/909421695_121124032
144,8,23990,sohu.com/a/909421695_121124032
143,7,23997,sohu.com/a/909421695_121124032
142,3,24000,sohu.com/a/909421695_121124032
141,5,24005,sohu.com/a/909421695_121124032
140,5,24010,sohu.com/a/909421695_121124032
