score,count,cumulative
624,39,39
623,1,40
622,1,41
621,2,43
620,3,46
619,1,47
618,4,51
617,4,55
616,5,60
615,3,63
614,6,69
613,6,75
612,4,79
611,3,82
610,5,87
609,9,96
608,3,99
607,4,103
606,9,112
605,10,122
604,9,131
603,7,138
602,15,153
601,10,163
600,6,169
599,14,183
598,11,194
597,5,199
596,11,210
595,14,224
594,10,234
593,14,248
592,4,252
591,10,262
590,10,272
589,17,289
588,12,301
587,13,314
586,9,323
585,13,336
584,16,352
583,16,368
582,14,382
581,18,400
580,26,426
579,20,446
578,25,471
577,14,485
576,22,507
575,17,524
574,13,537
573,19,556
572,26,582
571,19,601
570,20,621
569,30,651
568,17,668
567,22,690
566,33,723
565,25,748
564,32,780
563,23,803
562,30,833
561,33,866
560,34,900
559,24,924
558,28,952
557,50,1002
556,37,1039
555,44,1083
554,35,1118
553,58,1176
552,42,1218
551,49,1267
550,46,1313
549,33,1346
548,39,1385
547,54,1439
546,50,1489
545,53,1542
544,54,1596
543,56,1652
542,46,1698
541,59,1757
540,58,1815
539,52,1867
538,66,1933
537,54,1987
536,67,2054
535,61,2115
534,65,2180
533,66,2246
532,75,2321
531,71,2392
530,81,2473
529,64,2537
528,69,2606
527,68,2674
526,67,2741
525,81,2822
524,78,2900
523,100,3000
522,78,3078
521,86,3164
520,91,3255
519,90,3345
518,97,3442
517,106,3548
516,101,3649
515,121,3770
514,94,3864
513,122,3986
512,93,4079
511,122,4201
510,137,4338
509,117,4455
508,118,4573
507,122,4695
506,119,4814
505,125,4939
504,137,5076
503,131,5207
502,142,5349
501,147,5496
500,149,5645
499,133,5778
498,146,5924
497,156,6080
496,156,6236
495,163,6399
494,158,6557
493,148,6705
492,161,6866
491,171,7037
490,170,7207
489,166,7373
488,176,7549
487,200,7749
486,200,7949
485,183,8132
484,201,8333
483,201,8534
482,203,8737
481,215,8952
480,184,9136
479,230,9366
478,229,9595
477,233,9828
476,245,10073
475,246,10319
474,208,10527
473,251,10778
472,231,11009
471,253,11262
470,232,11494
469,276,11770
468,239,12009
467,249,12258
466,257,12515
465,278,12793
464,240,13033
463,299,13332
462,255,13587
461,265,13852
460,255,14107
459,283,14390
458,258,14648
457,259,14907
456,250,15157
455,280,15437
454,250,15687
453,306,15993
452,310,16303
451,318,16621
450,260,16881
449,278,17159
448,303,17462
447,307,17769
446,296,18065
445,279,18344
444,322,18666
443,338,19004
442,304,19308
441,303,19611
440,292,19903
439,300,20203
438,331,20534
437,329,20863
436,302,21165
435,323,21488
434,279,21767
433,310,22077
432,318,22395
431,339,22734
430,326,23060
429,311,23371
428,301,23672
427,322,23994
426,296,24290
425,303,24593
424,313,24906
423,313,25219
422,302,25521
421,290,25811
420,328,26139
419,318,26457
418,299,26756
417,325,27081
416,342,27423
415,305,27728
414,326,28054
413,300,28354
412,334,28688
411,305,28993
410,329,29322
409,325,29647
408,293,29940
407,315,30255
406,324,30579
405,277,30856
404,336,31192
403,298,31490
402,304,31794
401,324,32118
400,303,32421
399,316,32737
398,332,33069
397,302,33371
396,323,33694
395,303,33997
394,269,34266
393,290,34556
392,304,34860
391,319,35179
390,299,35478
389,335,35813
388,304,36117
387,309,36426
386,315,36741
385,318,37059
384,321,37380
383,297,37677
382,317,37994
381,308,38302
380,316,38618
379,290,38908
378,316,39224
377,328,39552
376,297,39849
375,295,40144
374,300,40444
373,324,40768
372,328,41096
371,270,41366
370,294,41660
369,313,41973
368,296,42269
367,288,42557
366,335,42892
365,296,43188
364,314,43502
363,309,43811
362,298,44109
361,313,44422
360,294,44716
359,320,45036
358,315,45351
357,336,45687
356,327,46014
355,317,46331
354,267,46598
353,330,46928
352,299,47227
351,326,47553
350,303,47856
349,334,48190
348,298,48488
347,321,48809
346,313,49122
345,365,49487
344,332,49819
343,353,50172
342,292,50464
341,331,50795
340,322,51117
339,327,51444
338,310,51754
337,335,52089
336,355,52444
335,340,52784
334,306,53090
333,296,53386
332,296,53682
331,336,54018
330,298,54316
329,304,54620
328,285,54905
327,305,55210
326,315,55525
325,316,55841
324,290,56131
323,292,56423
322,291,56714
321,325,57039
320,310,57349
319,309,57658
318,286,57944
317,345,58289
316,299,58588
315,290,58878
314,299,59177
313,275,59452
312,318,59770
311,283,60053
310,258,60311
309,281,60592
308,270,60862
307,294,61156
306,274,61430
305,255,61685
304,253,61938
303,254,62192
302,273,62465
301,277,62742
300,263,63005
299,252,63257
298,244,63501
297,244,63745
296,238,63983
295,267,64250
294,259,64509
293,214,64723
292,242,64965
291,242,65207
290,240,65447
289,230,65677
288,243,65920
287,214,66134
286,226,66360
285,228,66588
284,214,66802
283,235,67037
282,212,67249
281,208,67457
280,209,67666
279,189,67855
278,214,68069
277,217,68286
276,173,68459
275,208,68667
274,179,68846
273,182,69028
272,175,69203
271,165,69368
270,191,69559
269,159,69718
268,172,69890
267,172,70062
266,183,70245
265,162,70407
264,166,70573
263,160,70733
262,147,70880
261,158,71038
260,140,71178
259,125,71303
258,141,71444
257,136,71580
256,122,71702
255,127,71829
254,106,71935
253,115,72050
252,116,72166
251,113,72279
250,116,72395
249,109,72504
248,103,72607
247,113,72720
246,108,72828
245,90,72918
244,114,73032
243,102,73134
242,87,73221
241,89,73310
240,91,73401
239,86,73487
238,80,73567
237,83,73650
236,86,73736
235,85,73821
234,100,73921
233,87,74008
232,85,74093
231,87,74180
230,68,74248
229,65,74313
228,66,74379
227,71,74450
226,66,74516
225,64,74580
224,55,74635
223,43,74678
222,45,74723
221,53,74776
220,51,74827
219,60,74887
218,54,74941
217,40,74981
216,59,75040
215,44,75084
214,46,75130
213,47,75177
212,44,75221
211,45,75266
210,47,75313
209,49,75362
208,32,75394
207,41,75435
206,42,75477
205,31,75508
204,39,75547
203,43,75590
202,26,75616
201,29,75645
200,41,75686
199,26,75712
198,31,75743
197,24,75767
196,24,75791
195,30,75821
194,24,75845
193,30,75875
192,19,75894
191,34,75928
190,30,75958
189,22,75980
188,13,75993
187,27,76020
186,13,76033
185,14,76047
184,31,76078
183,17,76095
182,13,76108
181,14,76122
180,24,76146
179,12,76158
178,16,76174
177,16,76190
176,13,76203
175,14,76217
174,19,76236
173,17,76253
172,16,76269
171,16,76285
170,4,76289
169,10,76299
168,12,76311
167,11,76322
166,14,76336
165,8,76344
164,2,76346
163,9,76355
162,14,76369
161,8,76377
160,9,76386
