score,count,cumulative,source
534,82,5234,sohu.com/a/909421695_121124032
533,82,5316,sohu.com/a/909421695_121124032
532,91,5407,sohu.com/a/909421695_121124032
531,78,5485,sohu.com/a/909421695_121124032
530,84,5569,sohu.com/a/909421695_121124032
529,79,5648,sohu.com/a/909421695_121124032
528,88,5736,sohu.com/a/909421695_121124032
527,80,5816,sohu.com/a/909421695_121124032
526,80,5896,sohu.com/a/909421695_121124032
525,75,5971,sohu.com/a/909421695_121124032
524,94,6065,sohu.com/a/909421695_121124032
523,99,6164,sohu.com/a/909421695_121124032
522,83,6247,sohu.com/a/909421695_121124032
521,93,6340,sohu.com/a/909421695_121124032
520,81,6421,sohu.com/a/909421695_121124032
519,78,6499,sohu.com/a/909421695_121124032
518,96,6595,sohu.com/a/909421695_121124032
517,92,6687,sohu.com/a/909421695_121124032
516,96,6783,sohu.com/a/909421695_121124032
515,81,6864,sohu.com/a/909421695_121124032
514,78,6942,sohu.com/a/909421695_121124032
513,85,7027,sohu.com/a/909421695_121124032
512,87,7114,sohu.com/a/909421695_121124032
511,109,7223,sohu.com/a/909421695_121124032
510,100,7323,sohu.com/a/909421695_121124032
509,85,7408,sohu.com/a/909421695_121124032
508,116,7524,sohu.com/a/909421695_121124032
507,85,7609,sohu.com/a/909421695_121124032
506,85,7694,sohu.com/a/909421695_121124032
505,104,7798,sohu.com/a/909421695_121124032
504,100,7898,sohu.com/a/909421695_121124032
503,97,7995,sohu.com/a/909421695_121124032
502,79,8074,sohu.com/a/909421695_121124032
501,106,8180,sohu.com/a/909421695_121124032
500,107,8287,sohu.com/a/909421695_121124032
499,110,8397,sohu.com/a/909421695_121124032
498,116,8513,sohu.com/a/909421695_121124032
497,103,8616,sohu.com/a/909421695_121124032
496,94,8710,sohu.com/a/909421695_121124032
495,100,8810,sohu.com/a/909421695_121124032
494,113,8923,sohu.com/a/909421695_121124032
493,122,9045,sohu.com/a/909421695_121124032
492,96,9141,sohu.com/a/909421695_121124032
491,118,9259,sohu.com/a/909421695_121124032
490,107,9366,sohu.com/a/909421695_121124032
489,115,9481,sohu.com/a/909421695_121124032
488,118,9599,sohu.com/a/909421695_121124032
487,119,9718,sohu.com/a/909421695_121124032
486,101,9819,sohu.com/a/909421695_121124032
485,103,9922,sohu.com/a/909421695_121124032
484,112,10034,sohu.com/a/909421695_121124032
483,116,10150,sohu.com/a/909421695_121124032
482,115,10265,sohu.com/a/909421695_121124032
481,120,10385,sohu.com/a/909421695_121124032
480,114,10499,sohu.com/a/909421695_121124032
479,124,10623,sohu.com/a/909421695_121124032
478,115,10738,sohu.com/a/909421695_121124032
477,107,10845,sohu.com/a/909421695_121124032
476,127,10972,sohu.com/a/909421695_121124032
475,150,11122,sohu.com/a/909421695_121124032
474,128,11250,sohu.com/a/909421695_121124032
473,112,11362,sohu.com/a/909421695_121124032
472,107,11469,sohu.com/a/909421695_121124032
471,120,11589,sohu.com/a/909421695_121124032
470,111,11700,sohu.com/a/909421695_121124032
469,127,11827,sohu.com/a/909421695_121124032
468,129,11956,sohu.com/a/909421695_121124032
467,124,12080,sohu.com/a/909421695_121124032
466,130,12210,sohu.com/a/909421695_121124032
465,127,12337,sohu.com/a/909421695_121124032
464,120,12457,sohu.com/a/909421695_121124032
463,115,12572,sohu.com/a/909421695_121124032
462,130,12702,sohu.com/a/909421695_121124032
461,126,12828,sohu.com/a/909421695_121124032
460,123,12951,sohu.com/a/909421695_121124032
459,126,13077,sohu.com/a/909421695_121124032
458,130,13207,sohu.com/a/909421695_121124032
457,134,13341,sohu.com/a/909421695_121124032
456,130,13471,sohu.com/a/909421695_121124032
455,128,13599,sohu.com/a/909421695_121124032
454,135,13734,sohu.com/a/909421695_121124032
453,129,13863,sohu.com/a/909421695_121124032
452,135,13998,sohu.com/a/909421695_121124032
451,127,14125,sohu.com/a/909421695_121124032
450,135,14260,sohu.com/a/909421695_121124032
449,141,14401,sohu.com/a/909421695_121124032
448,140,14541,sohu.com/a/909421695_121124032
447,142,14683,sohu.com/a/909421695_121124032
446,132,14815,sohu.com/a/909421695_121124032
445,140,14955,sohu.com/a/909421695_121124032
444,132,15087,sohu.com/a/909421695_121124032
443,131,15218,sohu.com/a/909421695_121124032
442,130,15348,sohu.com/a/909421695_121124032
441,131,15479,sohu.com/a/909421695_121124032
440,132,15611,sohu.com/a/909421695_121124032
439,138,15749,sohu.com/a/909421695_121124032
438,139,15888,sohu.com/a/909421695_121124032
437,148,16036,sohu.com/a/909421695_121124032
436,150,16186,sohu.com/a/909421695_121124032
435,152,16338,sohu.com/a/909421695_121124032
434,150,16488,sohu.com/a/909421695_121124032
433,152,16640,sohu.com/a/909421695_121124032
432,152,16792,sohu.com/a/909421695_121124032
431,129,16921,sohu.com/a/909421695_121124032
430,130,17051,sohu.com/a/909421695_121124032
429,131,17182,sohu.com/a/909421695_121124032
428,131,17313,sohu.com/a/909421695_121124032
427,130,17443,sohu.com/a/909421695_121124032
426,123,17566,sohu.com/a/909421695_121124032
425,124,17690,sohu.com/a/909421695_121124032
424,114,17804,sohu.com/a/909421695_121124032
423,115,17919,sohu.com/a/909421695_121124032
422,120,18039,sohu.com/a/909421695_121124032
421,170,18209,sohu.com/a/909421695_121124032
420,195,18404,sohu.com/a/909421695_121124032
419,228,18632,sohu.com/a/909421695_121124032
418,216,18848,sohu.com/a/909421695_121124032
417,180,19028,sohu.com/a/909421695_121124032
416,160,19188,sohu.com/a/909421695_121124032
415,162,19350,sohu.com/a/909421695_121124032
414,163,19513,sohu.com/a/909421695_121124032
413,204,19717,sohu.com/a/909421695_121124032
412,180,19897,sohu.com/a/909421695_121124032
411,170,20067,sohu.com/a/909421695_121124032
410,165,20232,sohu.com/a/909421695_121124032
409,156,20388,sohu.com/a/909421695_121124032
408,155,20543,sohu.com/a/909421695_121124032
407,156,20699,sohu.com/a/909421695_121124032
406,153,20852,sohu.com/a/909421695_121124032
405,157,21009,sohu.com/a/909421695_121124032
404,162,21171,sohu.com/a/909421695_121124032
403,163,21334,sohu.com/a/909421695_121124032
402,164,21498,sohu.com/a/909421695_121124032
401,161,21659,sohu.com/a/909421695_121124032
400,170,21829,sohu.com/a/909421695_121124032
399,170,21999,sohu.com/a/909421695_121124032
398,172,22171,sohu.com/a/909421695_121124032
397,173,22344,sohu.com/a/909421695_121124032
396,196,22540,sohu.com/a/909421695_121124032
395,184,22724,sohu.com/a/909421695_121124032
394,151,22875,sohu.com/a/909421695_121124032
393,174,23049,sohu.com/a/909421695_121124032
392,176,23225,sohu.com/a/909421695_121124032
391,180,23405,sohu.com/a/909421695_121124032
390,180,23585,sohu.com/a/909421695_121124032
389,170,23755,sohu.com/a/909421695_121124032
388,175,23930,sohu.com/a/909421695_121124032
387,179,24109,sohu.com/a/909421695_121124032
386,182,24291,sohu.com/a/909421695_121124032
385,174,24465,sohu.com/a/909421695_121124032
384,171,24636,sohu.com/a/909421695_121124032
383,170,24806,sohu.com/a/909421695_121124032
382,161,24967,sohu.com/a/909421695_121124032
381,168,25135,sohu.com/a/909421695_121124032
380,193,25328,sohu.com/a/909421695_121124032
379,208,25536,sohu.com/a/909421695_121124032
378,209,25745,sohu.com/a/909421695_121124032
377,197,25942,sohu.com/a/909421695_121124032
376,200,26142,sohu.com/a/909421695_121124032
375,182,26324,sohu.com/a/909421695_121124032
374,184,26508,sohu.com/a/909421695_121124032
373,183,26691,sohu.com/a/909421695_121124032
372,182,26873,sohu.com/a/909421695_121124032
371,180,27053,sohu.com/a/909421695_121124032
370,181,27234,sohu.com/a/909421695_121124032
369,184,27418,sohu.com/a/909421695_121124032
368,181,27599,sohu.com/a/909421695_121124032
367,165,27764,sohu.com/a/909421695_121124032
366,165,27929,sohu.com/a/909421695_121124032
365,174,28103,sohu.com/a/909421695_121124032
364,184,28287,sohu.com/a/909421695_121124032
363,178,28465,sohu.com/a/909421695_121124032
362,189,28654,sohu.com/a/909421695_121124032
361,180,28834,sohu.com/a/909421695_121124032
360,187,29021,sohu.com/a/909421695_121124032
359,180,29201,sohu.com/a/909421695_121124032
358,181,29382,sohu.com/a/909421695_121124032
357,184,29566,sohu.com/a/909421695_121124032
356,181,29747,sohu.com/a/909421695_121124032
355,184,29931,sohu.com/a/909421695_121124032
354,205,30136,sohu.com/a/909421695_121124032
353,207,30343,sohu.com/a/909421695_121124032
352,190,30533,sohu.com/a/909421695_121124032
351,183,30716,sohu.com/a/909421695_121124032
350,201,30917,sohu.com/a/909421695_121124032
349,185,31102,sohu.com/a/909421695_121124032
348,184,31286,sohu.com/a/909421695_121124032
347,189,31475,sohu.com/a/909421695_121124032
346,192,31667,sohu.com/a/909421695_121124032
345,195,31862,sohu.com/a/909421695_121124032
344,189,32051,sohu.com/a/909421695_121124032
343,189,32240,sohu.com/a/909421695_121124032
342,190,32430,sohu.com/a/909421695_121124032
341,202,32632,sohu.com/a/909421695_121124032
340,211,32843,sohu.com/a/909421695_121124032
339,193,33036,sohu.com/a/909421695_121124032
338,217,33253,sohu.com/a/909421695_121124032
337,206,33459,sohu.com/a/909421695_121124032
336,215,33674,sohu.com/a/909421695_121124032
335,213,33887,sohu.com/a/909421695_121124032
334,190,34077,sohu.com/a/909421695_121124032
333,193,34270,sohu.com/a/909421695_121124032
332,196,34466,sohu.com/a/909421695_121124032
331,200,34666,sohu.com/a/909421695_121124032
330,190,34856,sohu.com/a/909421695_121124032
329,197,35053,sohu.com/a/909421695_121124032
328,185,35238,sohu.com/a/909421695_121124032
327,199,35437,sohu.com/a/909421695_121124032
326,196,35633,sohu.com/a/909421695_121124032
325,193,35826,sohu.com/a/909421695_121124032
324,187,36013,sohu.com/a/909421695_121124032
323,196,36209,sohu.com/a/909421695_121124032
322,188,36397,sohu.com/a/909421695_121124032
321,180,36577,sohu.com/a/909421695_121124032
320,196,36773,sohu.com/a/909421695_121124032
319,203,36976,sohu.com/a/909421695_121124032
318,208,37184,sohu.com/a/909421695_121124032
317,185,37369,sohu.com/a/909421695_121124032
316,182,37551,sohu.com/a/909421695_121124032
315,173,37724,sohu.com/a/909421695_121124032
314,171,37895,sohu.com/a/909421695_121124032
313,180,38075,sohu.com/a/909421695_121124032
312,200,38275,sohu.com/a/909421695_121124032
311,213,38488,sohu.com/a/909421695_121124032
310,213,38701,sohu.com/a/909421695_121124032
309,208,38909,sohu.com/a/909421695_121124032
308,198,39107,sohu.com/a/909421695_121124032
307,193,39300,sohu.com/a/909421695_121124032
306,191,39491,sohu.com/a/909421695_121124032
305,182,39673,sohu.com/a/909421695_121124032
304,175,39848,sohu.com/a/909421695_121124032
303,190,40038,sohu.com/a/909421695_121124032
302,170,40208,sohu.com/a/909421695_121124032
301,170,40378,sohu.com/a/909421695_121124032
300,179,40557,sohu.com/a/909421695_121124032
299,182,40739,sohu.com/a/909421695_121124032
298,186,40925,sohu.com/a/909421695_121124032
297,191,41116,sohu.com/a/909421695_121124032
296,180,41296,sohu.com/a/909421695_121124032
295,182,41478,sohu.com/a/909421695_121124032
294,189,41667,sohu.com/a/909421695_121124032
293,186,41853,sohu.com/a/909421695_121124032
292,180,42033,sohu.com/a/909421695_121124032
291,188,42221,sohu.com/a/909421695_121124032
290,181,42402,sohu.com/a/909421695_121124032
289,161,42563,sohu.com/a/909421695_121124032
288,189,42752,sohu.com/a/909421695_121124032
287,159,42911,sohu.com/a/909421695_121124032
286,166,43077,sohu.com/a/909421695_121124032
285,169,43246,sohu.com/a/909421695_121124032
284,170,43416,sohu.com/a/909421695_121124032
283,175,43591,sohu.com/a/909421695_121124032
282,172,43763,sohu.com/a/909421695_121124032
281,165,43928,sohu.com/a/909421695_121124032
280,165,44093,sohu.com/a/909421695_121124032
279,168,44261,sohu.com/a/909421695_121124032
278,164,44425,sohu.com/a/909421695_121124032
277,193,44618,sohu.com/a/909421695_121124032
276,156,44774,sohu.com/a/909421695_121124032
275,154,44928,sohu.com/a/909421695_121124032
274,150,45078,sohu.com/a/909421695_121124032
273,150,45228,sohu.com/a/909421695_121124032
272,151,45379,sohu.com/a/909421695_121124032
271,154,45533,sohu.com/a/909421695_121124032
270,152,45685,sohu.com/a/909421695_121124032
269,153,45838,sohu.com/a/909421695_121124032
268,143,45981,sohu.com/a/909421695_121124032
267,132,46113,sohu.com/a/909421695_121124032
266,131,46244,sohu.com/a/909421695_121124032
265,130,46374,sohu.com/a/909421695_121124032
264,131,46505,sohu.com/a/909421695_121124032
263,128,46633,sohu.com/a/909421695_121124032
262,124,46757,sohu.com/a/909421695_121124032
261,124,46881,sohu.com/a/909421695_121124032
260,121,47002,sohu.com/a/909421695_121124032
259,122,47124,sohu.com/a/909421695_121124032
258,122,47246,sohu.com/a/909421695_121124032
257,114,47360,sohu.com/a/909421695_121124032
256,114,47474,sohu.com/a/909421695_121124032
255,104,47578,sohu.com/a/909421695_121124032
254,108,47686,sohu.com/a/909421695_121124032
253,110,47796,sohu.com/a/909421695_121124032
252,114,47910,sohu.com/a/909421695_121124032
251,112,48022,sohu.com/a/909421695_121124032
250,109,48131,sohu.com/a/909421695_121124032
249,101,48232,sohu.com/a/909421695_121124032
248,113,48345,sohu.com/a/909421695_121124032
247,104,48449,sohu.com/a/909421695_121124032
246,109,48558,sohu.com/a/909421695_121124032
245,107,48665,sohu.com/a/909421695_121124032
244,102,48767,sohu.com/a/909421695_121124032
243,101,48868,sohu.com/a/909421695_121124032
242,101,48969,sohu.com/a/909421695_121124032
241,101,49070,sohu.com/a/909421695_121124032
240,98,49168,sohu.com/a/909421695_121124032
239,94,49262,sohu.com/a/909421695_121124032
238,94,49356,sohu.com/a/909421695_121124032
237,96,49452,sohu.com/a/909421695_121124032
236,104,49556,sohu.com/a/909421695_121124032
235,112,49668,sohu.com/a/909421695_121124032
234,101,49769,sohu.com/a/909421695_121124032
233,96,49865,sohu.com/a/909421695_121124032
232,73,49938,sohu.com/a/909421695_121124032
231,111,50049,sohu.com/a/909421695_121124032
230,81,50130,sohu.com/a/909421695_121124032
229,93,50223,sohu.com/a/909421695_121124032
228,70,50293,sohu.com/a/909421695_121124032
227,75,50368,sohu.com/a/909421695_121124032
226,53,50421,sohu.com/a/909421695_121124032
225,78,50499,sohu.com/a/909421695_121124032
224,60,50559,sohu.com/a/909421695_121124032
223,67,50626,sohu.com/a/909421695_121124032
222,89,50715,sohu.com/a/909421695_121124032
221,56,50771,sohu.com/a/909421695_121124032
220,60,50831,sohu.com/a/909421695_121124032
219,86,50917,sohu.com/a/909421695_121124032
218,64,50981,sohu.com/a/909421695_121124032
217,48,51029,sohu.com/a/909421695_121124032
216,51,51080,sohu.com/a/909421695_121124032
215,63,51143,sohu.com/a/909421695_121124032
214,56,51199,sohu.com/a/909421695_121124032
213,51,51250,sohu.com/a/909421695_121124032
212,51,51301,sohu.com/a/909421695_121124032
211,55,51356,sohu.com/a/909421695_121124032
210,52,51408,sohu.com/a/909421695_121124032
209,56,51464,sohu.com/a/909421695_121124032
208,50,51514,sohu.com/a/909421695_121124032
207,49,51563,sohu.com/a/909421695_121124032
206,46,51609,sohu.com/a/909421695_121124032
205,47,51656,sohu.com/a/909421695_121124032
204,41,51697,sohu.com/a/909421695_121124032
203,46,51743,sohu.com/a/909421695_121124032
202,43,51786,sohu.com/a/909421695_121124032
201,47,51833,sohu.com/a/909421695_121124032
200,49,51882,sohu.com/a/909421695_121124032
199,42,51924,sohu.com/a/909421695_121124032
198,47,51971,sohu.com/a/909421695_121124032
197,32,52003,sohu.com/a/909421695_121124032
196,30,52033,sohu.com/a/909421695_121124032
195,20,52053,sohu.com/a/909421695_121124032
194,21,52074,sohu.com/a/909421695_121124032
193,22,52096,sohu.com/a/909421695_121124032
192,20,52116,sohu.com/a/909421695_121124032
191,17,52133,sohu.com/a/909421695_121124032
190,15,52148,sohu.com/a/909421695_121124032
189,18,52166,sohu.com/a/909421695_121124032
188,16,52182,sohu.com/a/909421695_121124032
187,15,52197,sohu.com/a/909421695_121124032
186,16,52213,sohu.com/a/909421695_121124032
185,15,52228,sohu.com/a/909421695_121124032
184,11,52239,sohu.com/a/909421695_121124032
183,15,52254,sohu.com/a/909421695_121124032
182,14,52268,sohu.com/a/909421695_121124032
181,16,52284,sohu.com/a/909421695_121124032
180,16,52300,sohu.com/a/909421695_121124032
179,13,52313,sohu.com/a/909421695_121124032
178,14,52327,sohu.com/a/909421695_121124032
177,10,52337,sohu.com/a/909421695_121124032
176,10,52347,sohu.com/a/909421695_121124032
175,12,52359,sohu.com/a/909421695_121124032
174,7,52366,sohu.com/a/909421695_121124032
173,8,52374,sohu.com/a/909421695_121124032
172,7,52381,sohu.com/a/909421695_121124032
171,8,52389,sohu.com/a/909421695_121124032
170,7,52396,sohu.com/a/909421695_121124032
169,9,52405,sohu.com/a/909421695_121124032
168,5,52410,sohu.com/a/909421695_121124032
167,5,52415,sohu.com/a/909421695_121124032
166,5,52420,sohu.com/a/909421695_121124032
165,7,52427,sohu.com/a/909421695_121124032
164,5,52432,sohu.com/a/909421695_121124032
163,6,52438,sohu.com/a/909421695_121124032
162,7,52445,sohu.com/a/909421695_121124032
161,8,52453,sohu.com/a/909421695_121124032
160,6,52459,sohu.com/a/909421695_121124032
159,4,52463,sohu.com/a/909421695_121124032
158,4,52467,sohu.com/a/909421695_121124032
157,4,52471,sohu.com/a/909421695_121124032
156,4,52475,sohu.com/a/909421695_121124032
155,5,52480,sohu.com/a/909421695_121124032
154,4,52484,sohu.com/a/909421695_121124032
153,5,52489,sohu.com/a/909421695_121124032
152,4,52493,sohu.com/a/909421695_121124032
151,5,52498,sohu.com/a/909421695_121124032
150,4,52502,sohu.com/a/909421695_121124032
149,4,52506,sohu.com/a/909421695_121124032
148,1,52507,sohu.com/a/909421695_121124032
147,2,52509,sohu.com/a/909421695_121124032
146,5,52514,sohu.com/a/909421695_121124032
145,4,52518,sohu.com/a/909421695_121124032
144,5,52523,sohu.com/a/909421695_121124032
143,4,52527,sohu.com/a/909421695_121124032
142,2,52529,sohu.com/a/909421695_121124032
141,4,52533,sohu.com/a/909421695_121124032
140,5,52538,sohu.com/a/909421695_121124032
