分数,本段人数,累计人数
697,4,26
696,3,29
695,3,32
694,4,36
693,5,41
692,1,42
691,6,48
690,2,50
689,10,60
688,4,64
687,3,67
686,2,69
685,2,71
684,12,83
683,3,86
682,15,101
681,9,110
680,8,118
679,14,132
678,17,149
677,19,168
676,19,187
675,14,201
674,24,225
673,17,242
672,10,252
671,22,274
670,28,302
669,16,318
668,21,339
667,32,371
666,30,401
665,28,429
664,25,454
663,25,479
662,33,512
661,28,540
660,31,571
659,36,607
658,31,638
657,27,665
656,34,699
655,43,742
654,40,782
653,55,837
652,38,875
651,44,919
650,39,958
649,43,1001
648,55,1056
647,38,1094
646,41,1135
645,46,1181
644,65,1246
643,53,1299
642,60,1359
641,50,1409
640,51,1460
639,66,1526
638,65,1591
637,62,1653
636,66,1719
635,82,1801
634,71,1872
633,79,1951
632,84,2035
631,70,2105
630,75,2180
629,80,2260
628,74,2334
627,86,2420
626,89,2509
625,74,2583
624,88,2671
623,95,2766
622,73,2839
621,97,2936
620,82,3018
619,101,3119
618,109,3228
617,99,3327
616,73,3400
615,104,3504
614,90,3594
613,103,3697
612,95,3792
611,108,3900
610,114,4014
609,117,4131
608,143,4274
607,107,4381
606,113,4494
605,133,4627
604,142,4769
603,138,4907
602,129,5036
601,133,5169
600,135,5304
599,132,5436
598,147,5583
597,123,5706
596,153,5859
595,176,6035
594,140,6175
593,152,6327
592,184,6511
591,137,6648
590,162,6810
589,125,6935
588,182,7117
587,175,7292
586,166,7458
585,189,7647
584,186,7833
583,183,8016
582,178,8194
581,172,8366
580,206,8572
579,200,8772
578,184,8956
577,205,9161
576,204,9365
575,224,9589
574,221,9810
573,191,10001
572,221,10222
571,204,10426
570,216,10642
569,231,10873
568,235,11108
567,250,11358
566,246,11604
565,230,11834
564,280,12114
563,229,12343
562,266,12609
561,259,12868
560,249,13117
559,264,13381
558,251,13632
557,228,13860
556,265,14125
555,301,14426
554,272,14698
553,291,14989
552,267,15256
551,258,15514
550,305,15819
549,303,16122
548,296,16418
547,337,16755
546,327,17082
545,328,17410
544,299,17709
543,299,18008
542,359,18367
541,369,18736
540,350,19086
539,346,19432
538,353,19785
537,343,20128
536,332,20460
535,360,20820
534,359,21179
533,374,21553
532,341,21894
531,401,22295
530,371,22666
529,377,23043
528,410,23453
527,381,23834
526,402,24236
525,358,24594
524,397,24991
523,419,25410
522,364,25774
521,381,26155
520,362,26517
519,410,26927
518,435,27362
517,424,27786
516,486,28272
515,436,28708
514,419,29127
513,451,29578
512,409,29987
511,431,30418
510,471,30889
509,464,31353
508,421,31774
507,461,32235
506,488,32723
505,468,33191
504,466,33657
503,507,34164
502,463,34627
501,474,35101
500,500,35601
499,460,36061
498,535,36596
497,499,37095
496,517,37612
495,494,38106
494,544,38650
493,511,39161
492,513,39674
491,533,40207
490,543,40750
489,489,41239
488,577,41816
487,574,42390
486,572,42962
485,521,43483
484,536,44019
483,544,44563
482,571,45134
481,643,45777
480,589,46366
479,559,46925
478,609,47534
477,579,48113
476,634,48747
475,572,49319
474,580,49899
473,584,50483
472,593,51076
471,586,51662
470,659,52321
469,603,52924
468,622,53546
467,634,54180
466,596,54776
465,644,55420
464,632,56052
463,611,56663
462,594,57257
461,649,57906
460,656,58562
459,631,59193
458,659,59852
457,651,60503
456,646,61149
455,652,61801
454,681,62482
453,649,63131
452,691,63822
451,672,64494
450,682,65176
449,683,65859
448,688,66547
447,722,67269
446,709,67978
445,740,68718
444,682,69400
443,662,70062
442,714,70776
441,733,71509
440,723,72232
439,787,73019
438,696,73715
437,809,74524
436,725,75249
435,726,75975
434,734,76709
433,693,77402
432,737,78139
431,705,78844
430,724,79568
429,772,80340
428,755,81095
427,740,81835
426,758,82593
425,781,83374
424,776,84150
423,742,84892
422,808,85700
421,783,86483
420,769,87252
419,797,88049
418,742,88791
417,789,89580
416,777,90357
415,794,91151
414,819,91970
413,806,92776
412,850,93626
411,809,94435
410,844,95279
409,795,96074
408,850,96924
407,830,97754
406,862,98616
405,821,99437
404,814,100251
403,787,101038
402,896,101934
401,799,102733
400,856,103589
399,889,104478
398,883,105361
397,904,106265
396,843,107108
395,859,107967
394,918,108885
393,857,109742
392,884,110626
391,859,111485
390,841,112326
389,904,113230
388,908,114138
387,875,115013
386,919,115932
385,901,116833
384,878,117711
383,865,118576
382,913,119489
381,888,120377
380,900,121277
379,882,122159
378,917,123076
377,934,124010
376,909,124919
375,926,125845
374,860,126705
373,867,127572
372,929,128501
371,948,129449
370,928,130377
369,929,131306
368,943,132249
367,893,133142
366,916,134058
365,926,134984
364,919,135903
363,880,136783
362,853,137636
361,915,138551
360,884,139435
359,910,140345
358,942,141287
357,923,142210
356,890,143100
355,943,144043
354,888,144931
353,921,145852
352,909,146761
351,913,147674
350,909,148583
349,919,149502
348,882,150384
347,894,151278
346,890,152168
345,894,153062
344,792,153854
343,904,154758
342,857,155615
341,843,156458
340,902,157360
339,905,158265
338,855,159120
337,907,160027
336,846,160873
335,835,161708
334,784,162492
333,824,163316
332,869,164185
331,896,165081
330,864,165945
329,860,166805
328,822,167627
327,810,168437
326,849,169286
325,822,170108
324,770,170878
323,850,171728
322,822,172550
321,819,173369
320,788,174157
319,789,174946
318,798,175744
317,765,176509
316,764,177273
315,720,177993
314,759,178752
313,764,179516
312,783,180299
311,742,181041
310,743,181784
309,678,182462
308,746,183208
307,741,183949
306,701,184650
305,680,185330
304,660,185990
303,671,186661
302,680,187341
301,711,188052
300,618,188670
299,686,189356
298,691,190047
297,633,190680
296,656,191336
295,675,192011
294,636,192647
293,650,193297
292,627,193924
291,611,194535
290,621,195156
289,588,195744
288,612,196356
287,633,196989
286,627,197616
285,620,198236
284,573,198809
283,597,199406
282,561,199967
281,558,200525
280,570,201095
279,539,201634
278,547,202181
277,577,202758
276,583,203341
275,533,203874
274,585,204459
273,537,204996
272,520,205516
271,508,206024
270,513,206537
269,558,207095
268,515,207610
267,468,208078
266,491,208569
265,502,209071
264,503,209574
263,470,210044
262,506,210550
261,426,210976
260,443,211419
259,445,211864
258,423,212287
257,444,212731
256,434,213165
255,455,213620
254,438,214058
253,427,214485
252,442,214927
251,428,215355
250,426,215781
249,426,216207
248,392,216599
247,395,216994
246,420,217414
245,363,217777
244,378,218155
243,364,218519
242,392,218911
241,380,219291
240,372,219663
239,423,220086
238,341,220427
237,381,220808
236,401,221209
235,351,221560
234,341,221901
233,366,222267
232,323,222590
231,340,222930
