score,count,cumulative,source
603,18,555,dakao100.com/article_57.html
602,18,573,dakao100.com/article_57.html
601,18,591,dakao100.com/article_57.html
600,18,609,dakao100.com/article_57.html
599,18,627,dakao100.com/article_57.html
598,18,645,dakao100.com/article_57.html
597,18,663,dakao100.com/article_57.html
596,18,681,dakao100.com/article_57.html
595,18,699,dakao100.com/article_57.html
594,20,719,dakao100.com/article_57.html
593,20,739,dakao100.com/article_57.html
592,20,759,dakao100.com/article_57.html
591,20,779,dakao100.com/article_57.html
590,20,799,dakao100.com/article_57.html
589,20,819,dakao100.com/article_57.html
588,20,839,dakao100.com/article_57.html
587,20,859,dakao100.com/article_57.html
586,18,877,dakao100.com/article_57.html
585,22,899,dakao100.com/article_57.html
584,38,937,dakao100.com/article_57.html
583,27,964,dakao100.com/article_57.html
582,27,991,dakao100.com/article_57.html
581,27,1018,dakao100.com/article_57.html
580,29,1047,dakao100.com/article_57.html
579,29,1076,dakao100.com/article_57.html
578,29,1105,dakao100.com/article_57.html
577,29,1134,dakao100.com/article_57.html
576,29,1163,dakao100.com/article_57.html
575,29,1192,dakao100.com/article_57.html
574,29,1221,dakao100.com/article_57.html
573,29,1250,dakao100.com/article_57.html
572,29,1279,dakao100.com/article_57.html
571,26,1305,dakao100.com/article_57.html
570,37,1342,dakao100.com/article_57.html
569,37,1379,dakao100.com/article_57.html
568,37,1416,dakao100.com/article_57.html
567,21,1437,dakao100.com/article_57.html
566,38,1475,dakao100.com/article_57.html
565,38,1513,dakao100.com/article_57.html
564,38,1551,dakao100.com/article_57.html
563,38,1589,dakao100.com/article_57.html
562,38,1627,dakao100.com/article_57.html
561,38,1665,dakao100.com/article_57.html
560,38,1703,dakao100.com/article_57.html
559,43,1746,dakao100.com/article_57.html
558,41,1787,dakao100.com/article_57.html
557,41,1828,dakao100.com/article_57.html
556,41,1869,dakao100.com/article_57.html
555,41,1910,dakao100.com/article_57.html
554,85,1995,dakao100.com/article_57.html
553,47,2042,dakao100.com/article_57.html
552,47,2089,dakao100.com/article_57.html
551,47,2136,dakao100.com/article_57.html
550,47,2183,dakao100.com/article_57.html
549,45,2228,dakao100.com/article_57.html
548,45,2273,dakao100.com/article_57.html
547,45,2318,dakao100.com/article_57.html
546,45,2363,dakao100.com/article_57.html
545,31,2394,dakao100.com/article_57.html
544,61,2455,dakao100.com/article_57.html
543,61,2516,dakao100.com/article_57.html
542,48,2564,dakao100.com/article_57.html
541,56,2620,dakao100.com/article_57.html
540,29,2649,dakao100.com/article_57.html
539,58,2707,dakao100.com/article_57.html
538,72,2779,dakao100.com/article_57.html
537,51,2830,dakao100.com/article_57.html
536,51,2881,dakao100.com/article_57.html
535,51,2932,dakao100.com/article_57.html
534,41,2973,dakao100.com/article_57.html
533,41,3014,dakao100.com/article_57.html
532,82,3096,dakao100.com/article_57.html
531,49,3145,dakao100.com/article_57.html
530,63,3208,dakao100.com/article_57.html
529,59,3267,dakao100.com/article_57.html
528,65,3332,dakao100.com/article_57.html
527,65,3397,dakao100.com/article_57.html
526,65,3462,dakao100.com/article_57.html
525,65,3527,dakao100.com/article_57.html
524,65,3592,dakao100.com/article_57.html
523,65,3657,dakao100.com/article_57.html
522,65,3722,dakao100.com/article_57.html
521,65,3787,dakao100.com/article_57.html
520,65,3852,dakao100.com/article_57.html
519,59,3911,dakao100.com/article_57.html
518,86,3997,dakao100.com/article_57.html
517,94,4091,dakao100.com/article_57.html
516,78,4169,dakao100.com/article_57.html
515,78,4247,dakao100.com/article_57.html
514,78,4325,dakao100.com/article_57.html
513,41,4366,dakao100.com/article_57.html
512,96,4462,dakao100.com/article_57.html
511,78,4540,dakao100.com/article_57.html
510,78,4618,dakao100.com/article_57.html
509,78,4696,dakao100.com/article_57.html
508,31,4727,dakao100.com/article_57.html
507,97,4824,dakao100.com/article_57.html
506,29,4853,dakao100.com/article_57.html
505,81,4934,dakao100.com/article_57.html
504,81,5015,dakao100.com/article_57.html
503,81,5096,dakao100.com/article_57.html
502,81,5177,dakao100.com/article_57.html
501,81,5258,dakao100.com/article_57.html
500,55,5313,dakao100.com/article_57.html
499,64,5377,dakao100.com/article_57.html
498,123,5500,dakao100.com/article_57.html
497,123,5623,dakao100.com/article_57.html
496,53,5676,dakao100.com/article_57.html
495,78,5754,dakao100.com/article_57.html
494,77,5831,dakao100.com/article_57.html
493,64,5895,dakao100.com/article_57.html
492,39,5934,dakao100.com/article_57.html
491,150,6084,dakao100.com/article_57.html
490,87,6171,dakao100.com/article_57.html
489,72,6243,dakao100.com/article_57.html
488,90,6333,dakao100.com/article_57.html
487,81,6414,dakao100.com/article_57.html
486,81,6495,dakao100.com/article_57.html
485,81,6576,dakao100.com/article_57.html
484,81,6657,dakao100.com/article_57.html
483,134,6791,dakao100.com/article_57.html
482,107,6898,dakao100.com/article_57.html
481,93,6991,dakao100.com/article_57.html
480,111,7102,dakao100.com/article_57.html
479,119,7221,dakao100.com/article_57.html
478,100,7321,dakao100.com/article_57.html
477,46,7367,dakao100.com/article_57.html
476,111,7478,dakao100.com/article_57.html
475,117,7595,dakao100.com/article_57.html
474,113,7708,dakao100.com/article_57.html
473,113,7821,dakao100.com/article_57.html
472,113,7934,dakao100.com/article_57.html
471,113,8047,dakao100.com/article_57.html
470,113,8160,dakao100.com/article_57.html
469,45,8205,dakao100.com/article_57.html
468,200,8405,dakao100.com/article_57.html
467,113,8518,dakao100.com/article_57.html
466,113,8631,dakao100.com/article_57.html
465,113,8744,dakao100.com/article_57.html
464,113,8857,dakao100.com/article_57.html
463,34,8891,dakao100.com/article_57.html
462,123,9014,dakao100.com/article_57.html
461,123,9137,dakao100.com/article_57.html
460,81,9218,dakao100.com/article_57.html
459,100,9318,dakao100.com/article_57.html
458,99,9417,dakao100.com/article_57.html
457,99,9516,dakao100.com/article_57.html
456,118,9634,dakao100.com/article_57.html
455,130,9764,dakao100.com/article_57.html
454,63,9827,dakao100.com/article_57.html
453,110,9937,dakao100.com/article_57.html
452,144,10081,dakao100.com/article_57.html
451,128,10209,dakao100.com/article_57.html
450,170,10379,dakao100.com/article_57.html
449,128,10507,dakao100.com/article_57.html
448,47,10554,dakao100.com/article_57.html
447,205,10759,dakao100.com/article_57.html
446,95,10854,dakao100.com/article_57.html
445,83,10937,dakao100.com/article_57.html
444,113,11050,dakao100.com/article_57.html
443,147,11197,dakao100.com/article_57.html
442,142,11339,dakao100.com/article_57.html
441,98,11437,dakao100.com/article_57.html
440,117,11554,dakao100.com/article_57.html
439,144,11698,dakao100.com/article_57.html
438,150,11848,dakao100.com/article_57.html
437,83,11931,dakao100.com/article_57.html
436,206,12137,dakao100.com/article_57.html
435,45,12182,dakao100.com/article_57.html
434,176,12358,dakao100.com/article_57.html
433,176,12534,dakao100.com/article_57.html
432,176,12710,dakao100.com/article_57.html
431,176,12886,dakao100.com/article_57.html
430,31,12917,dakao100.com/article_57.html
429,106,13023,dakao100.com/article_57.html
428,124,13147,dakao100.com/article_57.html
427,112,13259,dakao100.com/article_57.html
426,169,13428,dakao100.com/article_57.html
425,169,13597,dakao100.com/article_57.html
424,162,13759,dakao100.com/article_57.html
423,88,13847,dakao100.com/article_57.html
422,117,13964,dakao100.com/article_57.html
421,178,14142,dakao100.com/article_57.html
420,178,14320,dakao100.com/article_57.html
419,178,14498,dakao100.com/article_57.html
418,178,14676,dakao100.com/article_57.html
417,178,14854,dakao100.com/article_57.html
416,133,14987,dakao100.com/article_57.html
415,174,15161,dakao100.com/article_57.html
414,174,15335,dakao100.com/article_57.html
413,52,15387,dakao100.com/article_57.html
412,109,15496,dakao100.com/article_57.html
411,176,15672,dakao100.com/article_57.html
410,177,15849,dakao100.com/article_57.html
409,177,16026,dakao100.com/article_57.html
408,177,16203,dakao100.com/article_57.html
407,177,16380,dakao100.com/article_57.html
406,177,16557,dakao100.com/article_57.html
405,177,16734,dakao100.com/article_57.html
404,81,16815,dakao100.com/article_57.html
403,178,16993,dakao100.com/article_57.html
402,231,17224,dakao100.com/article_57.html
401,231,17455,dakao100.com/article_57.html
400,120,17575,dakao100.com/article_57.html
399,80,17655,dakao100.com/article_57.html
398,165,17820,dakao100.com/article_57.html
397,213,18033,dakao100.com/article_57.html
396,213,18246,dakao100.com/article_57.html
395,213,18459,dakao100.com/article_57.html
394,112,18571,dakao100.com/article_57.html
393,171,18742,dakao100.com/article_57.html
392,171,18913,dakao100.com/article_57.html
391,171,19084,dakao100.com/article_57.html
390,171,19255,dakao100.com/article_57.html
389,171,19426,dakao100.com/article_57.html
388,102,19528,dakao100.com/article_57.html
387,228,19756,dakao100.com/article_57.html
386,57,19813,dakao100.com/article_57.html
385,181,19994,dakao100.com/article_57.html
384,143,20137,dakao100.com/article_57.html
383,337,20474,dakao100.com/article_57.html
382,117,20591,dakao100.com/article_57.html
381,169,20760,dakao100.com/article_57.html
380,154,20914,dakao100.com/article_57.html
379,172,21086,dakao100.com/article_57.html
378,187,21273,dakao100.com/article_57.html
377,212,21485,dakao100.com/article_57.html
376,115,21600,dakao100.com/article_57.html
375,190,21790,dakao100.com/article_57.html
374,287,22077,dakao100.com/article_57.html
373,198,22275,dakao100.com/article_57.html
372,50,22325,dakao100.com/article_57.html
371,183,22508,dakao100.com/article_57.html
370,183,22691,dakao100.com/article_57.html
369,183,22874,dakao100.com/article_57.html
368,183,23057,dakao100.com/article_57.html
367,183,23240,dakao100.com/article_57.html
366,250,23490,dakao100.com/article_57.html
365,251,23741,dakao100.com/article_57.html
364,251,23992,dakao100.com/article_57.html
363,251,24243,dakao100.com/article_57.html
362,146,24389,dakao100.com/article_57.html
361,121,24510,dakao100.com/article_57.html
360,238,24748,dakao100.com/article_57.html
359,165,24913,dakao100.com/article_57.html
358,262,25175,dakao100.com/article_57.html
357,186,25361,dakao100.com/article_57.html
356,147,25508,dakao100.com/article_57.html
355,147,25655,dakao100.com/article_57.html
354,147,25802,dakao100.com/article_57.html
353,290,26092,dakao100.com/article_57.html
352,254,26346,dakao100.com/article_57.html
351,223,26569,dakao100.com/article_57.html
350,223,26792,dakao100.com/article_57.html
349,221,27013,dakao100.com/article_57.html
348,241,27254,dakao100.com/article_57.html
347,189,27443,dakao100.com/article_57.html
346,63,27506,dakao100.com/article_57.html
345,204,27710,dakao100.com/article_57.html
344,255,27965,dakao100.com/article_57.html
343,268,28233,dakao100.com/article_57.html
342,300,28533,dakao100.com/article_57.html
341,300,28833,dakao100.com/article_57.html
340,86,28919,dakao100.com/article_57.html
339,182,29101,dakao100.com/article_57.html
338,232,29333,dakao100.com/article_57.html
337,199,29532,dakao100.com/article_57.html
336,78,29610,dakao100.com/article_57.html
335,200,29810,dakao100.com/article_57.html
334,301,30111,dakao100.com/article_57.html
333,267,30378,dakao100.com/article_57.html
332,185,30563,dakao100.com/article_57.html
331,160,30723,dakao100.com/article_57.html
330,160,30883,dakao100.com/article_57.html
329,160,31043,dakao100.com/article_57.html
328,315,31358,dakao100.com/article_57.html
327,229,31587,dakao100.com/article_57.html
326,229,31816,dakao100.com/article_57.html
325,52,31868,dakao100.com/article_57.html
324,287,32155,dakao100.com/article_57.html
323,287,32442,dakao100.com/article_57.html
322,287,32729,dakao100.com/article_57.html
321,175,32904,dakao100.com/article_57.html
320,121,33025,dakao100.com/article_57.html
319,183,33208,dakao100.com/article_57.html
318,159,33367,dakao100.com/article_57.html
317,193,33560,dakao100.com/article_57.html
316,193,33753,dakao100.com/article_57.html
315,294,34047,dakao100.com/article_57.html
314,84,34131,dakao100.com/article_57.html
313,242,34373,dakao100.com/article_57.html
312,215,34588,dakao100.com/article_57.html
311,210,34798,dakao100.com/article_57.html
310,210,35008,dakao100.com/article_57.html
309,210,35218,dakao100.com/article_57.html
308,158,35376,dakao100.com/article_57.html
307,178,35554,dakao100.com/article_57.html
306,178,35732,dakao100.com/article_57.html
305,178,35910,dakao100.com/article_57.html
304,178,36088,dakao100.com/article_57.html
303,178,36266,dakao100.com/article_57.html
302,178,36444,dakao100.com/article_57.html
301,288,36732,dakao100.com/article_57.html
300,232,36964,dakao100.com/article_57.html
299,176,37140,dakao100.com/article_57.html
298,100,37240,dakao100.com/article_57.html
297,291,37531,dakao100.com/article_57.html
296,172,37703,dakao100.com/article_57.html
295,172,37875,dakao100.com/article_57.html
294,172,38047,dakao100.com/article_57.html
293,172,38219,dakao100.com/article_57.html
292,172,38391,dakao100.com/article_57.html
291,172,38563,dakao100.com/article_57.html
290,172,38735,dakao100.com/article_57.html
289,172,38907,dakao100.com/article_57.html
288,291,39198,dakao100.com/article_57.html
287,99,39297,dakao100.com/article_57.html
286,219,39516,dakao100.com/article_57.html
285,101,39617,dakao100.com/article_57.html
284,238,39855,dakao100.com/article_57.html
283,178,40033,dakao100.com/article_57.html
282,178,40211,dakao100.com/article_57.html
281,44,40255,dakao100.com/article_57.html
280,173,40428,dakao100.com/article_57.html
279,173,40601,dakao100.com/article_57.html
278,173,40774,dakao100.com/article_57.html
277,139,40913,dakao100.com/article_57.html
276,334,41247,dakao100.com/article_57.html
275,124,41371,dakao100.com/article_57.html
274,124,41495,dakao100.com/article_57.html
273,124,41619,dakao100.com/article_57.html
272,124,41743,dakao100.com/article_57.html
271,124,41867,dakao100.com/article_57.html
270,124,41991,dakao100.com/article_57.html
269,124,42115,dakao100.com/article_57.html
268,124,42239,dakao100.com/article_57.html
267,284,42523,dakao100.com/article_57.html
266,94,42617,dakao100.com/article_57.html
265,139,42756,dakao100.com/article_57.html
264,116,42872,dakao100.com/article_57.html
263,116,42988,dakao100.com/article_57.html
262,116,43104,dakao100.com/article_57.html
261,116,43220,dakao100.com/article_57.html
260,205,43425,dakao100.com/article_57.html
259,133,43558,dakao100.com/article_57.html
258,133,43691,dakao100.com/article_57.html
257,133,43824,dakao100.com/article_57.html
256,133,43957,dakao100.com/article_57.html
255,133,44090,dakao100.com/article_57.html
254,133,44223,dakao100.com/article_57.html
253,143,44366,dakao100.com/article_57.html
252,109,44475,dakao100.com/article_57.html
251,109,44584,dakao100.com/article_57.html
250,87,44671,dakao100.com/article_57.html
249,109,44780,dakao100.com/article_57.html
248,109,44889,dakao100.com/article_57.html
247,110,44999,dakao100.com/article_57.html
246,95,45094,dakao100.com/article_57.html
245,95,45189,dakao100.com/article_57.html
244,95,45284,dakao100.com/article_57.html
243,95,45379,dakao100.com/article_57.html
242,95,45474,dakao100.com/article_57.html
241,95,45569,dakao100.com/article_57.html
240,95,45664,dakao100.com/article_57.html
239,95,45759,dakao100.com/article_57.html
238,95,45854,dakao100.com/article_57.html
237,95,45949,dakao100.com/article_57.html
236,95,46044,dakao100.com/article_57.html
235,95,46139,dakao100.com/article_57.html
234,95,46234,dakao100.com/article_57.html
233,112,46346,dakao100.com/article_57.html
232,84,46430,dakao100.com/article_57.html
231,84,46514,dakao100.com/article_57.html
230,84,46598,dakao100.com/article_57.html
229,84,46682,dakao100.com/article_57.html
228,84,46766,dakao100.com/article_57.html
227,84,46850,dakao100.com/article_57.html
226,84,46934,dakao100.com/article_57.html
225,36,46970,dakao100.com/article_57.html
224,75,47045,dakao100.com/article_57.html
223,64,47109,dakao100.com/article_57.html
222,64,47173,dakao100.com/article_57.html
221,64,47237,dakao100.com/article_57.html
220,64,47301,dakao100.com/article_57.html
219,64,47365,dakao100.com/article_57.html
218,41,47406,dakao100.com/article_57.html
217,71,47477,dakao100.com/article_57.html
216,61,47538,dakao100.com/article_57.html
