分数,本段人数,累计人数
669,101,101
668,7,108
667,12,120
666,6,126
665,9,135
664,15,150
663,16,166
662,8,174
661,11,185
660,0,185
659,13,198
658,16,214
657,9,223
656,14,237
655,19,256
654,8,264
653,13,277
652,18,295
651,16,311
650,30,341
649,17,358
648,22,380
647,19,399
646,21,420
645,20,440
644,17,457
643,33,490
642,24,514
641,32,546
640,18,564
639,22,586
638,34,620
637,38,658
636,36,694
635,35,729
634,35,764
633,25,789
632,33,822
631,36,858
630,40,898
629,26,924
628,32,956
627,34,990
626,38,1028
625,35,1063
624,26,1089
623,52,1141
622,39,1180
621,51,1231
620,36,1267
619,37,1304
618,48,1352
617,52,1404
616,40,1444
615,55,1499
614,36,1535
613,61,1596
612,61,1657
611,42,1699
610,60,1759
609,57,1816
608,42,1858
607,65,1923
606,55,1978
605,61,2039
604,63,2102
603,73,2175
602,61,2236
601,65,2301
600,53,2354
599,66,2420
598,54,2474
597,72,2546
596,64,2610
595,55,2665
594,58,2723
593,61,2784
592,62,2846
591,75,2921
590,85,3006
589,68,3074
588,46,3120
587,76,3196
586,58,3254
585,66,3320
584,92,3412
583,79,3491
582,68,3559
581,69,3628
580,74,3702
579,93,3795
578,67,3862
577,82,3944
576,77,4021
575,71,4092
574,88,4180
573,78,4258
572,82,4340
571,70,4410
570,93,4503
569,92,4595
568,79,4674
567,94,4768
566,99,4867
565,88,4955
564,85,5040
563,94,5134
562,89,5223
561,100,5323
560,98,5421
559,94,5515
558,104,5619
557,87,5706
556,88,5794
555,96,5890
554,113,6003
553,106,6109
552,99,6208
551,129,6337
550,99,6436
549,92,6528
548,112,6640
547,123,6763
546,122,6885
545,134,7019
544,112,7131
543,116,7247
542,120,7367
541,118,7485
540,113,7598
539,110,7708
538,127,7835
537,112,7947
536,113,8060
535,117,8177
534,127,8304
533,104,8408
532,119,8527
531,126,8653
530,150,8803
529,121,8924
528,127,9051
527,144,9195
526,151,9346
525,122,9468
524,129,9597
523,140,9737
522,144,9881
521,131,10012
520,172,10184
519,139,10323
518,151,10474
517,130,10604
516,158,10762
515,149,10911
514,141,11052
513,143,11195
512,131,11326
511,148,11474
510,143,11617
509,152,11769
508,158,11927
507,156,12083
506,173,12256
505,143,12399
504,179,12578
503,161,12739
502,162,12901
501,178,13079
500,148,13227
499,157,13384
498,171,13555
497,157,13712
496,177,13889
495,170,14059
494,179,14238
493,147,14385
492,161,14546
491,175,14721
490,179,14900
489,190,15090
488,187,15277
487,179,15456
486,174,15630
485,176,15806
484,165,15971
483,159,16130
482,141,16271
481,176,16447
480,186,16633
479,188,16821
478,192,17013
477,207,17220
476,177,17397
475,194,17591
474,189,17780
473,195,17975
472,200,18175
471,197,18372
470,178,18550
469,216,18766
468,210,18976
467,227,19203
466,190,19393
465,201,19594
464,198,19792
463,200,19992
462,213,20205
461,204,20409
460,195,20604
459,192,20796
458,212,21008
457,209,21217
456,211,21428
455,212,21640
454,199,21839
453,203,22042
452,236,22278
451,216,22494
450,203,22697
449,231,22928
448,208,23136
447,214,23350
446,225,23575
445,212,23787
444,223,24010
443,242,24252
442,253,24505
441,219,24724
440,230,24954
439,258,25212
438,224,25436
437,213,25649
436,213,25862
435,226,26088
434,235,26323
433,234,26557
432,207,26764
431,231,26995
430,240,27235
429,237,27472
428,223,27695
427,243,27938
426,230,28168
425,246,28414
424,255,28669
423,228,28897
422,237,29134
421,230,29364
420,246,29610
419,238,29848
418,228,30076
417,251,30327
416,255,30582
415,261,30843
414,251,31094
413,246,31340
412,277,31617
411,285,31902
410,264,32166
409,266,32432
408,255,32687
407,247,32934
406,248,33182
405,249,33431
404,269,33700
403,268,33968
402,255,34223
401,249,34472
400,265,34737
399,272,35009
398,285,35294
397,269,35563
396,233,35796
395,278,36074
394,263,36337
393,257,36594
392,229,36823
391,256,37079
390,278,37357
389,280,37637
388,241,37878
387,247,38125
386,264,38389
385,254,38643
384,283,38926
383,267,39193
382,267,39460
381,281,39741
380,286,40027
379,302,40329
378,275,40604
377,294,40898
376,273,41171
375,282,41453
374,280,41733
373,279,42012
372,249,42261
371,292,42553
370,261,42814
369,274,43088
368,280,43368
367,282,43650
366,247,43897
365,247,44144
364,271,44415
363,293,44708
362,263,44971
361,332,45303
360,294,45597
359,276,45873
358,263,46136
357,280,46416
356,292,46708
355,268,46976
354,275,47251
353,265,47516
352,290,47806
351,301,48107
350,298,48405
349,271,48676
348,287,48963
347,273,49236
346,271,49507
345,282,49789
344,289,50078
343,283,50361
342,273,50634
341,300,50934
340,253,51187
339,250,51437
338,280,51717
337,268,51985
336,279,52264
335,289,52553
334,267,52820
333,270,53090
332,238,53328
331,236,53564
330,266,53830
329,301,54131
328,263,54394
327,280,54674
326,243,54917
325,272,55189
324,253,55442
323,252,55694
322,269,55963
321,278,56241
320,253,56494
319,236,56730
318,264,56994
317,274,57268
316,241,57509
315,211,57720
314,233,57953
313,255,58208
312,241,58449
311,256,58705
310,253,58958
309,249,59207
308,224,59431
307,243,59674
306,234,59908
305,254,60162
304,214,60376
303,242,60618
302,250,60868
301,234,61102
300,248,61350
299,230,61580
298,233,61813
297,239,62052
296,213,62265
295,219,62484
294,222,62706
293,206,62912
292,215,63127
291,190,63317
290,193,63510
289,223,63733
288,180,63913
287,212,64125
286,225,64350
285,206,64556
284,226,64782
283,208,64990
282,200,65190
281,205,65395
280,194,65589
279,183,65772
278,193,65965
277,187,66152
276,186,66338
275,218,66556
274,195,66751
273,195,66946
272,168,67114
271,219,67333
270,166,67499
269,206,67705
268,162,67867
267,176,68043
266,170,68213
265,163,68376
264,129,68505
263,169,68674
262,147,68821
261,154,68975
260,151,69126
259,153,69279
258,139,69418
257,189,69607
256,126,69733
255,134,69867
254,149,70016
253,145,70161
252,148,70309
251,153,70462
250,144,70606
249,143,70749
248,133,70882
247,143,71025
246,123,71148
245,137,71285
244,128,71413
243,135,71548
242,132,71680
241,108,71788
240,119,71907
239,111,72018
238,101,72119
237,116,72235
236,126,72361
235,111,72472
234,122,72594
233,109,72703
232,96,72799
231,107,72906
230,80,72986
229,88,73074
228,103,73177
227,95,73272
226,84,73356
225,87,73443
224,103,73546
