分数,本段人数,累计人数
703,1,1
701,1,2
700,1,3
699,1,4
697,1,5
696,2,7
694,1,8
693,2,10
692,4,14
691,6,20
690,5,25
689,7,32
688,3,35
687,4,39
686,6,45
685,14,59
684,7,66
683,6,72
682,10,82
681,6,88
680,12,100
679,17,117
678,17,134
677,18,152
676,15,167
675,21,188
674,20,208
673,27,235
672,17,252
671,17,269
670,15,284
669,22,306
668,29,335
667,27,362
666,33,395
665,24,419
664,33,452
663,32,484
662,29,513
661,34,547
660,32,579
659,58,637
658,25,662
657,47,709
656,38,747
655,47,794
654,56,850
653,47,897
652,61,958
651,40,998
650,54,1052
649,55,1107
648,66,1173
647,57,1230
646,53,1283
645,60,1343
644,61,1404
643,73,1477
642,77,1554
641,66,1620
640,74,1694
639,82,1776
638,75,1851
637,84,1935
636,82,2017
635,76,2093
634,63,2156
633,99,2255
632,83,2338
631,99,2437
630,96,2533
629,76,2609
628,102,2711
627,103,2814
626,98,2912
625,104,3016
624,126,3142
623,124,3266
622,130,3396
621,143,3539
620,134,3673
619,113,3786
618,136,3922
617,122,4044
616,130,4174
615,123,4297
614,159,4456
613,166,4622
612,133,4755
611,154,4909
610,159,5068
609,144,5212
608,176,5388
607,177,5565
606,175,5740
605,158,5898
604,157,6055
603,186,6241
602,179,6420
601,200,6620
600,186,6806
599,191,6997
598,195,7192
597,184,7376
596,194,7570
595,191,7761
594,195,7956
593,219,8175
592,188,8363
591,211,8574
590,219,8793
589,220,9013
588,252,9265
587,247,9512
586,229,9741
585,231,9972
584,215,10187
583,242,10429
582,251,10680
581,237,10917
580,282,11199
579,246,11445
578,279,11724
577,259,11983
576,255,12238
575,288,12526
574,221,12747
573,243,12990
572,271,13261
571,287,13548
570,283,13831
569,277,14108
568,258,14366
567,298,14664
566,279,14943
565,273,15216
564,304,15520
563,319,15839
562,303,16142
561,300,16442
560,305,16747
559,309,17056
558,336,17392
557,332,17724
556,313,18037
555,331,18368
554,305,18673
553,350,19023
552,335,19358
551,353,19711
550,332,20043
549,340,20383
548,323,20706
547,340,21046
546,361,21407
545,369,21776
544,372,22148
543,394,22542
542,367,22909
541,365,23274
540,376,23650
539,374,24024
538,352,24376
537,374,24750
536,374,25124
535,405,25529
534,389,25918
533,369,26287
532,377,26664
531,386,27050
530,397,27447
529,406,27853
528,413,28266
527,432,28698
526,405,29103
525,390,29493
524,404,29897
523,407,30304
522,415,30719
521,424,31143
520,409,31552
519,424,31976
518,458,32434
517,447,32881
516,415,33296
515,442,33738
514,445,34183
513,448,34631
512,488,35119
511,461,35580
510,427,36007
509,475,36482
508,437,36919
507,447,37366
506,459,37825
505,508,38333
504,435,38768
503,482,39250
502,438,39688
501,519,40207
500,489,40696
499,484,41180
498,511,41691
497,462,42153
496,487,42640
495,451,43091
494,470,43561
493,456,44017
492,447,44464
491,496,44960
490,489,45449
489,511,45960
488,466,46426
487,455,46881
486,478,47359
485,496,47855
484,494,48349
483,470,48819
482,494,49313
481,537,49850
480,508,50358
479,505,50863
478,517,51380
477,473,51853
476,504,52357
475,521,52878
474,466,53344
473,496,53840
472,552,54392
471,487,54879
470,530,55409
469,524,55933
468,541,56474
467,532,57006
466,506,57512
465,518,58030
464,505,58535
463,518,59053
462,541,59594
461,466,60060
460,551,60611
459,536,61147
458,509,61656
457,511,62167
456,515,62682
455,511,63193
454,481,63674
453,513,64187
452,497,64684
451,507,65191
450,496,65687
449,515,66202
448,502,66704
447,529,67233
446,517,67750
445,553,68303
444,468,68771
443,541,69312
442,498,69810
441,529,70339
440,508,70847
439,532,71379
438,479,71858
437,482,72340
436,518,72858
435,504,73362
434,500,73862
433,513,74375
432,470,74845
431,527,75372
430,491,75863
429,501,76364
428,522,76886
427,520,77406
426,500,77906
425,488,78394
424,473,78867
423,460,79327
422,473,79800
421,462,80262
420,475,80737
419,481,81218
418,505,81723
417,471,82194
416,491,82685
415,502,83187
414,470,83657
413,447,84104
412,448,84552
411,481,85033
410,458,85491
409,443,85934
408,460,86394
407,463,86857
406,440,87297
405,478,87775
404,467,88242
403,465,88707
402,415,89122
401,412,89534
400,438,89972
399,408,90380
398,458,90838
397,428,91266
396,384,91650
395,406,92056
394,411,92467
393,394,92861
392,412,93273
391,385,93658
390,346,94004
389,422,94426
388,417,94843
387,389,95232
386,386,95618
385,438,96056
384,418,96474
383,378,96852
382,374,97226
381,422,97648
380,376,98024
379,347,98371
378,370,98741
377,357,99098
376,332,99430
375,342,99772
374,333,100105
373,316,100421
372,324,100745
371,324,101069
370,312,101381
369,304,101685
368,345,102030
367,333,102363
366,333,102696
365,322,103018
364,303,103321
363,314,103635
362,297,103932
361,294,104226
360,292,104518
359,255,104773
358,289,105062
357,298,105360
356,288,105648
355,290,105938
354,251,106189
353,262,106451
352,281,106732
351,266,106998
350,264,107262
349,248,107510
348,257,107767
347,262,108029
346,256,108285
345,220,108505
344,231,108736
343,255,108991
342,226,109217
341,246,109463
340,223,109686
339,226,109912
338,246,110158
337,250,110408
336,219,110627
335,216,110843
334,222,111065
333,225,111290
332,204,111494
331,191,111685
330,209,111894
329,211,112105
328,182,112287
327,188,112475
326,178,112653
325,176,112829
324,168,112997
323,170,113167
322,150,113317
321,159,113476
320,145,113621
319,186,113807
318,162,113969
317,182,114151
316,134,114285
315,168,114453
314,145,114598
313,141,114739
312,136,114875
311,156,115031
310,159,115190
309,135,115325
308,143,115468
307,116,115584
306,129,115713
305,123,115836
304,142,115978
303,136,116114
302,110,116224
301,138,116362
300,130,116492
299,109,116601
298,117,116718
297,103,116821
296,111,116932
295,119,117051
294,101,117152
293,89,117241
292,91,117332
291,101,117433
290,84,117517
289,120,117637
288,95,117732
287,95,117827
286,76,117903
285,83,117986
284,81,118067
283,89,118156
282,102,118258
281,78,118336
280,75,118411
279,91,118502
278,69,118571
277,76,118647
276,80,118727
275,66,118793
274,66,118859
273,78,118937
272,60,118997
271,68,119065
270,74,119139
269,69,119208
268,56,119264
267,50,119314
266,55,119369
265,44,119413
264,55,119468
263,42,119510
262,45,119555
261,57,119612
260,43,119655
259,44,119699
258,43,119742
257,43,119785
256,40,119825
255,32,119857
254,31,119888
253,42,119930
252,40,119970
251,34,120004
250,28,120032
249,40,120072
248,20,120092
247,37,120129
246,35,120164
245,39,120203
244,25,120228
243,25,120253
242,35,120288
241,28,120316
240,27,120343
239,32,120375
238,23,120398
237,21,120419
236,19,120438
235,23,120461
234,21,120482
233,18,120500
232,18,120518
231,20,120538
230,17,120555
229,15,120570
228,21,120591
227,18,120609
226,11,120620
225,18,120638
224,19,120657
223,13,120670
222,10,120680
221,12,120692
220,10,120702
219,7,120709
218,9,120718
217,10,120728
216,7,120735
215,6,120741
214,9,120750
213,5,120755
212,4,120759
211,6,120765
210,6,120771
209,10,120781
208,8,120789
207,9,120798
206,7,120805
205,4,120809
204,2,120811
203,7,120818
202,1,120819
201,5,120824
200,6,120830
199,4,120834
198,5,120839
197,3,120842
196,1,120843
195,2,120845
194,2,120847
193,4,120851
191,5,120856
190,4,120860
189,2,120862
188,3,120865
187,2,120867
186,1,120868
185,2,120870
183,1,120871
182,1,120872
