分数,本段人数,累计人数
687,1,1
685,1,2
682,1,3
679,1,4
678,1,5
676,2,7
675,1,8
673,2,10
672,2,12
671,3,15
670,2,17
669,4,21
668,1,22
667,2,24
666,2,26
665,3,29
664,5,34
663,4,38
662,1,39
661,3,42
660,4,46
659,2,48
658,3,51
657,1,52
656,9,61
655,9,70
654,5,75
653,14,89
652,10,99
651,12,111
650,11,122
649,15,137
648,16,153
647,14,167
646,12,179
645,17,196
644,20,216
643,23,239
642,13,252
641,22,274
640,15,289
639,16,305
638,12,317
637,25,342
636,14,356
635,23,379
634,21,400
633,26,426
632,37,463
631,24,487
630,26,513
629,23,536
628,28,564
627,25,589
626,26,615
625,27,642
624,25,667
623,23,690
622,36,726
621,36,762
620,31,793
619,40,833
618,34,867
617,41,908
616,44,952
615,35,987
614,41,1028
613,46,1074
612,59,1133
611,52,1185
610,51,1236
609,55,1291
608,55,1346
607,60,1406
606,52,1458
605,48,1506
604,68,1574
603,65,1639
602,66,1705
601,63,1768
600,62,1830
599,68,1898
598,55,1953
597,71,2024
596,66,2090
595,72,2162
594,76,2238
593,78,2316
592,97,2413
591,78,2491
590,84,2575
589,77,2652
588,91,2743
587,80,2823
586,77,2900
585,82,2982
584,70,3052
583,108,3160
582,101,3261
581,88,3349
580,86,3435
579,114,3549
578,82,3631
577,99,3730
576,93,3823
575,104,3927
574,108,4035
573,107,4142
572,112,4254
571,106,4360
570,105,4465
569,114,4579
568,125,4704
567,121,4825
566,123,4948
565,117,5065
564,124,5189
563,132,5321
562,139,5460
561,128,5588
560,140,5728
559,116,5844
558,141,5985
557,161,6146
556,148,6294
555,138,6432
554,150,6582
553,137,6719
552,153,6872
551,165,7037
550,158,7195
549,190,7385
548,180,7565
547,168,7733
546,174,7907
545,191,8098
544,189,8287
543,151,8438
542,210,8648
541,178,8826
540,195,9021
539,172,9193
538,200,9393
537,201,9594
536,217,9811
535,193,10004
534,210,10214
533,181,10395
532,221,10616
531,206,10822
530,233,11055
529,223,11278
528,229,11507
527,220,11727
526,252,11979
525,242,12221
524,232,12453
523,235,12688
522,274,12962
521,258,13220
520,275,13495
519,230,13725
518,267,13992
517,298,14290
516,258,14548
515,280,14828
514,283,15111
513,291,15402
512,289,15691
511,285,15976
510,304,16280
509,302,16582
508,282,16864
507,298,17162
506,293,17455
505,283,17738
504,323,18061
503,301,18362
502,319,18681
501,308,18989
500,322,19311
499,359,19670
498,314,19984
497,311,20295
496,317,20612
495,366,20978
494,345,21323
493,352,21675
492,366,22041
