分数,本段人数,累计人数
669,101,101
668,9,110
667,7,117
666,7,124
665,10,134
664,9,143
663,16,159
662,7,166
661,5,171
660,12,183
659,7,190
658,9,199
657,13,212
656,9,221
655,20,241
654,15,256
653,19,275
652,20,295
651,17,312
650,15,327
649,10,337
648,18,355
647,23,378
646,32,410
645,20,430
644,21,451
643,25,476
642,21,497
641,26,523
640,24,547
639,34,581
638,27,608
637,33,641
636,31,672
635,31,703
634,29,732
633,30,762
632,33,795
631,36,831
630,33,864
629,32,896
628,31,927
627,40,967
626,46,1013
625,39,1052
624,35,1087
623,42,1129
622,39,1168
621,42,1210
620,36,1246
619,33,1279
618,40,1319
617,52,1371
616,42,1413
615,32,1445
614,56,1501
613,40,1541
612,56,1597
611,58,1655
610,48,1703
609,62,1765
608,58,1823
607,39,1862
606,50,1912
605,51,1963
604,65,2028
603,49,2077
602,54,2131
601,59,2190
600,75,2265
599,60,2325
598,44,2369
597,69,2438
596,67,2505
595,75,2580
594,55,2635
593,62,2697
592,62,2759
591,64,2823
590,87,2910
589,93,3003
588,70,3073
587,80,3153
586,83,3236
585,83,3319
584,94,3413
583,83,3496
582,85,3581
581,76,3657
580,107,3764
579,79,3843
578,97,3940
577,86,4026
576,83,4109
575,100,4209
574,90,4299
573,103,4402
572,86,4488
571,108,4596
570,123,4719
569,89,4808
568,117,4925
567,95,5020
566,98,5118
565,108,5226
564,132,5358
563,99,5457
562,123,5580
561,117,5697
560,103,5800
559,108,5908
558,115,6023
557,121,6144
556,119,6263
555,110,6373
554,109,6482
553,119,6601
552,143,6744
551,104,6848
550,136,6984
549,137,7121
548,97,7218
547,118,7336
546,149,7485
545,153,7638
544,126,7764
543,112,7876
542,109,7985
541,134,8119
540,158,8277
539,153,8430
538,114,8544
537,142,8686
536,123,8809
535,176,8985
534,144,9129
533,132,9261
532,137,9398
531,132,9530
530,142,9672
529,149,9821
528,158,9979
527,166,10145
526,129,10274
525,144,10418
524,170,10588
523,135,10723
522,134,10857
521,143,11000
520,163,11163
519,159,11322
518,179,11501
517,160,11661
516,168,11829
515,176,12005
514,152,12157
513,144,12301
512,166,12467
511,185,12652
510,182,12834
509,175,13009
508,202,13211
507,175,13386
506,194,13580
505,188,13768
504,194,13962
503,184,14146
502,178,14324
501,190,14514
500,184,14698
499,188,14886
498,161,15047
497,204,15251
496,186,15437
495,209,15646
494,208,15854
493,204,16058
492,187,16245
491,204,16449
490,192,16641
489,196,16837
488,182,17019
487,180,17199
486,177,17376
485,190,17566
484,204,17770
483,191,17961
482,211,18172
481,198,18370
480,197,18567
479,192,18759
478,234,18993
477,204,19197
476,215,19412
475,208,19620
474,188,19808
473,231,20039
472,207,20246
471,203,20449
470,208,20657
469,241,20898
468,209,21107
467,197,21304
466,227,21531
465,199,21730
464,200,21930
463,210,22140
462,219,22359
461,220,22579
460,255,22834
459,217,23051
458,238,23289
457,250,23539
456,194,23733
455,240,23973
454,243,24216
453,219,24435
452,231,24666
451,244,24910
450,229,25139
449,222,25361
448,212,25573
447,227,25800
446,243,26043
445,260,26303
444,230,26533
443,229,26762
442,221,26983
441,229,27212
440,252,27464
439,237,27701
438,241,27942
437,254,28196
436,253,28449
435,244,28693
434,247,28940
433,238,29178
432,231,29409
431,250,29659
430,239,29898
429,230,30128
428,249,30377
427,251,30628
426,252,30880
425,242,31122
424,227,31349
423,254,31603
422,253,31856
421,247,32103
420,233,32336
419,267,32603
418,257,32860
417,244,33104
416,262,33366
415,255,33621
414,221,33842
413,248,34090
412,261,34351
411,259,34610
410,221,34831
409,269,35100
408,255,35355
407,261,35616
406,238,35854
405,256,36110
404,263,36373
403,254,36627
402,242,36869
401,274,37143
400,226,37369
399,243,37612
398,254,37866
397,240,38106
396,261,38367
395,246,38613
394,249,38862
393,225,39087
392,253,39340
391,229,39569
390,216,39785
389,280,40065
388,240,40305
387,238,40543
386,258,40801
385,253,41054
384,248,41302
383,243,41545
382,246,41791
381,243,42034
380,228,42262
379,232,42494
378,251,42745
377,226,42971
376,259,43230
375,245,43475
374,236,43711
373,245,43956
372,236,44192
371,222,44414
370,224,44638
369,237,44875
368,244,45119
367,217,45336
366,223,45559
365,220,45779
364,219,45998
363,224,46222
362,254,46476
361,235,46711
360,228,46939
359,256,47195
358,237,47432
357,237,47669
356,227,47896
355,230,48126
354,228,48354
353,233,48587
352,232,48819
351,224,49043
350,215,49258
349,219,49477
348,196,49673
347,208,49881
346,208,50089
345,223,50312
344,224,50536
343,231,50767
342,220,50987
341,223,51210
340,192,51402
339,235,51637
338,240,51877
337,199,52076
336,207,52283
335,227,52510
334,217,52727
333,181,52908
332,210,53118
331,197,53315
330,204,53519
329,226,53745
328,190,53935
327,212,54147
326,196,54343
325,198,54541
324,173,54714
323,194,54908
322,182,55090
321,174,55264
320,177,55441
319,177,55618
318,178,55796
317,158,55954
316,196,56150
315,172,56322
314,186,56508
313,187,56695
312,176,56871
311,173,57044
310,172,57216
309,176,57392
308,157,57549
307,167,57716
306,165,57881
305,150,58031
304,182,58213
303,152,58365
302,153,58518
301,151,58669
300,166,58835
299,155,58990
298,153,59143
297,112,59255
296,162,59417
295,160,59577
294,154,59731
293,161,59892
292,129,60021
291,137,60158
290,146,60304
289,147,60451
288,125,60576
287,122,60698
286,127,60825
285,163,60988
284,129,61117
283,161,61278
282,136,61414
281,132,61546
280,129,61675
279,150,61825
278,123,61948
277,131,62079
276,112,62191
275,115,62306
274,117,62423
