分数,本段人数,累计人数
680,78,1333
679,84,1417
678,81,1498
677,82,1580
676,78,1658
675,100,1758
674,89,1847
673,84,1931
672,116,2047
671,122,2169
670,102,2271
669,108,2379
668,113,2492
667,114,2606
666,112,2718
665,137,2855
664,117,2972
663,114,3086
662,143,3229
661,128,3357
660,102,3459
659,152,3611
658,124,3735
657,156,3891
656,135,4026
655,145,4171
654,131,4302
653,157,4459
652,166,4625
651,136,4761
650,152,4913
649,157,5070
648,175,5245
647,159,5404
646,153,5557
645,133,5690
644,168,5858
643,166,6024
642,174,6198
641,178,6376
640,179,6555
639,179,6734
638,156,6890
637,170,7060
636,172,7232
635,169,7401
634,191,7592
633,182,7774
632,195,7969
631,177,8146
630,170,8316
629,183,8499
628,147,8646
627,173,8819
626,191,9010
625,195,9205
624,184,9389
623,199,9588
622,180,9768
621,181,9949
620,167,10116
619,176,10292
618,177,10469
617,169,10638
616,196,10834
615,215,11049
614,190,11239
613,227,11466
612,194,11660
611,188,11848
610,231,12079
609,234,12313
608,208,12521
607,182,12703
606,207,12910
605,186,13096
604,190,13286
603,195,13481
602,206,13687
601,227,13914
600,196,14110
599,207,14317
598,196,14513
597,198,14711
596,188,14899
595,231,15130
594,228,15358
593,218,15576
592,211,15787
591,234,16021
590,217,16238
589,186,16424
588,204,16628
587,199,16827
586,218,17045
585,210,17255
584,199,17454
583,202,17656
582,240,17896
581,210,18106
580,215,18321
579,220,18541
578,218,18759
577,181,18940
576,208,19148
575,212,19360
574,252,19612
573,194,19806
572,215,20021
571,212,20233
570,224,20457
569,203,20660
568,211,20871
567,205,21076
566,186,21262
565,219,21481
564,199,21680
563,196,21876
562,200,22076
561,214,22290
560,214,22504
559,204,22708
558,178,22886
557,208,23094
556,254,23348
555,193,23541
554,218,23759
553,208,23967
552,204,24171
551,220,24391
550,207,24598
549,191,24789
548,213,25002
547,213,25215
546,186,25401
545,217,25618
544,219,25837
543,200,26037
542,216,26253
541,229,26482
540,198,26680
539,209,26889
538,264,27153
537,204,27357
536,227,27584
535,203,27787
534,224,28011
533,199,28210
532,204,28414
531,208,28622
530,202,28824
529,207,29031
528,203,29234
527,193,29427
526,182,29609
525,198,29807
524,203,30010
523,211,30221
522,203,30424
521,206,30630
520,198,30828
519,209,31037
518,197,31234
517,205,31439
516,225,31664
515,216,31880
514,192,32072
513,204,32276
512,202,32478
511,202,32680
510,224,32904
509,182,33086
508,196,33282
507,228,33510
506,202,33712
505,218,33930
504,209,34139
503,190,34329
502,231,34560
501,188,34748
500,192,34940
499,194,35134
498,212,35346
497,209,35555
496,201,35756
495,202,35958
494,201,36159
493,207,36366
492,199,36565
491,204,36769
490,219,36988
489,190,37178
488,176,37354
487,191,37545
486,201,37746
485,201,37947
484,184,38131
483,212,38343
482,207,38550
481,211,38761
480,208,38969
479,190,39159
478,189,39348
477,187,39535
476,192,39727
475,191,39918
474,170,40088
473,208,40296
472,187,40483
471,199,40682
470,193,40875
469,195,41070
468,180,41250
467,183,41433
466,194,41627
465,215,41842
464,199,42041
463,176,42217
462,187,42404
461,168,42572
460,195,42767
459,176,42943
458,161,43104
457,179,43283
456,178,43461
455,162,43623
454,157,43780
453,173,43953
452,169,44122
451,155,44277
450,183,44460
449,144,44604
448,156,44760
447,166,44926
446,161,45087
445,166,45253
444,164,45417
443,149,45566
442,154,45720
441,153,45873
440,174,46047
439,157,46204
438,144,46348
437,162,46510
436,161,46671
435,161,46832
434,135,46967
433,149,47116
432,145,47261
431,117,47378
430,134,47512
429,151,47663
428,181,47844
427,160,48004
426,139,48143
425,129,48272
424,131,48403
423,143,48546
422,150,48696
421,136,48832
420,139,48971
419,134,49105
418,128,49233
417,131,49364
416,151,49515
415,121,49636
414,132,49768
413,106,49874
412,108,49982
411,128,50110
410,122,50232
409,97,50329
408,114,50443
407,134,50577
406,127,50704
405,103,50807
404,113,50920
403,140,51060
402,119,51179
401,118,51297
400,114,51411
399,114,51525
398,92,51617
397,93,51710
396,85,51795
395,111,51906
394,112,52018
393,115,52133
392,96,52229
391,82,52311
390,81,52392
389,77,52469
388,84,52553
387,89,52642
386,84,52726
385,84,52810
384,86,52896
383,68,52964
382,73,53037
381,70,53107
380,77,53184
379,67,53251
378,93,53344
377,78,53422
376,75,53497
375,74,53571
374,65,53636
373,82,53718
372,68,53786
371,61,53847
370,74,53921
369,71,53992
368,68,54060
367,67,54127
366,67,54194
365,60,54254
364,83,54337
363,73,54410
362,67,54477
361,50,54527
360,67,54594
359,57,54651
358,55,54706
357,61,54767
356,47,54814
355,40,54854
354,55,54909
353,57,54966
352,52,55018
351,43,55061
350,41,55102
349,49,55151
348,50,55201
347,44,55245
346,47,55292
345,55,55347
344,52,55399
343,36,55435
342,32,55467
341,49,55516
340,48,55564
339,43,55607
338,43,55650
337,42,55692
336,30,55722
335,39,55761
334,37,55798
333,31,55829
332,35,55864
331,32,55896
330,29,55925
329,32,55957
328,39,55996
327,46,56042
326,37,56079
325,23,56102
324,36,56138
323,23,56161
322,27,56188
321,26,56214
320,26,56240
319,26,56266
318,32,56298
317,24,56322
316,22,56344
315,26,56370
314,30,56400
313,31,56431
312,30,56461
311,22,56483
310,30,56513
309,25,56538
308,29,56567
307,35,56602
306,25,56627
305,29,56656
304,27,56683
303,16,56699
302,16,56715
301,20,56735
300,29,56764
