分数,本段人数,累计人数
680,13,55
679,8,63
678,7,70
677,9,79
676,14,93
675,10,103
674,17,120
673,18,138
672,20,158
671,20,178
670,13,191
669,32,223
668,31,254
667,38,292
666,22,314
665,37,351
664,30,381
663,34,415
662,37,452
661,41,493
660,42,535
659,47,582
658,53,635
657,58,693
656,58,751
655,59,810
654,76,886
653,86,972
652,89,1061
651,96,1157
650,101,1258
649,109,1367
648,120,1487
647,108,1595
646,118,1713
645,127,1840
644,122,1962
643,145,2107
642,129,2236
641,151,2387
640,135,2522
639,147,2669
638,160,2829
637,187,3016
636,196,3212
635,173,3385
634,185,3570
633,188,3758
632,217,3975
631,243,4218
630,240,4458
629,227,4685
628,220,4905
627,259,5164
626,271,5435
625,260,5695
624,292,5987
623,278,6265
622,298,6563
621,288,6851
620,320,7171
619,313,7484
618,366,7850
617,384,8234
616,364,8598
615,366,8964
614,352,9316
613,372,9688
612,369,10057
611,414,10471
610,366,10837
609,459,11296
608,466,11762
607,436,12198
606,434,12632
605,440,13072
604,416,13488
603,473,13961
602,496,14457
601,513,14970
600,518,15488
599,531,16019
598,517,16536
597,625,17161
596,541,17702
595,593,18295
594,579,18874
593,623,19497
592,656,20153
591,595,20748
590,630,21378
589,633,22011
588,662,22673
587,638,23311
586,698,24009
585,705,24714
584,739,25453
583,730,26183
582,754,26937
581,794,27731
580,814,28545
579,823,29368
578,841,30209
577,907,31116
576,832,31948
575,841,32789
574,902,33691
573,908,34599
572,930,35529
571,915,36444
570,960,37404
569,964,38368
568,939,39307
567,976,40283
566,1007,41290
565,993,42283
564,1052,43335
563,1032,44367
562,1192,45559
561,1107,46666
560,1103,47769
559,1122,48891
558,1211,50102
557,1269,51371
556,1211,52582
555,1204,53786
554,1214,55000
553,1252,56252
552,1246,57498
551,1274,58772
550,1360,60132
549,1337,61469
548,1349,62818
547,1354,64172
546,1368,65540
545,1412,66952
544,1450,68402
543,1447,69849
542,1468,71317
541,1486,72803
540,1503,74306
539,1563,75869
538,1544,77413
537,1590,79003
536,1632,80635
535,1695,82330
534,1616,83946
533,1666,85612
532,1653,87265
531,1720,88985
530,1641,90626
529,1725,92351
528,1715,94066
527,1764,95830
526,1805,97635
525,1869,99504
524,1789,101293
523,1866,103159
522,1957,105116
521,1840,106956
520,1973,108929
519,1890,110819
518,1982,112801
517,2011,114812
516,1995,116807
515,2048,118855
514,2029,120884
513,2021,122905
512,2035,124940
511,2028,126968
510,2083,129051
509,2083,131134
508,2130,133264
507,2127,135391
506,2150,137541
505,2173,139714
504,2283,141997
503,2230,144227
502,2144,146371
501,2228,148599
500,2318,150917
499,2306,153223
498,2196,155419
497,2318,157737
496,2282,160019
495,2388,162407
494,2310,164717
493,2318,167035
492,2294,169329
491,2349,171678
490,2315,173993
489,2405,176398
