分数,本段人数,累计人数
900以上,2,2
899,1,3
898,0,3
897,0,3
896,0,3
895,0,3
894,0,3
893,0,3
892,0,3
891,0,3
890,0,3
889,1,4
888,0,4
887,0,4
886,0,4
885,0,4
884,0,4
883,0,4
882,1,5
881,0,5
880,0,5
879,0,5
878,0,5
877,1,6
876,0,6
875,0,6
874,0,6
873,0,6
872,1,7
871,0,7
870,0,7
869,0,7
868,1,8
867,0,8
866,0,8
865,1,9
864,0,9
863,0,9
862,1,10
861,0,10
860,0,10
859,1,11
858,0,11
857,1,12
856,0,12
855,0,12
854,1,13
853,0,13
852,1,14
851,0,14
850,1,15
849,1,16
848,0,16
847,1,17
846,0,17
845,1,18
844,1,19
843,0,19
842,1,20
841,1,21
840,0,21
839,1,22
838,1,23
837,1,24
836,1,25
835,1,26
834,0,26
833,1,27
832,3,30
831,0,30
830,0,30
829,2,32
828,1,33
827,2,35
826,0,35
825,1,36
824,2,38
823,1,39
822,2,41
821,2,43
820,1,44
819,2,46
818,0,46
817,3,49
816,1,50
815,3,53
814,2,55
813,1,56
812,2,58
811,1,59
810,1,60
809,3,63
808,4,67
807,3,70
806,1,71
805,1,72
804,4,76
803,2,78
802,4,82
801,1,83
800,2,85
799,5,90
798,2,92
797,2,94
796,3,97
795,4,101
794,1,102
793,5,107
792,3,110
791,3,113
790,4,117
789,3,120
788,5,125
787,4,129
786,5,134
785,4,138
784,3,141
783,3,144
782,5,149
781,4,153
780,7,160
779,5,165
778,6,171
777,4,175
776,4,179
775,6,185
774,5,190
773,8,198
772,5,203
771,7,210
770,6,216
769,6,222
768,8,230
767,7,237
766,6,243
765,11,254
764,6,260
763,8,268
762,10,278
761,7,285
760,10,295
759,7,302
758,6,308
757,11,319
756,11,330
755,7,337
754,10,347
753,9,356
752,11,367
751,13,380
750,11,391
749,11,402
748,7,409
747,15,424
746,7,431
745,11,442
744,16,458
743,15,473
742,13,486
741,12,498
740,15,513
739,11,524
738,17,541
737,16,557
736,17,574
735,16,590
734,14,604
733,14,618
732,17,635
731,22,657
730,15,672
729,18,690
728,22,712
727,18,730
726,19,749
725,16,765
724,16,781
723,19,800
722,19,819
721,25,844
720,26,870
719,17,887
718,28,915
717,24,939
716,28,967
715,19,986
714,15,1001
713,30,1031
712,26,1057
711,28,1085
710,20,1105
709,29,1134
708,28,1162
707,28,1190
706,30,1220
705,29,1249
704,39,1288
703,29,1317
702,35,1352
701,32,1384
700,28,1412
699,39,1451
698,39,1490
697,37,1527
696,40,1567
695,19,1586
694,49,1635
693,34,1669
692,36,1705
691,33,1738
690,35,1773
689,51,1824
688,41,1865
687,39,1904
686,41,1945
685,55,2000
684,47,2047
683,46,2093
682,42,2135
681,43,2178
680,53,2231
679,49,2280
678,51,2331
677,61,2392
676,50,2442
675,61,2503
674,43,2546
673,52,2598
672,52,2650
671,66,2716
670,56,2772
669,61,2833
668,62,2895
667,55,2950
666,55,3005
665,64,3069
664,58,3127
663,62,3189
662,78,3267
661,64,3331
660,74,3405
659,62,3467
658,77,3544
657,79,3623
656,62,3685
655,81,3766
654,81,3847
653,66,3913
652,77,3990
651,74,4064
650,77,4141
649,74,4215
648,87,4302
647,73,4375
646,91,4466
645,88,4554
644,90,4644
643,81,4725
642,92,4817
641,96,4913
640,81,4994
639,102,5096
638,85,5181
637,114,5295
636,82,5377
635,125,5502
634,79,5581
633,101,5682
632,106,5788
631,108,5896
630,94,5990
629,103,6093
628,123,6216
627,118,6334
626,104,6438
625,108,6546
624,111,6657
623,136,6793
622,109,6902
621,107,7009
620,136,7145
619,125,7270
618,117,7387
617,122,7509
616,129,7638
615,148,7786
614,118,7904
613,124,8028
612,95,8123
611,154,8277
610,143,8420
609,140,8560
608,122,8682
607,137,8819
606,136,8955
605,141,9096
604,137,9233
603,139,9372
602,127,9499
601,175,9674
600,154,9828
599,139,9967
598,161,10128
597,151,10279
596,148,10427
595,164,10591
594,152,10743
593,148,10891
592,154,11045
591,159,11204
590,177,11381
589,165,11546
588,145,11691
587,175,11866
586,172,12038
585,149,12187
584,176,12363
583,197,12560
582,172,12732
581,173,12905
580,168,13073
579,185,13258
578,185,13443
577,154,13597
576,179,13776
575,194,13970
574,197,14167
573,184,14351
572,183,14534
571,201,14735
570,142,14877
569,208,15085
568,217,15302
567,186,15488
566,195,15683
565,176,15859
564,226,16085
563,205,16290
562,172,16462
561,222,16684
560,184,16868
559,208,17076
558,173,17249
557,202,17451
556,256,17707
555,186,17893
554,204,18097
553,239,18336
552,211,18547
551,218,18765
550,203,18968
549,212,19180
548,249,19429
547,190,19619
546,232,19851
545,189,20040
544,217,20257
543,249,20506
542,206,20712
541,222,20934
540,214,21148
539,228,21376
538,251,21627
537,188,21815
536,226,22041
535,239,22280
534,199,22479
533,218,22697
532,226,22923
531,260,23183
530,189,23372
529,267,23639
528,211,23850
527,213,24063
526,210,24273
525,309,24582
524,184,24766
523,255,25021
522,249,25270
521,175,25445
520,235,25680
519,211,25891
518,236,26127
517,242,26369
516,230,26599
515,238,26837
514,250,27087
513,232,27319
512,251,27570
511,230,27800
510,231,28031
509,224,28255
508,219,28474
507,231,28705
506,213,28918
505,230,29148
504,214,29362
503,237,29599
502,235,29834
501,235,30069
500,209,30278
499,230,30508
498,225,30733
497,227,30960
496,220,31180
495,186,31366
494,242,31608
493,243,31851
492,226,32077
491,258,32335
490,204,32539
489,214,32753
488,227,32980
487,223,33203
486,231,33434
485,220,33654
484,253,33907
483,205,34112
482,238,34350
481,268,34618
480,193,34811
479,211,35022
478,233,35255
477,193,35448
476,215,35663
475,211,35874
474,203,36077
473,214,36291
472,201,36492
471,201,36693
470,222,36915
469,185,37100
468,167,37267
467,184,37451
466,185,37636
465,186,37822
464,218,38040
463,189,38229
462,237,38466
461,194,38660
460,171,38831
459,205,39036
458,170,39206
457,195,39401
456,210,39611
455,141,39752
454,188,39940
453,189,40129
452,152,40281
451,176,40457
450,199,40656
449,150,40806
448,170,40976
447,178,41154
446,170,41324
445,156,41480
444,143,41623
443,176,41799
442,156,41955
441,148,42103
440,170,42273
439,159,42432
438,155,42587
437,155,42742
436,148,42890
435,148,43038
434,144,43182
433,159,43341
432,148,43489
431,144,43633
430,154,43787
429,129,43916
428,160,44076
427,128,44204
426,129,44333
425,121,44454
424,141,44595
423,125,44720
422,120,44840
421,142,44982
420,118,45100
419,134,45234
418,118,45352
417,115,45467
416,133,45600
415,106,45706
414,130,45836
413,102,45938
412,124,46062
411,116,46178
410,111,46289
409,115,46404
408,109,46513
407,103,46616
406,102,46718
405,113,46831
404,94,46925
403,116,47041
402,98,47139
401,95,47234
400,90,47324
399,99,47423
398,81,47504
397,110,47614
396,75,47689
395,105,47794
394,85,47879
393,91,47970
392,85,48055
391,79,48134
390,114,48248
389,88,48336
388,76,48412
387,103,48515
386,80,48595
385,76,48671
384,94,48765
383,62,48827
382,78,48905
381,64,48969
380,86,49055
379,74,49129
378,65,49194
377,64,49258
376,58,49316
375,73,49389
374,60,49449
373,80,49529
372,71,49600
371,66,49666
370,68,49734
369,65,49799
368,71,49870
367,48,49918
366,65,49983
365,72,50055
364,51,50106
363,49,50155
362,45,50200
361,72,50272
360,67,50339
359,64,50403
358,63,50466
357,55,50521
356,58,50579
355,47,50626
354,54,50680
353,60,50740
352,27,50767
351,52,50819
350,40,50859
349,48,50907
348,46,50953
347,38,50991
346,28,51019
345,51,51070
344,50,51120
343,36,51156
342,45,51201
341,44,51245
340,41,51286
339,38,51324
338,42,51366
337,36,51402
336,48,51450
335,29,51479
334,32,51511
333,34,51545
332,33,51578
331,33,51611
330,27,51638
329,35,51673
328,28,51701
327,35,51736
326,31,51767
325,34,51801
324,35,51836
323,31,51867
322,26,51893
321,26,51919
320,30,51949
319,30,51979
318,33,52012
317,21,52033
316,24,52057
315,26,52083
314,21,52104
313,19,52123
312,22,52145
311,30,52175
310,24,52199
309,24,52223
308,19,52242
307,22,52264
306,17,52281
305,19,52300
304,16,52316
303,24,52340
302,19,52359
301,14,52373
300,15,52388
299,17,52405
298,20,52425
297,18,52443
296,19,52462
295,17,52479
294,13,52492
293,24,52516
292,16,52532
291,6,52538
290,21,52559
289,13,52572
288,15,52587
287,10,52597
286,9,52606
285,10,52616
284,10,52626
283,11,52637
282,9,52646
281,3,52649
280,14,52663
279,11,52674
278,9,52683
277,13,52696
276,8,52704
275,10,52714
274,8,52722
273,10,52732
272,13,52745
271,12,52757
270,16,52773
269,4,52777
268,7,52784
267,8,52792
266,7,52799
265,6,52805
264,6,52811
263,9,52820
262,8,52828
261,9,52837
260,3,52840
259,9,52849
258,7,52856
257,4,52860
256,3,52863
255,6,52869
254,4,52873
253,10,52883
252,5,52888
251,6,52894
250,10,52904
249,5,52909
248,9,52918
247,1,52919
246,6,52925
245,3,52928
244,7,52935
243,3,52938
242,0,52938
241,1,52939
240,2,52941
239,3,52944
238,5,52949
237,4,52953
236,4,52957
235,1,52958
234,4,52962
233,3,52965
232,4,52969
231,3,52972
230,4,52976
229,1,52977
