分数,本段人数,累计人数
728,1,1
727,0,1
726,0,1
725,0,1
724,0,1
723,0,1
722,0,1
721,0,1
720,0,1
719,0,1
718,0,1
717,0,1
716,0,1
715,0,1
714,0,1
713,0,1
712,0,1
711,0,1
710,0,1
709,0,1
708,1,2
707,0,2
706,1,3
705,0,3
704,0,3
703,0,3
702,1,4
701,3,7
700,0,7
699,1,8
698,1,9
697,0,9
695,2,12
694,3,15
693,2,17
692,3,20
691,2,22
690,0,22
689,2,24
688,0,24
687,6,30
686,1,31
685,3,34
684,5,39
683,3,42
682,4,46
681,3,49
680,4,53
679,4,57
678,2,59
677,7,66
676,3,69
675,10,79
674,11,90
673,8,98
672,9,107
671,7,114
670,10,124
669,8,132
668,12,144
667,9,153
666,11,164
665,20,184
664,15,199
663,9,208
662,12,220
661,9,229
660,16,245
659,22,267
658,29,296
657,18,314
656,27,341
655,27,368
654,25,393
653,30,423
652,24,447
651,27,474
650,37,511
649,37,548
648,29,577
647,23,600
646,31,631
645,40,671
644,40,711
643,40,751
642,30,781
641,40,821
640,43,864
639,42,906
638,43,949
637,53,1002
636,44,1046
635,52,1098
634,42,1140
633,56,1196
632,46,1242
631,41,1283
630,54,1337
629,63,1400
628,77,1477
627,58,1535
626,58,1593
625,56,1649
624,69,1718
623,88,1806
622,81,1887
621,84,1971
620,95,2066
619,85,2151
618,75,2226
617,97,2323
616,89,2412
615,115,2527
614,100,2627
613,85,2712
612,106,2818
611,109,2927
610,98,3025
609,119,3144
608,124,3268
607,115,3383
606,116,3499
605,138,3637
604,140,3777
603,143,3920
602,142,4062
601,143,4205
600,150,4355
599,148,4503
598,128,4631
597,153,4784
596,141,4925
595,129,5054
594,172,5226
593,145,5371
592,177,5548
591,151,5699
590,183,5882
589,195,6077
588,177,6254
587,189,6443
586,199,6642
585,185,6827
584,169,6996
583,193,7189
582,218,7407
581,183,7590
580,211,7801
579,202,8003
578,223,8226
577,203,8429
576,234,8663
575,201,8864
574,242,9106
573,214,9320
572,232,9552
571,238,9790
570,273,10063
569,236,10299
568,254,10553
567,235,10788
566,262,11050
565,254,11304
564,270,11574
563,281,11855
562,288,12143
561,236,12379
560,285,12664
559,304,12968
558,330,13298
557,300,13598
556,264,13862
555,325,14187
554,363,14550
553,296,14846
552,323,15169
551,321,15490
550,348,15838
549,345,16183
548,357,16540
547,338,16878
546,360,17238
545,331,17569
544,361,17930
543,385,18315
542,376,18691
541,338,19029
540,390,19419
539,394,19813
538,370,20183
537,395,20578
536,430,21008
535,358,21366
534,393,21759
533,406,22165
532,404,22569
531,474,23043
530,417,23460
529,424,23884
528,423,24307
527,427,24734
526,435,25169
525,442,25611
524,420,26031
523,421,26452
522,433,26885
521,429,27314
520,438,27752
519,452,28204
518,480,28684
517,456,29140
516,496,29636
515,468,30104
514,458,30562
513,491,31053
512,460,31513
511,465,31978
510,487,32465
509,504,32969
508,465,33434
507,517,33951
506,496,34447
505,488,34935
504,512,35447
503,524,35971
502,450,36421
501,521,36942
500,457,37399
499,507,37906
498,453,38359
497,524,38883
496,508,39391
495,516,39907
494,499,40406
493,485,40891
492,546,41437
491,536,41973
490,539,42512
489,562,43074
488,543,43617
487,539,44156
486,566,44722
485,501,45223
484,525,45748
483,560,46308
482,535,46843
481,515,47358
480,556,47914
479,585,48499
478,550,49049
477,533,49582
476,512,50094
475,544,50638
474,566,51204
473,534,51738
