score,count,cumulative
617,10,10
608,10,20
606,2,22
603,2,24
602,3,27
601,2,29
600,3,32
599,1,33
598,1,34
596,1,35
595,1,36
594,3,39
593,1,40
592,2,42
591,4,46
590,2,48
589,4,52
588,1,53
587,3,56
586,2,58
584,2,60
583,2,62
582,2,64
581,5,69
580,2,71
578,4,75
577,5,80
576,4,84
575,3,87
574,4,91
573,3,94
572,8,102
571,4,106
570,7,113
569,1,114
568,4,118
567,9,127
566,4,131
565,2,133
564,3,136
563,6,142
562,5,147
561,7,154
560,5,159
559,6,165
558,2,167
557,2,169
556,3,172
555,2,174
554,5,179
553,8,187
552,6,193
551,13,206
550,3,209
549,7,216
548,5,221
547,7,228
546,12,240
545,10,250
544,9,259
543,4,263
542,5,268
541,7,275
540,12,287
539,8,295
538,4,299
537,10,309
536,7,316
535,10,326
534,17,343
533,10,353
532,10,363
531,11,374
530,6,380
529,11,391
528,19,410
527,15,425
526,15,440
525,11,451
524,10,461
523,15,476
522,16,492
521,12,504
520,8,512
519,20,532
518,17,549
517,16,565
516,14,579
515,17,596
514,21,617
513,14,631
512,22,653
511,18,671
510,17,688
509,22,710
508,19,729
507,28,757
506,17,774
505,23,797
504,20,817
503,21,838
502,25,863
501,21,884
500,24,908
499,23,931
498,24,955
497,25,980
496,18,998
495,26,1024
494,27,1051
493,22,1073
492,22,1095
491,28,1123
490,25,1148
489,28,1176
488,20,1196
487,28,1224
486,27,1251
485,35,1286
484,21,1307
483,24,1331
482,37,1368
481,22,1390
480,30,1420
479,34,1454
478,30,1484
477,28,1512
476,34,1546
475,31,1577
474,39,1616
473,32,1648
472,35,1683
471,28,1711
470,34,1745
469,28,1773
468,35,1808
467,44,1852
466,29,1881
465,29,1910
464,35,1945
463,38,1983
462,42,2025
461,48,2073
460,39,2112
459,31,2143
458,44,2187
457,38,2225
456,45,2270
455,41,2311
454,41,2352
453,45,2397
452,45,2442
451,36,2478
450,42,2520
449,50,2570
448,55,2625
447,46,2671
446,42,2713
445,52,2765
444,50,2815
443,35,2850
442,51,2901
441,44,2945
440,43,2988
439,51,3039
438,48,3087
437,55,3142
436,46,3188
435,49,3237
434,55,3292
433,49,3341
432,61,3402
431,47,3449
430,48,3497
429,45,3542
428,58,3600
427,62,3662
426,64,3726
425,63,3789
424,57,3846
423,56,3902
422,52,3954
421,63,4017
420,53,4070
419,58,4128
418,59,4187
417,63,4250
416,58,4308
415,71,4379
414,74,4453
413,65,4518
412,74,4592
411,67,4659
410,57,4716
409,77,4793
408,55,4848
407,63,4911
406,54,4965
405,60,5025
404,66,5091
403,80,5171
402,64,5235
401,64,5299
400,67,5366
399,65,5431
398,86,5517
397,65,5582
396,77,5659
395,66,5725
394,79,5804
393,72,5876
392,64,5940
391,54,5994
390,69,6063
389,65,6128
388,62,6190
387,81,6271
386,79,6350
385,75,6425
384,81,6506
383,78,6584
382,76,6660
381,83,6743
380,70,6813
379,81,6894
378,72,6966
377,74,7040
376,78,7118
375,71,7189
374,80,7269
373,65,7334
372,82,7416
371,76,7492
370,76,7568
369,83,7651
368,77,7728
367,57,7785
366,86,7871
365,75,7946
364,88,8034
363,90,8124
362,82,8206
361,69,8275
360,88,8363
359,61,8424
358,100,8524
357,87,8611
356,64,8675
355,76,8751
354,78,8829
353,98,8927
352,83,9010
351,82,9092
350,64,9156
349,80,9236
348,80,9316
347,79,9395
346,77,9472
345,74,9546
344,71,9617
343,76,9693
342,72,9765
341,78,9843
340,79,9922
339,72,9994
338,69,10063
337,75,10138
336,72,10210
335,76,10286
334,81,10367
333,77,10444
332,75,10519
331,72,10591
330,76,10667
329,83,10750
328,83,10833
327,71,10904
326,83,10987
325,80,11067
324,84,11151
323,67,11218
322,82,11300
321,98,11398
320,71,11469
319,77,11546
318,78,11624
317,79,11703
316,88,11791
315,76,11867
314,88,11955
313,93,12048
312,75,12123
311,64,12187
310,78,12265
309,87,12352
308,72,12424
307,87,12511
306,70,12581
305,79,12660
304,55,12715
303,72,12787
302,80,12867
301,74,12941
300,77,13018
299,76,13094
298,66,13160
297,78,13238
296,60,13298
295,63,13361
294,74,13435
293,56,13491
292,57,13548
291,63,13611
290,65,13676
289,59,13735
288,62,13797
287,59,13856
286,54,13910
285,60,13970
284,52,14022
283,60,14082
282,61,14143
281,56,14199
280,53,14252
279,58,14310
278,44,14354
277,62,14416
276,67,14483
275,60,14543
274,59,14602
273,52,14654
272,68,14722
271,51,14773
270,51,14824
269,48,14872
268,43,14915
267,59,14974
266,55,15029
265,45,15074
264,49,15123
263,56,15179
262,36,15215
261,55,15270
260,57,15327
259,52,15379
258,49,15428
257,45,15473
256,61,15534
255,38,15572
254,59,15631
253,35,15666
252,40,15706
251,44,15750
250,47,15797
249,41,15838
248,52,15890
247,55,15945
246,46,15991
245,41,16032
244,42,16074
243,33,16107
242,46,16153
241,35,16188
240,54,16242
239,39,16281
238,44,16325
237,44,16369
236,40,16409
235,31,16440
234,36,16476
233,38,16514
232,40,16554
231,50,16604
230,36,16640
229,43,16683
228,45,16728
227,33,16761
226,32,16793
225,37,16830
224,35,16865
223,23,16888
222,31,16919
221,26,16945
220,34,16979
219,37,17016
218,41,17057
217,43,17100
216,38,17138
215,37,17175
214,36,17211
213,33,17244
212,29,17273
211,39,17312
210,35,17347
209,35,17382
208,28,17410
207,23,17433
206,25,17458
205,25,17483
204,32,17515
203,29,17544
202,25,17569
201,23,17592
200,20,17612
199,20,17632
198,15,17647
197,14,17661
196,17,17678
195,26,17704
194,15,17719
193,17,17736
192,21,17757
191,22,17779
190,24,17803
189,20,17823
188,22,17845
187,13,17858
186,10,17868
185,16,17884
184,17,17901
183,17,17918
182,10,17928
181,12,17940
180,20,17960
179,10,17970
178,16,17986
177,12,17998
176,20,18018
175,9,18027
174,13,18040
173,18,18058
172,15,18073
171,15,18088
170,8,18096
169,9,18105
168,8,18113
167,14,18127
166,8,18135
165,5,18140
164,4,18144
163,6,18150
162,2,18152
161,2,18154
160,9,18163
159,6,18169
158,7,18176
157,6,18182
156,2,18184
155,5,18189
154,5,18194
153,8,18202
152,4,18206
151,6,18212
150,7,18219
149,3,18222
148,9,18231
146,6,18237
145,4,18241
144,5,18246
143,4,18250
142,3,18253
141,2,18255
140,3,18258
139,3,18261
138,1,18262
137,2,18264
135,2,18266
133,3,18269
132,2,18271
131,1,18272
130,4,18276
129,4,18280
128,3,18283
127,2,18285
124,2,18287
123,3,18290
122,2,18292
119,2,18294
118,1,18295
117,1,18296
114,1,18297
112,1,18298
111,2,18300
110,1,18301
109,1,18302
108,2,18304
105,1,18305
95,1,18306
87,1,18307
84,1,18308
81,1,18309
77,1,18310
70,1,18311
61,1,18312
60,1,18313
47,1,18314
41,1,18315
37,1,18316
31,2,18318
30,2,18320
12,1,18321
10,1,18322
