分数,本段人数,累计人数
580,119,119
579,10,129
578,12,141
577,3,144
576,6,150
575,7,157
574,11,168
573,9,177
572,10,187
571,14,201
570,3,204
569,11,215
568,15,230
567,5,235
566,16,251
565,11,262
564,9,271
563,11,282
562,16,298
561,12,310
560,18,328
559,15,343
558,14,357
557,15,372
556,17,389
555,21,410
554,15,425
553,15,440
552,16,456
551,18,474
550,13,487
549,20,507
548,8,515
547,24,539
546,24,563
545,17,580
544,23,603
543,21,624
542,30,654
541,26,680
540,37,717
539,27,744
538,25,769
537,21,790
536,28,818
535,27,845
534,18,863
533,36,899
532,27,926
531,23,949
530,28,977
529,37,1014
528,40,1054
527,31,1085
526,26,1111
525,38,1149
524,36,1185
523,41,1226
522,36,1262
521,38,1300
520,50,1350
519,42,1392
518,41,1433
517,52,1485
516,40,1525
515,47,1572
514,50,1622
513,44,1666
512,60,1726
511,63,1789
510,43,1832
509,48,1880
508,41,1921
507,55,1976
506,55,2031
505,53,2084
504,66,2150
503,69,2219
502,59,2278
501,58,2336
500,64,2400
499,74,2474
498,53,2527
497,71,2598
496,66,2664
495,67,2731
494,64,2795
493,74,2869
492,68,2937
491,72,3009
490,80,3089
489,79,3168
488,72,3240
487,76,3316
486,94,3410
485,100,3510
484,83,3593
483,90,3683
482,95,3778
481,91,3869
480,90,3959
479,92,4051
478,100,4151
477,91,4242
476,93,4335
475,90,4425
474,109,4534
473,88,4622
472,101,4723
471,100,4823
470,103,4926
469,108,5034
468,85,5119
467,92,5211
466,142,5353
465,99,5452
464,114,5566
463,104,5670
462,114,5784
461,107,5891
460,98,5989
459,127,6116
458,92,6208
457,118,6326
456,68,6394
455,113,6507
454,123,6630
453,107,6737
452,109,6846
451,114,6960
450,119,7079
449,116,7195
448,113,7308
447,118,7426
446,127,7553
445,98,7651
444,108,7759
443,104,7863
442,127,7990
441,94,8084
440,125,8209
439,111,8320
438,140,8460
437,96,8556
436,108,8664
435,97,8761
434,128,8889
433,121,9010
432,113,9123
431,147,9270
430,129,9399
429,110,9509
428,106,9615
427,124,9739
426,108,9847
425,129,9976
424,115,10091
423,103,10194
422,135,10329
421,116,10445
420,124,10569
419,117,10686
418,114,10800
417,113,10913
416,98,11011
415,144,11155
414,116,11271
413,120,11391
412,113,11504
411,122,11626
410,114,11740
409,123,11863
408,105,11968
407,110,12078
406,113,12191
405,117,12308
404,113,12421
403,94,12515
402,88,12603
401,110,12713
400,94,12807
399,92,12899
398,108,13007
397,122,13129
396,119,13248
395,105,13353
394,120,13473
393,120,13593
392,115,13708
391,109,13817
390,114,13931
389,118,14049
388,103,14152
387,105,14257
386,112,14369
385,116,14485
384,110,14595
383,113,14708
382,109,14817
381,121,14938
380,107,15045
379,120,15165
378,125,15290
377,106,15396
376,102,15498
375,113,15611
374,103,15714
373,106,15820
372,105,15925
371,108,16033
370,91,16124
369,101,16225
368,120,16345
367,83,16428
366,114,16542
365,98,16640
364,124,16764
363,100,16864
362,105,16969
361,97,17066
360,80,17146
359,98,17244
358,99,17343
357,98,17441
356,102,17543
355,108,17651
354,79,17730
353,87,17817
352,97,17914
351,94,18008
350,89,18097
349,76,18173
348,72,18245
347,83,18328
346,78,18406
345,93,18499
344,89,18588
343,81,18669
342,84,18753
341,80,18833
340,90,18923
339,83,19006
338,71,19077
337,68,19145
336,81,19226
335,66,19292
334,60,19352
333,77,19429
332,75,19504
331,73,19577
330,64,19641
329,52,19693
328,45,19738
327,54,19792
326,62,19854
325,51,19905
324,55,19960
323,72,20032
322,64,20096
321,57,20153
320,57,20210
319,63,20273
318,72,20345
317,56,20401
316,62,20463
315,59,20522
314,66,20588
313,62,20650
312,46,20696
311,52,20748
310,47,20795
309,51,20846
308,42,20888
307,39,20927
306,42,20969
305,36,21005
304,45,21050
303,40,21090
302,45,21135
301,40,21175
300,38,21213
299,38,21251
298,42,21293
297,30,21323
296,33,21356
295,44,21400
294,35,21435
293,45,21480
292,35,21515
291,18,21533
290,41,21574
289,28,21602
288,28,21630
287,21,21651
286,28,21679
285,45,21724
284,30,21754
283,26,21780
282,32,21812
281,39,21851
280,26,21877
279,32,21909
278,30,21939
277,22,21961
276,18,21979
275,22,22001
274,22,22023
273,24,22047
272,21,22068
271,29,22097
270,32,22129
269,20,22149
268,30,22179
267,27,22206
266,23,22229
265,15,22244
264,24,22268
263,15,22283
262,23,22306
261,13,22319
260,17,22336
259,26,22362
258,16,22378
257,11,22389
256,17,22406
255,17,22423
254,20,22443
253,26,22469
252,21,22490
251,17,22507
250,19,22526
249,7,22533
248,14,22547
247,24,22571
246,9,22580
245,9,22589
244,6,22595
243,12,22607
242,19,22626
241,19,22645
240,8,22653
239,13,22666
238,13,22679
237,12,22691
236,11,22702
235,9,22711
234,12,22723
233,10,22733
232,7,22740
231,11,22751
230,13,22764
229,14,22778
228,12,22790
227,10,22800
226,5,22805
225,6,22811
224,8,22819
223,3,22822
222,11,22833
221,9,22842
220,6,22848
219,3,22851
218,10,22861
217,9,22870
216,6,22876
215,7,22883
214,10,22893
213,4,22897
212,6,22903
211,9,22912
210,10,22922
209,8,22930
208,12,22942
207,6,22948
206,7,22955
205,3,22958
204,9,22967
203,8,22975
202,4,22979
201,6,22985
200,8,22993
199,6,22999
198,9,23008
197,6,23014
196,2,23016
195,5,23021
194,4,23025
193,5,23030
192,3,23033
191,3,23036
190,8,23044
189,2,23046
188,5,23051
187,0,23051
186,6,23057
185,5,23062
184,4,23066
183,4,23070
182,7,23077
181,4,23081
180,9,23090
179,2,23092
178,3,23095
