分数,本段人数,累计人数
697,19,19
696,13,32
695,7,39
694,8,47
693,10,57
692,12,69
691,9,78
690,9,87
689,18,105
688,28,133
687,17,150
686,26,176
685,29,205
684,32,237
683,29,266
682,29,295
681,35,330
680,47,377
679,34,411
678,51,462
677,48,510
676,50,560
675,82,642
674,79,721
673,69,790
672,80,870
671,66,936
670,67,1003
669,94,1097
668,85,1182
667,97,1279
666,97,1376
665,96,1472
664,106,1578
663,123,1701
662,124,1825
661,123,1948
660,141,2089
659,143,2232
658,140,2372
657,157,2529
656,168,2697
655,148,2845
654,198,3043
653,187,3230
652,153,3383
651,202,3585
650,207,3792
649,214,4006
648,220,4226
647,212,4438
646,237,4675
645,249,4924
644,242,5166
643,282,5448
642,286,5734
641,270,6004
640,291,6295
639,308,6603
638,356,6959
637,358,7317
636,342,7659
635,356,8015
634,345,8360
633,370,8730
632,372,9102
631,372,9474
630,376,9850
629,392,10242
628,428,10670
627,391,11061
626,431,11492
625,472,11964
624,468,12432
623,476,12908
622,468,13376
621,497,13873
620,505,14378
619,517,14895
618,513,15408
617,563,15971
616,522,16493
615,558,17051
614,571,17622
613,583,18205
612,613,18818
611,597,19415
610,621,20036
609,646,20682
608,640,21322
607,723,22045
606,663,22708
605,697,23405
604,686,24091
603,667,24758
602,750,25508
601,720,26228
600,760,26988
599,778,27766
598,765,28531
597,805,29336
596,795,30131
595,793,30924
594,836,31760
593,891,32651
592,872,33523
591,820,34343
590,815,35158
589,864,36022
588,907,36929
587,911,37840
586,943,38783
585,982,39765
584,1020,40785
583,967,41752
582,1000,42752
581,1005,43757
580,1035,44792
579,1020,45812
578,988,46800
577,1068,47868
576,1118,48986
575,1091,50077
574,1051,51128
573,1116,52244
572,1063,53307
571,1235,54542
570,1150,55692
569,1218,56910
568,1174,58084
567,1270,59354
566,1221,60575
565,1261,61836
564,1185,63021
563,1269,64290
562,1220,65510
561,1279,66789
560,1339,68128
559,1284,69412
558,1334,70746
557,1331,72077
556,1352,73429
555,1354,74783
554,1364,76147
553,1407,77554
552,1350,78904
551,1415,80319
550,1376,81695
549,1449,83144
548,1468,84612
547,1523,86135
546,1531,87666
545,1542,89208
544,1505,90713
543,1501,92214
542,1518,93732
541,1560,95292
540,1533,96825
539,1565,98390
538,1545,99935
537,1576,101511
536,1684,103195
535,1560,104755
534,1538,106293
533,1588,107881
532,1643,109524
531,1690,111214
530,1782,112996
529,1681,114677
528,1655,116332
527,1628,117960
526,1687,119647
525,1738,121385
524,1708,123093
523,1815,124908
522,1686,126594
521,1695,128289
520,1716,130005
519,1766,131771
518,1684,133455
517,1729,135184
516,1709,136893
515,1727,138620
514,1775,140395
513,1809,142204
512,1782,143986
511,1783,145769
510,1783,147552
509,1832,149384
508,1791,151175
507,1842,153017
506,1755,154772
505,1867,156639
504,1773,158412
503,1824,160236
502,1789,162025
501,1733,163758
500,1868,165626
499,1849,167475
498,1822,169297
497,1931,171228
496,1797,173025
495,1756,174781
494,1839,176620
493,1796,178416
492,1802,180218
491,1745,181963
490,1809,183772
489,1916,185688
488,1836,187524
487,1866,189390
486,1793,191183
485,1748,192931
484,1798,194729
483,1742,196471
482,1782,198253
481,1771,200024
480,1778,201802
479,1762,203564
478,1849,205413
477,1832,207245
476,1804,209049
475,1801,210850
474,1776,212626
473,1840,214466
472,1742,216208
471,1746,217954
470,1820,219774
469,1806,221580
468,1797,223377
467,1763,225140
466,1742,226882
465,1725,228607
464,1747,230354
463,1793,232147
462,1702,233849
461,1722,235571
460,1707,237278
459,1696,238974
458,1735,240709
457,1653,242362
456,1659,244021
455,1711,245732
454,1722,247454
453,1574,249028
452,1582,250610
451,1614,252224
450,1684,253908
449,1723,255631
448,1697,257328
447,1566,258894
446,1687,260581
445,1702,262283
444,1637,263920
443,1619,265539
442,1648,267187
441,1618,268805
440,1510,270315
439,1590,271905
438,1590,273495
437,1560,275055
436,1531,276586
435,1498,278084
434,1457,279541
433,1494,281035
432,1464,282499
431,1463,283962
430,1503,285465
429,1466,286931
428,1385,288316
427,1475,289791
426,1517,291308
425,1438,292746
424,1383,294129
423,1468,295597
422,1379,296976
421,1375,298351
420,1423,299774
419,1298,301072
418,1371,302443
417,1298,303741
416,1305,305046
415,1343,306389
414,1278,307667
413,1242,308909
412,1328,310237
411,1259,311496
410,1293,312789
409,1230,314019
408,1259,315278
407,1253,316531
406,1242,317773
405,1205,318978
404,1264,320242
403,1243,321485
402,1254,322739
401,1202,323941
400,1214,325155
399,1182,326337
398,1141,327478
397,1146,328624
396,1172,329796
395,1161,330957
394,1074,332031
393,1156,333187
392,1096,334283
391,1158,335441
390,1156,336597
389,1064,337661
388,1054,338715
387,1032,339747
386,1049,340796
385,985,341781
384,1006,342787
383,995,343782
382,1024,344806
381,1069,345875
380,1045,346920
379,1016,347936
378,975,348911
377,1022,349933
376,1048,350981
375,965,351946
374,1002,352948
373,945,353893
372,965,354858
371,942,355800
370,937,356737
369,928,357665
368,914,358579
367,897,359476
366,913,360389
365,887,361276
364,862,362138
363,875,363013
362,941,363954
361,917,364871
360,851,365722
359,840,366562
358,894,367456
357,873,368329
356,892,369221
355,809,370030
354,856,370886
353,814,371700
352,787,372487
351,791,373278
350,823,374101
349,753,374854
348,768,375622
347,806,376428
346,750,377178
345,762,377940
344,755,378695
343,721,379416
342,747,380163
341,761,380924
340,711,381635
339,779,382414
338,763,383177
337,721,383898
336,724,384622
335,727,385349
334,738,386087
333,678,386765
332,705,387470
331,675,388145
330,716,388861
329,660,389521
328,691,390212
327,723,390935
326,689,391624
325,673,392297
324,601,392898
323,621,393519
322,643,394162
321,652,394814
320,658,395472
319,670,396142
318,624,396766
317,611,397377
316,694,398071
315,628,398699
314,589,399288
313,643,399931
312,635,400566
311,580,401146
310,582,401728
309,575,402303
308,607,402910
307,559,403469
306,598,404067
305,578,404645
304,558,405203
303,595,405798
302,581,406379
301,543,406922
300,567,407489
299,545,408034
298,520,408554
297,572,409126
296,515,409641
295,553,410194
294,514,410708
293,518,411226
292,492,411718
291,526,412244
290,492,412736
289,469,413205
288,484,413689
287,512,414201
286,512,414713
285,521,415234
284,486,415720
283,463,416183
282,494,416677
281,479,417156
280,494,417650
279,451,418101
278,439,418540
277,488,419028
276,467,419495
275,441,419936
274,428,420364
273,403,420767
272,430,421197
271,421,421618
270,375,421993
269,374,422367
268,363,422730
267,379,423109
266,389,423498
265,386,423884
264,357,424241
263,405,424646
262,341,424987
261,347,425334
260,361,425695
259,331,426026
258,320,426346
257,330,426676
256,324,427000
255,338,427338
254,301,427639
253,302,427941
252,296,428237
251,285,428522
250,297,428819
249,287,429106
248,266,429372
247,283,429655
246,249,429904
245,280,430184
244,259,430443
243,223,430666
242,223,430889
241,255,431144
240,247,431391
239,250,431641
238,242,431883
237,228,432111
236,205,432316
235,219,432535
234,197,432732
233,216,432948
232,179,433127
231,183,433310
230,201,433511
229,180,433691
228,197,433888
227,170,434058
226,188,434246
225,189,434435
224,160,434595
223,153,434748
222,143,434891
221,150,435041
220,147,435188
219,155,435343
218,162,435505
217,125,435630
216,136,435766
215,116,435882
214,122,436004
