分数,本段人数,累计人数
673,32,32
672,1,33
671,0,33
670,7,40
669,3,43
668,5,48
667,6,54
666,6,60
665,6,66
664,8,74
663,7,81
662,8,89
661,4,93
660,14,107
659,5,112
658,11,123
657,13,136
656,16,152
655,15,167
654,21,188
653,20,208
652,18,226
651,22,248
650,23,271
649,26,297
648,35,332
647,37,369
646,28,397
645,23,420
644,35,455
643,41,496
642,37,533
641,31,564
640,39,603
639,46,649
638,38,687
637,36,723
636,61,784
635,48,832
634,44,876
633,55,931
632,57,988
631,59,1047
630,66,1113
629,79,1192
628,65,1257
627,65,1322
626,78,1400
625,74,1474
624,69,1543
623,98,1641
622,73,1714
621,100,1814
620,105,1919
619,80,1999
618,97,2096
617,93,2189
616,122,2311
615,114,2425
614,106,2531
613,120,2651
612,113,2764
611,118,2882
610,116,2998
609,126,3124
608,121,3245
607,123,3368
606,115,3483
605,136,3619
604,122,3741
603,141,3882
602,139,4021
601,154,4175
600,125,4300
599,151,4451
598,150,4601
597,169,4770
596,163,4933
595,181,5114
594,155,5269
593,160,5429
592,176,5605
591,198,5803
590,170,5973
589,194,6167
588,189,6356
587,204,6560
586,178,6738
585,208,6946
584,192,7138
583,198,7336
582,182,7518
581,190,7708
580,232,7940
579,204,8144
578,236,8380
577,215,8595
576,256,8851
575,215,9066
574,243,9309
573,240,9549
572,237,9786
571,235,10021
570,250,10271
569,259,10530
568,284,10814
567,263,11077
566,247,11324
565,312,11636
564,311,11947
563,276,12223
562,262,12485
561,278,12763
560,289,13052
559,283,13335
558,306,13641
557,292,13933
556,288,14221
555,322,14543
554,279,14822
553,322,15144
552,288,15432
551,368,15800
550,318,16118
549,331,16449
548,327,16776
547,330,17106
546,328,17434
545,366,17800
544,319,18119
543,339,18458
542,336,18794
541,347,19141
540,395,19536
539,390,19926
538,339,20265
537,397,20662
536,371,21033
535,408,21441
534,413,21854
533,397,22251
532,399,22650
531,426,23076
530,359,23435
529,440,23875
528,372,24247
527,429,24676
526,434,25110
525,412,25522
524,466,25988
523,441,26429
522,469,26898
521,426,27324
520,466,27790
519,468,28258
518,493,28751
517,428,29179
516,443,29622
515,474,30096
514,463,30559
513,485,31044
512,436,31480
511,461,31941
510,502,32443
509,492,32935
508,490,33425
507,471,33896
506,504,34400
505,489,34889
504,485,35374
503,485,35859
502,519,36378
501,511,36889
500,535,37424
499,476,37900
498,504,38404
497,487,38891
496,501,39392
495,510,39902
494,535,40437
493,523,40960
492,525,41485
491,553,42038
490,530,42568
489,587,43155
488,533,43688
487,575,44263
486,508,44771
485,536,45307
484,533,45840
483,535,46375
482,537,46912
481,547,47459
480,540,47999
479,559,48558
478,514,49072
477,536,49608
476,583,50191
475,560,50751
474,525,51276
473,528,51804
472,576,52380
471,586,52966
470,580,53546
469,531,54077
468,606,54683
467,526,55209
466,635,55844
465,526,56370
464,598,56968
463,584,57552
462,570,58122
461,636,58758
460,589,59347
459,542,59889
458,553,60442
457,617,61059
456,596,61655
455,546,62201
454,619,62820
453,595,63415
452,563,63978
451,612,64590
450,644,65234
449,634,65868
448,627,66495
447,628,67123
446,640,67763
445,636,68399
444,664,69063
443,628,69691
442,621,70312
441,610,70922
440,670,71592
439,648,72240
438,597,72837
437,606,73443
436,654,74097
435,651,74748
434,632,75380
433,695,76075
432,638,76713
431,638,77351
430,698,78049
429,666,78715
428,705,79420
427,668,80088
426,693,80781
425,672,81453
424,680,82133
423,726,82859
422,695,83554
421,702,84256
420,702,84958
419,678,85636
418,710,86346
417,648,86994
416,707,87701
415,712,88413
414,680,89093
413,709,89802
412,720,90522
411,694,91216
410,783,91999
409,726,92725
408,751,93476
407,738,94214
406,731,94945
405,763,95708
404,787,96495
403,772,97267
402,777,98044
401,811,98855
400,781,99636
399,754,100390
398,756,101146
397,780,101926
396,802,102728
395,768,103496
394,742,104238
393,753,104991
392,806,105797
391,826,106623
390,789,107412
389,803,108215
388,794,109009
387,803,109812
386,852,110664
385,873,111537
384,853,112390
383,789,113179
382,813,113992
381,835,114827
380,846,115673
379,865,116538
378,871,117409
377,870,118279
376,896,119175
375,951,120126
374,879,121005
373,811,121816
372,918,122734
371,859,123593
370,906,124499
369,900,125399
368,909,126308
367,880,127188
366,885,128073
365,812,128885
364,878,129763
363,903,130666
362,906,131572
361,886,132458
360,901,133359
359,864,134223
358,872,135095
357,917,136012
356,873,136885
355,931,137816
354,929,138745
353,921,139666
352,903,140569
351,932,141501
350,847,142348
349,859,143207
348,903,144110
347,878,144988
346,884,145872
345,822,146694
344,866,147560
343,882,148442
342,926,149368
341,841,150209
340,836,151045
339,846,151891
338,886,152777
337,845,153622
336,820,154442
335,802,155244
334,795,156039
333,799,156838
332,863,157701
331,839,158540
330,841,159381
329,796,160177
328,786,160963
327,798,161761
326,777,162538
325,791,163329
324,749,164078
323,772,164850
322,783,165633
321,785,166418
320,760,167178
319,771,167949
318,749,168698
317,788,169486
316,762,170248
315,700,170948
314,739,171687
313,709,172396
312,723,173119
311,638,173757
310,671,174428
309,632,175060
308,677,175737
307,690,176427
306,665,177092
305,590,177682
304,680,178362
303,679,179041
302,685,179726
301,625,180351
300,637,180988
299,653,181641
298,640,182281
297,607,182888
296,617,183505
295,606,184111
294,592,184703
293,636,185339
292,632,185971
291,573,186544
290,550,187094
289,608,187702
288,605,188307
287,552,188859
286,614,189473
285,616,190089
284,614,190703
283,635,191338
282,526,191864
281,559,192423
280,636,193059
279,583,193642
278,610,194252
277,571,194823
276,519,195342
275,556,195898
274,563,196461
273,563,197024
272,579,197603
271,553,198156
270,581,198737
269,571,199308
268,592,199900
267,565,200465
266,518,200983
265,597,201580
264,590,202170
263,534,202704
262,584,203288
261,598,203886
260,631,204517
259,568,205085
258,608,205693
257,632,206325
256,620,206945
255,597,207542
254,621,208163
253,640,208803
252,621,209424
251,593,210017
250,644,210661
249,662,211323
248,603,211926
247,589,212515
246,598,213113
245,627,213740
244,644,214384
243,619,215003
242,632,215635
241,619,216254
240,602,216856
239,616,217472
238,623,218095
237,570,218665
236,603,219268
235,599,219867
234,627,220494
233,594,221088
232,607,221695
231,610,222305
230,597,222902
229,608,223510
228,570,224080
227,582,224662
226,567,225229
225,584,225813
224,554,226367
223,530,226897
222,564,227461
221,495,227956
220,532,228488
219,480,228968
218,476,229444
217,509,229953
216,505,230458
215,444,230902
214,503,231405
213,479,231884
212,426,232310
211,420,232730
210,441,233171
209,405,233576
208,440,234016
207,375,234391
206,387,234778
205,375,235153
204,369,235522
203,326,235848
202,334,236182
201,307,236489
200,303,236792
199,268,237060
198,290,237350
197,291,237641
196,260,237901
195,252,238153
194,215,238368
193,228,238596
192,184,238780
191,213,238993
190,213,239206
189,182,239388
188,206,239594
187,176,239770
186,178,239948
185,187,240135
184,168,240303
183,174,240477
182,140,240617
181,148,240765
180,130,240895
179,132,241027
178,138,241165
177,111,241276
176,133,241409
175,98,241507
174,112,241619
173,101,241720
172,76,241796
171,126,241922
170,82,242004
169,91,242095
168,94,242189
167,86,242275
166,86,242361
165,80,242441
164,82,242523
163,64,242587
162,77,242664
161,54,242718
160,63,242781
159,67,242848
158,49,242897
157,72,242969
156,63,243032
155,58,243090
154,61,243151
153,46,243197
152,47,243244
151,46,243290
150,49,243339
149,43,243382
148,42,243424
147,45,243469
146,41,243510
145,38,243548
144,36,243584
143,39,243623
142,30,243653
141,26,243679
140,25,243704
