分数,本段人数,累计人数
699,9,9
698,6,15
697,2,17
696,6,23
695,3,26
694,4,30
693,7,37
692,4,41
691,6,47
690,3,50
689,5,55
688,3,58
687,10,68
686,3,71
685,6,77
684,7,84
683,9,93
682,4,97
681,12,109
680,7,116
679,8,124
678,9,133
677,9,142
676,9,151
675,11,162
674,15,177
673,17,194
672,18,212
671,13,225
670,18,243
669,19,262
668,19,281
667,17,298
666,20,318
665,17,335
664,20,355
663,25,380
662,27,407
661,21,428
660,20,448
659,21,469
658,27,496
657,28,524
656,32,556
655,40,596
654,32,628
653,32,660
652,24,684
651,43,727
650,22,749
649,33,782
648,34,816
647,34,850
646,46,896
645,34,930
644,45,975
643,43,1018
642,43,1061
641,45,1106
640,42,1148
639,46,1194
638,59,1253
637,43,1296
636,58,1354
635,48,1402
634,50,1452
633,62,1514
632,72,1586
631,69,1655
630,63,1718
629,62,1780
628,67,1847
627,66,1913
626,68,1981
625,63,2044
624,64,2108
623,54,2162
622,79,2241
621,89,2330
620,72,2402
619,106,2508
618,83,2591
617,88,2679
616,92,2771
615,92,2863
614,109,2972
613,102,3074
612,101,3175
611,77,3252
610,86,3338
609,99,3437
608,112,3549
607,117,3666
606,134,3800
605,113,3913
604,108,4021
603,108,4129
602,121,4250
601,129,4379
600,136,4515
599,120,4635
598,137,4772
597,135,4907
596,148,5055
595,137,5192
594,143,5335
593,147,5482
592,146,5628
591,155,5783
590,166,5949
589,166,6115
588,174,6289
587,166,6455
586,145,6600
585,170,6770
584,167,6937
583,170,7107
582,161,7268
581,168,7436
580,145,7581
579,174,7755
578,182,7937
577,180,8117
576,191,8308
575,165,8473
574,206,8679
573,166,8845
572,221,9066
571,223,9289
570,168,9457
569,193,9650
568,210,9860
567,234,10094
566,230,10324
565,207,10531
564,230,10761
563,202,10963
562,223,11186
561,221,11407
560,234,11641
559,246,11887
558,245,12132
557,243,12375
556,241,12616
555,287,12903
554,258,13161
553,265,13426
552,253,13679
551,245,13924
550,234,14158
549,262,14420
548,296,14716
547,287,15003
546,289,15292
545,287,15579
544,271,15850
543,299,16149
542,265,16414
541,292,16706
540,324,17030
539,283,17313
538,296,17609
537,308,17917
536,286,18203
535,329,18532
534,294,18826
533,322,19148
532,334,19482
531,319,19801
530,351,20152
529,349,20501
528,337,20838
527,354,21192
526,324,21516
525,354,21870
524,320,22190
523,352,22542
522,367,22909
521,399,23308
520,387,23695
519,401,24096
518,373,24469
517,368,24837
516,396,25233
515,399,25632
514,386,26018
513,420,26438
512,412,26850
511,383,27233
510,393,27626
509,455,28081
508,393,28474
507,394,28868
506,401,29269
505,437,29706
504,422,30128
503,436,30564
502,430,30994
501,417,31411
500,455,31866
499,449,32315
498,481,32796
497,467,33263
496,510,33773
495,516,34289
494,512,34801
493,496,35297
492,522,35819
491,505,36324
490,527,36851
489,525,37376
488,517,37893
487,534,38427
486,530,38957
485,541,39498
484,537,40035
483,556,40591
482,507,41098
481,559,41657
480,587,42244
479,566,42810
478,607,43417
477,574,43991
476,595,44586
475,594,45180
474,598,45778
473,577,46355
472,573,46928
471,573,47501
470,573,48074
469,620,48694
468,577,49271
467,625,49896
466,616,50512
465,587,51099
464,603,51702
463,611,52313
462,575,52888
461,668,53556
460,622,54178
459,621,54799
458,645,55444
457,651,56095
456,670,56765
455,671,57436
454,661,58097
453,675,58772
452,653,59425
451,680,60105
450,687,60792
449,682,61474
448,660,62134
447,694,62828
446,694,63522
445,662,64184
444,700,64884
443,722,65606
442,636,66242
441,687,66929
440,753,67682
439,706,68388
438,745,69133
437,724,69857
436,668,70525
435,698,71223
434,725,71948
433,722,72670
432,739,73409
431,679,74088
430,677,74765
429,685,75450
428,700,76150
427,695,76845
426,785,77630
425,740,78370
424,729,79099
423,705,79804
422,706,80510
421,723,81233
420,754,81987
419,701,82688
418,723,83411
417,686,84097
416,675,84772
415,723,85495
414,721,86216
413,698,86914
412,719,87633
411,673,88306
410,685,88991
409,690,89681
408,700,90381
407,719,91100
406,712,91812
405,724,92536
404,690,93226
403,714,93940
402,764,94704
401,698,95402
400,694,96096
399,757,96853
398,684,97537
397,690,98227
396,715,98942
395,664,99606
394,660,100266
393,729,100995
392,699,101694
391,643,102337
390,713,103050
389,662,103712
388,678,104390
387,675,105065
386,674,105739
385,673,106412
384,669,107081
383,671,107752
382,665,108417
381,652,109069
380,661,109730
379,683,110413
378,658,111071
377,641,111712
376,583,112295
375,639,112934
374,623,113557
373,613,114170
372,619,114789
371,653,115442
370,604,116046
369,605,116651
368,616,117267
367,619,117886
366,626,118512
365,608,119120
364,596,119716
363,601,120317
362,601,120918
361,591,121509
360,574,122083
359,576,122659
358,543,123202
357,572,123774
356,576,124350
355,557,124907
354,572,125479
353,601,126080
352,559,126639
351,530,127169
350,534,127703
349,514,128217
348,536,128753
347,517,129270
346,529,129799
345,493,130292
344,552,130844
343,505,131349
342,515,131864
341,472,132336
340,497,132833
339,477,133310
338,506,133816
337,458,134274
336,485,134759
335,501,135260
334,477,135737
333,437,136174
332,469,136643
331,449,137092
330,421,137513
329,420,137933
328,423,138356
327,457,138813
326,392,139205
325,448,139653
324,437,140090
323,440,140530
322,417,140947
321,394,141341
320,407,141748
319,381,142129
318,386,142515
317,381,142896
316,397,143293
315,399,143692
314,391,144083
313,383,144466
312,365,144831
311,379,145210
310,342,145552
309,371,145923
308,348,146271
307,356,146627
306,325,146952
305,349,147301
304,310,147611
303,334,147945
302,327,148272
301,339,148611
300,307,148918
299,299,149217
298,294,149511
