分数,本段人数,累计人数
712,12,12
711,2,14
709,3,17
708,4,21
707,1,22
706,5,27
705,4,31
704,2,33
703,4,37
702,6,43
701,6,49
700,9,58
699,11,69
698,9,78
697,16,94
696,9,103
695,11,114
694,10,124
693,9,133
692,5,138
691,10,148
690,11,159
689,14,173
688,22,195
687,14,209
686,20,229
685,23,252
684,18,270
683,24,294
682,19,313
681,23,336
680,28,364
679,34,398
678,28,426
677,41,467
676,32,499
675,37,536
674,56,592
673,36,628
672,37,665
671,35,700
670,43,743
669,55,798
668,54,852
667,53,905
666,52,957
665,45,1002
664,60,1062
663,49,1111
662,70,1181
661,58,1239
660,59,1298
659,67,1365
658,57,1422
657,54,1476
656,57,1533
655,70,1603
654,71,1674
653,77,1751
652,74,1825
651,69,1894
650,79,1973
649,82,2055
648,79,2134
647,99,2233
646,78,2311
645,102,2413
644,95,2508
643,93,2601
642,112,2713
641,109,2822
640,107,2929
639,112,3041
638,95,3136
637,114,3250
636,122,3372
635,113,3485
634,120,3605
633,124,3729
632,118,3847
631,135,3982
630,137,4119
629,125,4244
628,147,4391
627,151,4542
626,135,4677
625,117,4794
624,140,4934
623,140,5074
622,118,5192
621,160,5352
620,158,5510
619,152,5662
618,174,5836
617,145,5981
616,153,6134
615,157,6291
614,172,6463
613,173,6636
612,163,6799
611,197,6996
610,180,7176
609,184,7360
608,224,7584
607,174,7758
606,183,7941
605,203,8144
604,212,8356
603,217,8573
602,218,8791
601,184,8975
600,223,9198
599,195,9393
598,225,9618
597,221,9839
596,197,10036
595,207,10243
594,226,10469
593,234,10703
592,206,10909
591,207,11116
590,243,11359
589,209,11568
588,231,11799
587,214,12013
586,217,12230
585,241,12471
584,260,12731
583,248,12979
582,230,13209
581,271,13480
580,224,13704
579,223,13927
578,258,14185
577,281,14466
576,247,14713
575,310,15023
574,282,15305
573,267,15572
572,272,15844
571,276,16120
570,259,16379
569,306,16685
568,310,16995
567,305,17300
566,311,17611
565,305,17916
564,301,18217
563,319,18536
562,300,18836
561,317,19153
560,343,19496
559,328,19824
558,341,20165
557,319,20484
556,312,20796
555,323,21119
554,320,21439
553,333,21772
552,333,22105
551,344,22449
550,352,22801
549,333,23134
548,383,23517
547,323,23840
546,345,24185
545,369,24554
544,327,24881
543,412,25293
542,359,25652
541,360,26012
540,381,26393
539,397,26790
538,402,27192
537,413,27605
536,390,27995
535,371,28366
534,411,28777
533,451,29228
532,456,29684
531,416,30100
530,422,30522
529,448,30970
528,466,31436
527,433,31869
526,426,32295
525,456,32751
524,484,33235
523,483,33718
522,483,34201
521,496,34697
520,467,35164
519,487,35651
518,498,36149
517,501,36650
516,521,37171
515,486,37657
514,511,38168
513,514,38682
512,495,39177
511,539,39716
510,507,40223
509,550,40773
508,504,41277
507,527,41804
506,559,42363
505,545,42908
504,538,43446
503,586,44032
502,587,44619
501,590,45209
500,554,45763
499,594,46357
498,577,46934
497,557,47491
496,609,48100
495,631,48731
494,571,49302
493,559,49861
492,631,50492
491,639,51131
490,586,51717
489,641,52358
488,605,52963
487,613,53576
486,609,54185
485,639,54824
484,586,55410
483,626,56036
482,659,56695
481,625,57320
480,608,57928
479,653,58581
478,685,59266
477,669,59935
476,718,60653
475,633,61286
474,671,61957
473,718,62675
472,702,63377
471,680,64057
470,702,64759
469,674,65433
468,716,66149
467,712,66861
466,694,67555
465,707,68262
464,707,68969
463,728,69697
462,704,70401
461,708,71109
460,732,71841
459,722,72563
458,705,73268
457,678,73946
456,651,74597
455,716,75313
454,736,76049
453,697,76746
452,692,77438
451,692,78130
450,699,78829
449,693,79522
448,732,80254
447,692,80946
446,701,81647
445,724,82371
444,752,83123
443,723,83846
442,714,84560
441,759,85319
440,755,86074
439,734,86808
438,652,87460
437,803,88263
436,739,89002
435,733,89735
434,770,90505
433,737,91242
432,658,91900
431,694,92594
430,749,93343
429,730,94073
428,715,94788
427,772,95560
426,731,96291
425,718,97009
424,700,97709
423,681,98390
422,686,99076
421,669,99745
420,739,100484
419,715,101199
418,683,101882
417,688,102570
416,708,103278
415,739,104017
414,718,104735
413,706,105441
412,705,106146
411,688,106834
410,703,107537
409,711,108248
408,697,108945
407,636,109581
406,730,110311
405,674,110985
404,652,111637
403,629,112266
402,672,112938
401,716,113654
400,687,114341
399,668,115009
398,680,115689
397,660,116349
396,623,116972
395,638,117610
394,658,118268
393,631,118899
392,688,119587
391,632,120219
390,639,120858
389,634,121492
388,604,122096
387,625,122721
386,641,123362
385,630,123992
384,654,124646
383,618,125264
382,590,125854
381,600,126454
380,591,127045
379,609,127654
378,568,128222
377,572,128794
376,573,129367
375,576,129943
374,593,130536
373,596,131132
372,605,131737
371,584,132321
370,578,132899
369,535,133434
368,542,133976
367,561,134537
366,559,135096
365,505,135601
364,509,136110
363,555,136665
362,546,137211
361,533,137744
360,518,138262
359,502,138764
358,543,139307
357,478,139785
356,501,140286
355,504,140790
354,515,141305
353,474,141779
352,514,142293
351,463,142756
350,470,143226
349,447,143673
348,448,144121
347,508,144629
346,458,145087
345,420,145507
344,429,145936
343,441,146377
342,418,146795
341,402,147197
340,418,147615
339,383,147998
338,403,148401
337,398,148799
336,377,149176
335,383,149559
334,379,149938
333,380,150318
332,366,150684
331,395,151079
330,387,151466
329,362,151828
328,375,152203
327,349,152552
326,360,152912
