分数,本段人数,累计人数
626,102,102
625,7,109
624,4,113
623,10,123
622,9,132
621,9,141
620,8,149
619,7,156
618,6,162
617,5,167
616,5,172
615,10,182
614,9,191
613,7,198
612,9,207
611,13,220
610,11,231
609,11,242
608,11,253
607,10,263
606,11,274
605,13,287
604,18,305
603,15,320
602,11,331
601,9,340
600,9,349
599,14,363
598,17,380
597,25,405
596,9,414
595,14,428
594,24,452
593,19,471
592,17,488
591,17,505
590,23,528
589,19,547
588,28,575
587,20,595
586,22,617
585,22,639
584,22,661
583,27,688
582,25,713
581,34,747
580,23,770
579,29,799
578,25,824
577,32,856
576,33,889
575,24,913
574,32,945
573,26,971
572,42,1013
571,30,1043
570,22,1065
569,21,1086
568,31,1117
567,31,1148
566,36,1184
565,34,1218
564,35,1253
563,34,1287
562,46,1333
561,29,1362
560,37,1399
559,48,1447
558,45,1492
557,34,1526
556,48,1574
555,41,1615
554,33,1648
553,35,1683
552,42,1725
551,42,1767
550,34,1801
549,53,1854
548,60,1914
547,32,1946
546,57,2003
545,65,2068
544,59,2127
543,37,2164
542,43,2207
541,56,2263
540,53,2316
539,48,2364
538,48,2412
537,40,2452
536,63,2515
535,50,2565
534,65,2630
533,61,2691
532,52,2743
531,59,2802
530,66,2868
529,56,2924
528,52,2976
527,72,3048
526,56,3104
525,72,3176
524,72,3248
523,70,3318
522,56,3374
521,63,3437
520,68,3505
519,76,3581
518,79,3660
517,80,3740
516,68,3808
515,69,3877
514,98,3975
513,59,4034
512,76,4110
511,83,4193
510,74,4267
509,89,4356
508,90,4446
507,93,4539
506,80,4619
505,74,4693
504,68,4761
503,98,4859
502,87,4946
501,78,5024
500,95,5119
499,88,5207
498,73,5280
497,94,5374
496,94,5468
495,84,5552
494,83,5635
493,103,5738
492,102,5840
491,99,5939
490,80,6019
489,71,6090
488,86,6176
487,100,6276
486,85,6361
485,96,6457
484,84,6541
483,89,6630
482,100,6730
481,108,6838
480,116,6954
479,107,7061
478,108,7169
477,117,7286
476,98,7384
475,112,7496
474,101,7597
473,101,7698
472,118,7816
471,86,7902
470,101,8003
469,119,8122
468,98,8220
467,97,8317
466,105,8422
465,95,8517
464,98,8615
463,111,8726
462,114,8840
461,119,8959
460,106,9065
459,105,9170
458,106,9276
457,110,9386
456,104,9490
455,112,9602
454,125,9727
453,92,9819
452,112,9931
451,108,10039
450,139,10178
449,133,10311
448,114,10425
447,139,10564
446,111,10675
445,123,10798
444,124,10922
443,110,11032
442,112,11144
441,111,11255
440,110,11365
439,116,11481
438,116,11597
437,133,11730
436,115,11845
435,130,11975
434,156,12131
433,129,12260
432,132,12392
431,129,12521
430,136,12657
429,129,12786
428,120,12906
427,123,13029
426,116,13145
425,143,13288
424,129,13417
423,120,13537
422,126,13663
421,144,13807
420,121,13928
419,110,14038
418,115,14153
417,142,14295
416,114,14409
415,132,14541
414,111,14652
413,115,14767
412,130,14897
411,127,15024
410,117,15141
409,120,15261
408,109,15370
407,103,15473
406,127,15600
405,120,15720
404,110,15830
403,110,15940
402,124,16064
401,100,16164
400,117,16281
399,116,16397
398,138,16535
397,107,16642
396,131,16773
395,123,16896
394,103,16999
393,92,17091
392,113,17204
391,106,17310
390,116,17426
389,116,17542
388,101,17643
387,138,17781
386,106,17887
385,116,18003
384,101,18104
383,129,18233
382,110,18343
381,105,18448
380,110,18558
379,108,18666
378,124,18790
377,98,18888
376,109,18997
375,100,19097
374,116,19213
373,124,19337
372,98,19435
371,118,19553
370,103,19656
369,103,19759
368,110,19869
367,108,19977
366,110,20087
365,118,20205
364,108,20313
363,95,20408
362,104,20512
361,111,20623
360,108,20731
359,121,20852
358,94,20946
357,102,21048
356,94,21142
355,84,21226
354,104,21330
353,111,21441
352,112,21553
351,96,21649
350,100,21749
349,94,21843
348,93,21936
347,86,22022
346,100,22122
345,80,22202
344,79,22281
343,100,22381
342,77,22458
341,104,22562
340,96,22658
339,98,22756
338,74,22830
337,89,22919
336,74,22993
335,79,23072
334,89,23161
333,65,23226
332,105,23331
331,63,23394
330,87,23481
329,83,23564
328,83,23647
327,75,23722
326,75,23797
325,79,23876
324,83,23959
323,79,24038
322,82,24120
321,81,24201
320,77,24278
319,70,24348
318,73,24421
317,69,24490
316,69,24559
315,67,24626
314,69,24695
313,53,24748
312,65,24813
311,69,24882
310,79,24961
309,58,25019
308,65,25084
307,58,25142
306,62,25204
305,59,25263
304,71,25334
303,48,25382
302,47,25429
301,59,25488
300,66,25554
299,52,25606
298,48,25654
297,45,25699
296,56,25755
295,67,25822
294,62,25884
293,47,25931
292,62,25993
291,55,26048
290,57,26105
289,36,26141
288,46,26187
287,50,26237
286,43,26280
285,41,26321
284,39,26360
283,37,26397
282,52,26449
281,53,26502
280,48,26550
279,28,26578
278,48,26626
277,41,26667
276,48,26715
275,34,26749
274,36,26785
273,35,26820
272,45,26865
271,48,26913
270,39,26952
269,39,26991
268,35,27026
267,39,27065
266,34,27099
265,39,27138
264,31,27169
263,28,27197
262,33,27230
261,28,27258
260,30,27288
259,26,27314
258,20,27334
257,28,27362
256,26,27388
255,31,27419
254,33,27452
253,30,27482
252,24,27506
251,20,27526
250,17,27543
249,23,27566
248,18,27584
247,30,27614
246,25,27639
245,25,27664
244,25,27689
243,26,27715
242,21,27736
241,25,27761
240,17,27778
239,17,27795
238,24,27819
237,19,27838
236,21,27859
235,15,27874
234,19,27893
233,14,27907
232,15,27922
231,17,27939
230,16,27955
229,18,27973
228,7,27980
227,21,28001
226,12,28013
225,21,28034
224,15,28049
223,16,28065
222,12,28077
221,10,28087
220,7,28094
219,11,28105
218,11,28116
217,15,28131
216,7,28138
215,4,28142
214,14,28156
213,10,28166
212,10,28176
211,10,28186
210,12,28198
209,10,28208
208,4,28212
207,17,28229
206,10,28239
205,11,28250
204,5,28255
203,6,28261
202,7,28268
201,7,28275
200,4,28279
199,6,28285
198,12,28297
197,11,28308
196,4,28312
195,8,28320
194,10,28330
193,9,28339
192,4,28343
191,9,28352
190,4,28356
189,5,28361
188,8,28369
187,7,28376
186,4,28380
185,4,28384
184,5,28389
183,2,28391
182,5,28396
181,4,28400
180,6,28406
179,1,28407
178,4,28411
177,4,28415
176,6,28421
175,2,28423
174,2,28425
173,5,28430
172,2,28432
171,4,28436
170,5,28441
169,5,28446
168,2,28448
167,1,28449
166,7,28456
165,1,28457
164,2,28459
163,0,28459
162,1,28460
161,1,28461
160,5,28466
159,3,28469
158,1,28470
157,3,28473
156,2,28475
155,1,28476
154,3,28479
153,1,28480
152,3,28483
151,5,28488
150,0,28488
149,2,28490
148,0,28490
147,1,28491
146,1,28492
145,1,28493
144,6,28499
143,4,28503
142,2,28505
141,1,28506
140,0,28506
139,0,28506
138,2,28508
137,2,28510
136,0,28510
135,2,28512
134,2,28514
133,2,28516
132,1,28517
131,2,28519
130,0,28519
129,1,28520
128,0,28520
127,1,28521
126,1,28522
125,2,28524
124,0,28524
123,1,28525
122,1,28526
121,2,28528
120,0,28528
119,0,28528
118,0,28528
117,1,28529
116,0,28529
115,0,28529
114,0,28529
113,2,28531
112,0,28531
111,0,28531
110,1,28532
109,2,28534
108,1,28535
107,0,28535
106,2,28537
105,1,28538
104,3,28541
103,0,28541
102,1,28542
101,0,28542
100,0,28542
99,0,28542
98,1,28543
97,0,28543
96,0,28543
95,0,28543
94,1,28544
93,0,28544
92,2,28546
91,2,28548
90,0,28548
89,1,28549
88,1,28550
87,0,28550
86,0,28550
85,0,28550
84,0,28550
83,0,28550
82,1,28551
81,1,28552
80,0,28552
79,0,28552
78,1,28553
77,0,28553
76,2,28555
75,0,28555
74,1,28556
73,0,28556
72,0,28556
71,1,28557
70,0,28557
69,0,28557
68,1,28558
67,1,28559
66,3,28562
65,0,28562
64,0,28562
63,0,28562
62,2,28564
61,1,28565
60,1,28566
59,0,28566
58,1,28567
57,0,28567
56,0,28567
55,2,28569
54,0,28569
53,0,28569
52,1,28570
51,0,28570
50,1,28571
49,0,28571
48,1,28572
47,0,28572
46,0,28572
45,0,28572
44,2,28574
43,0,28574
42,0,28574
41,0,28574
40,1,28575
39,0,28575
38,0,28575
37,0,28575
36,0,28575
35,1,28576
34,0,28576
33,0,28576
32,0,28576
31,1,28577
30,0,28577
29,2,28579
28,1,28580
27,1,28581
26,1,28582
25,1,28583
24,0,28583
23,0,28583
22,0,28583
21,0,28583
20,0,28583
19,0,28583
18,0,28583
17,1,28584
16,0,28584
15,1,28585
14,0,28585
13,1,28586
12,1,28587
11,0,28587
10,1,28588
9,0,28588
8,0,28588
7,0,28588
6,0,28588
5,0,28588
4,0,28588
3,0,28588
2,0,28588
1,0,28588
