分数,本段人数,累计人数
695,24,24
694,5,29
693,8,37
692,7,44
691,10,54
690,10,64
689,9,73
688,15,88
687,14,102
686,18,120
685,21,141
684,25,166
683,31,197
682,26,223
681,17,240
680,33,273
679,33,306
678,30,336
677,35,371
676,39,410
675,45,455
674,46,501
673,59,560
672,50,610
671,55,665
670,58,723
669,69,792
668,76,868
667,69,937
666,86,1023
665,83,1106
664,85,1191
663,87,1278
662,105,1383
661,97,1480
660,109,1589
659,119,1708
658,134,1842
657,127,1969
656,157,2126
655,162,2288
654,138,2426
653,159,2585
652,159,2744
651,161,2905
650,169,3074
649,190,3264
648,188,3452
647,188,3640
646,210,3850
645,221,4071
644,226,4297
643,206,4503
642,210,4713
641,254,4967
640,245,5212
639,258,5470
638,275,5745
637,286,6031
636,328,6359
635,302,6661
634,293,6954
633,318,7272
632,334,7606
631,357,7963
630,351,8314
629,335,8649
628,372,9021
627,415,9436
626,377,9813
625,385,10198
624,418,10616
623,407,11023
622,450,11473
621,446,11919
620,462,12381
619,492,12873
618,463,13336
617,491,13827
616,508,14335
615,535,14870
614,513,15383
613,536,15919
612,554,16473
611,573,17046
610,542,17588
609,572,18160
608,602,18762
607,642,19404
606,585,19989
605,624,20613
604,658,21271
603,633,21904
602,578,22482
601,622,23104
600,647,23751
599,667,24418
598,658,25076
597,724,25800
596,671,26471
595,719,27190
594,711,27901
593,764,28665
592,777,29442
591,764,30206
590,792,30998
589,842,31840
588,818,32658
587,811,33469
586,817,34286
585,834,35120
584,813,35933
583,841,36774
582,832,37606
581,856,38462
580,885,39347
579,866,40213
578,870,41083
577,924,42007
576,889,42896
575,990,43886
574,957,44843
573,1036,45879
572,930,46809
571,932,47741
570,1016,48757
569,1011,49768
568,961,50729
567,998,51727
566,1080,52807
565,1008,53815
564,1076,54891
563,1062,55953
562,1063,57016
561,1056,58072
560,1080,59152
559,1000,60152
558,1149,61301
557,1078,62379
556,1068,63447
555,1111,64558
554,1050,65608
553,1159,66767
552,1076,67843
551,1153,68996
550,1139,70135
549,1128,71263
548,1147,72410
547,1172,73582
546,1134,74716
545,1151,75867
544,1181,77048
543,1167,78215
542,1196,79411
541,1209,80620
540,1181,81801
539,1193,82994
538,1220,84214
537,1242,85456
536,1197,86653
535,1266,87919
534,1221,89140
533,1363,90503
532,1254,91757
531,1291,93048
530,1268,94316
529,1278,95594
528,1324,96918
527,1295,98213
526,1256,99469
525,1323,100792
524,1283,102075
523,1297,103372
522,1293,104665
521,1294,105959
520,1353,107312
519,1337,108649
518,1335,109984
517,1270,111254
516,1458,112712
515,1281,113993
514,1398,115391
513,1357,116748
512,1322,118070
511,1370,119440
510,1335,120775
509,1330,122105
508,1391,123496
507,1389,124885
506,1373,126258
505,1377,127635
504,1414,129049
503,1351,130400
502,1342,131742
501,1394,133136
500,1395,134531
499,1429,135960
498,1440,137400
497,1375,138775
496,1378,140153
495,1370,141523
494,1351,142874
493,1407,144281
492,1359,145640
491,1366,147006
490,1385,148391
489,1365,149756
488,1418,151174
487,1362,152536
486,1337,153873
485,1463,155336
484,1351,156687
483,1325,158012
482,1422,159434
481,1344,160778
480,1349,162127
479,1371,163498
478,1351,164849
477,1375,166224
476,1332,167556
475,1360,168916
474,1394,170310
473,1364,171674
472,1276,172950
471,1309,174259
470,1342,175601
469,1342,176943
468,1238,178181
467,1378,179559
466,1335,180894
465,1296,182190
464,1331,183521
463,1307,184828
462,1298,186126
461,1264,187390
460,1320,188710
459,1310,190020
458,1367,191387
457,1262,192649
456,1258,193907
455,1272,195179
454,1226,196405
453,1253,197658
452,1279,198937
451,1289,200226
450,1243,201469
449,1208,202677
448,1143,203820
447,1232,205052
446,1221,206273
445,1190,207463
444,1194,208657
443,1193,209850
442,1136,210986
441,1155,212141
440,1161,213302
439,1139,214441
438,1146,215587
437,1087,216674
436,1147,217821
435,1102,218923
434,1093,220016
433,1141,221157
432,1157,222314
431,1098,223412
430,1086,224498
429,1070,225568
428,1110,226678
427,1092,227770
426,1066,228836
425,1073,229909
424,1064,230973
423,1027,232000
422,1098,233098
421,990,234088
420,1028,235116
419,1024,236140
418,974,237114
417,972,238086
416,995,239081
415,985,240066
414,973,241039
413,971,242010
412,938,242948
411,994,243942
410,930,244872
409,948,245820
408,939,246759
