score,count,cumulative,source
589,19,536,hfplg.com/yfyd/12675.html
588,12,548,hfplg.com/yfyd/12675.html
587,15,563,hfplg.com/yfyd/12675.html
586,16,579,hfplg.com/yfyd/12675.html
585,15,594,hfplg.com/yfyd/12675.html
584,20,614,hfplg.com/yfyd/12675.html
583,15,629,hfplg.com/yfyd/12675.html
582,19,648,hfplg.com/yfyd/12675.html
581,23,671,hfplg.com/yfyd/12675.html
580,17,688,hfplg.com/yfyd/12675.html
579,22,710,hfplg.com/yfyd/12675.html
578,21,731,hfplg.com/yfyd/12675.html
577,20,751,hfplg.com/yfyd/12675.html
576,16,767,hfplg.com/yfyd/12675.html
575,24,791,hfplg.com/yfyd/12675.html
574,20,811,hfplg.com/yfyd/12675.html
573,21,832,hfplg.com/yfyd/12675.html
572,21,853,hfplg.com/yfyd/12675.html
571,28,881,hfplg.com/yfyd/12675.html
570,24,905,hfplg.com/yfyd/12675.html
569,30,935,hfplg.com/yfyd/12675.html
568,24,959,hfplg.com/yfyd/12675.html
567,27,986,hfplg.com/yfyd/12675.html
566,23,1009,hfplg.com/yfyd/12675.html
565,24,1033,hfplg.com/yfyd/12675.html
564,31,1064,hfplg.com/yfyd/12675.html
563,23,1087,hfplg.com/yfyd/12675.html
562,25,1112,hfplg.com/yfyd/12675.html
561,21,1133,hfplg.com/yfyd/12675.html
560,28,1161,hfplg.com/yfyd/12675.html
559,16,1177,hfplg.com/yfyd/12675.html
558,41,1218,hfplg.com/yfyd/12675.html
557,56,1274,hfplg.com/yfyd/12675.html
556,39,1313,hfplg.com/yfyd/12675.html
555,28,1341,hfplg.com/yfyd/12675.html
554,47,1388,hfplg.com/yfyd/12675.html
553,26,1414,hfplg.com/yfyd/12675.html
552,42,1456,hfplg.com/yfyd/12675.html
551,19,1475,hfplg.com/yfyd/12675.html
550,36,1511,hfplg.com/yfyd/12675.html
549,34,1545,hfplg.com/yfyd/12675.html
548,48,1593,hfplg.com/yfyd/12675.html
547,49,1642,hfplg.com/yfyd/12675.html
546,54,1696,hfplg.com/yfyd/12675.html
545,49,1745,hfplg.com/yfyd/12675.html
544,21,1766,hfplg.com/yfyd/12675.html
543,30,1796,hfplg.com/yfyd/12675.html
542,58,1854,hfplg.com/yfyd/12675.html
541,98,1952,hfplg.com/yfyd/12675.html
540,52,2004,hfplg.com/yfyd/12675.html
539,54,2058,hfplg.com/yfyd/12675.html
538,27,2085,hfplg.com/yfyd/12675.html
537,47,2132,hfplg.com/yfyd/12675.html
536,68,2200,hfplg.com/yfyd/12675.html
535,44,2244,hfplg.com/yfyd/12675.html
534,77,2321,hfplg.com/yfyd/12675.html
533,35,2356,hfplg.com/yfyd/12675.html
532,51,2407,hfplg.com/yfyd/12675.html
531,34,2441,hfplg.com/yfyd/12675.html
530,74,2515,hfplg.com/yfyd/12675.html
529,49,2564,hfplg.com/yfyd/12675.html
528,48,2612,hfplg.com/yfyd/12675.html
527,54,2666,hfplg.com/yfyd/12675.html
526,22,2688,hfplg.com/yfyd/12675.html
525,44,2732,hfplg.com/yfyd/12675.html
524,69,2801,hfplg.com/yfyd/12675.html
523,78,2879,hfplg.com/yfyd/12675.html
522,54,2933,hfplg.com/yfyd/12675.html
521,109,3042,hfplg.com/yfyd/12675.html
520,87,3129,hfplg.com/yfyd/12675.html
519,114,3243,hfplg.com/yfyd/12675.html
518,79,3322,hfplg.com/yfyd/12675.html
517,60,3382,hfplg.com/yfyd/12675.html
516,46,3428,hfplg.com/yfyd/12675.html
515,53,3481,hfplg.com/yfyd/12675.html
514,45,3526,hfplg.com/yfyd/12675.html
513,48,3574,hfplg.com/yfyd/12675.html
512,40,3614,hfplg.com/yfyd/12675.html
511,65,3679,hfplg.com/yfyd/12675.html
510,100,3779,hfplg.com/yfyd/12675.html
509,106,3885,hfplg.com/yfyd/12675.html
508,115,4000,hfplg.com/yfyd/12675.html
507,113,4113,hfplg.com/yfyd/12675.html
506,80,4193,hfplg.com/yfyd/12675.html
505,88,4281,hfplg.com/yfyd/12675.html
504,75,4356,hfplg.com/yfyd/12675.html
503,95,4451,hfplg.com/yfyd/12675.html
502,90,4541,hfplg.com/yfyd/12675.html
501,101,4642,hfplg.com/yfyd/12675.html
500,87,4729,hfplg.com/yfyd/12675.html
499,104,4833,hfplg.com/yfyd/12675.html
498,88,4921,hfplg.com/yfyd/12675.html
497,85,5006,hfplg.com/yfyd/12675.html
496,107,5113,hfplg.com/yfyd/12675.html
495,111,5224,hfplg.com/yfyd/12675.html
494,112,5336,hfplg.com/yfyd/12675.html
493,86,5422,hfplg.com/yfyd/12675.html
492,80,5502,hfplg.com/yfyd/12675.html
491,119,5621,hfplg.com/yfyd/12675.html
490,90,5711,hfplg.com/yfyd/12675.html
489,118,5829,hfplg.com/yfyd/12675.html
488,104,5933,hfplg.com/yfyd/12675.html
487,107,6040,hfplg.com/yfyd/12675.html
486,108,6148,hfplg.com/yfyd/12675.html
485,92,6240,hfplg.com/yfyd/12675.html
484,101,6341,hfplg.com/yfyd/12675.html
483,83,6424,hfplg.com/yfyd/12675.html
482,92,6516,hfplg.com/yfyd/12675.html
481,97,6613,hfplg.com/yfyd/12675.html
480,82,6695,hfplg.com/yfyd/12675.html
479,85,6780,hfplg.com/yfyd/12675.html
478,97,6877,hfplg.com/yfyd/12675.html
477,89,6966,hfplg.com/yfyd/12675.html
476,90,7056,hfplg.com/yfyd/12675.html
475,89,7145,hfplg.com/yfyd/12675.html
474,97,7242,hfplg.com/yfyd/12675.html
473,92,7334,hfplg.com/yfyd/12675.html
472,98,7432,hfplg.com/yfyd/12675.html
471,94,7526,hfplg.com/yfyd/12675.html
470,86,7612,hfplg.com/yfyd/12675.html
469,103,7715,hfplg.com/yfyd/12675.html
468,83,7798,hfplg.com/yfyd/12675.html
467,96,7894,hfplg.com/yfyd/12675.html
466,81,7975,hfplg.com/yfyd/12675.html
465,107,8082,hfplg.com/yfyd/12675.html
464,87,8169,hfplg.com/yfyd/12675.html
463,163,8332,hfplg.com/yfyd/12675.html
462,108,8440,hfplg.com/yfyd/12675.html
461,118,8558,hfplg.com/yfyd/12675.html
460,119,8677,hfplg.com/yfyd/12675.html
459,145,8822,hfplg.com/yfyd/12675.html
458,137,8959,hfplg.com/yfyd/12675.html
457,99,9058,hfplg.com/yfyd/12675.html
456,101,9159,hfplg.com/yfyd/12675.html
455,92,9251,hfplg.com/yfyd/12675.html
454,89,9340,hfplg.com/yfyd/12675.html
453,104,9444,hfplg.com/yfyd/12675.html
452,192,9636,hfplg.com/yfyd/12675.html
451,176,9812,hfplg.com/yfyd/12675.html
450,153,9965,hfplg.com/yfyd/12675.html
449,189,10154,hfplg.com/yfyd/12675.html
448,146,10300,hfplg.com/yfyd/12675.html
447,107,10407,hfplg.com/yfyd/12675.html
446,142,10549,hfplg.com/yfyd/12675.html
445,105,10654,hfplg.com/yfyd/12675.html
444,153,10807,hfplg.com/yfyd/12675.html
443,197,11004,hfplg.com/yfyd/12675.html
442,149,11153,hfplg.com/yfyd/12675.html
441,127,11280,hfplg.com/yfyd/12675.html
440,132,11412,hfplg.com/yfyd/12675.html
439,97,11509,hfplg.com/yfyd/12675.html
438,150,11659,hfplg.com/yfyd/12675.html
437,119,11778,hfplg.com/yfyd/12675.html
436,131,11909,hfplg.com/yfyd/12675.html
435,190,12099,hfplg.com/yfyd/12675.html
434,13,12112,hfplg.com/yfyd/12675.html
433,26,12138,hfplg.com/yfyd/12675.html
432,182,12320,hfplg.com/yfyd/12675.html
431,160,12480,hfplg.com/yfyd/12675.html
430,170,12650,hfplg.com/yfyd/12675.html
429,288,12938,hfplg.com/yfyd/12675.html
428,142,13080,hfplg.com/yfyd/12675.html
427,160,13240,hfplg.com/yfyd/12675.html
426,108,13348,hfplg.com/yfyd/12675.html
425,133,13481,hfplg.com/yfyd/12675.html
424,158,13639,hfplg.com/yfyd/12675.html
423,174,13813,hfplg.com/yfyd/12675.html
422,123,13936,hfplg.com/yfyd/12675.html
421,192,14128,hfplg.com/yfyd/12675.html
420,176,14304,hfplg.com/yfyd/12675.html
419,199,14503,hfplg.com/yfyd/12675.html
418,110,14613,hfplg.com/yfyd/12675.html
417,140,14753,hfplg.com/yfyd/12675.html
416,105,14858,hfplg.com/yfyd/12675.html
415,156,15014,hfplg.com/yfyd/12675.html
414,130,15144,hfplg.com/yfyd/12675.html
413,144,15288,hfplg.com/yfyd/12675.html
412,136,15424,hfplg.com/yfyd/12675.html
411,183,15607,hfplg.com/yfyd/12675.html
410,313,15920,hfplg.com/yfyd/12675.html
409,133,16053,hfplg.com/yfyd/12675.html
408,80,16133,hfplg.com/yfyd/12675.html
407,148,16281,hfplg.com/yfyd/12675.html
406,153,16434,hfplg.com/yfyd/12675.html
405,199,16633,hfplg.com/yfyd/12675.html
404,201,16834,hfplg.com/yfyd/12675.html
403,128,16962,hfplg.com/yfyd/12675.html
402,194,17156,hfplg.com/yfyd/12675.html
401,170,17326,hfplg.com/yfyd/12675.html
400,197,17523,hfplg.com/yfyd/12675.html
399,153,17676,hfplg.com/yfyd/12675.html
398,134,17810,hfplg.com/yfyd/12675.html
397,153,17963,hfplg.com/yfyd/12675.html
396,198,18161,hfplg.com/yfyd/12675.html
395,216,18377,hfplg.com/yfyd/12675.html
394,211,18588,hfplg.com/yfyd/12675.html
393,153,18741,hfplg.com/yfyd/12675.html
392,134,18875,hfplg.com/yfyd/12675.html
391,138,19013,hfplg.com/yfyd/12675.html
390,132,19145,hfplg.com/yfyd/12675.html
389,261,19406,hfplg.com/yfyd/12675.html
388,192,19598,hfplg.com/yfyd/12675.html
387,272,19870,hfplg.com/yfyd/12675.html
386,127,19997,hfplg.com/yfyd/12675.html
385,112,20109,hfplg.com/yfyd/12675.html
384,146,20255,hfplg.com/yfyd/12675.html
383,190,20445,hfplg.com/yfyd/12675.html
382,178,20623,hfplg.com/yfyd/12675.html
381,239,20862,hfplg.com/yfyd/12675.html
380,157,21019,hfplg.com/yfyd/12675.html
379,248,21267,hfplg.com/yfyd/12675.html
378,187,21454,hfplg.com/yfyd/12675.html
377,231,21685,hfplg.com/yfyd/12675.html
376,122,21807,hfplg.com/yfyd/12675.html
375,184,21991,hfplg.com/yfyd/12675.html
374,160,22151,hfplg.com/yfyd/12675.html
373,206,22357,hfplg.com/yfyd/12675.html
372,257,22614,hfplg.com/yfyd/12675.html
371,216,22830,hfplg.com/yfyd/12675.html
370,172,23002,hfplg.com/yfyd/12675.html
369,181,23183,hfplg.com/yfyd/12675.html
368,183,23366,hfplg.com/yfyd/12675.html
367,194,23560,hfplg.com/yfyd/12675.html
366,189,23749,hfplg.com/yfyd/12675.html
365,218,23967,hfplg.com/yfyd/12675.html
364,230,24197,hfplg.com/yfyd/12675.html
363,32,24229,hfplg.com/yfyd/12675.html
362,371,24600,hfplg.com/yfyd/12675.html
361,136,24736,hfplg.com/yfyd/12675.html
360,194,24930,hfplg.com/yfyd/12675.html
359,137,25067,hfplg.com/yfyd/12675.html
358,313,25380,hfplg.com/yfyd/12675.html
357,202,25582,hfplg.com/yfyd/12675.html
356,312,25894,hfplg.com/yfyd/12675.html
355,214,26108,hfplg.com/yfyd/12675.html
354,85,26193,hfplg.com/yfyd/12675.html
353,44,26237,hfplg.com/yfyd/12675.html
352,175,26412,hfplg.com/yfyd/12675.html
351,183,26595,hfplg.com/yfyd/12675.html
350,219,26814,hfplg.com/yfyd/12675.html
349,195,27009,hfplg.com/yfyd/12675.html
348,123,27132,hfplg.com/yfyd/12675.html
347,258,27390,hfplg.com/yfyd/12675.html
346,254,27644,hfplg.com/yfyd/12675.html
345,206,27850,hfplg.com/yfyd/12675.html
344,254,28104,hfplg.com/yfyd/12675.html
343,314,28418,hfplg.com/yfyd/12675.html
342,160,28578,hfplg.com/yfyd/12675.html
341,149,28727,hfplg.com/yfyd/12675.html
340,209,28936,hfplg.com/yfyd/12675.html
339,220,29156,hfplg.com/yfyd/12675.html
338,203,29359,hfplg.com/yfyd/12675.html
337,298,29657,hfplg.com/yfyd/12675.html
336,184,29841,hfplg.com/yfyd/12675.html
335,198,30039,hfplg.com/yfyd/12675.html
334,186,30225,hfplg.com/yfyd/12675.html
333,203,30428,hfplg.com/yfyd/12675.html
332,230,30658,hfplg.com/yfyd/12675.html
331,188,30846,hfplg.com/yfyd/12675.html
330,203,31049,hfplg.com/yfyd/12675.html
329,241,31290,hfplg.com/yfyd/12675.html
328,191,31481,hfplg.com/yfyd/12675.html
327,148,31629,hfplg.com/yfyd/12675.html
326,132,31761,hfplg.com/yfyd/12675.html
325,198,31959,hfplg.com/yfyd/12675.html
324,196,32155,hfplg.com/yfyd/12675.html
323,209,32364,hfplg.com/yfyd/12675.html
322,205,32569,hfplg.com/yfyd/12675.html
321,117,32686,hfplg.com/yfyd/12675.html
320,129,32815,hfplg.com/yfyd/12675.html
319,175,32990,hfplg.com/yfyd/12675.html
318,237,33227,hfplg.com/yfyd/12675.html
317,253,33480,hfplg.com/yfyd/12675.html
316,343,33823,hfplg.com/yfyd/12675.html
315,200,34023,hfplg.com/yfyd/12675.html
314,234,34257,hfplg.com/yfyd/12675.html
313,179,34436,hfplg.com/yfyd/12675.html
312,184,34620,hfplg.com/yfyd/12675.html
311,109,34729,hfplg.com/yfyd/12675.html
310,207,34936,hfplg.com/yfyd/12675.html
309,272,35208,hfplg.com/yfyd/12675.html
308,297,35505,hfplg.com/yfyd/12675.html
307,190,35695,hfplg.com/yfyd/12675.html
306,200,35895,hfplg.com/yfyd/12675.html
305,216,36111,hfplg.com/yfyd/12675.html
304,238,36349,hfplg.com/yfyd/12675.html
303,247,36596,hfplg.com/yfyd/12675.html
302,191,36787,hfplg.com/yfyd/12675.html
301,148,36935,hfplg.com/yfyd/12675.html
300,108,37043,hfplg.com/yfyd/12675.html
299,157,37200,hfplg.com/yfyd/12675.html
298,287,37487,hfplg.com/yfyd/12675.html
297,203,37690,hfplg.com/yfyd/12675.html
296,151,37841,hfplg.com/yfyd/12675.html
295,106,37947,hfplg.com/yfyd/12675.html
294,146,38093,hfplg.com/yfyd/12675.html
293,154,38247,hfplg.com/yfyd/12675.html
292,124,38371,hfplg.com/yfyd/12675.html
291,256,38627,hfplg.com/yfyd/12675.html
290,194,38821,hfplg.com/yfyd/12675.html
289,265,39086,hfplg.com/yfyd/12675.html
288,182,39268,hfplg.com/yfyd/12675.html
287,238,39506,hfplg.com/yfyd/12675.html
286,84,39590,hfplg.com/yfyd/12675.html
285,70,39660,hfplg.com/yfyd/12675.html
284,83,39743,hfplg.com/yfyd/12675.html
283,70,39813,hfplg.com/yfyd/12675.html
282,81,39894,hfplg.com/yfyd/12675.html
281,90,39984,hfplg.com/yfyd/12675.html
280,84,40068,hfplg.com/yfyd/12675.html
279,82,40150,hfplg.com/yfyd/12675.html
278,164,40314,hfplg.com/yfyd/12675.html
277,837,41151,hfplg.com/yfyd/12675.html
276,158,41309,hfplg.com/yfyd/12675.html
275,208,41517,hfplg.com/yfyd/12675.html
274,19,41536,hfplg.com/yfyd/12675.html
273,109,41645,hfplg.com/yfyd/12675.html
272,114,41759,hfplg.com/yfyd/12675.html
271,104,41863,hfplg.com/yfyd/12675.html
270,118,41981,hfplg.com/yfyd/12675.html
269,134,42115,hfplg.com/yfyd/12675.html
268,146,42261,hfplg.com/yfyd/12675.html
267,220,42481,hfplg.com/yfyd/12675.html
266,149,42630,hfplg.com/yfyd/12675.html
265,225,42855,hfplg.com/yfyd/12675.html
264,246,43101,hfplg.com/yfyd/12675.html
263,126,43227,hfplg.com/yfyd/12675.html
262,177,43404,hfplg.com/yfyd/12675.html
261,92,43496,hfplg.com/yfyd/12675.html
260,108,43604,hfplg.com/yfyd/12675.html
259,148,43752,hfplg.com/yfyd/12675.html
258,104,43856,hfplg.com/yfyd/12675.html
257,110,43966,hfplg.com/yfyd/12675.html
256,73,44039,hfplg.com/yfyd/12675.html
255,139,44178,hfplg.com/yfyd/12675.html
254,144,44322,hfplg.com/yfyd/12675.html
253,107,44429,hfplg.com/yfyd/12675.html
252,131,44560,hfplg.com/yfyd/12675.html
251,123,44683,hfplg.com/yfyd/12675.html
250,148,44831,hfplg.com/yfyd/12675.html
249,108,44939,hfplg.com/yfyd/12675.html
248,111,45050,hfplg.com/yfyd/12675.html
247,113,45163,hfplg.com/yfyd/12675.html
246,73,45236,hfplg.com/yfyd/12675.html
245,272,45508,hfplg.com/yfyd/12675.html
244,105,45613,hfplg.com/yfyd/12675.html
243,139,45752,hfplg.com/yfyd/12675.html
242,170,45922,hfplg.com/yfyd/12675.html
241,163,46085,hfplg.com/yfyd/12675.html
240,115,46200,hfplg.com/yfyd/12675.html
239,104,46304,hfplg.com/yfyd/12675.html
238,32,46336,hfplg.com/yfyd/12675.html
237,105,46441,hfplg.com/yfyd/12675.html
236,112,46553,hfplg.com/yfyd/12675.html
235,67,46620,hfplg.com/yfyd/12675.html
234,30,46650,hfplg.com/yfyd/12675.html
233,95,46745,hfplg.com/yfyd/12675.html
232,17,46762,hfplg.com/yfyd/12675.html
231,99,46861,hfplg.com/yfyd/12675.html
230,34,46895,hfplg.com/yfyd/12675.html
229,105,47000,hfplg.com/yfyd/12675.html
228,87,47087,hfplg.com/yfyd/12675.html
227,85,47172,hfplg.com/yfyd/12675.html
226,42,47214,hfplg.com/yfyd/12675.html
225,99,47313,hfplg.com/yfyd/12675.html
224,100,47413,hfplg.com/yfyd/12675.html
223,51,47464,hfplg.com/yfyd/12675.html
222,108,47572,hfplg.com/yfyd/12675.html
221,103,47675,hfplg.com/yfyd/12675.html
220,109,47784,hfplg.com/yfyd/12675.html
219,105,47889,hfplg.com/yfyd/12675.html
218,295,48184,hfplg.com/yfyd/12675.html
217,84,48268,hfplg.com/yfyd/12675.html
216,64,48332,hfplg.com/yfyd/12675.html
215,40,48372,hfplg.com/yfyd/12675.html
214,44,48416,hfplg.com/yfyd/12675.html
213,87,48503,hfplg.com/yfyd/12675.html
212,38,48541,hfplg.com/yfyd/12675.html
211,42,48583,hfplg.com/yfyd/12675.html
210,23,48606,hfplg.com/yfyd/12675.html
209,63,48669,hfplg.com/yfyd/12675.html
208,43,48712,hfplg.com/yfyd/12675.html
207,44,48756,hfplg.com/yfyd/12675.html
206,47,48803,hfplg.com/yfyd/12675.html
205,84,48887,hfplg.com/yfyd/12675.html
204,46,48933,hfplg.com/yfyd/12675.html
203,54,48987,hfplg.com/yfyd/12675.html
202,78,49065,hfplg.com/yfyd/12675.html
201,69,49134,hfplg.com/yfyd/12675.html
200,49,49183,hfplg.com/yfyd/12675.html
199,80,49263,hfplg.com/yfyd/12675.html
198,68,49331,hfplg.com/yfyd/12675.html
