分数,本段人数,累计人数
692,22,22
691,3,25
690,5,30
689,4,34
688,3,37
687,5,42
686,8,50
685,10,60
684,12,72
683,13,85
682,16,101
681,11,112
680,16,128
679,10,138
678,14,152
677,18,170
676,22,192
675,21,213
674,32,245
673,27,272
672,30,302
671,32,334
670,39,373
669,40,413
668,34,447
667,37,484
666,41,525
665,40,565
664,65,630
663,55,685
662,52,737
661,70,807
660,78,885
659,67,952
658,77,1029
657,76,1105
656,81,1186
655,88,1274
654,76,1350
653,96,1446
652,88,1534
651,98,1632
650,98,1730
649,101,1831
648,90,1921
647,141,2062
646,116,2178
645,122,2300
644,156,2456
643,146,2602
642,145,2747
641,143,2890
640,147,3037
639,165,3202
638,173,3375
637,163,3538
636,206,3744
635,172,3916
634,209,4125
633,212,4337
632,198,4535
631,212,4747
630,215,4962
629,217,5179
628,231,5410
627,209,5619
626,250,5869
625,240,6109
624,264,6373
623,217,6590
622,255,6845
621,285,7130
620,306,7436
619,264,7700
618,290,7990
617,302,8292
616,275,8567
615,313,8880
614,273,9153
613,295,9448
612,301,9749
611,323,10072
610,322,10394
609,370,10764
608,343,11107
607,350,11457
606,381,11838
605,414,12252
604,384,12636
603,378,13014
602,428,13442
601,406,13848
600,426,14274
599,414,14688
598,449,15137
597,425,15562
596,505,16067
595,449,16516
594,450,16966
593,480,17446
592,475,17921
591,497,18418
590,470,18888
589,490,19378
588,507,19885
587,525,20410
586,491,20901
585,588,21489
584,581,22070
583,539,22609
582,559,23168
581,557,23725
580,570,24295
579,537,24832
578,585,25417
577,572,25989
576,562,26551
575,572,27123
574,627,27750
573,602,28352
572,605,28957
571,598,29555
570,647,30202
569,645,30847
568,651,31498
567,695,32193
566,644,32837
565,651,33488
564,710,34198
563,692,34890
562,689,35579
561,697,36276
560,708,36984
559,691,37675
558,697,38372
557,719,39091
556,759,39850
555,747,40597
554,765,41362
553,774,42136
552,732,42868
551,775,43643
550,779,44422
549,756,45178
548,812,45990
547,767,46757
546,806,47563
545,792,48355
544,815,49170
543,777,49947
542,805,50752
541,820,51572
540,810,52382
539,820,53202
538,790,53992
537,828,54820
536,806,55626
535,805,56431
534,858,57289
533,811,58100
532,846,58946
531,864,59810
530,819,60629
529,857,61486
528,869,62355
527,889,63244
526,866,64110
525,852,64962
524,839,65801
523,863,66664
522,869,67533
521,887,68420
520,896,69316
519,894,70210
518,851,71061
517,869,71930
516,904,72834
515,871,73705
514,865,74570
513,811,75381
512,840,76221
511,821,77042
510,871,77913
509,872,78785
508,844,79629
507,865,80494
506,854,81348
505,903,82251
504,874,83125
503,839,83964
502,915,84879
501,922,85801
500,877,86678
499,821,87499
498,840,88339
497,841,89180
496,911,90091
495,887,90978
494,863,91841
493,917,92758
492,840,93598
491,868,94466
490,878,95344
489,874,96218
488,877,97095
487,905,98000
486,920,98920
485,888,99808
484,905,100713
483,902,101615
482,876,102491
481,865,103356
480,866,104222
479,901,105123
478,893,106016
477,887,106903
476,858,107761
475,858,108619
474,894,109513
473,868,110381
472,908,111289
471,885,112174
470,835,113009
469,875,113884
468,892,114776
467,824,115600
466,810,116410
465,807,117217
464,839,118056
463,855,118911
462,858,119769
461,899,120668
460,851,121519
459,872,122391
458,823,123214
457,807,124021
456,819,124840
455,822,125662
454,806,126468
453,825,127293
452,832,128125
451,847,128972
450,830,129802
449,795,130597
448,812,131409
447,786,132195
446,815,133010
445,809,133819
444,836,134655
443,789,135444
442,831,136275
441,768,137043
440,734,137777
439,811,138588
438,820,139408
437,823,140231
436,771,141002
435,818,141820
434,747,142567
433,786,143353
432,757,144110
431,779,144889
430,738,145627
429,801,146428
428,721,147149
427,731,147880
426,777,148657
425,719,149376
424,690,150066
423,730,150796
422,733,151529
421,778,152307
420,783,153090
419,712,153802
418,726,154528
417,722,155250
416,674,155924
415,729,156653
414,748,157401
413,694,158095
412,715,158810
411,707,159517
410,655,160172
409,689,160861
408,713,161574
407,698,162272
406,674,162946
405,691,163637
404,665,164302
403,706,165008
402,671,165679
401,669,166348
400,638,166986
399,656,167642
398,692,168334
397,625,168959
396,677,169636
395,655,170291
394,639,170930
393,625,171555
392,645,172200
391,666,172866
390,618,173484
389,685,174169
388,612,174781
387,632,175413
386,621,176034
385,604,176638
384,620,177258
383,596,177854
382,647,178501
381,604,179105
380,542,179647
379,625,180272
378,620,180892
377,581,181473
376,587,182060
375,583,182643
374,577,183220
373,630,183850
372,617,184467
371,597,185064
370,544,185608
369,591,186199
368,578,186777
367,564,187341
366,572,187913
365,574,188487
364,586,189073
363,548,189621
362,540,190161
361,565,190726
360,576,191302
359,563,191865
358,552,192417
357,539,192956
356,547,193503
355,524,194027
354,538,194565
353,561,195126
352,522,195648
351,582,196230
350,528,196758
349,518,197276
348,558,197834
347,526,198360
346,521,198881
345,555,199436
344,544,199980
343,542,200522
342,488,201010
341,532,201542
340,511,202053
339,542,202595
338,515,203110
337,498,203608
336,499,204107
335,507,204614
334,536,205150
333,506,205656
332,500,206156
331,506,206662
330,513,207175
329,495,207670
328,492,208162
327,488,208650
326,479,209129
325,471,209600
324,522,210122
323,514,210636
322,453,211089
321,493,211582
320,488,212070
319,474,212544
318,453,212997
317,485,213482
316,498,213980
315,508,214488
314,471,214959
313,449,215408
312,445,215853
311,462,216315
310,500,216815
309,498,217313
308,437,217750
307,410,218160
306,422,218582
305,464,219046
304,434,219480
303,414,219894
302,475,220369
301,411,220780
300,389,221169
299,411,221580
298,423,222003
297,436,222439
296,384,222823
295,420,223243
294,407,223650
293,426,224076
292,432,224508
