分数,本段人数,累计人数
710,1,1
701,1,2
695,1,3
694,1,4
692,2,6
691,1,7
690,1,8
689,2,10
688,1,11
686,4,15
685,1,16
684,3,19
683,3,22
682,1,23
681,2,25
680,3,28
679,4,32
678,8,40
677,5,45
676,4,49
675,7,56
674,4,60
673,4,64
672,3,67
671,4,71
670,7,78
669,7,85
668,8,93
667,13,106
666,9,115
665,7,122
664,15,137
663,13,150
662,14,164
661,13,177
660,11,188
659,10,198
658,15,213
657,17,230
656,13,243
655,21,264
654,17,281
653,10,291
652,17,308
651,22,330
650,19,349
649,26,375
648,21,396
647,24,420
646,33,453
645,29,482
644,37,519
643,27,546
642,34,580
641,35,615
640,34,649
639,31,680
638,38,718
637,39,757
636,33,790
635,39,829
634,44,873
633,39,912
632,47,959
631,33,992
630,43,1035
629,53,1088
628,62,1150
627,61,1211
626,58,1269
625,46,1315
624,71,1386
623,64,1450
622,52,1502
621,63,1565
620,58,1623
619,62,1685
618,63,1748
617,55,1803
616,73,1876
615,68,1944
614,66,2010
613,80,2090
612,56,2146
611,70,2216
610,90,2306
609,75,2381
608,83,2464
607,76,2540
606,74,2614
605,83,2697
604,84,2781
603,91,2872
602,87,2959
601,72,3031
600,102,3133
599,112,3245
598,107,3352
597,103,3455
596,103,3558
595,113,3671
594,131,3802
593,122,3924
592,118,4042
591,110,4152
590,131,4283
589,124,4407
588,124,4531
587,116,4647
586,130,4777
585,143,4920
584,131,5051
583,111,5162
582,138,5300
581,144,5444
580,158,5602
579,148,5750
578,155,5905
577,141,6046
576,161,6207
575,141,6348
574,162,6510
573,195,6705
572,157,6862
571,182,7044
570,199,7243
569,180,7423
568,181,7604
567,199,7803
566,177,7980
565,214,8194
564,157,8351
563,212,8563
562,210,8773
561,211,8984
560,226,9210
559,199,9409
558,233,9642
557,243,9885
556,232,10117
555,219,10336
554,241,10577
553,277,10854
552,267,11121
551,248,11369
550,268,11637
549,248,11885
548,288,12173
547,246,12419
546,283,12702
545,275,12977
544,279,13256
543,308,13564
542,320,13884
541,327,14211
540,268,14479
539,323,14802
538,338,15140
537,335,15475
536,325,15800
535,346,16146
534,333,16479
533,354,16833
532,369,17202
531,339,17541
530,368,17909
529,349,18258
528,397,18655
527,366,19021
526,381,19402
525,382,19784
524,381,20165
523,409,20574
522,404,20978
521,403,21381
520,408,21789
519,417,22206
518,425,22631
517,420,23051
516,431,23482
515,459,23941
514,412,24353
513,437,24790
512,471,25261
511,465,25726
510,489,26215
509,444,26659
508,485,27144
507,471,27615
506,486,28101
505,462,28563
504,477,29040
503,518,29558
502,507,30065
501,503,30568
500,551,31119
499,532,31651
498,528,32179
497,546,32725
496,561,33286
495,529,33815
494,576,34391
493,575,34966
492,541,35507
491,517,36024
490,557,36581
489,586,37167
488,578,37745
487,594,38339
486,619,38958
485,592,39550
484,573,40123
483,583,40706
482,583,41289
481,625,41914
480,673,42587
479,632,43219
478,604,43823
477,630,44453
476,617,45070
475,609,45679
474,614,46293
473,624,46917
472,665,47582
471,601,48183
470,586,48769
469,611,49380
468,609,49989
467,587,50576
466,607,51183
465,575,51758
464,615,52373
463,616,52989
462,616,53605
461,618,54223
460,645,54868
459,646,55514
458,611,56125
457,639,56764
456,613,57377
455,637,58014
454,646,58660
453,647,59307
452,625,59932
451,606,60538
450,657,61195
449,653,61848
448,591,62439
447,637,63076
446,616,63692
445,609,64301
444,657,64958
443,576,65534
442,596,66130
441,598,66728
440,673,67401
439,581,67982
438,620,68602
437,575,69177
436,621,69798
435,584,70382
434,583,70965
433,566,71531
432,609,72140
431,566,72706
430,636,73342
429,613,73955
428,606,74561
427,599,75160
426,575,75735
425,603,76338
424,553,76891
423,573,77464
422,589,78053
421,560,78613
420,608,79221
419,594,79815
418,578,80393
417,584,80977
416,570,81547
415,602,82149
414,601,82750
413,543,83293
412,529,83822
411,592,84414
410,589,85003
409,569,85572
408,525,86097
407,515,86612
406,569,87181
405,568,87749
404,559,88308
403,544,88852
402,565,89417
401,500,89917
400,560,90477
399,573,91050
398,531,91581
397,566,92147
396,525,92672
395,524,93196
394,482,93678
393,487,94165
392,500,94665
391,483,95148
390,497,95645
389,474,96119
